日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/05/17,1,1689,ＷＴ天然ガス,東Ｅ,,,+1,+100.00%,"7,933,500",－,－,－
2021/05/17,2,6628,オンキヨーＨ,ＪＱ,,,+2,+33.33%,"48,258,900",－,－,－
2021/05/17,3,3465,ケイアイ不,東１,,S,+700,+19.26%,"585,700",6.2,2.51,4.61
2021/05/17,4,4193,ファブリカ,ＪＱ,,S,"+1,000",+18.73%,"6,300",24.9,17.70,0.79
2021/05/17,5,5185,フコク,東１,,,+143,+18.17%,"669,200",7.0,0.51,4.30
2021/05/17,6,6835,アライドＨＤ,東２,,,+18,+17.65%,"16,136,100",－,2.30,－
2021/05/17,7,4449,ギフティ,東１,,S,+500,+16.72%,"600,900",134,18.43,－
2021/05/17,8,3975,ＡＯＩＴＹＯ,東１,,S,+100,+16.39%,"39,400",23.8,0.82,－
2021/05/17,9,6899,ＡＳＴＩ,東２,,,+320,+16.15%,"126,700",5.5,0.40,－
2021/05/17,10,2586,フルッタ,東Ｍ,,,+39,+15.73%,"18,237,500",－,2.97,－
2021/05/17,11,4933,Ｉｎｅ,東Ｍ,,S,+700,+15.59%,"386,600",48.7,5.99,－
2021/05/17,12,6293,日精樹脂,東１,,,+149,+15.31%,"319,100",8.9,0.65,2.67
2021/05/17,13,7092,ＦＦＪ,東Ｍ,,S,+705,+15.11%,"420,800",76.1,10.30,－
2021/05/17,14,6652,ＩＤＥＣ,東１,,,+252,+14.87%,"277,300",14.6,1.36,2.57
2021/05/17,15,6993,大黒屋,東２,,,+6,+14.63%,"39,691,800",11.4,4.70,－
2021/05/17,16,5699,イボキン,ＪＱ,,,+345,+14.35%,"113,700",12.2,1.45,1.45
2021/05/17,17,6627,テラプローブ,東２,,,+167,+13.76%,"783,000",－,0.52,－
2021/05/17,18,6413,理想科学,東１,,,+180,+13.73%,"174,600",22.5,0.85,3.22
2021/05/17,19,6562,ジーニー,東Ｍ,,,+128,+12.84%,"496,200",34.1,7.65,－
2021/05/17,20,7685,バイセル,東Ｍ,,,+363,+12.84%,"186,800",46.6,12.61,0.38
2021/05/17,21,6613,ＱＤレーザ,東Ｍ,,,+156,+12.09%,"6,926,900",－,13.13,－
2021/05/17,22,6420,フクシマガリ,東１,,,+480,+11.93%,"54,900",14.1,1.40,1.18
2021/05/17,23,2970,グッドライフ,ＪＱ,,,+119,+11.66%,"61,900",31.8,2.17,－
2021/05/17,24,7537,丸文,東１,,,+58,+11.60%,"492,900",7.7,0.36,5.38
2021/05/17,25,4082,稀元素,東１,,,+154,+11.44%,"585,300",17.3,1.21,1.33
2021/05/17,26,7082,ジモティー,東Ｍ,,,+211,+11.33%,"203,700",43.4,8.09,－
2021/05/17,27,6373,大同工,東１,,,+96,+10.97%,"138,300",6.2,0.46,2.57
2021/05/17,28,4221,大倉工,東１,,,+222,+10.75%,"96,300",9.7,0.54,2.62
2021/05/17,29,6191,エアトリ,東１,,,+216,+10.73%,"487,700",64.4,10.51,－
2021/05/17,30,3034,クオールＨＤ,東１,,,+141,+10.53%,"246,900",12.9,1.32,1.89
2021/05/17,31,3798,ＵＬＳグルプ,ＪＱ,,,+304,+10.46%,"78,600",18.0,2.91,1.12
2021/05/17,32,7048,ベルトラ,東Ｍ,,,+60,+10.29%,"1,656,400",－,12.75,－
2021/05/17,33,7936,アシックス,東１,,,+219,+10.06%,"4,348,200",159,3.07,1.00
2021/05/17,34,6709,明星電,東２,,,+88,+9.76%,"1,224,800",－,2.18,－
2021/05/17,35,3981,ビーグリー,東１,,,+121,+9.60%,"261,800",15.7,1.50,－
2021/05/17,36,3187,サンワカンパ,東Ｍ,,,+29,+9.45%,"305,200","1,158",3.01,－
2021/05/17,37,3675,クロスマーケ,東１,,,+52,+9.39%,"1,286,900",12.0,2.99,1.22
2021/05/17,38,7272,ヤマハ発,東１,,,+247,+9.06%,"3,639,400",11.5,1.37,3.03
2021/05/17,39,6236,ＮＣＨＤ,東１,,,+64,+8.94%,"104,200",9.9,0.54,1.92
2021/05/17,40,7353,Ｋラーニング,東Ｍ,,,+640,+8.86%,"127,400",86.5,18.78,－
2021/05/17,41,4476,ＡＩクロス,東Ｍ,,,+139,+8.83%,"187,800",20.4,5.43,－
2021/05/17,42,7781,平山,ＪＱ,,,+102,+8.71%,"7,800",14.5,1.42,2.36
2021/05/17,43,6361,荏原,東１,,,+400,+8.68%,"1,135,200",16.2,1.60,2.00
2021/05/17,44,6349,小森,東１,,,+63,+8.67%,"164,400",26.0,0.45,2.53
2021/05/17,45,9927,ワットマン,ＪＱ,,,+208,+8.60%,"5,800",9.6,1.07,2.28
2021/05/17,46,8219,青山商,東１,,,+73,+8.57%,"2,204,700",15.3,0.29,－
2021/05/17,47,5199,不二ラテ,ＪＱ,,,+215,+8.22%,"22,500",24.6,1.09,1.77
2021/05/17,48,3926,オープンドア,東１,,,+153,+8.20%,"228,500",－,10.09,－
2021/05/17,49,9308,乾汽船,東１,,,+86,+7.99%,"138,000",9.1,1.61,4.39
2021/05/17,50,7238,ブレーキ,東１,,,+14,+7.91%,"4,822,200",8.5,0.67,－
2021/05/17,51,8179,ロイヤルＨＤ,東１,,,+147,+7.84%,"485,200",－,2.54,－
2021/05/17,52,6335,東京機,東１,,,+41,+7.74%,"290,300",16.1,0.64,－
2021/05/17,53,1954,日工営,東１,,,+230,+7.64%,"53,600",18.8,0.77,2.31
2021/05/17,54,5074,テスＨＤ,東１,,,+131,+7.64%,"935,000",27.0,6.47,1.11
2021/05/17,55,6030,アドベンチャ,東Ｍ,,,+440,+7.56%,"69,100",91.9,19.42,－
2021/05/17,56,3319,ＧＤＯ,東１,,,+94,+7.52%,"249,000",45.5,3.79,0.71
2021/05/17,57,4390,アイピーエス,東１,,,+180,+7.50%,"489,400",19.4,6.24,0.39
2021/05/17,58,6376,日機装,東１,,,+81,+7.49%,"580,100",12.2,0.89,1.72
2021/05/17,59,7671,ＡｍｉｄＡＨ,東Ｍ,,,+102,+7.45%,"4,800",11.7,1.62,2.51
2021/05/17,60,6553,ソウルド,東１,,,+106,+7.43%,"24,200",53.5,5.45,－
2021/05/17,61,2780,コメ兵ＨＤ,東２,,,+75,+7.37%,"135,100",12.0,0.66,2.20
2021/05/17,62,3150,グリムス,東１,,,+129,+7.36%,"529,900",20.7,7.13,0.64
2021/05/17,63,6462,リケン,東１,,,+170,+7.25%,"222,200",6.4,0.33,4.77
2021/05/17,64,3679,じげん,東１,,,+26,+7.10%,"873,800",－,3.26,0.89
2021/05/17,65,4496,コマースワン,東Ｍ,,,+149,+7.10%,"72,500",39.2,9.34,－
2021/05/17,66,6875,メガチップス,東１,,,+235,+7.06%,"315,700",32.3,1.55,－
2021/05/17,67,3316,東日システム,ＪＱ,,,+37,+6.99%,"52,300",8.8,1.03,3.53
2021/05/17,68,3020,アプライド,ＪＱ,,,+179,+6.80%,"30,800",4.9,0.85,1.42
2021/05/17,69,7036,ＥＭネットＪ,東Ｍ,,,+163,+6.78%,"6,600",16.6,3.77,1.64
2021/05/17,70,3865,北越コーポ,東１,,,+38,+6.60%,"783,500",6.1,0.53,2.28
2021/05/17,71,3393,スタティアＨ,東１,,,+65,+6.59%,"102,900",－,2.27,1.05
2021/05/17,72,6145,ＮＩＴＴＯＫ,ＪＱ,,,+225,+6.57%,"244,800",35.6,2.09,0.82
2021/05/17,73,6539,ＭＳジャパン,東１,,,+67,+6.49%,"190,900",27.8,2.94,1.36
2021/05/17,74,6881,キョウデン,東２,,,+20,+6.43%,"500,500",8.7,0.80,4.53
2021/05/17,75,6561,ハナツアーＪ,東Ｍ,,,+53,+6.34%,"11,000",－,8.43,－
2021/05/17,76,6859,エスペック,東１,,,+112,+6.21%,"127,200",18.2,0.97,3.13
2021/05/17,77,3925,ダブスタ,東１,,,+245,+6.00%,"563,400",27.4,10.57,1.62
2021/05/17,78,8136,サンリオ,東１,,,+96,+5.96%,"406,500",65.5,3.69,0.94
2021/05/17,79,3288,オープンＨ,東１,,,+255,+5.89%,"908,400",8.6,2.20,2.40
