日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/12,1,9274,国際紙パルプ,東１,,S,+80,+30.08%,"2,245,700",5.9,0.56,3.47
2021/08/12,2,9127,玉井船,東２,,S,+300,+24.41%,"36,200",4.1,0.61,－
2021/08/12,3,7376,ＢＣＣ,東Ｍ,,S,+500,+22.83%,"94,900",44.8,9.86,－
2021/08/12,4,7089,フォースタ,東Ｍ,,S,+700,+22.65%,"402,100",41.9,11.35,－
2021/08/12,5,9362,兵機海,東２,,,+275,+21.65%,"111,000",13.0,0.58,－
2021/08/12,6,1491,中外鉱,東２,,,+6,+20.69%,"35,935,600",36.1,1.50,－
2021/08/12,7,5698,エンビプロ,東１,,,+249,+19.94%,"2,037,600",11.3,1.71,2.20
2021/08/12,8,9308,乾汽船,東１,,,+319,+19.17%,"2,293,600",6.9,2.48,6.66
2021/08/12,9,9272,ブティックス,東Ｍ,,,+381,+18.16%,"79,500",174,12.73,－
2021/08/12,10,8256,プロルート,ＪＱ,,S,+80,+18.02%,"25,985,800",118,16.60,－
2021/08/12,11,3652,ＤＭＰ,東Ｍ,,,+299,+17.30%,"109,700",－,2.02,－
2021/08/12,12,9171,栗林船,東２,,,+68,+16.87%,"312,200",29.8,0.31,1.27
2021/08/12,13,6254,野村マイクロ,東１,,S,+700,+16.53%,"1,423,200",18.0,3.45,1.52
2021/08/12,14,3326,ランシステム,ＪＱ,,S,+100,+16.18%,"7,400",－,17.75,－
2021/08/12,15,4092,日本化,東１,,,+490,+15.83%,"326,400",12.1,0.80,1.95
2021/08/12,16,6195,ホープ,東Ｍ,,S,+100,+15.48%,"1,126,100",14.5,－,－
2021/08/12,17,6574,コンヴァノ,東Ｍ,,S,+100,+14.31%,"8,200",30.2,2.19,－
2021/08/12,18,9115,明治海,東１,,,+76,+14.18%,"1,016,500",25.6,1.02,－
2021/08/12,19,4069,ブルーミーム,東Ｍ,,,+278,+13.75%,"397,700",51.7,4.26,－
2021/08/12,20,7456,松田産業,東１,,,+292,+12.92%,"330,500",8.6,0.97,1.65
2021/08/12,21,7634,星医療,ＪＱ,,,+530,+12.47%,"109,700",14.5,1.11,1.05
2021/08/12,22,6330,東洋エンジ,東１,,,+94,+12.05%,"2,961,000",34.1,1.24,－
2021/08/12,23,3798,ＵＬＳグルプ,ＪＱ,,,+525,+11.68%,"77,500",28.1,4.43,0.72
2021/08/12,24,7043,アルー,東Ｍ,,,+117,+10.70%,"74,300",20.4,3.32,0.58
2021/08/12,25,7769,リズム,東１,,,+110,+10.69%,"124,800",20.9,0.37,2.63
2021/08/12,26,6310,井関農,東１,,,+166,+10.54%,"448,100",16.4,0.60,－
