日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/23,1,3409,北日紡,東２,,,+59,+25.32%,"5,712,600",941,5.67,－
2021/08/23,2,4093,アセチレン,東１,,S,+300,+24.35%,"1,105,900",11.8,0.70,2.94
2021/08/23,3,9818,大丸エナ,東２,,,+359,+21.31%,"169,900",25.1,1.20,0.93
2021/08/23,4,4448,チャットＷ,東Ｍ,,S,+150,+17.14%,"1,542,400",－,21.57,－
2021/08/23,5,9941,太洋物産,ＪＱ,,S,+100,+16.92%,"25,200",131,－,－
2021/08/23,6,3264,アスコット,ＪＱ,,,+27,+15.61%,"4,176,600",－,1.08,－
2021/08/23,7,3925,ダブスタ,東１,,S,"+1,000",+14.81%,"321,400",46.3,19.37,0.90
2021/08/23,8,9318,アジア開発,東２,,,+1,+12.50%,"4,869,400",－,3.45,－
2021/08/23,9,7038,フロンティＭ,東１,,,+111,+12.43%,"280,600",16.5,5.44,－
2021/08/23,10,2780,コメ兵ＨＤ,東２,,,+164,+12.31%,"183,500",11.2,0.88,1.60
2021/08/23,11,6937,古河池,東１,,,+161,+11.77%,"595,800",14.5,1.66,1.44
2021/08/23,12,5273,三谷セキ,東１,,,+580,+11.58%,"78,300",26.8,1.56,0.77
2021/08/23,13,6227,ＡＩメカ,東２,,,+163,+10.74%,"222,300",12.3,1.26,2.68
2021/08/23,14,7370,Ｅｎｊｉｎ,東Ｍ,,,+385,+10.71%,"823,700",49.9,23.81,－
2021/08/23,15,7095,マクビープラ,東Ｍ,,,+700,+10.67%,"92,400",34.2,12.35,－
2021/08/23,16,4177,ｉ－ｐｌｕｇ,東Ｍ,,,+650,+10.60%,"46,100",126,25.56,－
2021/08/23,17,7365,シックＨＤ,東Ｍ,,,+71,+10.58%,"125,400",5.1,1.58,－
2021/08/23,18,4060,ｒａｋｕｍｏ,東Ｍ,,,+128,+10.57%,"292,000",42.0,9.16,－
2021/08/23,19,7379,サーキュ,東Ｍ,,,+315,+10.54%,"354,700",92.9,83.17,－
2021/08/23,20,3994,マネフォ,東１,,,+760,+10.33%,"1,166,600",－,41.95,－
2021/08/23,21,9399,ビート,東２,,,+6,+10.17%,"588,337",－,－,－
2021/08/23,22,6938,双信電機,東１,,,+69,+10.12%,"327,000",11.7,1.17,1.07
2021/08/23,23,8038,東都水,東１,,,+485,+9.97%,"20,800",16.2,1.13,1.50
2021/08/23,24,4393,バンクオブイ,東Ｍ,,,+208,+9.95%,"290,800",－,10.58,－
2021/08/23,25,4168,ヤプリ,東Ｍ,,,+305,+9.79%,"114,000",－,15.57,－
2021/08/23,26,6620,宮越ＨＤ,東１,,,+128,+9.75%,"427,200",113,2.54,－
2021/08/23,27,8256,プロルート,ＪＱ,,,+39,+9.75%,"24,019,400",99.5,13.91,－
2021/08/23,28,1757,中小企業ＨＤ,東２,,,+5,+9.43%,"1,623,700",－,14.68,－
2021/08/23,29,3914,ＪＩＧＳＡＷ,東Ｍ,,,+760,+9.07%,"100,800",－,34.89,－
2021/08/23,30,7060,ギークス,東１,,,+128,+9.04%,"119,500",27.0,4.31,0.65
2021/08/23,31,3989,シェアテク,東Ｍ,,,+16,+8.70%,"383,200",－,3.79,－
2021/08/23,32,4918,アイビー,ＪＱ,,,+60,+8.66%,"113,700",8.2,2.31,－
2021/08/23,33,6997,日ケミコン,東１,,,+166,+8.61%,"792,900",10.1,0.78,－
2021/08/23,34,4482,ウィルズ,東Ｍ,,,+90,+8.51%,"405,900",74.3,19.07,0.22
2021/08/23,35,5381,Ｍｉｐｏｘ,ＪＱ,,,+65,+8.50%,"1,272,000",19.7,2.08,－
2021/08/23,36,2158,フロンテオ,東Ｍ,,,+110,+8.48%,"4,155,500",76.1,11.22,0.36
2021/08/23,37,4167,ココペリ,東Ｍ,,,+305,+8.30%,"103,800",108,18.73,－
2021/08/23,38,3900,クラウドＷ,東Ｍ,,,+123,+8.23%,"133,400",－,6.97,－
2021/08/23,39,4764,ＮｅｘｕｓＢ,ＪＧ,,,+10,+8.13%,"1,118,700",2.6,0.28,－
2021/08/23,40,6533,オーケストラ,東１,,,+218,+8.11%,"116,100",52.7,7.35,0.28
2021/08/23,41,2788,アップル,東２,,,+23,+8.10%,"784,300",16.7,0.68,1.63
2021/08/23,42,3688,カルタＨＤ,東１,,,+140,+8.07%,"202,600",15.2,1.81,2.67
2021/08/23,43,4284,ソルクシーズ,東１,,,+71,+7.97%,"301,600",10.9,1.74,2.08
2021/08/23,44,4722,フューチャー,東１,,,+177,+7.93%,"433,200",19.4,2.66,1.91
2021/08/23,45,3909,ショーケース,東１,,,+50,+7.90%,"168,100",121,2.81,0.95
2021/08/23,46,4054,日本情報Ｃ,東Ｍ,,,+103,+7.88%,"70,500",61.7,6.72,0.35
2021/08/23,47,4431,スマレジ,東Ｍ,,,+610,+7.84%,"121,700",196,22.20,－
2021/08/23,48,4165,プレイド,東Ｍ,,,+200,+7.81%,"346,000",－,21.32,－
2021/08/23,49,6619,ＷＳＣＯＰＥ,東１,,,+57,+7.80%,"2,019,800",42.9,2.62,－
2021/08/23,50,4498,サイバトラス,東Ｍ,,,+320,+7.77%,"29,800",44.9,4.02,－
2021/08/23,51,6034,ＭＲＴ,東Ｍ,,,+142,+7.63%,"671,500",40.5,6.44,－
2021/08/23,52,1407,ウエストＨＤ,ＪＱ,,,+335,+7.57%,"517,100",32.3,8.89,1.05
2021/08/23,53,4584,キッズバイオ,東Ｍ,,,+54,+7.51%,"759,800",－,15.53,－
2021/08/23,54,6036,ＫｅｅＰｅｒ,東１,,,+245,+7.46%,"357,600",33.6,17.30,0.79
2021/08/23,55,3923,ラクス,東１,,,+265,+7.41%,"2,361,400",－,88.42,0.05
2021/08/23,56,9663,ナガワ,東１,,,+670,+7.36%,"53,200",46.5,3.16,0.61
2021/08/23,57,9260,ウィズメタク,東１,,,+250,+7.31%,"17,700",13.9,0.95,2.18
2021/08/23,58,3180,Ｂガレージ,東１,,,+300,+7.16%,"113,300",35.5,6.18,0.36
2021/08/23,59,6232,ＡＣＳＬ,東Ｍ,,,+148,+7.16%,"101,000",－,8.27,－
2021/08/23,60,7271,安永,東１,,,+75,+7.09%,"29,800",339,1.48,0.71
2021/08/23,61,9307,杉村倉,東２,,,+39,+7.05%,"222,600",13.1,0.69,1.27
2021/08/23,62,6382,トリニ工,東２,,,+54,+7.01%,"5,300",8.5,0.52,3.64
2021/08/23,63,4436,ミンカブ,東Ｍ,,,+240,+6.98%,"568,200",78.3,7.62,0.49
2021/08/23,64,3652,ＤＭＰ,東Ｍ,,,+122,+6.95%,"17,400",－,1.87,－
2021/08/23,65,4056,ニューラル,東Ｍ,,,+178,+6.95%,"244,700",138,28.35,－
2021/08/23,66,6951,日電子,東１,,,+480,+6.86%,"462,800",56.5,7.04,0.37
2021/08/23,67,7917,藤森工業,東１,,,+290,+6.80%,"91,500",12.4,1.16,1.76
2021/08/23,68,3556,リネットＪ,東Ｍ,,,+41,+6.79%,"180,100",31.7,4.74,－
2021/08/23,69,3690,イルグルム,東Ｍ,,,+66,+6.78%,"76,400",31.3,4.19,0.48
2021/08/23,70,4934,Ｐアンチエイ,東Ｍ,,,"+1,100",+6.71%,"840,100",56.3,21.98,－
2021/08/23,71,6902,デンソー,東１,,,+444,+6.61%,"3,900,600",16.5,1.38,1.95
2021/08/23,72,3624,アクセルＭ,東Ｍ,,,+35,+6.57%,"307,900",－,9.24,－
2021/08/23,73,4824,メディアＳ,東Ｍ,,,+35,+6.55%,"236,100",11.6,2.11,0.18
2021/08/23,74,3998,すららネット,東Ｍ,,,+133,+6.52%,"1,346,700",45.0,9.60,－
2021/08/23,75,7769,リズム,東１,,,+68,+6.51%,"29,400",20.4,0.36,2.70
2021/08/23,76,3719,ジェクシード,ＪＱ,,,+11,+6.47%,"150,100",232,4.98,－
2021/08/23,77,7071,アンビスＨＤ,ＪＱ,,,+400,+6.47%,"178,400",66.3,10.23,0.14
2021/08/23,78,4170,カイゼン,東Ｍ,,,+75,+6.44%,"278,900",123,6.03,－
2021/08/23,79,6879,イマジカＧ,東１,,,+29,+6.44%,"80,000",10.6,0.74,1.04
2021/08/23,80,7374,Ｃｏｎｆ,東Ｍ,,,+131,+6.41%,"53,600",19.9,8.11,－
2021/08/23,81,2424,ブラス,東１,,,+31,+6.40%,"26,700",10.9,1.29,－
2021/08/23,82,6866,ＨＩＯＫＩ,東１,,,+480,+6.35%,"49,600",26.1,3.89,1.93
2021/08/23,83,7361,ＨＣＨ,東Ｍ,,,+166,+6.33%,"112,300",17.4,5.36,1.76
2021/08/23,84,9107,川崎汽,東１,,,+285,+6.32%,"6,400,000",1.7,1.39,－
2021/08/23,85,4571,ナノキャリア,東Ｍ,,,+16,+6.27%,"700,400",－,2.67,－
2021/08/23,86,8783,ＧＦＡ,ＪＱ,,,+7,+6.25%,"136,600",109,10.49,－
2021/08/23,87,8914,エリアリンク,東２,,,+79,+6.24%,"67,500",9.7,0.89,3.05
2021/08/23,88,4483,ＪＭＤＣ,東Ｍ,,,+410,+6.17%,"528,300",136,14.02,－
2021/08/23,89,6459,大和冷,東１,,,+67,+6.07%,"96,000",21.1,0.86,2.56
2021/08/23,90,4171,グローバルＩ,ＪＱ,,,+83,+6.06%,"44,600",13.0,2.52,1.65
2021/08/23,91,4486,ユナイト,東Ｍ,,,+86,+6.03%,"16,400",32.3,4.40,0.53
2021/08/23,92,4442,バルテス,東Ｍ,,,+76,+5.91%,"36,400",30.9,6.37,－
2021/08/23,93,7354,Ｄｍミックス,東１,,,+210,+5.91%,"55,800",25.8,7.78,0.27
2021/08/23,94,3464,プロパティＡ,東１,,,+151,+5.85%,"14,600",16.7,2.69,0.95
2021/08/23,95,6191,エアトリ,東１,,,+129,+5.83%,"340,200",30.2,8.57,－
2021/08/23,96,6549,ＤＭソリュ,ＪＱ,,,+62,+5.83%,"11,700",30.5,1.53,－
2021/08/23,97,7315,ＩＪＴＴ,東２,,,+33,+5.82%,"54,800",5.2,0.38,3.33
2021/08/23,98,3479,ＴＫＰ,東Ｍ,,,+81,+5.78%,"390,300",－,1.72,－
2021/08/23,99,6707,サンケン,東１,,,+275,+5.76%,"73,800",48.7,1.43,0.59
2021/08/23,100,6629,Ｔホライゾン,ＪＱ,,,+67,+5.75%,"521,000",7.2,1.89,1.62
2021/08/23,101,9742,アイネス,東１,,,+79,+5.74%,"160,400",17.3,0.90,2.75
2021/08/23,102,3319,ＧＤＯ,東１,,,+77,+5.72%,"199,900",32.7,3.71,0.67
2021/08/23,103,4440,ヴィッツ,東１,,,+85,+5.72%,"25,700",35.1,3.21,0.38
2021/08/23,104,6033,エクストリム,東Ｍ,,,+62,+5.68%,"54,800",26.1,1.96,0.78
2021/08/23,105,6050,イーガーディ,東１,,,+170,+5.66%,"182,500",29.1,6.28,0.44
