日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/24,1,9073,京極運,ＪＱ,,,+275,+27.36%,"457,300",31.8,1.05,0.62
2021/08/24,2,4093,アセチレン,東１,,S,+400,+26.11%,"3,711,200",14.9,0.88,2.33
2021/08/24,3,9818,大丸エナ,東２,,S,+500,+24.46%,"391,600",31.3,1.49,0.75
2021/08/24,4,7072,インテＭ,東Ｍ,,S,+300,+20.42%,"985,800",688,4.26,－
2021/08/24,5,9240,デリバリコン,東Ｍ,,S,+150,+17.03%,"704,500",29.6,12.17,－
2021/08/24,6,9941,太洋物産,ＪＱ,,S,+100,+14.47%,"10,300",150,－,－
2021/08/24,7,8038,東都水,東１,,,+770,+14.39%,"29,800",18.5,1.29,1.31
2021/08/24,8,6567,セリオ,東Ｍ,,,+93,+14.31%,"195,000",26.7,2.42,0.94
2021/08/24,9,5820,三ッ星,ＪＱ,,,+260,+13.47%,"109,500",10.0,0.42,2.28
2021/08/24,10,6561,ハナツアーＪ,東Ｍ,,,+84,+13.08%,"74,700",－,12.41,－
2021/08/24,11,8894,レボリュー,東２,,,+3,+13.04%,"4,801,700",54.2,6.63,－
2021/08/24,12,5632,菱製鋼,東１,,,+130,+11.86%,"1,510,000",6.3,0.47,2.45
2021/08/24,13,9308,乾汽船,東１,,,+211,+11.34%,"1,818,500",7.2,2.59,6.37
2021/08/24,14,6094,フリークＨＤ,東Ｍ,,,+241,+11.25%,"285,300",－,6.85,－
2021/08/24,15,3825,リミックス,東２,,,+19,+11.18%,"15,457,600",8.9,3.69,－
2021/08/24,16,4485,ＪＴＯＷＥＲ,東Ｍ,,,+750,+10.07%,"596,100","1,802",12.38,－
2021/08/24,17,8918,ランド,東１,,,+1,+10.00%,"12,970,400",5.3,2.41,0.91
2021/08/24,18,4888,ステラファ,東Ｍ,,,+39,+9.85%,"521,600",－,3.45,－
2021/08/24,19,4771,Ｆ＆Ｍ,ＪＱ,,,+122,+9.68%,"15,800",25.6,2.53,2.17
2021/08/24,20,6031,サイジニア,東Ｍ,,,+158,+9.41%,"43,600",－,21.74,－
2021/08/24,21,7360,オンデック,東Ｍ,,,+203,+9.25%,"5,200",52.8,6.92,－
2021/08/24,22,4011,ヘッドウォ,東Ｍ,,,+500,+8.96%,"11,600",244,7.47,－
2021/08/24,23,3926,オープンドア,東１,,,+171,+8.95%,"264,500",－,10.27,－
2021/08/24,24,6772,コスモス,東２,,,+107,+8.80%,"14,700",64.3,0.47,1.51
2021/08/24,25,4489,ペイロール,東Ｍ,,,+85,+8.73%,"182,100",17.4,1.68,－
2021/08/24,26,6081,アライドアキ,東Ｍ,,,+65,+8.70%,"496,500",20.8,5.30,－
2021/08/24,27,9704,アゴーラＨＧ,東１,,,+2,+8.70%,"210,400",－,1.13,－
2021/08/24,28,4198,テンダ,ＪＱ,,,+217,+8.64%,"12,700",25.4,5.78,0.81
2021/08/24,29,6071,ＩＢＪ,東１,,,+74,+8.48%,"297,000",33.4,6.99,－
2021/08/24,30,4331,Ｔ＆Ｇニーズ,東１,,,+80,+8.32%,"167,200",270,1.29,－
2021/08/24,31,7590,タカショー,東１,,,+86,+8.25%,"872,500",15.0,1.70,2.04
2021/08/24,32,2038,原油先Ｗブル,東EN,,,+40,+7.95%,"6,417,532",－,－,－
2021/08/24,33,7082,ジモティー,東Ｍ,,,+177,+7.92%,"243,500",46.8,15.42,－
2021/08/24,34,7695,交換できる,東Ｍ,,,+285,+7.91%,"26,000",43.8,10.85,－
2021/08/24,35,2459,アウン,東２,,,+19,+7.85%,"5,473,500",－,3.18,－
2021/08/24,36,9115,明治海,東１,,,+50,+7.85%,"1,004,200",28.8,1.15,－
2021/08/24,37,7711,助川電気,ＪＱ,,,+64,+7.80%,"34,100",29.3,1.51,2.71
2021/08/24,38,6627,テラプローブ,東２,,,+111,+7.76%,"234,500",－,0.57,－
2021/08/24,39,6890,フェローテク,ＪＱ,,,+204,+7.61%,"1,808,400",5.4,1.26,1.60
2021/08/24,40,7353,Ｋラーニング,東Ｍ,,,+100,+7.58%,"128,400",47.9,9.66,－
2021/08/24,41,4389,プロパテＤＢ,東Ｍ,,,+91,+7.49%,"76,000",20.9,3.65,0.92
2021/08/24,42,6194,アトラエ,東１,,,+174,+7.48%,"201,900",202,13.24,－
2021/08/24,43,4060,ｒａｋｕｍｏ,東Ｍ,,,+100,+7.47%,"180,200",45.2,9.84,－
2021/08/24,44,6538,キャリインデ,東１,,,+67,+7.47%,"303,300",38.2,6.46,0.26
2021/08/24,45,1873,日本ハウス,東１,,,+30,+7.46%,"294,200",19.4,0.85,1.39
2021/08/24,46,4075,ブレインズ,東Ｍ,,,+148,+7.44%,"105,900",110,68.75,－
2021/08/24,47,7990,グロブライド,東１,,,+570,+7.43%,"182,000",13.0,2.98,0.97
2021/08/24,48,3798,ＵＬＳグルプ,ＪＱ,,,+390,+7.41%,"31,400",31.6,4.99,0.64
2021/08/24,49,4666,パーク２４,東１,,,+141,+7.39%,"1,239,600",－,15.95,－
2021/08/24,50,4192,スパイダー,東Ｍ,,,+128,+7.37%,"263,300",－,12.80,－
2021/08/24,51,6069,トレンダ,東Ｍ,,,+63,+7.31%,"793,300",24.4,2.63,1.73
2021/08/24,52,7048,ベルトラ,東Ｍ,,,+42,+7.30%,"360,800",－,14.38,－
2021/08/24,53,6191,エアトリ,東１,,,+169,+7.22%,"512,800",32.4,9.19,－
2021/08/24,54,9416,ビジョン,東１,,,+76,+7.22%,"510,100",77.6,5.75,－
2021/08/24,55,3934,ベネフィＪ,東１,,,+158,+7.18%,"26,700",14.1,2.65,0.34
2021/08/24,56,6547,グリーンズ,東１,,,+32,+7.08%,"152,200",－,－,－
2021/08/24,57,4657,環境管理,ＪＱ,,,+37,+7.05%,"422,900",11.9,1.32,0.89
2021/08/24,58,1811,銭高組,東１,,,+280,+7.04%,"6,300",15.2,0.42,－
2021/08/24,59,9417,スマバ,東１,,,+47,+6.97%,"25,100",78.6,3.42,1.11
2021/08/24,60,2150,ケアネット,東Ｍ,,,+380,+6.81%,"166,800",44.2,15.82,0.13
2021/08/24,61,6590,芝浦,東１,,,+430,+6.78%,"81,300",14.2,1.40,2.51
2021/08/24,62,7318,セレンＨＤ,東Ｍ,,,+60,+6.78%,"25,000",22.9,0.98,－
2021/08/24,63,6698,ヴィスコ,東２,,,+80,+6.75%,"114,300",18.0,2.59,－
2021/08/24,64,3768,リスモン,東２,,,+57,+6.70%,"43,700",15.8,1.30,1.60
2021/08/24,65,6920,レーザーテク,東１,,,"+1,280",+6.60%,"3,188,400",88.8,33.79,0.40
2021/08/24,66,4766,ピーエイ,東２,,,+12,+6.56%,"1,723,500",－,5.55,－
2021/08/24,67,6957,芝浦電子,ＪＱ,,,+315,+6.51%,"114,400",15.1,1.52,1.94
2021/08/24,68,4979,ＯＡＴアグリ,東１,,,+104,+6.44%,"52,300",7.9,1.11,2.62
2021/08/24,69,7033,ＭＳＯＬ,東１,,,+165,+6.43%,"88,900",77.5,25.23,－
2021/08/24,70,3135,マーケットＥ,東１,,,+49,+6.41%,"26,800",－,3.00,－
2021/08/24,71,9171,栗林船,東２,,,+28,+6.41%,"155,500",－,0.32,1.29
2021/08/24,72,4680,ラウンドワン,東１,,,+72,+6.40%,"1,615,800",35.6,3.19,1.67
2021/08/24,73,5381,Ｍｉｐｏｘ,ＪＱ,,,+53,+6.39%,"1,126,700",21.0,2.21,－
2021/08/24,74,8789,フィンテック,東２,,,+3,+6.38%,"1,980,900",40.3,1.54,－
2021/08/24,75,3676,デジハＨＤ,東１,,,+116,+6.36%,"195,100",30.0,6.93,0.77
2021/08/24,76,4428,シノプス,東Ｍ,,,+82,+6.34%,"19,100",143,6.54,－
2021/08/24,77,9380,東海運,東１,,,+20,+6.31%,"262,500",22.6,0.61,1.48
2021/08/24,78,1773,ＹＴＬ,東外,,,+1,+6.25%,"120,000",－,－,－
2021/08/24,79,6391,加地テック,東２,,,+290,+6.21%,"18,300",26.5,1.31,0.81
2021/08/24,80,7379,サーキュ,東Ｍ,,,+205,+6.20%,"345,400",98.7,88.32,－
2021/08/24,81,3750,フラクタル,東２,,,+85,+6.19%,"4,400",－,3.92,－
2021/08/24,82,7685,バイセル,東Ｍ,,,+265,+6.18%,"70,000",52.2,16.59,0.26
2021/08/24,83,9363,大運,東２,,,+25,+6.17%,"392,200",26.4,0.91,1.40
2021/08/24,84,4970,東洋合成,ＪＱ,,,+800,+6.16%,"36,800",45.6,7.96,0.22
2021/08/24,85,2170,ＬＩＮＫ＆Ｍ,東１,,,+61,+6.14%,"758,000",122,27.78,0.70
2021/08/24,86,7092,ＦＦＪ,東Ｍ,,,+235,+6.13%,"101,900",57.6,7.45,－
2021/08/24,87,9274,国際紙パルプ,東１,,,+19,+6.13%,"1,230,000",5.6,0.53,3.65
2021/08/24,88,6882,三社電機,東２,,,+51,+6.06%,"141,400",22.8,0.65,－
2021/08/24,89,6238,フリュー,東１,,,+91,+6.05%,"230,600",16.2,2.24,2.32
2021/08/24,90,6776,天昇電,東２,,,+24,+6.05%,"103,500",－,1.05,－
2021/08/24,91,9603,ＨＩＳ,東１,,,+133,+6.01%,"1,992,300",－,2.69,－
2021/08/24,92,4118,カネカ,東１,,,+255,+6.00%,"252,500",13.4,0.81,2.22
2021/08/24,93,2489,アドウェイズ,東１,,,+37,+5.96%,"439,300",111,2.31,0.55
2021/08/24,94,6967,新光電工,東１,,,+195,+5.94%,"1,130,100",17.5,2.92,1.01
2021/08/24,95,7782,シンシア,東１,,,+33,+5.94%,"35,000",21.0,1.89,1.53
2021/08/24,96,9241,ＦＬネット,東Ｍ,,,+180,+5.90%,"1,728,600",33.3,23.86,－
2021/08/24,97,6577,ベストワン,東Ｍ,,,+131,+5.89%,"7,600",－,5.14,－
2021/08/24,98,6579,ログリー,東Ｍ,,,+60,+5.88%,"58,400",35.4,3.30,－
2021/08/24,99,3647,ジー・スリー,東２,,,+29,+5.86%,"693,200",267,3.50,0.38
2021/08/24,100,6544,Ｊエレベータ,東１,,,+159,+5.86%,"544,900",98.1,26.08,－
2021/08/24,101,3004,神栄,東１,,,+58,+5.85%,"16,500",7.3,1.51,－
2021/08/24,102,7863,平賀,ＪＱ,,,+66,+5.76%,"23,800",14.1,1.29,1.24
2021/08/24,103,3150,グリムス,東１,,,+160,+5.75%,"351,100",32.3,10.17,0.49
2021/08/24,104,5805,昭電線ＨＤ,東１,,,+119,+5.75%,"293,200",9.6,1.32,1.83
2021/08/24,105,6030,アドベンチャ,東Ｍ,,,+350,+5.75%,"42,700",39.5,18.82,0.23
