日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/06,1,9984,ＳＢＧ,東１,"5,902",,-125,-2.07%,"43,607",－,0.94,0.75
2021/10/06,2,4502,武田,東１,"3,340.0",,-227.0,-6.36%,"38,902",21.0,1.00,5.39
2021/10/06,3,1570,日経レバ,東Ｅ,"14,440",,-320,-2.17%,"34,827",－,－,－
2021/10/06,4,8306,三菱ＵＦＪ,東１,660.0,,+25.3,+3.99%,"33,130",10.0,0.49,4.09
2021/10/06,5,7203,トヨタ,東１,"1,840.0",,-62.0,-3.26%,"31,238",11.1,1.06,－
2021/10/06,6,4689,ＺＨＤ,東１,686.7,,+13.4,+1.99%,"30,890",－,1.96,0.81
2021/10/06,7,9101,郵船,東１,"7,370",,-300,-3.91%,"29,240",2.5,1.63,9.50
2021/10/06,8,9202,ＡＮＡＨＤ,東１,"2,778.5",,-119.0,-4.11%,"21,082",373,1.55,－
2021/10/06,9,7201,日産自,東１,521.4,,-30.9,-5.59%,"21,013",34.0,0.50,－
2021/10/06,10,6920,レーザーテク,東１,"23,030",,-440,-1.87%,"20,870",98.9,37.65,0.36
2021/10/06,11,9107,川崎汽,東１,"5,060",,-300,-5.60%,"18,080",1.8,1.47,－
2021/10/06,12,6981,村田製,東１,"8,548",,-192,-2.20%,"17,721",20.2,2.78,1.40
2021/10/06,13,9246,プロカン,東Ｍ,"4,220",,-440,-9.44%,"17,194",83.6,35.68,－
2021/10/06,14,9603,ＨＩＳ,東１,"2,588",,-191,-6.87%,"16,480",－,3.15,－
2021/10/06,15,9201,ＪＡＬ,東１,"2,558",,-116,-4.34%,"15,828",－,1.25,－
2021/10/06,16,6178,日本郵政,東１,926.6,,+6.8,+0.74%,"14,278",10.3,0.26,5.40
2021/10/06,17,9104,商船三井,東１,"6,820",,-30,-0.44%,"13,649",2.4,1.16,8.06
2021/10/06,18,9021,ＪＲ西日本,東１,"5,506",,-146,-2.58%,"13,192",－,1.66,1.82
2021/10/06,19,6723,ルネサス,東１,"1,298",,+16,+1.25%,"12,906",－,2.58,－
2021/10/06,20,7267,ホンダ,東１,"3,327.0",,-85.0,-2.49%,"12,415",8.6,0.62,3.31
2021/10/06,21,9020,ＪＲ東日本,東１,"7,423",,-310,-4.01%,"12,184",77.8,1.15,1.35
2021/10/06,22,5401,日本製鉄,東１,"1,923.5",,-21.5,-1.11%,"11,943",4.8,0.60,－
2021/10/06,23,8002,丸紅,東１,923.5,,+7.0,+0.76%,"11,916",7.0,0.84,3.68
2021/10/06,24,5020,ＥＮＥＯＳ,東１,466.4,,+9.2,+2.01%,"11,884",10.7,0.62,4.72
2021/10/06,25,6098,リクルート,東１,"6,617",,-135,-2.00%,"11,560",48.1,9.28,0.32
2021/10/06,26,8316,三井住友ＦＧ,東１,"3,940",,+91,+2.36%,"11,370",9.0,0.45,5.08
2021/10/06,27,3436,ＳＵＭＣＯ,東１,"2,111",,+10,+0.48%,"10,945",－,1.85,－
2021/10/06,28,1552,ＶＩＸ短先物,東Ｅ,"2,442",,-18,-0.73%,"10,785",－,－,－
2021/10/06,29,1357,日経Ｄインバ,東Ｅ,437,,+8,+1.86%,"10,755",－,－,－
2021/10/06,30,4568,第一三共,東１,"2,902.5",,-5.5,-0.19%,"10,523",111,4.35,0.93
2021/10/06,31,8591,オリックス,東１,"2,090.5",,-36.5,-1.72%,"10,177",10.1,0.83,3.73
2021/10/06,32,8058,三菱商,東１,"3,565.0",,+74.0,+2.12%,"10,056",13.8,0.91,3.76
2021/10/06,33,1605,ＩＮＰＥＸ,東１,976,,+33,+3.50%,"9,859",8.4,0.49,4.10
2021/10/06,34,8031,三井物,東１,"2,467.5",,+47.5,+1.96%,"9,854",6.3,0.83,3.65
2021/10/06,35,5411,ＪＦＥ,東１,"1,626",,-13,-0.79%,"9,849",3.9,0.53,－
2021/10/06,36,6522,アスタリスク,東Ｍ,"5,500",,+50,+0.92%,"9,702",52.1,17.08,－
2021/10/06,37,8601,大和,東１,655.0,,+13.7,+2.14%,"9,695",－,0.75,－
2021/10/06,38,2413,エムスリー,東１,"7,215",,-158,-2.14%,"9,572",－,23.75,－
2021/10/06,39,4188,三菱ケミＨＤ,東１,974.9,,+11.5,+1.19%,"9,398",14.3,1.07,2.46
2021/10/06,40,2158,フロンテオ,東Ｍ,"1,694",,-23,-1.34%,"9,359",91.7,13.52,0.30
2021/10/06,41,6501,日立,東１,"6,340",,+16,+0.25%,"9,257",11.1,1.71,－
2021/10/06,42,8604,野村,東１,551.3,,+8.4,+1.55%,"8,960",－,0.62,－
2021/10/06,43,1459,楽天Ｗベア,東Ｅ,"1,749",,+37,+2.16%,"8,776",－,－,－
2021/10/06,44,4063,信越化,東１,"18,470",,+470,+2.61%,"8,699",21.1,2.62,1.62
2021/10/06,45,1458,楽天Ｗブル,東Ｅ,"16,880",,-360,-2.09%,"8,486",－,－,－
2021/10/06,46,6503,三菱電,東１,"1,487.5",,+23.5,+1.61%,"8,461",15.1,1.15,－
2021/10/06,47,6758,ソニーＧ,東１,"11,625",,-160,-1.36%,"8,448",20.6,2.09,－
2021/10/06,48,4901,富士フイルム,東１,"8,650",,-96,-1.10%,"8,383",21.6,1.52,1.16
2021/10/06,49,4519,中外薬,東１,"3,895",,-130,-3.23%,"8,133",－,6.09,1.54
2021/10/06,50,7751,キヤノン,東１,"2,631.5",,+10.0,+0.38%,"8,104",13.7,1.00,3.42
2021/10/06,51,4507,塩野義,東１,"7,326",,-71,-0.96%,"8,093",22.1,2.56,1.50
2021/10/06,52,6752,パナソニック,東１,"1,258.5",,-17.0,-1.33%,"7,709",14.0,1.10,－
