日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/11/12,1,9984,ＳＢＧ,東１,"6,847",,+172,+2.58%,"50,778",－,1.11,0.64
2021/11/12,2,6920,レーザーテク,東１,"28,490",,"+1,185",+4.34%,"22,708",122,50.09,0.29
2021/11/12,3,7203,トヨタ,東１,"2,078.5",,+48.5,+2.39%,"18,279",11.6,1.17,－
2021/11/12,4,5020,ＥＮＥＯＳ,東１,450.1,,-2.8,-0.62%,"15,854",5.2,0.57,4.89
2021/11/12,5,2158,フロンテオ,東Ｍ,"3,015",,-50,-1.63%,"15,336",163,24.06,0.17
2021/11/12,6,6541,グレイス,東１,510,,-40,-7.27%,"14,893",18.1,4.65,－
2021/11/12,7,6178,日本郵政,東１,855.9,,+6.4,+0.75%,"14,393",6.7,0.24,5.84
2021/11/12,8,7201,日産自,東１,630.6,,+4.9,+0.78%,"14,251",13.7,0.59,－
2021/11/12,9,8306,三菱ＵＦＪ,東１,642.6,,+7.8,+1.23%,"13,694",9.7,0.47,4.20
2021/11/12,10,4689,ＺＨＤ,東１,784.0,,+1.0,+0.13%,"12,854",－,2.21,0.71
2021/11/12,11,6962,大真空,東１,"1,498",,+278,+22.79%,"12,846",20.1,1.63,0.83
2021/11/12,12,4188,三菱ケミＨＤ,東１,951.0,,+20.3,+2.18%,"11,992",7.0,1.02,3.15
2021/11/12,13,6522,アスタリスク,東Ｍ,"19,460",,"+2,910",+17.58%,"11,135",131,72.61,－
2021/11/12,14,1570,日経レバ,東Ｅ,"16,650",,+410,+2.52%,"10,970",－,－,－
2021/11/12,15,6098,リクルート,東１,"7,973",,+170,+2.18%,"10,964",57.9,11.18,0.26
2021/11/12,16,3083,シーズメン,ＪＱ,"1,018",,-25,-2.40%,"10,890",58.7,2.63,－
2021/11/12,17,5759,日本電解,東Ｍ,"4,745",,+200,+4.40%,"10,826",40.8,6.49,－
2021/11/12,18,3927,Ｆ－ブレイン,東Ｍ,"1,459",,+144,+10.95%,"10,097",－,6.01,－
