日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/06/30,1,4071,ＰＡコンサル,東Ｍ,"2,822",,－,－%,"36,036",94.9,27.84,0.21
2021/06/30,2,5759,日本電解,東Ｍ,"2,614",,-43,-1.62%,"20,580",21.7,3.83,－
2021/06/30,3,9984,ＳＢＧ,東１,"7,775",,+20,+0.26%,"19,523",－,1.30,0.57
2021/06/30,4,4519,中外薬,東１,"4,402",,+102,+2.37%,"19,381",－,7.36,1.36
2021/06/30,5,7777,３ＤＭ,ＪＧ,407,,+5,+1.24%,"17,414",－,15.14,－
2021/06/30,6,6920,レーザーテク,東１,"21,590",,-770,-3.44%,"14,780",139,40.19,0.25
2021/06/30,7,4937,ワクー,東Ｍ,"2,229",,+59,+2.72%,"14,091",45.0,26.83,－
2021/06/30,8,4523,エーザイ,東１,"10,925",,-575,-5.00%,"11,787",70.4,4.45,1.46
2021/06/30,9,4188,三菱ケミＨＤ,東１,933.5,,+7.0,+0.76%,"10,926",13.7,1.07,2.57
2021/06/30,10,8306,三菱ＵＦＪ,東１,600.1,,-1.5,-0.25%,"10,290",9.1,0.46,4.50
2021/06/30,11,6503,三菱電,東１,"1,612.5",,-20.5,-1.26%,"9,925",16.5,1.26,－
2021/06/30,12,8604,野村,東１,567.8,,-8.5,-1.47%,"9,342",－,0.65,－
2021/06/30,13,6981,村田製,東１,"8,482",,+154,+1.85%,"8,804",22.6,2.83,1.41
2021/06/30,14,2413,エムスリー,東１,"8,113",,+284,+3.63%,"8,637",－,27.56,－
2021/06/30,15,4689,ＺＨＤ,東１,556.8,,+2.8,+0.51%,"8,603",－,1.58,1.00
2021/06/30,16,6501,日立,東１,"6,361",,-89,-1.38%,"8,521",11.2,1.75,－
2021/06/30,17,9517,イーレックス,東１,"2,702",,+61,+2.31%,"8,445",24.5,3.61,0.74
2021/06/30,18,4582,シンバイオ,ＪＧ,"2,397",,-3,-0.13%,"8,271",80.0,23.92,－
2021/06/30,19,7203,トヨタ,東１,"9,710",,-30,-0.31%,"7,648",11.8,1.16,－
2021/06/30,20,7201,日産自,東１,551.3,,-3.5,-0.63%,"7,647",－,0.55,－
2021/06/30,21,6925,ウシオ電,東１,"2,030",,+240,+13.41%,"7,645",30.6,1.16,1.28
2021/06/30,22,7374,Ｃｏｎｆ,東Ｍ,"3,020",,-115,-3.67%,"7,433",27.7,21.62,－
2021/06/30,23,9202,ＡＮＡＨＤ,東１,"2,612.0",,-32.0,-1.21%,"7,361",351,1.22,－
2021/06/30,24,7370,Ｅｎｊｉｎ,東Ｍ,"2,515",,-171,-6.37%,"6,960",54.3,16.30,－
2021/06/30,25,4568,第一三共,東１,"2,394.5",,-1.0,-0.04%,"6,778",91.7,3.61,1.13
2021/06/30,26,6301,コマツ,東１,"2,760.5",,-39.5,-1.41%,"6,739",17.9,1.36,2.25
2021/06/30,27,1570,日経レバ,東Ｅ,"15,730",,-10,-0.06%,"6,721",－,－,－
2021/06/30,28,5401,日本製鉄,東１,"1,873.5",,-22.5,-1.19%,"6,670",7.2,0.63,－
2021/06/30,29,6178,日本郵政,東１,910.3,,-4.4,-0.48%,"6,486",10.1,0.25,5.49
2021/06/30,30,8002,丸紅,東１,966.1,,-14.4,-1.47%,"6,390",7.3,0.92,3.52
2021/06/30,31,8202,ラオックス,東２,231,S,+50,+27.62%,"6,364",－,0.81,－
2021/06/30,32,6993,大黒屋,東２,80,,-12,-13.04%,"6,099",19.3,8.01,－
2021/06/30,33,8308,りそなＨＤ,東１,427.2,,-5.8,-1.34%,"6,056",7.1,0.45,4.92
2021/06/30,34,6768,タムラ,東１,833,,-16,-1.88%,"6,000",31.1,1.43,1.20
2021/06/30,35,8750,第一生命ＨＤ,東１,"2,034.0",,+24.0,+1.19%,"5,944",7.4,0.43,3.79
2021/06/30,36,8601,大和,東１,610.1,,+5.1,+0.84%,"5,848",－,0.70,－
2021/06/30,37,7453,良品計画,東１,"2,330",,-25,-1.06%,"5,837",17.6,3.02,1.72
2021/06/30,38,3086,Ｊフロント,東１,985,,-37,-3.62%,"5,813",257,0.75,2.94
2021/06/30,39,4477,ＢＡＳＥ,東Ｍ,"1,689",,-81,-4.58%,"5,791",－,11.51,－
2021/06/30,40,4503,アステラス,東１,"1,934.5",,-46.5,-2.35%,"5,762",17.2,2.59,2.58
2021/06/30,41,3382,セブン＆アイ,東１,"5,297",,+17,+0.32%,"5,688",－,1.75,－
2021/06/30,42,8591,オリックス,東１,"1,874.5",,+8.5,+0.46%,"5,650",9.1,0.75,4.16
2021/06/30,43,9201,ＪＡＬ,東１,"2,401",,-10,-0.41%,"5,556",－,1.11,－
2021/06/30,44,7733,オリンパス,東１,"2,208.0",,-4.5,-0.20%,"5,546",31.9,7.20,0.63
2021/06/30,45,3436,ＳＵＭＣＯ,東１,"2,725",,+7,+0.26%,"5,498",－,2.46,－
