日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/19,1,9984,ＳＢＧ,東１,"6,429",,+191,+3.06%,"32,509",－,1.03,0.68
2021/10/19,2,9245,リベロ,東Ｍ,"2,716",,+311,+12.93%,"21,587",64.9,11.65,－
2021/10/19,3,6920,レーザーテク,東１,"26,900",,"+1,240",+4.83%,"17,137",115,43.97,0.30
2021/10/19,4,4889,レナ,東Ｍ,"1,046",,+84,+8.73%,"16,902",－,16.71,－
2021/10/19,5,3436,ＳＵＭＣＯ,東１,"2,243",,-31,-1.36%,"13,973",－,2.37,－
2021/10/19,6,9101,郵船,東１,"8,100",,+560,+7.43%,"13,851",2.7,1.79,8.64
2021/10/19,7,7201,日産自,東１,592.2,,+2.4,+0.41%,"12,421",38.6,0.57,－
2021/10/19,8,8306,三菱ＵＦＪ,東１,655.3,,-5.1,-0.77%,"12,104",9.9,0.48,4.12
2021/10/19,9,1570,日経レバ,東Ｅ,"16,230",,+200,+1.25%,"11,982",－,－,－
2021/10/19,10,6981,村田製,東１,"8,709",,-65,-0.74%,"11,735",20.6,2.84,1.38
2021/10/19,11,6522,アスタリスク,東Ｍ,"8,060",,"+1,000",+14.16%,"11,530",50.5,27.83,－
2021/10/19,12,7203,トヨタ,東１,"2,030.0",,-10.0,-0.49%,"11,287",12.2,1.17,－
2021/10/19,13,4689,ＺＨＤ,東１,701.5,,+9.4,+1.36%,"10,582",－,2.00,0.79
2021/10/19,14,7012,川重,東１,"2,580",,-182,-6.59%,"9,489",22.8,0.99,1.16
2021/10/19,15,5020,ＥＮＥＯＳ,東１,464.7,,-10.1,-2.13%,"9,347",10.7,0.62,4.73
2021/10/19,16,4568,第一三共,東１,"2,772.5",,-67.0,-2.36%,"8,560",106,4.15,0.97
2021/10/19,17,9107,川崎汽,東１,"5,450",,+430,+8.57%,"7,964",1.9,1.58,－
2021/10/19,18,4755,楽天グループ,東１,"1,225",,+67,+5.79%,"7,752",－,1.69,－
2021/10/19,19,2158,フロンテオ,東Ｍ,"2,124",,+185,+9.54%,"7,710",114,16.95,0.24
2021/10/19,20,6178,日本郵政,東１,905.1,,-6.5,-0.71%,"7,675",10.0,0.25,5.52
