日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/11/15,1,9984,ＳＢＧ,東１,"7,000",,+153,+2.23%,"46,006",－,1.14,0.63
2021/11/15,2,6920,レーザーテク,東１,"29,990",,"+1,500",+5.27%,"29,891",128,52.73,0.27
2021/11/15,3,6178,日本郵政,東１,870.4,,+14.5,+1.69%,"19,740",6.8,0.24,5.74
2021/11/15,4,8306,三菱ＵＦＪ,東１,645.2,,+2.6,+0.40%,"17,659",9.7,0.47,4.34
2021/11/15,5,3083,シーズメン,ＪＱ,"1,081",,+63,+6.19%,"16,955",62.3,2.79,－
2021/11/15,6,7078,ＩＮＣ,東Ｍ,"1,871",,+69,+3.83%,"15,211","1,336",9.81,－
2021/11/15,7,3936,ＧＷ,東Ｍ,"1,941",S,+400,+25.96%,"15,142",112,76.18,－
2021/11/15,8,7201,日産自,東１,648.8,,+18.2,+2.89%,"14,921",14.1,0.61,－
2021/11/15,9,7203,トヨタ,東１,"2,102.0",,+23.5,+1.13%,"14,266",11.7,1.18,－
2021/11/15,10,2158,フロンテオ,東Ｍ,"2,945",,-70,-2.32%,"12,967",105,21.71,0.24
2021/11/15,11,6890,フェローテク,ＪＱ,"4,400",,+540,+13.99%,"11,896",7.3,1.74,1.05
2021/11/15,12,6962,大真空,東１,"1,555",,+57,+3.81%,"11,780",20.9,1.69,0.80
2021/11/15,13,4689,ＺＨＤ,東１,788.0,,+4.0,+0.51%,"11,243",－,2.22,0.71
2021/11/15,14,8226,理経,東２,433,S,+89,+25.87%,"11,189",93.5,1.54,－
2021/11/15,15,6613,ＱＤレーザ,東Ｍ,"1,064",S,+150,+16.41%,"10,789",－,10.19,－
2021/11/15,16,5381,Ｍｉｐｏｘ,ＪＱ,"1,093",,-97,-8.15%,"10,342",14.4,2.59,－
2021/11/15,17,8316,三井住友ＦＧ,東１,"3,943",,+79,+2.04%,"9,993",8.1,0.44,5.33
2021/11/15,18,1570,日経レバ,東Ｅ,"16,800",,+150,+0.90%,"9,474",－,－,－
2021/11/15,19,6098,リクルート,東１,"8,071",,+98,+1.23%,"9,222",49.1,10.48,0.26
2021/11/15,20,8750,第一生命ＨＤ,東１,"2,341.5",,-82.5,-3.40%,"8,726",7.2,0.50,3.42
2021/11/15,21,8795,Ｔ＆Ｄ,東１,"1,441",,+2,+0.14%,"8,662",23.3,0.52,3.89
2021/11/15,22,5411,ＪＦＥ,東１,"1,460",,-44,-2.93%,"8,631",3.4,0.46,－
2021/11/15,23,6981,村田製,東１,"8,681",,+103,+1.20%,"8,622",20.5,2.70,1.38
2021/11/15,24,8604,野村,東１,505.9,,+5.8,+1.16%,"8,440",－,0.57,－
2021/11/15,25,3765,ガンホー,東１,"2,658",,+426,+19.09%,"8,114",－,1.62,－
2021/11/15,26,3121,マーチャント,東２,779,,-18,-2.26%,"7,998",94.0,6.03,0.26
2021/11/15,27,3436,ＳＵＭＣＯ,東１,"2,419",,+65,+2.76%,"7,991",23.6,2.51,1.49
2021/11/15,28,5401,日本製鉄,東１,"1,915.0",,-22.5,-1.16%,"7,910",3.4,0.56,－
2021/11/15,29,3185,夢展望,東Ｍ,383,S,+80,+26.40%,"7,784",39.8,29.48,－
2021/11/15,30,6034,ＭＲＴ,東Ｍ,"1,851",,+151,+8.88%,"7,676",13.7,4.61,－
2021/11/15,31,7733,オリンパス,東１,"2,594.0",,-3.5,-0.13%,"7,614",30.6,7.48,0.54
2021/11/15,32,2413,エムスリー,東１,"6,601",,+210,+3.29%,"7,488",－,19.36,－
2021/11/15,33,5020,ＥＮＥＯＳ,東１,453.6,,+3.5,+0.78%,"7,452",5.2,0.58,4.85
2021/11/15,34,6658,シライ電子,ＪＱ,412,,+50,+13.81%,"7,319",6.4,1.82,1.21
2021/11/15,35,9202,ＡＮＡＨＤ,東１,"2,764.0",,-39.5,-1.41%,"7,305",－,1.63,－
2021/11/15,36,6779,日電波,東１,"1,558",,+8,+0.52%,"7,296",7.6,1.87,0.32
2021/11/15,37,4568,第一三共,東１,"2,962.5",,+71.5,+2.47%,"7,088",88.7,4.33,0.91
2021/11/15,38,6502,東芝,東１,"4,900",,+28,+0.57%,"6,866",－,2.03,3.88
2021/11/15,39,9603,ＨＩＳ,東１,"2,512",,-97,-3.72%,"6,857",－,3.06,－
2021/11/15,40,8591,オリックス,東１,"2,335.5",,-26.0,-1.10%,"6,833",11.2,0.90,3.34
2021/11/15,41,4188,三菱ケミＨＤ,東１,948.2,,-2.8,-0.29%,"6,742",7.0,1.02,3.16
2021/11/15,42,6501,日立,東１,"7,272",,-27,-0.37%,"6,737",12.8,1.84,－
2021/11/15,43,4755,楽天グループ,東１,"1,193",,+27,+2.32%,"6,445",－,1.68,－
2021/11/15,44,5759,日本電解,東Ｍ,"4,480",,-265,-5.58%,"6,435",38.5,6.13,－
2021/11/15,45,1518,三井松島ＨＤ,東１,"1,461",,-102,-6.53%,"6,355",4.8,0.60,4.11
2021/11/15,46,9201,ＪＡＬ,東１,"2,506",,-37,-1.45%,"6,153",－,1.29,－
2021/11/15,47,4587,ペプドリ,東１,"2,931",,+101,+3.57%,"6,145",105,15.42,－
2021/11/15,48,6752,パナソニック,東１,"1,418.5",,+2.5,+0.18%,"5,998",13.8,1.20,－
2021/11/15,49,6723,ルネサス,東１,"1,490",,+4,+0.27%,"5,933",－,2.77,－
2021/11/15,50,4448,チャットＷ,東Ｍ,"1,218",,+150,+14.04%,"5,844",－,29.15,－
2021/11/15,51,7267,ホンダ,東１,"3,320.0",,+41.0,+1.25%,"5,837",10.3,0.60,3.31
2021/11/15,52,8031,三井物,東１,"2,557.0",,-10.5,-0.41%,"5,811",5.7,0.87,3.72
2021/11/15,53,6522,アスタリスク,東Ｍ,"22,490",,"+3,030",+15.57%,"5,728",152,83.92,－
2021/11/15,54,7187,ジェイリース,東１,"1,995",,+95,+5.00%,"5,712",16.7,10.16,1.50
2021/11/15,55,8698,マネックスＧ,東１,894,,-9,-1.00%,"5,671",－,2.31,－
2021/11/15,56,8035,東エレク,東１,"58,190",,+560,+0.97%,"5,652",22.6,7.72,2.21
2021/11/15,57,8058,三菱商,東１,"3,440.0",,-22.0,-0.64%,"5,563",6.9,0.87,4.13
2021/11/15,58,3197,すかいらーく,東１,"1,594",,+97,+6.48%,"5,559",36.3,2.27,0.88
2021/11/15,59,7270,ＳＵＢＡＲＵ,東１,"2,212.5",,+54.0,+2.50%,"5,544",15.4,0.93,2.53
2021/11/15,60,7182,ゆうちょ銀,東１,930,,+64,+7.39%,"5,494",10.0,0.30,5.05
2021/11/15,61,8411,みずほＦＧ,東１,"1,536.5",,-21.5,-1.38%,"5,372",7.3,0.41,5.21
2021/11/15,62,4004,昭電工,東１,"2,824",,-46,-1.60%,"5,260",－,1.04,2.30
2021/11/15,63,3402,東レ,東１,721.4,,+1.4,+0.19%,"5,223",12.4,0.88,2.22
2021/11/15,64,2427,アウトソシン,東１,"1,633",,+41,+2.58%,"5,165",16.1,2.82,1.90
2021/11/15,65,4563,アンジェス,東Ｍ,488,,+26,+5.63%,"5,079",－,1.88,－
2021/11/15,66,6326,クボタ,東１,"2,432.5",,+48.0,+2.01%,"5,046",16.1,1.80,1.73
2021/11/15,67,8601,大和,東１,645.0,,-3.1,-0.48%,"4,996",－,0.72,－
2021/11/15,68,6481,ＴＨＫ,東１,"2,543",,-64,-2.45%,"4,762",16.1,1.11,－
2021/11/15,69,4502,武田,東１,"3,304.0",,+10.0,+0.30%,"4,707",28.2,0.98,5.45
2021/11/15,70,9432,ＮＴＴ,東１,"3,293.0",,+1.0,+0.03%,"4,527",10.9,1.47,3.34
2021/11/15,71,7261,マツダ,東１,"1,093",,+41,+3.90%,"4,500",16.8,0.57,1.37
2021/11/15,72,8308,りそなＨＤ,東１,449.1,,-3.5,-0.77%,"4,498",7.5,0.43,4.68
2021/11/15,73,2503,キリンＨＤ,東１,"1,881.0",,+11.0,+0.59%,"4,417",18.1,1.82,3.46
2021/11/15,74,8001,伊藤忠,東１,"3,376.0",,-11.0,-0.32%,"4,416",6.7,1.33,3.26
2021/11/15,75,9064,ヤマトＨＤ,東１,"2,710",,-50,-1.81%,"4,388",18.3,1.73,1.70
2021/11/15,76,6315,ＴＯＷＡ,東１,"3,545",,+335,+10.44%,"4,371",10.8,2.51,0.65
2021/11/15,77,7751,キヤノン,東１,"2,596.5",,-19.0,-0.73%,"4,363",13.5,0.99,3.47
2021/11/15,78,6758,ソニーＧ,東１,"14,095",,+135,+0.97%,"4,360",23.9,2.47,－
2021/11/15,79,2914,ＪＴ,東１,"2,331.0",,-5.0,-0.21%,"4,339",12.5,1.48,6.01
2021/11/15,80,3927,Ｆ－ブレイン,東Ｍ,"1,275",,-184,-12.61%,"4,283",－,5.25,－
2021/11/15,81,7803,ブシロード,東Ｍ,"1,990",S,+400,+25.16%,"4,270",28.7,4.92,－
2021/11/15,82,3923,ラクス,東１,"3,475",,-75,-2.11%,"4,254",690,77.60,0.05
2021/11/15,83,2931,ユーグレナ,東１,900,,+67,+8.04%,"4,231",－,4.13,－
2021/11/15,84,4071,ＰＡコンサル,東Ｍ,"3,910",,+390,+11.08%,"4,226",97.9,31.98,0.20
2021/11/15,85,9613,ＮＴＴデータ,東１,"2,522",,+20,+0.80%,"4,209",33.4,3.03,0.75
2021/11/15,86,8802,菱地所,東１,"1,696.0",,-30.5,-1.77%,"4,195",15.9,1.18,1.95
2021/11/15,87,9517,イーレックス,東１,"2,640",,+82,+3.21%,"4,163",24.0,3.22,0.76
2021/11/15,88,5105,ＴＯＹＯ,東１,"1,962",,+97,+5.20%,"4,109",9.2,1.17,2.29
2021/11/15,89,9433,ＫＤＤＩ,東１,"3,446.0",,+5.0,+0.15%,"4,109",11.8,1.58,3.63
2021/11/15,90,9020,ＪＲ東日本,東１,"7,187",,+48,+0.67%,"4,104",－,1.14,1.39
2021/11/15,91,8309,三井住友トラ,東１,"3,686",,-21,-0.57%,"4,075",8.9,0.50,4.34
2021/11/15,92,3659,ネクソン,東１,"2,408",,+71,+3.04%,"4,063",22.8,2.67,0.21
2021/11/15,93,8053,住友商,東１,"1,633.5",,-10.0,-0.61%,"4,011",5.4,0.74,5.51
2021/11/15,94,4901,富士フイルム,東１,"9,245",,-72,-0.77%,"3,992",21.1,1.61,1.19
2021/11/15,95,6902,デンソー,東１,"8,645",,+116,+1.36%,"3,971",19.8,1.65,1.85
2021/11/15,96,2395,新日本科学,東１,"1,692",,+42,+2.55%,"3,919",14.4,3.93,1.18
2021/11/15,97,4565,そーせい,東Ｍ,"1,740",,-61,-3.39%,"3,903",－,2.64,－
2021/11/15,98,3632,グリー,東１,"1,018",,+46,+4.73%,"3,894",－,1.65,－
2021/11/15,99,4449,ギフティ,東１,"3,605",,+70,+1.98%,"3,816",578,19.65,－
2021/11/15,100,9101,郵船,東１,"7,670",,-90,-1.16%,"3,751",1.8,1.25,10.43
2021/11/15,101,3397,トリドール,東１,"2,764",,-46,-1.64%,"3,720",88.7,5.27,－
2021/11/15,102,2502,アサヒ,東１,"4,785",,-4,-0.08%,"3,710",16.3,1.45,2.28
2021/11/15,103,6503,三菱電,東１,"1,535.5",,+7.5,+0.49%,"3,647",14.9,1.17,－
2021/11/15,104,7269,スズキ,東１,"5,174",,+90,+1.77%,"3,608",16.8,1.44,－
2021/11/15,105,1605,ＩＮＰＥＸ,東１,970,,-1,-0.10%,"3,590",7.4,0.45,4.12
