日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/08/16,1,4901,富士フイルム,東１,"8,517",,+541,+6.78%,"20,134",21.3,1.50,1.17
2021/08/16,2,4074,ラキール,東Ｍ,"2,055",S,+400,+24.17%,"19,945",66.6,12.17,－
2021/08/16,3,8256,プロルート,ＪＱ,630,,+89,+16.45%,"18,596",142,19.96,－
2021/08/16,4,9984,ＳＢＧ,東１,"6,505",,-142,-2.14%,"17,803",－,1.04,0.68
2021/08/16,5,5020,ＥＮＥＯＳ,東１,445.0,,-12.5,-2.73%,"17,581",10.2,0.60,4.94
2021/08/16,6,5411,ＪＦＥ,東１,"1,676",,+22,+1.33%,"14,515",4.0,0.54,－
2021/08/16,7,1570,日経レバ,東Ｅ,"14,330",,-490,-3.31%,"14,021",－,－,－
2021/08/16,8,7936,アシックス,東１,"2,623",,-46,-1.72%,"12,682",192,3.30,0.91
2021/08/16,9,5401,日本製鉄,東１,"2,192.0",,-52.5,-2.34%,"12,577",5.5,0.68,－
2021/08/16,10,6098,リクルート,東１,"6,061",,-289,-4.55%,"12,168",44.0,8.50,0.35
2021/08/16,11,8306,三菱ＵＦＪ,東１,600.8,,-9.7,-1.59%,"11,633",9.1,0.44,4.49
2021/08/16,12,7816,スノーピーク,東１,"5,360",,+375,+7.52%,"11,561",56.3,8.40,0.37
2021/08/16,13,7201,日産自,東１,593.5,,-23.4,-3.79%,"10,841",38.7,0.57,－
2021/08/16,14,4568,第一三共,東１,"2,350.0",,+53.5,+2.33%,"10,648",90.1,3.52,1.15
2021/08/16,15,3681,ブイキューブ,東１,"1,753",,-440,-20.06%,"10,491",21.2,9.76,0.46
2021/08/16,16,7203,トヨタ,東１,"9,813",,-152,-1.53%,"9,699",11.9,1.13,－
2021/08/16,17,9101,郵船,東１,"8,310",,+270,+3.36%,"9,327",2.8,1.83,8.42
2021/08/16,18,6920,レーザーテク,東１,"19,990",,-420,-2.06%,"9,140",85.8,32.68,0.41
2021/08/16,19,4689,ＺＨＤ,東１,622.4,,-3.9,-0.62%,"7,975",－,1.77,0.89
2021/08/16,20,9201,ＪＡＬ,東１,"2,285",,+32,+1.42%,"7,936",－,1.12,－
2021/08/16,21,9127,玉井船,東２,"2,329",S,+400,+20.74%,"7,864",6.2,0.93,－
