日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/12/24,1,4418,ＪＤＳＣ,東Ｍ,"2,818",,-30,-1.05%,"39,377","1,204",11.67,－
2021/12/24,2,2158,フロンテオ,東Ｍ,"2,950",,+270,+10.07%,"31,748",105,21.76,0.24
2021/12/24,3,9258,ＣＳ－Ｃ,東Ｍ,"1,420",,－,－%,"31,300",53.5,－,－
2021/12/24,4,6524,湖北工業,東２,"6,750",,-360,-5.06%,"21,990",19.9,6.39,－
2021/12/24,5,6920,レーザーテク,東１,"34,240",,"+1,300",+3.95%,"16,371",147,60.20,0.24
2021/12/24,6,4689,ＺＨＤ,東１,663.4,,+8.5,+1.30%,"16,150",－,1.87,0.84
2021/12/24,7,3936,ＧＷ,東Ｍ,347,,+35,+11.22%,"15,780",41.8,28.26,－
2021/12/24,8,4263,サスメド,東Ｍ,"1,820",,－,－%,"14,305",－,19.56,－
2021/12/24,9,9984,ＳＢＧ,東１,"5,379",,-32,-0.59%,"13,560",－,0.87,0.82
2021/12/24,10,4259,エクサＷｉｚ,東Ｍ,966,,-109,-10.14%,"13,491",－,38.50,－
2021/12/24,11,2388,ウェッジＨＤ,ＪＧ,133,,+28,+26.67%,"9,536",－,1.32,－
2021/12/24,12,7201,日産自,東１,557.9,,-1.8,-0.32%,"9,309",12.1,0.52,－
2021/12/24,13,9522,ＲＪ,東Ｍ,"1,974",,-26,-1.30%,"9,283",110,8.84,－
2021/12/24,14,8306,三菱ＵＦＪ,東１,624.3,,-5.1,-0.81%,"9,167",7.6,0.45,4.49
2021/12/24,15,6501,日立,東１,"6,166",,+117,+1.93%,"9,153",10.8,1.56,－
2021/12/24,16,6855,電子材料,東１,"2,887",,+213,+7.97%,"8,524",11.8,1.88,1.39
2021/12/24,17,7777,３ＤＭ,ＪＧ,540,,+23,+4.45%,"8,410",－,13.89,－
2021/12/24,18,3686,ＤＬＥ,東１,310,,-30,-8.82%,"8,229",－,4.11,－
2021/12/24,19,1570,日経レバ,東Ｅ,"15,625",,+30,+0.19%,"7,728",－,－,－
