日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/01/05,1,7203,トヨタ,東１,"2,292.0",,+57.5,+2.57%,"43,209",12.7,1.29,－
2022/01/05,2,9107,川崎汽,東１,"7,910",,+230,+2.99%,"26,495",2.0,1.57,3.79
2022/01/05,3,6178,日本郵政,東１,953.4,,+29.7,+3.22%,"25,770",7.4,0.26,5.24
2022/01/05,4,8306,三菱ＵＦＪ,東１,663.7,,+17.0,+2.63%,"25,187",8.0,0.47,4.22
2022/01/05,5,9984,ＳＢＧ,東１,"5,420",,-62,-1.13%,"24,515",－,0.88,0.81
2022/01/05,6,3825,リミックス,東２,464,S,+80,+20.83%,"21,993",10.7,8.23,－
2022/01/05,7,4507,塩野義,東１,"7,644",,-588,-7.14%,"21,415",23.0,2.62,1.44
2022/01/05,8,7201,日産自,東１,615.2,,+25.1,+4.25%,"20,915",13.4,0.58,－
2022/01/05,9,4689,ＺＨＤ,東１,646.0,,-24.0,-3.58%,"20,752",－,1.82,0.86
2022/01/05,10,6758,ソニーＧ,東１,"15,520",,+550,+3.67%,"19,934",26.3,2.72,－
2022/01/05,11,6920,レーザーテク,東１,"33,350",,-970,-2.83%,"19,823",143,58.64,0.25
2022/01/05,12,1570,日経レバ,東Ｅ,"16,240",,+50,+0.31%,"18,763",－,－,－
2022/01/05,13,9212,ＧＥＩ,東Ｍ,"1,265",,-185,-12.76%,"18,230",169,15.91,－
2022/01/05,14,4888,ステラファ,東Ｍ,772,,-275,-26.27%,"16,286",－,6.46,－
2022/01/05,15,4261,アジアＱ,東Ｍ,"5,890",,+90,+1.55%,"15,266",46.9,22.05,－
2022/01/05,16,9211,エフ・コード,東Ｍ,"8,310",S,"-1,500",-15.29%,"14,523",115,58.72,－
2022/01/05,17,7777,３ＤＭ,ＪＧ,617,,+61,+10.97%,"13,531",－,15.87,－
2022/01/05,18,6501,日立,東１,"6,715",,+234,+3.61%,"12,997",11.8,1.70,－
2022/01/05,19,6098,リクルート,東１,"6,884",,-196,-2.77%,"12,164",41.9,8.94,0.31
2022/01/05,20,7254,ユニバンス,東２,"1,079",,-9,-0.83%,"11,846",9.8,1.31,0.56
2022/01/05,21,2413,エムスリー,東１,"5,480",,-376,-6.42%,"11,766",－,16.07,－
2022/01/05,22,1518,三井松島ＨＤ,東１,"1,876",,+167,+9.77%,"11,645",6.1,0.77,3.20
2022/01/05,23,9101,郵船,東１,"9,200",,+60,+0.66%,"11,466",2.2,1.50,8.70
2022/01/05,24,9104,商船三井,東１,"9,110",,+10,+0.11%,"10,160",2.3,1.25,8.78
2022/01/05,25,6301,コマツ,東１,"2,893.5",,+154.5,+5.64%,"9,849",14.6,1.37,2.76
2022/01/05,26,8591,オリックス,東１,"2,458.5",,+65.5,+2.74%,"9,550",9.5,0.94,3.17
