日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/02/25,1,1570,日経レバ,東Ｅ,"13,120",,+475,+3.76%,"44,564",－,－,－
2022/02/25,2,9984,ＳＢＧ,東１,"5,069",,+267,+5.56%,"42,190",－,0.77,0.87
2022/02/25,3,6920,レーザーテク,東１,"20,880",,"+1,385",+7.10%,"38,121",89.7,31.72,0.39
2022/02/25,4,8306,三菱ＵＦＪ,東１,707.4,,-15.3,-2.12%,"34,642",8.5,0.51,3.96
2022/02/25,5,2158,フロンテオ,東Ｍ,"1,582",,+224,+16.49%,"30,014",56.5,11.03,0.44
2022/02/25,6,7203,トヨタ,東１,"2,104.0",,+13.0,+0.62%,"24,947",11.7,1.16,－
2022/02/25,7,4689,ＺＨＤ,東１,562.2,,+22.9,+4.25%,"23,073",－,1.54,0.99
2022/02/25,8,4507,塩野義,東１,"7,613",,+130,+1.74%,"23,040",23.0,2.57,1.44
2022/02/25,9,7201,日産自,東１,564.9,,+0.7,+0.12%,"17,724",10.8,0.52,－
2022/02/25,10,6098,リクルート,東１,"4,914",,+90,+1.87%,"17,341",29.9,5.94,0.43
2022/02/25,11,8308,りそなＨＤ,東１,518.0,,-20.7,-3.84%,"17,257",8.6,0.49,4.05
2022/02/25,12,8031,三井物,東１,"2,994.5",,+78.5,+2.69%,"16,961",5.7,0.97,3.51
2022/02/25,13,3436,ＳＵＭＣＯ,東１,"1,857",,+52,+2.88%,"15,664",－,1.37,－
2022/02/25,14,2413,エムスリー,東１,"4,260",,+217,+5.37%,"14,961",－,11.73,0.38
2022/02/25,15,5025,マキュリＲＩ,東Ｍ,"1,177",,－,－%,"14,839",26.6,10.91,－
2022/02/25,16,1458,楽天Ｗブル,東Ｅ,"15,395",,+585,+3.95%,"13,694",－,－,－
2022/02/25,17,7816,スノーピーク,東１,"2,857",,+223,+8.47%,"13,273",32.7,7.81,0.42
2022/02/25,18,1552,ＶＩＸ短先物,東Ｅ,"2,251",,-224,-9.05%,"13,169",－,－,－
2022/02/25,19,1605,ＩＮＰＥＸ,東１,"1,155",,-74,-6.02%,"12,957",6.4,0.51,4.68
2022/02/25,20,8058,三菱商,東１,"3,943",,+159,+4.20%,"11,807",7.1,0.94,3.60
2022/02/25,21,6758,ソニーＧ,東１,"11,810",,+355,+3.10%,"11,720",17.0,1.98,0.55
2022/02/25,22,6981,村田製,東１,"7,842",,+237,+3.12%,"11,548",16.6,2.36,1.59
2022/02/25,23,4188,三菱ケミＨＤ,東１,808.0,,+10.3,+1.29%,"11,378",6.0,0.85,3.71
2022/02/25,24,5401,日本製鉄,東１,"2,039.0",,+19.0,+0.94%,"11,318",3.6,0.57,6.87
2022/02/25,25,8591,オリックス,東１,"2,224.5",,-20.0,-0.89%,"11,239",8.6,0.84,3.51
2022/02/25,26,7733,オリンパス,東１,"2,343.5",,+69.5,+3.06%,"10,971",27.4,6.23,0.60
2022/02/25,27,7370,Ｅｎｊｉｎ,東Ｍ,"2,846",,+47,+1.68%,"10,945",35.8,6.26,－
2022/02/25,28,9107,川崎汽,東１,"7,720",,+510,+7.07%,"10,833",1.4,1.10,3.89
2022/02/25,29,9202,ＡＮＡＨＤ,東１,"2,488.0",,+54.0,+2.22%,"10,547",－,1.47,－
2022/02/25,30,5020,ＥＮＥＯＳ,東１,445.5,,-8.2,-1.81%,"10,542",5.1,0.55,4.94
2022/02/25,31,6178,日本郵政,東１,931.9,,-9.3,-0.99%,"10,446",7.2,0.26,5.37
2022/02/25,32,9101,郵船,東１,"10,200",,+400,+4.08%,"10,431",1.9,1.32,11.76
2022/02/25,33,3923,ラクス,東１,"1,868",,+168,+9.88%,"10,349",371,40.71,0.10
2022/02/25,34,2438,アスカネット,東Ｍ,"1,182",,+22,+1.90%,"10,205",99.3,3.42,0.59
2022/02/25,35,8316,三井住友ＦＧ,東１,"4,114",,-81,-1.93%,"10,056",8.4,0.46,5.10
2022/02/25,36,8750,第一生命ＨＤ,東１,"2,405.5",,-83.0,-3.34%,"10,017",7.2,0.50,3.33
2022/02/25,37,6501,日立,東１,"5,661",,+118,+2.13%,"9,998",10.0,1.39,－
2022/02/25,38,3659,ネクソン,東１,"2,581",,+119,+4.83%,"9,778",－,2.74,0.39
2022/02/25,39,5713,住友鉱,東１,"5,512",,-130,-2.30%,"9,736",6.1,1.18,4.68
2022/02/25,40,6723,ルネサス,東１,"1,356",,+73,+5.69%,"9,714",－,2.28,－
2022/02/25,41,9215,ＣａＳｙ,東Ｍ,"1,499",,+69,+4.83%,"9,677",42.3,54.55,－
2022/02/25,42,4493,サイバーセキ,東Ｍ,"1,569",,+291,+22.77%,"9,590",56.8,15.60,－
2022/02/25,43,8267,イオン,東１,"2,537.0",,+47.5,+1.91%,"9,464",85.9,2.27,1.42
2022/02/25,44,2914,ＪＴ,東１,"2,199.5",,+8.0,+0.37%,"9,170",11.0,1.39,6.82
2022/02/25,45,8035,東エレク,東１,"56,600",,"+3,100",+5.79%,"8,867",21.2,7.32,2.36
2022/02/25,46,8053,住友商,東１,"1,876.0",,+47.0,+2.57%,"8,760",5.1,0.82,5.86
2022/02/25,47,8604,野村,東１,525.0,,-1.9,-0.36%,"8,597",－,0.56,－
2022/02/25,48,4268,エッジテクノ,東Ｍ,455,,+9,+2.02%,"8,376",43.6,28.05,－
2022/02/25,49,5411,ＪＦＥ,東１,"1,661",,-10,-0.60%,"8,335",3.5,0.51,8.43
2022/02/25,50,6326,クボタ,東１,"2,059.0",,+46.5,+2.31%,"8,330",13.9,1.47,－
2022/02/25,51,2516,マザーズ,東Ｅ,542.8,,+37.9,+7.51%,"7,915",－,－,－
2022/02/25,52,8746,第一商品,ＪＱ,170,,0,0.00%,"7,902",－,0.71,－
2022/02/25,53,8766,東京海上,東１,"6,566",,-247,-3.63%,"7,872",10.9,1.11,3.73
2022/02/25,54,1579,日経ブル２,東Ｅ,"14,040",,+520,+3.85%,"7,661",－,－,－
2022/02/25,55,8411,みずほＦＧ,東１,"1,541.0",,-25.0,-1.60%,"7,655",7.4,0.42,5.19
2022/02/25,56,6594,日電産,東１,"9,917",,+208,+2.14%,"7,608",38.9,4.80,0.66
2022/02/25,57,4582,シンバイオ,ＪＧ,795,S,+100,+14.39%,"7,560",20.6,4.90,－
2022/02/25,58,6208,石川製,東１,"1,532",,-346,-18.42%,"7,517",97.7,2.43,－
2022/02/25,59,8802,菱地所,東１,"1,745.0",,+6.5,+0.37%,"7,320",14.9,1.21,2.06
2022/02/25,60,8002,丸紅,東１,"1,202.0",,+29.5,+2.52%,"7,247",5.2,1.05,4.83
2022/02/25,61,9201,ＪＡＬ,東１,"2,242",,+64,+2.94%,"7,203",－,1.20,－
2022/02/25,62,5726,大阪チタ,東１,"1,062",,+18,+1.72%,"7,200",－,1.37,－
2022/02/25,63,1357,日経Ｄインバ,東Ｅ,444,,-19,-4.10%,"7,149",－,－,－
2022/02/25,64,9104,商船三井,東１,"9,180",,+420,+4.79%,"7,108",1.7,1.04,11.44
