日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/01/07,1,9984,ＳＢＧ,東１,"5,489",,+117,+2.18%,"42,341",－,0.89,0.80
2022/01/07,2,8306,三菱ＵＦＪ,東１,685.8,,+22.8,+3.44%,"40,260",8.3,0.49,4.08
2022/01/07,3,1570,日経レバ,東Ｅ,"15,315",,-20,-0.13%,"28,348",－,－,－
2022/01/07,4,7203,トヨタ,東１,"2,307.5",,+23.0,+1.01%,"26,171",12.8,1.30,－
2022/01/07,5,2158,フロンテオ,東Ｍ,"2,560",,-180,-6.57%,"25,890",91.4,18.88,0.27
2022/01/07,6,6920,レーザーテク,東１,"32,220",,-560,-1.71%,"22,132",138,56.65,0.25
2022/01/07,7,3186,ネクステージ,東１,"2,682",,+493,+22.52%,"19,997",17.2,4.95,0.78
2022/01/07,8,4689,ＺＨＤ,東１,638.4,,+10.4,+1.66%,"19,507",－,1.80,0.87
2022/01/07,9,7201,日産自,東１,629.0,,+13.2,+2.14%,"17,380",13.7,0.59,－
2022/01/07,10,6758,ソニーＧ,東１,"14,540",,+85,+0.59%,"16,723",24.7,2.55,－
2022/01/07,11,6098,リクルート,東１,"6,380",,-69,-1.07%,"15,957",38.8,8.29,0.33
2022/01/07,12,4558,中京医薬,ＪＱ,323,,+47,+17.03%,"15,954",28.6,1.31,1.55
2022/01/07,13,6178,日本郵政,東１,967.6,,+10.2,+1.07%,"14,567",7.5,0.27,5.17
2022/01/07,14,9211,エフ・コード,東Ｍ,"6,710",,-210,-3.03%,"13,915",92.9,47.41,－
2022/01/07,15,5401,日本製鉄,東１,"2,022.0",,+61.5,+3.14%,"13,719",3.6,0.59,－
2022/01/07,16,2413,エムスリー,東１,"5,095",,-18,-0.35%,"13,074",－,14.95,－
2022/01/07,17,3604,川本産業,東２,"1,394",S,+300,+27.42%,"12,703",13.2,1.46,1.00
2022/01/07,18,3825,リミックス,東２,408,,-46,-10.13%,"12,100",9.4,7.24,－
2022/01/07,19,8308,りそなＨＤ,東１,484.3,,+13.3,+2.82%,"11,866",8.0,0.45,4.34
2022/01/07,20,1360,日経ベア２,東Ｅ,959.1,,+0.6,+0.06%,"11,227",－,－,－
2022/01/07,21,8316,三井住友ＦＧ,東１,"4,150",,+65,+1.59%,"11,119",8.5,0.46,5.06
2022/01/07,22,6501,日立,東１,"6,707",,+75,+1.13%,"10,827",11.8,1.70,－
