日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/06/25,1,7370,Ｅｎｊｉｎ,東Ｍ,"2,500",,+39,+1.58%,"25,650",54.0,16.20,－
2021/06/25,2,9984,ＳＢＧ,東１,"7,931",,+69,+0.88%,"25,031",－,1.33,0.55
2021/06/25,3,4932,アルマード,ＪＱ,858,,-137,-13.77%,"21,080",16.0,3.85,－
2021/06/25,4,6768,タムラ,東１,878,,-1,-0.11%,"19,108",32.8,1.51,1.14
2021/06/25,5,4523,エーザイ,東１,"11,765",,-485,-3.96%,"15,927",75.8,4.80,1.36
2021/06/25,6,5759,日本電解,東Ｍ,"1,967",,－,－%,"12,509",16.3,－,－
2021/06/25,7,4689,ＺＨＤ,東１,561.2,,+4.1,+0.74%,"11,604",－,1.59,0.99
2021/06/25,8,6920,レーザーテク,東１,"22,830",,+660,+2.98%,"10,304",147,42.50,0.24
2021/06/25,9,8306,三菱ＵＦＪ,東１,607.9,,+4.4,+0.73%,"9,887",9.2,0.46,4.44
2021/06/25,10,6501,日立,東１,"6,411",,+253,+4.11%,"9,410",11.3,1.76,－
2021/06/25,11,6752,パナソニック,東１,"1,309.0",,+61.5,+4.93%,"9,401",14.5,1.18,－
2021/06/25,12,7203,トヨタ,東１,"9,849",,+25,+0.25%,"8,818",12.0,1.18,－
2021/06/25,13,5401,日本製鉄,東１,"1,909.5",,+80.0,+4.37%,"8,707",7.3,0.64,－
2021/06/25,14,6614,シキノＨＴ,ＪＱ,"3,685",,-150,-3.91%,"8,225",95.0,13.02,－
2021/06/25,15,8604,野村,東１,571.9,,-2.2,-0.38%,"7,816",－,0.66,－
2021/06/25,16,3436,ＳＵＭＣＯ,東１,"2,778",,+53,+1.94%,"7,426",－,2.51,－
2021/06/25,17,2413,エムスリー,東１,"7,862",,+12,+0.15%,"7,425",－,26.71,－
2021/06/25,18,6664,オプトエレ,ＪＱ,797,,+82,+11.47%,"7,163",6.9,0.96,－
2021/06/25,19,4568,第一三共,東１,"2,445.0",,+2.0,+0.08%,"7,011",93.7,3.68,1.10
