日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/21,1,9984,ＳＢＧ,東１,"6,574",,-138,-2.06%,"50,271",－,1.05,0.67
2021/10/21,2,3681,ブイキューブ,東１,"1,829",,+214,+13.25%,"19,208",22.1,10.16,0.44
2021/10/21,3,3936,ＧＷ,東Ｍ,"8,090",,"+1,780",+28.21%,"18,832",384,183,－
2021/10/21,4,1570,日経レバ,東Ｅ,"15,660",,-640,-3.93%,"18,518",－,－,－
2021/10/21,5,8306,三菱ＵＦＪ,東１,654.8,,-9.2,-1.39%,"16,690",9.9,0.48,4.12
2021/10/21,6,6920,レーザーテク,東１,"24,880",,"-1,920",-7.16%,"16,412",106,40.67,0.33
2021/10/21,7,7203,トヨタ,東１,"1,983.5",,-48.0,-2.36%,"13,168",11.9,1.14,－
2021/10/21,8,8698,マネックスＧ,東１,776,,-4,-0.51%,"12,101",－,2.10,－
2021/10/21,9,6178,日本郵政,東１,891.3,,-13.0,-1.44%,"11,104",9.9,0.25,5.61
2021/10/21,10,4689,ＺＨＤ,東１,693.6,,-7.7,-1.10%,"10,872",－,1.98,0.80
2021/10/21,11,9202,ＡＮＡＨＤ,東１,"2,689.0",,-64.0,-2.32%,"10,799",361,1.50,－
2021/10/21,12,7201,日産自,東１,595.5,,-8.5,-1.41%,"10,644",38.8,0.57,－
2021/10/21,13,3436,ＳＵＭＣＯ,東１,"2,121",,-78,-3.55%,"10,255",－,2.24,－
2021/10/21,14,9101,郵船,東１,"7,650",,-150,-1.92%,"9,590",2.6,1.69,9.15
2021/10/21,15,4889,レナ,東Ｍ,838,,-103,-10.95%,"9,585",－,13.39,－
2021/10/21,16,4477,ＢＡＳＥ,東Ｍ,"1,068",,-79,-6.89%,"9,175",－,7.38,－
2021/10/21,17,7012,川重,東１,"2,344",,-3,-0.13%,"9,021",20.7,0.90,1.28
2021/10/21,18,2158,フロンテオ,東Ｍ,"2,236",,-6,-0.27%,"8,853",120,17.85,0.22
2021/10/21,19,6098,リクルート,東１,"7,045",,-187,-2.59%,"8,774",51.2,9.88,0.30
2021/10/21,20,5020,ＥＮＥＯＳ,東１,465.7,,-0.3,-0.06%,"8,643",10.7,0.62,4.72
2021/10/21,21,6981,村田製,東１,"8,509",,-143,-1.65%,"8,528",20.1,2.77,1.41
2021/10/21,22,9603,ＨＩＳ,東１,"2,525",,-116,-4.39%,"7,704",－,3.08,－
2021/10/21,23,7751,キヤノン,東１,"2,850.5",,-53.5,-1.84%,"7,688",14.8,1.09,3.16
2021/10/21,24,7373,アイドマＨＤ,東Ｍ,"7,440",,+780,+11.71%,"7,602",76.2,18.68,－
2021/10/21,25,8002,丸紅,東１,956.6,,-2.7,-0.28%,"7,598",7.2,0.87,3.55
2021/10/21,26,4901,富士フイルム,東１,"8,858",,+47,+0.53%,"7,582",22.1,1.56,1.13
2021/10/21,27,4188,三菱ケミＨＤ,東１,973.0,,-1.2,-0.12%,"7,336",14.3,1.06,2.47
2021/10/21,28,8750,第一生命ＨＤ,東１,"2,438.0",,-21.5,-0.87%,"7,334",9.3,0.54,3.16
2021/10/21,29,5401,日本製鉄,東１,"1,964.0",,-22.5,-1.13%,"7,299",4.9,0.61,－
2021/10/21,30,8604,野村,東１,563.6,,-6.7,-1.17%,"7,104",－,0.64,－
2021/10/21,31,8601,大和,東１,671.6,,-6.0,-0.89%,"7,037",－,0.77,－
2021/10/21,32,1552,ＶＩＸ短先物,東Ｅ,"2,044",,-11,-0.54%,"6,984",－,－,－
2021/10/21,33,7267,ホンダ,東１,"3,416.0",,-73.0,-2.09%,"6,731",8.8,0.63,3.22
2021/10/21,34,9201,ＪＡＬ,東１,"2,471",,-46,-1.83%,"6,695",－,1.21,－
2021/10/21,35,8316,三井住友ＦＧ,東１,"3,872",,-43,-1.10%,"6,400",8.8,0.44,5.17
2021/10/21,36,9020,ＪＲ東日本,東１,"7,323",,-91,-1.23%,"6,399",76.7,1.13,1.37
2021/10/21,37,8058,三菱商,東１,"3,574.0",,-35.0,-0.97%,"6,396",13.9,0.91,3.75
2021/10/21,38,5411,ＪＦＥ,東１,"1,702",,-33,-1.90%,"6,351",4.1,0.55,－
2021/10/21,39,6301,コマツ,東１,"2,825.0",,-5.0,-0.18%,"5,991",18.3,1.38,2.19
2021/10/21,40,6723,ルネサス,東１,"1,336",,-36,-2.62%,"5,860",－,2.66,－
2021/10/21,41,4397,チムスピ,東Ｍ,"1,057",,+50,+4.97%,"5,831",－,10.89,－
2021/10/21,42,4502,武田,東１,"3,207.0",,-39.0,-1.20%,"5,823",20.2,0.96,5.61
2021/10/21,43,9433,ＫＤＤＩ,東１,"3,726.0",,+58.0,+1.58%,"5,805",12.8,1.76,3.35
2021/10/21,44,4507,塩野義,東１,"7,482",,-136,-1.79%,"5,795",22.6,2.61,1.47
2021/10/21,45,6573,アジャイル,東Ｍ,634,,+30,+4.97%,"5,763",－,－,－
2021/10/21,46,8031,三井物,東１,"2,587.5",,-3.5,-0.14%,"5,756",6.6,0.87,3.48
2021/10/21,47,1357,日経Ｄインバ,東Ｅ,399,,+14,+3.64%,"5,666",－,－,－
2021/10/21,48,4587,ペプドリ,東１,"2,590",,-151,-5.51%,"5,627",93.4,15.24,－
2021/10/21,49,8591,オリックス,東１,"2,157.5",,-34.0,-1.55%,"5,626",10.4,0.85,3.62
2021/10/21,50,9107,川崎汽,東１,"5,100",,-120,-2.30%,"5,527",1.8,1.48,－
2021/10/21,51,5698,エンビプロ,東１,"2,671",,+130,+5.12%,"5,440",20.2,3.04,1.24
2021/10/21,52,6501,日立,東１,"6,692",,-138,-2.02%,"5,432",11.8,1.80,－
2021/10/21,53,1400,ルーデン,ＪＧ,354,,+73,+25.98%,"5,385",78.0,1.75,－
2021/10/21,54,2914,ＪＴ,東１,"2,271.5",,-24.0,-1.05%,"5,374",14.8,1.45,5.72
2021/10/21,55,8035,東エレク,東１,"48,610",,"-2,350",-4.61%,"5,354",20.4,7.15,2.45
2021/10/21,56,3632,グリー,東１,921,,-26,-2.75%,"5,296",－,1.60,－
2021/10/21,57,8308,りそなＨＤ,東１,442.6,,-0.2,-0.05%,"5,260",7.4,0.43,4.74
2021/10/21,58,6758,ソニーＧ,東１,"12,665",,-155,-1.21%,"5,177",22.4,2.27,－
2021/10/21,59,3402,東レ,東１,712.6,,-6.9,-0.96%,"5,168",12.7,0.90,2.25
2021/10/21,60,9021,ＪＲ西日本,東１,"5,355",,-14,-0.26%,"5,158",－,1.61,1.87
2021/10/21,61,4169,エネチェンジ,東Ｍ,"5,300",,-570,-9.71%,"5,100",－,73.13,－
2021/10/21,62,1458,楽天Ｗブル,東Ｅ,"18,340",,-730,-3.83%,"5,094",－,－,－
2021/10/21,63,6522,アスタリスク,東Ｍ,"8,540",,-160,-1.84%,"5,094",56.1,30.92,－
2021/10/21,64,2413,エムスリー,東１,"7,321",,-58,-0.79%,"4,991",－,24.10,－
2021/10/21,65,7733,オリンパス,東１,"2,471.5",,-53.5,-2.12%,"4,975",31.5,7.94,0.57
2021/10/21,66,4015,アララ,東Ｍ,"1,006",,-63,-5.89%,"4,965",49.6,4.81,－
2021/10/21,67,9432,ＮＴＴ,東１,"3,141.0",,+3.0,+0.10%,"4,959",10.4,1.46,3.50
2021/10/21,68,4568,第一三共,東１,"2,734.0",,-26.0,-0.94%,"4,870",104,4.09,0.99
2021/10/21,69,4004,昭電工,東１,"2,887",,+21,+0.73%,"4,819",－,1.28,2.25
2021/10/21,70,9104,商船三井,東１,"6,580",,-110,-1.64%,"4,797",2.4,1.12,8.36
2021/10/21,71,4373,シンプレクス,東１,"2,210",,-195,-8.11%,"4,741",28.6,3.29,1.04
2021/10/21,72,6902,デンソー,東１,"7,807",,-71,-0.90%,"4,737",17.9,1.49,1.79
2021/10/21,73,1605,ＩＮＰＥＸ,東１,963,,-6,-0.62%,"4,694",8.3,0.48,4.15
2021/10/21,74,6752,パナソニック,東１,"1,368.0",,-28.0,-2.01%,"4,672",15.2,1.20,－
2021/10/21,75,7270,ＳＵＢＡＲＵ,東１,"2,286.0",,-18.0,-0.78%,"4,648",12.5,0.98,2.45
2021/10/21,76,4751,サイバー,東１,"2,044",,-37,-1.78%,"4,603",25.8,8.58,0.54
2021/10/21,77,6503,三菱電,東１,"1,587.5",,-19.0,-1.18%,"4,480",16.1,1.23,－
2021/10/21,78,7585,かんなん丸,ＪＱ,934,,+84,+9.88%,"4,463",－,3.02,－
2021/10/21,79,8411,みずほＦＧ,東１,"1,555.5",,-9.5,-0.61%,"4,457",7.7,0.42,4.82
2021/10/21,80,5713,住友鉱,東１,"4,502",,+14,+0.31%,"4,428",－,1.06,2.95
2021/10/21,81,3192,白鳩,ＪＱ,434,,+46,+11.86%,"4,426",－,1.23,－
2021/10/21,82,2802,味の素,東１,"3,338.0",,-73.0,-2.14%,"4,271",30.3,2.89,1.32
2021/10/21,83,7202,いすゞ,東１,"1,500",,-68,-4.34%,"4,218",10.6,1.05,3.87
2021/10/21,84,7974,任天堂,東１,"50,060",,-240,-0.48%,"4,144",17.3,3.26,2.86
2021/10/21,85,4523,エーザイ,東１,"8,037",,-214,-2.59%,"4,132",39.4,3.19,1.99
2021/10/21,86,5707,東邦鉛,東１,"3,505",,+25,+0.72%,"4,112",7.8,1.06,1.43
2021/10/21,87,4612,日本ペＨＤ,東１,"1,201",,+7,+0.59%,"4,100",47.0,3.07,0.83
2021/10/21,88,6481,ＴＨＫ,東１,"2,536",,+4,+0.16%,"4,094",12.8,1.12,－
2021/10/21,89,4452,花王,東１,"6,450",,-105,-1.60%,"4,073",24.1,3.34,2.23
2021/10/21,90,9519,レノバ,東１,"4,805",,-225,-4.47%,"4,069",73.7,18.35,－
2021/10/21,91,2395,新日本科学,東１,"1,177",,+20,+1.73%,"4,060",10.0,2.77,1.70
2021/10/21,92,4485,ＪＴＯＷＥＲ,東Ｍ,"10,740",,+220,+2.09%,"4,042","2,360",16.22,－
2021/10/21,93,7261,マツダ,東１,"1,053",,-8,-0.75%,"4,042",18.9,0.56,1.42
2021/10/21,94,4519,中外薬,東１,"3,877",,-91,-2.29%,"3,963",－,6.06,1.55
2021/10/21,95,8801,三井不,東１,"2,627.0",,-8.0,-0.30%,"3,947",15.8,0.99,1.67
2021/10/21,96,1459,楽天Ｗベア,東Ｅ,"1,596",,+58,+3.77%,"3,928",－,－,－
2021/10/21,97,6471,日精工,東１,803,,-15,-1.83%,"3,883",10.8,0.72,3.11
2021/10/21,98,9434,ＳＢ,東１,"1,531.5",,-2.0,-0.13%,"3,872",14.4,4.93,5.62
2021/10/21,99,7532,パンパシＨＤ,東１,"2,424",,-77,-3.08%,"3,865",25.1,3.45,0.68
2021/10/21,100,6754,アンリツ,東１,"2,076",,+41,+2.01%,"3,839",17.3,2.59,1.93
2021/10/21,101,7453,良品計画,東１,"2,279",,-42,-1.81%,"3,830",18.7,2.82,1.76
2021/10/21,102,8802,菱地所,東１,"1,761.0",,-10.5,-0.59%,"3,823",16.5,1.24,1.87
2021/10/21,103,3382,セブン＆アイ,東１,"4,773",,+8,+0.17%,"3,782",22.2,1.48,2.10
2021/10/21,104,5381,Ｍｉｐｏｘ,ＪＱ,"1,150",,-21,-1.79%,"3,766",27.3,2.88,－
2021/10/21,105,3387,クリレスＨＤ,東１,980,,-80,-7.55%,"3,734",28.2,8.45,0.46
