日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/06/16,1,7371,全研本社,東Ｍ,"1,413",,－,－%,"27,641",－,1.74,－
2021/06/16,2,4523,エーザイ,東１,"11,245",,-160,-1.40%,"17,876",72.5,4.59,1.42
2021/06/16,3,4689,ＺＨＤ,東１,539.7,,+14.9,+2.84%,"17,583",－,1.53,1.03
2021/06/16,4,6232,自律制御シ研,東Ｍ,"2,798",,+296,+11.83%,"14,406",－,8.59,－
2021/06/16,5,9201,ＪＡＬ,東１,"2,553",,-59,-2.26%,"13,140",－,1.18,－
2021/06/16,6,9984,ＳＢＧ,東１,"8,009",,-33,-0.41%,"13,065",－,1.34,0.55
2021/06/16,7,7974,任天堂,東１,"63,250",,"-1,820",-2.80%,"11,961",22.2,4.02,2.26
2021/06/16,8,6255,エヌピーシー,東Ｍ,837,,+54,+6.90%,"11,944",55.9,2.54,0.24
2021/06/16,9,2370,メディネット,東Ｍ,85,,-3,-3.41%,"11,638",－,2.83,－
2021/06/16,10,8306,三菱ＵＦＪ,東１,610.8,,+2.0,+0.33%,"10,994",9.2,0.47,4.42
2021/06/16,11,7203,トヨタ,東１,"10,175",,+100,+0.99%,"10,901",12.4,1.22,－
2021/06/16,12,6920,レーザーテク,東１,"21,210",,-120,-0.56%,"10,055",136,39.49,0.26
2021/06/16,13,6584,三桜工,東１,"1,229",,-15,-1.21%,"9,784",10.6,1.36,2.03
2021/06/16,14,4751,サイバー,東１,"2,322",,+89,+3.99%,"9,595",46.9,11.72,0.43
2021/06/16,15,4934,Ｐアンチエイ,東Ｍ,"13,420",,-220,-1.61%,"9,433",43.2,16.85,－
2021/06/16,16,9202,ＡＮＡＨＤ,東１,"2,794.0",,-20.0,-0.71%,"9,331",375,1.30,－
2021/06/16,17,6723,ルネサス,東１,"1,195",,+10,+0.84%,"9,232",－,3.20,－
2021/06/16,18,8604,野村,東１,581.6,,-3.8,-0.65%,"9,092",－,0.67,－
2021/06/16,19,2413,エムスリー,東１,"7,613",,-208,-2.66%,"8,951",－,25.86,－
2021/06/16,20,4582,シンバイオ,ＪＧ,"2,378",,+79,+3.44%,"8,912",79.4,23.73,－
2021/06/16,21,4568,第一三共,東１,"2,601.0",,-19.0,-0.73%,"8,099",99.7,3.92,1.04
2021/06/16,22,6501,日立,東１,"6,251",,+151,+2.48%,"7,905",11.0,1.71,－
2021/06/16,23,5020,ＥＮＥＯＳ,東１,474.0,,+3.2,+0.68%,"7,628",10.9,0.65,4.64
2021/06/16,24,6326,クボタ,東１,"2,305.0",,+23.5,+1.03%,"7,347",17.6,1.78,－
2021/06/16,25,7201,日産自,東１,559.1,,-3.9,-0.69%,"7,273",－,0.55,－
2021/06/16,26,6098,リクルート,東１,"5,636",,-103,-1.79%,"7,264",55.8,8.44,－
2021/06/16,27,4199,ワンプラ,東Ｍ,"4,590",,-405,-8.11%,"7,212",7.0,4.64,－
2021/06/16,28,4188,三菱ケミＨＤ,東１,907.4,,+18.3,+2.06%,"6,978",13.3,1.04,2.64
2021/06/16,29,8802,菱地所,東１,"1,925.5",,-7.0,-0.36%,"6,948",18.2,1.39,1.71
2021/06/16,30,6981,村田製,東１,"8,642",,+79,+0.92%,"6,485",23.0,2.88,1.39
2021/06/16,31,9603,ＨＩＳ,東１,"2,498",,-48,-1.89%,"6,450",－,2.79,－
2021/06/16,32,7095,マクビープラ,東Ｍ,"8,500",,"+1,250",+17.24%,"6,435",39.9,14.41,－
2021/06/16,33,5401,日本製鉄,東１,"1,919.0",,-2.5,-0.13%,"6,408",7.4,0.64,－
2021/06/16,34,6758,ソニーＧ,東１,"10,700",,-315,-2.86%,"6,385",20.1,2.38,－
2021/06/16,35,4588,オンコリス,東Ｍ,"1,707",,+131,+8.31%,"6,323",－,6.21,－
2021/06/16,36,1570,日経レバ,東Ｅ,"16,330",,-140,-0.85%,"6,287",－,－,－
2021/06/16,37,1605,ＩＮＰＥＸ,東１,840,,+30,+3.70%,"6,189",8.8,0.42,3.93
2021/06/16,38,3402,東レ,東１,766.1,,+3.4,+0.45%,"6,117",15.3,0.99,2.09
2021/06/16,39,8750,第一生命ＨＤ,東１,"2,187.5",,+22.0,+1.02%,"5,909",8.0,0.46,3.52
2021/06/16,40,8801,三井不,東１,"2,735.0",,-13.0,-0.47%,"5,875",16.4,1.03,1.61
2021/06/16,41,4880,セルソース,東Ｍ,"16,060",,-440,-2.67%,"5,744",209,42.84,－
2021/06/16,42,8601,大和,東１,643.5,,+5.5,+0.86%,"5,654",－,0.74,－
2021/06/16,43,6178,日本郵政,東１,909.2,,+1.5,+0.17%,"5,531",10.1,0.25,5.50
2021/06/16,44,4666,パーク２４,東１,"2,235",,+54,+2.48%,"5,507",－,17.40,－
2021/06/16,45,3436,ＳＵＭＣＯ,東１,"2,650",,-14,-0.53%,"5,432",－,2.39,－
2021/06/16,46,2502,アサヒ,東１,"5,478",,-27,-0.49%,"5,427",18.3,1.68,1.99
2021/06/16,47,7270,ＳＵＢＡＲＵ,東１,"2,262.0",,-30.5,-1.33%,"5,286",12.4,0.98,2.48
2021/06/16,48,3237,イントランス,東Ｍ,97,,+18,+22.78%,"5,248",17.5,3.58,－
2021/06/16,49,3647,ジー・スリー,東２,507,,-48,-8.65%,"5,235",53.4,3.73,－
2021/06/16,50,9020,ＪＲ東日本,東１,"8,249",,-111,-1.33%,"5,223",86.4,1.23,1.21
2021/06/16,51,3681,ブイキューブ,東１,"2,659",,-10,-0.37%,"5,129",32.2,15.26,0.30
2021/06/16,52,5713,住友鉱,東１,"4,583",,-119,-2.53%,"5,070",12.1,1.13,2.90
2021/06/16,53,8001,伊藤忠,東１,"3,366.0",,+64.0,+1.94%,"5,056",9.1,1.51,2.79
2021/06/16,54,9101,郵船,東１,"5,580",,+160,+2.95%,"4,942",6.7,1.51,3.58
2021/06/16,55,2929,ファーマＦ,東１,"2,722",,-72,-2.58%,"4,931",56.3,12.86,0.55
2021/06/16,56,9021,ＪＲ西日本,東１,"6,753",,-150,-2.17%,"4,899",430,1.51,1.48
2021/06/16,57,4502,武田,東１,"3,798",,-2,-0.05%,"4,826",23.8,1.15,4.74
2021/06/16,58,8411,みずほＦＧ,東１,"1,619.5",,-5.0,-0.31%,"4,706",8.1,0.44,4.63
2021/06/16,59,3903,ｇｕｍｉ,東１,893,,+1,+0.11%,"4,703",－,1.67,－
2021/06/16,60,4477,ＢＡＳＥ,東Ｍ,"1,779",,-23,-1.28%,"4,650",－,12.12,－
2021/06/16,61,4755,楽天グループ,東１,"1,315",,+2,+0.15%,"4,599",－,2.41,－
2021/06/16,62,2158,フロンテオ,東Ｍ,974,,+38,+4.06%,"4,545",109,8.53,0.31
2021/06/16,63,8515,アイフル,東１,400,,+22,+5.82%,"4,442",9.2,1.33,0.25
2021/06/16,64,8308,りそなＨＤ,東１,448.4,,+0.3,+0.07%,"4,406",7.5,0.47,4.68
2021/06/16,65,8591,オリックス,東１,"1,950.0",,+17.0,+0.88%,"4,346",9.5,0.78,4.00
2021/06/16,66,8316,三井住友ＦＧ,東１,"3,929",,+9,+0.23%,"4,320",9.0,0.46,5.09
2021/06/16,67,3382,セブン＆アイ,東１,"5,000",,-6,-0.12%,"4,294",－,1.65,－
2021/06/16,68,8698,マネックスＧ,東１,823,,+13,+1.60%,"4,290",－,2.37,－
2021/06/16,69,6503,三菱電,東１,"1,747.0",,+8.0,+0.46%,"4,264",17.8,1.36,－
2021/06/16,70,2914,ＪＴ,東１,"2,216.0",,+14.0,+0.64%,"4,236",16.4,1.50,5.87
