日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/08/17,1,4074,ラキール,東Ｍ,"1,649",,-406,-19.76%,"22,504",54.9,10.02,－
2021/08/17,2,4582,シンバイオ,ＪＧ,"1,110",,+36,+3.35%,"19,662",37.0,10.71,－
2021/08/17,3,8256,プロルート,ＪＱ,730,S,+100,+15.87%,"18,102",165,23.12,－
2021/08/17,4,4568,第一三共,東１,"2,417.0",,+67.0,+2.85%,"16,233",92.6,3.62,1.12
2021/08/17,5,9984,ＳＢＧ,東１,"6,418",,-87,-1.34%,"15,882",－,1.03,0.69
2021/08/17,6,3936,ＧＷ,東Ｍ,"3,405",,"-2,005",-37.06%,"14,748",41.8,15.39,－
2021/08/17,7,9101,郵船,東１,"8,370",,+60,+0.72%,"12,648",2.8,1.85,8.36
2021/08/17,8,5401,日本製鉄,東１,"2,126.5",,-65.5,-2.99%,"12,427",5.3,0.66,－
2021/08/17,9,5020,ＥＮＥＯＳ,東１,437.0,,-8.0,-1.80%,"11,708",10.0,0.58,5.03
2021/08/17,10,6890,フェローテク,ＪＱ,"2,955",,-235,-7.37%,"11,489",5.5,1.29,1.56
2021/08/17,11,7014,名村造,東１,269,,-10,-3.58%,"11,216",－,0.51,－
2021/08/17,12,5411,ＪＦＥ,東１,"1,613",,-63,-3.76%,"10,951",3.9,0.52,－
2021/08/17,13,9308,乾汽船,東１,"2,181",,+65,+3.07%,"10,858",7.6,2.73,6.05
2021/08/17,14,3681,ブイキューブ,東１,"1,776",,+23,+1.31%,"10,523",21.5,9.89,0.45
2021/08/17,15,9130,共栄タ,東１,"1,226",,+213,+21.03%,"10,476",10.4,0.67,1.63
2021/08/17,16,5381,Ｍｉｐｏｘ,ＪＱ,847,,-9,-1.05%,"10,154",20.1,2.12,－
2021/08/17,17,4689,ＺＨＤ,東１,629.8,,+7.4,+1.19%,"9,567",－,1.79,0.88
2021/08/17,18,9119,飯野海,東１,566,,+54,+10.55%,"9,510",7.5,0.75,4.06
2021/08/17,19,4901,富士フイルム,東１,"8,639",,+122,+1.43%,"9,398",21.6,1.52,1.16
2021/08/17,20,6920,レーザーテク,東１,"19,540",,-450,-2.25%,"9,370",83.9,31.94,0.42
2021/08/17,21,8306,三菱ＵＦＪ,東１,598.8,,-2.0,-0.33%,"8,748",9.0,0.44,4.51
2021/08/17,22,1570,日経レバ,東Ｅ,"14,230",,-100,-0.70%,"8,735",－,－,－
2021/08/17,23,7203,トヨタ,東１,"9,753",,-60,-0.61%,"7,850",11.8,1.13,－
2021/08/17,24,7201,日産自,東１,579.5,,-14.0,-2.36%,"7,600",37.8,0.55,－
2021/08/17,25,7936,アシックス,東１,"2,359",,-264,-10.06%,"7,533",172,2.97,1.02
2021/08/17,26,9201,ＪＡＬ,東１,"2,223",,-62,-2.71%,"7,438",－,1.09,－
2021/08/17,27,9107,川崎汽,東１,"5,160",,+175,+3.51%,"7,215",1.8,1.50,－
2021/08/17,28,6613,ＱＤレーザ,東Ｍ,963,,+10,+1.05%,"6,931",－,9.25,－
2021/08/17,29,8002,丸紅,東１,904.2,,-1.5,-0.17%,"6,850",6.8,0.82,3.76
2021/08/17,30,2413,エムスリー,東１,"6,773",,-197,-2.83%,"6,507",－,22.30,－
2021/08/17,31,7816,スノーピーク,東１,"5,300",,-60,-1.12%,"6,427",55.7,8.31,0.38
2021/08/17,32,4751,サイバー,東１,"1,910",,0,0.00%,"6,198",24.1,8.02,0.58
2021/08/17,33,8604,野村,東１,540.0,,-5.4,-0.99%,"6,079",－,0.61,－
2021/08/17,34,9432,ＮＴＴ,東１,"2,858.5",,-29.5,-1.02%,"5,776",9.5,1.34,3.85
2021/08/17,35,6098,リクルート,東１,"6,000",,-61,-1.01%,"5,774",43.6,8.41,0.35
2021/08/17,36,8035,東エレク,東１,"44,600",,-330,-0.73%,"5,686",18.8,6.56,2.67
2021/08/17,37,8591,オリックス,東１,"1,996.5",,-36.5,-1.80%,"5,544",9.7,0.79,3.91
2021/08/17,38,9104,商船三井,東１,"7,450",,+100,+1.36%,"5,487",2.7,1.27,7.38
2021/08/17,39,9202,ＡＮＡＨＤ,東１,"2,522.5",,-53.0,-2.06%,"5,477",339,1.41,－
2021/08/17,40,8601,大和,東１,599.0,,+5.4,+0.91%,"5,391",－,0.69,－
2021/08/17,41,3436,ＳＵＭＣＯ,東１,"2,237",,-31,-1.37%,"5,389",－,1.96,－
2021/08/17,42,8316,三井住友ＦＧ,東１,"3,787",,-27,-0.71%,"5,383",8.7,0.43,5.28
2021/08/17,43,4507,塩野義,東１,"6,529",,+48,+0.74%,"5,275",19.7,2.28,1.68
2021/08/17,44,8308,りそなＨＤ,東１,426.3,,-3.6,-0.84%,"5,199",7.1,0.41,4.93
2021/08/17,45,6503,三菱電,東１,"1,478.5",,-15.5,-1.04%,"5,093",15.1,1.15,－
2021/08/17,46,9363,大運,東２,534,,+79,+17.36%,"5,084",32.8,1.13,1.12
2021/08/17,47,4188,三菱ケミＨＤ,東１,938.8,,+2.1,+0.22%,"5,048",13.8,1.03,2.56
2021/08/17,48,8031,三井物,東１,"2,550.5",,-8.0,-0.31%,"4,847",6.5,0.87,3.53
2021/08/17,49,1552,ＶＩＸ短先物,東Ｅ,"2,357",,-23,-0.97%,"4,845",－,－,－
2021/08/17,50,4502,武田,東１,"3,651.0",,+13.0,+0.36%,"4,716",23.0,1.10,4.93
2021/08/17,51,6981,村田製,東１,"8,875",,-36,-0.40%,"4,636",21.0,2.89,1.35
2021/08/17,52,4503,アステラス,東１,"1,763.0",,+16.0,+0.92%,"4,635",17.8,2.36,2.84
2021/08/17,53,4911,資生堂,東１,"7,160",,-264,-3.56%,"4,557",80.6,5.96,0.70
2021/08/17,54,4519,中外薬,東１,"4,069",,+53,+1.32%,"4,545",－,6.36,1.47
2021/08/17,55,9514,エフオン,東１,753,S,-150,-16.61%,"4,533",8.1,0.96,1.06
2021/08/17,56,9517,イーレックス,東１,"2,270",,-78,-3.32%,"4,425",20.6,3.03,0.88
2021/08/17,57,9380,東海運,東１,401,,+53,+15.23%,"4,419",26.9,0.72,1.25
2021/08/17,58,7011,三菱重,東１,"2,907.5",,-75.5,-2.53%,"4,402",10.8,0.72,3.10
2021/08/17,59,6501,日立,東１,"6,233",,+8,+0.13%,"4,400",11.0,1.68,－
2021/08/17,60,6758,ソニーＧ,東１,"10,720",,-195,-1.79%,"4,291",19.0,1.92,－
2021/08/17,61,3675,クロスマーケ,東１,789,,-1,-0.13%,"4,149",14.0,3.86,1.04
2021/08/17,62,6723,ルネサス,東１,"1,128",,-12,-1.05%,"4,137",－,2.24,－
2021/08/17,63,4056,ニューラル,東Ｍ,"2,321",,-299,-11.41%,"4,105",117,24.00,－
2021/08/17,64,6330,東洋エンジ,東１,"1,002",,-29,-2.81%,"4,075",39.1,1.43,－
2021/08/17,65,5301,東海カ,東１,"1,534",,-82,-5.07%,"4,049",27.3,1.49,1.96
2021/08/17,66,7733,オリンパス,東１,"2,205.5",,-1.0,-0.05%,"4,035",28.1,7.08,0.63
2021/08/17,67,5108,ブリヂストン,東１,"5,067",,-17,-0.33%,"4,019",11.0,1.38,3.36
2021/08/17,68,7370,Ｅｎｊｉｎ,東Ｍ,"3,710",,+180,+5.10%,"3,984",46.5,22.19,－
2021/08/17,69,7187,ジェイリース,東１,"1,744",,-16,-0.91%,"3,956",17.1,10.54,1.15
2021/08/17,70,9433,ＫＤＤＩ,東１,"3,340.0",,+5.0,+0.15%,"3,935",11.5,1.58,3.74
2021/08/17,71,7532,パンパシＨＤ,東１,"2,242",,-41,-1.80%,"3,910",24.7,3.40,0.74
2021/08/17,72,5632,菱製鋼,東１,"1,549",,+54,+3.61%,"3,907",7.9,0.59,1.94
2021/08/17,73,7018,内海造,東２,"1,434",S,+300,+26.46%,"3,879",24.3,0.36,－
2021/08/17,74,6137,小池工,東２,"3,100",,+15,+0.49%,"3,874",14.3,0.44,1.94
2021/08/17,75,3377,バイク王,東２,"1,372",,-96,-6.54%,"3,854",17.6,3.73,0.80
2021/08/17,76,3402,東レ,東１,730.5,,+0.5,+0.07%,"3,845",13.0,0.92,2.19
2021/08/17,77,7751,キヤノン,東１,"2,594.5",,+9.0,+0.35%,"3,831",13.5,0.99,3.47
2021/08/17,78,9603,ＨＩＳ,東１,"2,290",,-81,-3.42%,"3,827",－,2.60,－
2021/08/17,79,4563,アンジェス,東Ｍ,718,,+9,+1.27%,"3,804",－,2.50,－
2021/08/17,80,6752,パナソニック,東１,"1,318.5",,-7.0,-0.53%,"3,785",14.7,1.16,－
2021/08/17,81,8058,三菱商,東１,"3,286.0",,+30.0,+0.92%,"3,758",12.8,0.84,4.08
2021/08/17,82,6481,ＴＨＫ,東１,"2,655",,-106,-3.84%,"3,743",13.4,1.17,－
2021/08/17,83,9020,ＪＲ東日本,東１,"7,212",,-9,-0.12%,"3,715",75.6,1.12,1.39
2021/08/17,84,6620,宮越ＨＤ,東１,"1,322",,+122,+10.17%,"3,713",103,2.33,－
2021/08/17,85,7269,スズキ,東１,"4,658",,-147,-3.06%,"3,669",15.1,1.31,－
