日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/09/15,1,3996,サインポスト,東１,"1,570",,+561,+55.60%,"80,251",－,11.96,－
2021/09/15,2,9984,ＳＢＧ,東１,"6,634",,-407,-5.78%,"60,734",－,1.06,0.66
2021/09/15,3,8306,三菱ＵＦＪ,東１,639.5,,-7.2,-1.11%,"17,454",9.7,0.47,4.22
2021/09/15,4,4689,ＺＨＤ,東１,739.5,,-1.4,-0.19%,"16,105",－,2.11,0.75
2021/09/15,5,9107,川崎汽,東１,"7,210",,+520,+7.77%,"14,130",2.5,2.09,－
2021/09/15,6,6920,レーザーテク,東１,"28,940",,+800,+2.84%,"13,129",124,47.31,0.28
2021/09/15,7,1570,日経レバ,東Ｅ,"17,570",,-190,-1.07%,"12,177",－,－,－
2021/09/15,8,7868,広済堂,東１,"1,496",,-120,-7.43%,"12,124",19.7,1.06,－
2021/09/15,9,3436,ＳＵＭＣＯ,東１,"2,538",,-112,-4.23%,"11,064",－,2.22,－
2021/09/15,10,5401,日本製鉄,東１,"2,307.0",,-51.5,-2.18%,"11,032",5.7,0.71,－
2021/09/15,11,4934,Ｐアンチエイ,東Ｍ,"13,120",,"-1,940",-12.88%,"10,898",33.1,16.60,－
2021/09/15,12,2413,エムスリー,東１,"8,721",,+314,+3.73%,"10,206",－,28.71,－
2021/09/15,13,9101,郵船,東１,"10,350",,+390,+3.92%,"9,926",3.5,2.28,6.76
2021/09/15,14,4004,昭電工,東１,"2,736",,-61,-2.18%,"9,716",－,1.19,2.38
2021/09/15,15,9021,ＪＲ西日本,東１,"5,045",,-103,-2.00%,"9,524",－,1.19,1.98
2021/09/15,16,4477,ＢＡＳＥ,東Ｍ,"1,273",,-32,-2.45%,"9,351",－,8.80,－
2021/09/15,17,8316,三井住友ＦＧ,東１,"3,992",,-68,-1.67%,"8,933",9.1,0.46,5.01
2021/09/15,18,6326,クボタ,東１,"2,511.5",,+47.0,+1.91%,"8,893",16.6,1.88,－
2021/09/15,19,6503,三菱電,東１,"1,584.5",,-13.5,-0.84%,"8,556",16.1,1.23,－
2021/09/15,20,8002,丸紅,東１,959.6,,-9.7,-1.00%,"8,478",7.2,0.87,3.54
2021/09/15,21,1552,ＶＩＸ短先物,東Ｅ,"2,288",,-12,-0.52%,"8,320",－,－,－
2021/09/15,22,7203,トヨタ,東１,"9,876",,-70,-0.70%,"8,310",11.9,1.14,－
2021/09/15,23,8604,野村,東１,570.3,,-15.4,-2.63%,"8,270",－,0.64,－
2021/09/15,24,4666,パーク２４,東１,"1,911",,-163,-7.86%,"8,015",－,18.84,－
2021/09/15,25,3402,東レ,東１,739.7,,-17.4,-2.30%,"8,008",13.2,0.93,2.16
2021/09/15,26,7004,日立造,東１,"1,002",,+53,+5.58%,"7,968",33.8,1.40,1.20
2021/09/15,27,6098,リクルート,東１,"6,966",,-166,-2.33%,"7,962",50.6,9.77,0.30
2021/09/15,28,4169,エネチェンジ,東Ｍ,"3,615",,+135,+3.88%,"7,957",－,49.28,－
2021/09/15,29,8750,第一生命ＨＤ,東１,"2,445.0",,-25.0,-1.01%,"7,944",9.4,0.54,3.15
2021/09/15,30,4568,第一三共,東１,"2,723.5",,-55.5,-2.00%,"7,901",104,4.08,0.99
2021/09/15,31,5020,ＥＮＥＯＳ,東１,457.2,,-3.8,-0.82%,"7,535",10.5,0.61,4.81
2021/09/15,32,8766,東京海上,東１,"5,985",,-113,-1.85%,"7,475",13.1,1.05,3.59
