日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/02/03,1,4689,ＺＨＤ,東１,592.4,,-21.2,-3.46%,"49,024",－,1.65,0.94
2022/02/03,2,6920,レーザーテク,東１,"22,695",,"-1,330",-5.54%,"42,817",97.5,34.48,0.36
2022/02/03,3,9984,ＳＢＧ,東１,"5,195",,-6,-0.12%,"35,143",－,0.84,0.85
2022/02/03,4,9101,郵船,東１,"9,230",,-10,-0.11%,"32,780",1.7,1.19,13.00
2022/02/03,5,1570,日経レバ,東Ｅ,"13,915",,-305,-2.14%,"28,162",－,－,－
2022/02/03,6,9107,川崎汽,東１,"6,220",,-980,-13.61%,"24,392",1.1,0.88,4.82
2022/02/03,7,4188,三菱ケミＨＤ,東１,844.1,,-56.5,-6.27%,"24,206",6.2,0.89,3.55
2022/02/03,8,2413,エムスリー,東１,"4,092",,-414,-9.19%,"23,470",－,11.26,－
2022/02/03,9,2438,アスカネット,東Ｍ,918,,+20,+2.23%,"23,295",77.1,2.66,0.76
2022/02/03,10,8306,三菱ＵＦＪ,東１,719.3,,+0.3,+0.04%,"23,288",8.7,0.52,3.89
2022/02/03,11,6758,ソニーＧ,東１,"12,585",,-815,-6.08%,"22,993",18.1,2.11,0.52
2022/02/03,12,6752,パナソニック,東１,"1,187.5",,-87.5,-6.86%,"21,038",11.5,0.97,－
2022/02/03,13,7203,トヨタ,東１,"2,293.5",,+20.0,+0.88%,"20,772",12.7,1.29,－
2022/02/03,14,4507,塩野義,東１,"7,924",,+363,+4.80%,"19,071",23.9,2.67,1.39
2022/02/03,15,8002,丸紅,東１,"1,218.0",,+13.5,+1.12%,"18,699",5.3,1.06,4.76
2022/02/03,16,2158,フロンテオ,東Ｍ,"2,844",,+66,+2.38%,"17,524",101,21.00,0.25
2022/02/03,17,8031,三井物,東１,"2,877.5",,-19.0,-0.66%,"17,046",5.5,0.93,3.65
2022/02/03,18,3936,ＧＷ,東Ｍ,339,,+49,+16.90%,"16,944",40.8,27.61,－
2022/02/03,19,8058,三菱商,東１,"3,820",,-107,-2.72%,"16,813",6.9,0.91,3.72
2022/02/03,20,9104,商船三井,東１,"8,860",,-330,-3.59%,"15,402",1.7,1.00,11.85
2022/02/03,21,6501,日立,東１,"5,852",,-199,-3.29%,"14,929",10.3,1.43,－
2022/02/03,22,2195,アミタＨＤ,ＪＧ,"2,578",,-497,-16.16%,"13,097",120,13.38,－
2022/02/03,23,6981,村田製,東１,"8,436",,-186,-2.16%,"13,076",17.9,2.53,1.48
2022/02/03,24,7201,日産自,東１,618.0,,+5.4,+0.88%,"12,775",13.4,0.58,－
2022/02/03,25,6098,リクルート,東１,"5,761",,-85,-1.45%,"12,279",35.1,7.48,0.36
2022/02/03,26,8604,野村,東１,535.3,,-3.6,-0.67%,"12,158",－,0.57,－
2022/02/03,27,8001,伊藤忠,東１,"3,672",,-49,-1.32%,"12,150",6.6,1.38,3.00
2022/02/03,28,4882,ペルセウス,東Ｍ,430,,-55,-11.34%,"12,111",－,1.45,－
2022/02/03,29,6902,デンソー,東１,"8,741",,+283,+3.35%,"11,959",22.2,1.63,1.83
2022/02/03,30,8308,りそなＨＤ,東１,514.6,,+7.0,+1.38%,"11,074",8.5,0.49,4.08
2022/02/03,31,9202,ＡＮＡＨＤ,東１,"2,532.5",,-22.5,-0.88%,"10,982",－,1.49,－
2022/02/03,32,9214,ＲＩ,東Ｍ,"2,472",,－,－%,"10,791",35.0,21.02,－
2022/02/03,33,6178,日本郵政,東１,994.5,,+8.9,+0.90%,"10,483",7.7,0.27,5.03
2022/02/03,34,4980,デクセリ,東１,"3,435",,+175,+5.37%,"10,212",14.3,3.43,1.75
2022/02/03,35,2395,新日本科学,東１,"1,592",S,+300,+23.22%,"10,030",11.4,3.57,2.51
2022/02/03,36,5401,日本製鉄,東１,"1,907.5",,+5.5,+0.29%,"9,968",3.4,0.54,7.34
2022/02/03,37,4751,サイバー,東１,"1,425",,-64,-4.30%,"9,898",－,－,－
2022/02/03,38,7936,アシックス,東１,"2,564",,+97,+3.93%,"9,787",52.1,3.10,0.94
2022/02/03,39,6503,三菱電,東１,"1,375.5",,-3.5,-0.25%,"9,696",13.9,1.04,－
2022/02/03,40,4503,アステラス,東１,"1,972.0",,+26.0,+1.34%,"9,636",21.0,2.49,2.54
2022/02/03,41,6723,ルネサス,東１,"1,291",,-41,-3.08%,"9,542",－,2.40,－
2022/02/03,42,3923,ラクス,東１,"2,199",,-296,-11.86%,"9,139",437,49.11,0.09
2022/02/03,43,7733,オリンパス,東１,"2,602.5",,+34.0,+1.32%,"9,091",30.5,7.46,0.54
2022/02/03,44,3436,ＳＵＭＣＯ,東１,"2,125",,-57,-2.61%,"9,024",20.7,2.20,1.69
2022/02/03,45,3402,東レ,東１,669.8,,+11.8,+1.79%,"8,717",11.5,0.82,2.39
2022/02/03,46,4598,デルタフライ,東Ｍ,"1,980",,+240,+13.79%,"8,524",－,6.54,－
2022/02/03,47,3382,セブン＆アイ,東１,"5,935",,+105,+1.80%,"8,428",24.4,1.81,1.68
2022/02/03,48,7370,Ｅｎｊｉｎ,東Ｍ,"3,195",,+40,+1.27%,"8,163",40.1,7.03,－
2022/02/03,49,9201,ＪＡＬ,東１,"2,206",,-43,-1.91%,"7,990",－,1.18,－
2022/02/03,50,8591,オリックス,東１,"2,416.0",,+4.0,+0.17%,"7,944",9.3,0.93,3.23
2022/02/03,51,8411,みずほＦＧ,東１,"1,565.5",,-24.5,-1.54%,"7,874",7.5,0.43,5.11
