日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/02/15,1,6920,レーザーテク,東１,"21,995",,-45,-0.20%,"35,307",94.5,33.41,0.37
2022/02/15,2,1570,日経レバ,東Ｅ,"13,500",,-240,-1.75%,"31,166",－,－,－
2022/02/15,3,8306,三菱ＵＦＪ,東１,734.1,,-19.6,-2.60%,"29,712",8.9,0.53,3.81
2022/02/15,4,6098,リクルート,東１,"5,046",,-718,-12.46%,"29,535",30.7,6.10,0.42
2022/02/15,5,9984,ＳＢＧ,東１,"5,158",,-110,-2.09%,"28,699",－,0.78,0.85
2022/02/15,6,2438,アスカネット,東Ｍ,"1,343",,+18,+1.36%,"25,771",112,3.89,0.52
2022/02/15,7,7203,トヨタ,東１,"2,153.5",,-28.5,-1.31%,"25,247",11.9,1.19,－
2022/02/15,8,4267,ライトＷ,東Ｍ,"3,300",S,-700,-17.50%,"23,868",75.6,24.51,0.42
2022/02/15,9,6178,日本郵政,東１,981.0,,-39.5,-3.87%,"23,409",7.6,0.27,5.10
2022/02/15,10,4689,ＺＨＤ,東１,563.8,,-1.0,-0.18%,"19,509",－,1.55,0.99
2022/02/15,11,7201,日産自,東１,606.4,,-8.1,-1.32%,"19,429",11.6,0.56,－
2022/02/15,12,5401,日本製鉄,東１,"1,981.0",,-63.0,-3.08%,"15,119",3.5,0.56,7.07
2022/02/15,13,6326,クボタ,東１,"2,060.5",,-297.5,-12.62%,"14,277",13.9,1.47,－
2022/02/15,14,2160,ジーエヌアイ,東Ｍ,"1,211",,+69,+6.04%,"12,622",59.8,3.05,－
2022/02/15,15,8308,りそなＨＤ,東１,535.2,,-6.9,-1.27%,"12,375",8.8,0.51,3.92
2022/02/15,16,5020,ＥＮＥＯＳ,東１,464.4,,-9.1,-1.92%,"11,710",5.3,0.57,4.74
2022/02/15,17,4612,日本ペＨＤ,東１,961,,+110,+12.93%,"11,224",27.9,2.35,1.14
