日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/09/09,1,9984,ＳＢＧ,東１,"7,125",,-140,-1.93%,"65,981",－,1.14,0.62
2021/09/09,2,6920,レーザーテク,東１,"27,970",,"-1,650",-5.57%,"25,578",120,45.72,0.29
2021/09/09,3,4370,モビルス,東Ｍ,"2,053",,-139,-6.34%,"19,837",76.2,8.22,－
2021/09/09,4,4689,ＺＨＤ,東１,710.3,,-18.2,-2.50%,"16,262",－,2.02,0.78
2021/09/09,5,9201,ＪＡＬ,東１,"2,432",,-40,-1.62%,"15,556",－,1.19,－
2021/09/09,6,2158,フロンテオ,東Ｍ,"1,871",,+164,+9.61%,"15,028",101,14.92,0.27
2021/09/09,7,8306,三菱ＵＦＪ,東１,624.1,,-9.2,-1.45%,"14,121",9.4,0.46,4.33
2021/09/09,8,6198,Ｃａｒｅｅｒ,東Ｍ,865,S,+150,+20.98%,"11,550",56.6,6.01,－
2021/09/09,9,9501,東電ＨＤ,東１,322,,+32,+11.03%,"11,415",7.7,0.16,－
2021/09/09,10,1570,日経レバ,東Ｅ,"16,990",,-240,-1.39%,"10,783",－,－,－
2021/09/09,11,7201,日産自,東１,573.1,,-15.3,-2.60%,"10,503",37.4,0.55,－
2021/09/09,12,4507,塩野義,東１,"7,397",,-226,-2.96%,"10,447",22.3,2.58,1.49
2021/09/09,13,9202,ＡＮＡＨＤ,東１,"2,642.5",,-49.5,-1.84%,"9,761",355,1.47,－
2021/09/09,14,6535,アイモバイル,東１,"1,613",,+130,+8.77%,"9,334",13.9,2.36,2.17
2021/09/09,15,4004,昭電工,東１,"2,643",,+27,+1.03%,"9,201",－,0.94,2.46
2021/09/09,16,4502,武田,東１,"3,756",,-59,-1.55%,"9,169",23.6,1.13,4.79
2021/09/09,17,9101,郵船,東１,"9,760",,-70,-0.71%,"8,627",3.3,2.15,7.17
2021/09/09,18,9519,レノバ,東１,"5,670",,+170,+3.09%,"8,616",86.6,21.57,－
2021/09/09,19,7203,トヨタ,東１,"9,898",,-79,-0.79%,"8,428",11.9,1.14,－
2021/09/09,20,6503,三菱電,東１,"1,560.5",,+1.5,+0.10%,"8,200",15.9,1.21,－
2021/09/09,21,5401,日本製鉄,東１,"2,305.5",,-17.5,-0.75%,"8,190",5.7,0.71,－
2021/09/09,22,8002,丸紅,東１,931.1,,+7.9,+0.86%,"8,131",7.0,0.85,3.65
2021/09/09,23,4911,資生堂,東１,"7,902",,-257,-3.15%,"8,099",88.9,6.58,0.63
2021/09/09,24,9503,関西電,東１,"1,120.0",,+57.0,+5.36%,"8,024",14.3,0.59,4.46
2021/09/09,25,5411,ＪＦＥ,東１,"1,876",,+1,+0.05%,"7,884",4.5,0.61,－
2021/09/09,26,9517,イーレックス,東１,"2,716",,+76,+2.88%,"7,827",24.7,3.63,0.74
2021/09/09,27,4568,第一三共,東１,"2,813.5",,-61.5,-2.14%,"7,771",107,4.21,0.96
2021/09/09,28,9434,ＳＢ,東１,"1,586.0",,+23.0,+1.47%,"7,729",14.9,5.10,5.42
2021/09/09,29,6301,コマツ,東１,"2,826.5",,-48.0,-1.67%,"7,642",18.3,1.38,2.19
2021/09/09,30,2667,イメージワン,ＪＱ,944,,+59,+6.67%,"7,474",193,3.20,－
2021/09/09,31,1552,ＶＩＸ短先物,東Ｅ,"2,321",,+79,+3.52%,"7,361",－,－,－
2021/09/09,32,8058,三菱商,東１,"3,540.0",,+57.0,+1.64%,"7,222",13.8,0.91,3.79
2021/09/09,33,5020,ＥＮＥＯＳ,東１,449.2,,-2.7,-0.60%,"7,116",10.3,0.60,4.90
