日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/08/05,1,9101,郵船,東１,"7,810",,+880,+12.70%,"31,401",2.6,1.72,8.96
2021/08/05,2,4689,ＺＨＤ,東１,611.8,,-9.2,-1.48%,"20,097",－,1.74,0.91
2021/08/05,3,5401,日本製鉄,東１,"2,105.5",,+69.5,+3.41%,"15,134",5.2,0.65,－
2021/08/05,4,4582,シンバイオ,ＪＧ,"1,591",S,-400,-20.09%,"14,330",53.1,15.35,－
2021/08/05,5,9984,ＳＢＧ,東１,"6,781",,-56,-0.82%,"14,298",－,1.14,0.65
2021/08/05,6,9107,川崎汽,東１,"4,290",,+265,+6.58%,"13,995",1.5,1.25,－
2021/08/05,7,9104,商船三井,東１,"6,890",,+430,+6.66%,"13,805",2.5,1.17,7.98
2021/08/05,8,8002,丸紅,東１,912.6,,-27.4,-2.91%,"13,215",6.9,0.83,3.73
2021/08/05,9,7372,デコルテＨＤ,東Ｍ,"1,282",,-47,-3.54%,"11,723",13.9,1.92,－
2021/08/05,10,5212,不二硝,ＪＱ,"1,985",S,+400,+25.24%,"11,053",68.0,1.36,0.38
2021/08/05,11,4755,楽天グループ,東１,"1,358",,+105,+8.38%,"10,478",－,2.49,－
2021/08/05,12,7203,トヨタ,東１,"9,954",,-16,-0.16%,"9,962",12.1,1.15,－
2021/08/05,13,7752,リコー,東１,"1,074",,-139,-11.46%,"9,392",20.8,0.82,2.42
2021/08/05,14,7379,サーキュ,東Ｍ,"3,120",,+120,+4.00%,"9,208",87.7,78.51,－
2021/08/05,15,4188,三菱ケミＨＤ,東１,918.2,,-17.5,-1.87%,"9,002",13.4,1.00,2.61
2021/08/05,16,8113,ユニチャーム,東１,"4,890",,+400,+8.91%,"8,970",38.8,5.55,0.74
2021/08/05,17,4075,ブレインズ,東Ｍ,"2,468",,-132,-5.08%,"8,869",127,79.36,－
2021/08/05,18,6758,ソニーＧ,東１,"11,360",,+285,+2.57%,"8,618",20.1,2.04,－
2021/08/05,19,4751,サイバー,東１,"2,007",,-9,-0.45%,"8,598",25.3,8.43,0.55
2021/08/05,20,7201,日産自,東１,606.7,,-13.4,-2.16%,"8,570",39.6,0.58,－
2021/08/05,21,6920,レーザーテク,東１,"21,990",,+620,+2.90%,"8,197",141,40.94,0.25
