日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/07/14,1,7792,コラントッテ,東Ｍ,"1,817",,-38,-2.05%,"24,858",38.3,13.53,0.66
2021/07/14,2,4689,ＺＨＤ,東１,589.7,,+28.7,+5.12%,"17,275",－,1.67,0.94
2021/07/14,3,4068,ベイシス,東Ｍ,"8,480",,-590,-6.50%,"17,230",74.9,17.60,－
2021/07/14,4,1419,タマホーム,東１,"2,988",,+240,+8.73%,"16,991",12.1,3.37,3.68
2021/07/14,5,6255,エヌピーシー,東Ｍ,870,,+78,+9.85%,"14,457",58.1,2.53,0.23
2021/07/14,6,9984,ＳＢＧ,東１,"7,626",,-9,-0.12%,"13,881",－,1.28,0.58
2021/07/14,7,6172,メタップス,東Ｍ,"1,315",,-395,-23.10%,"13,529",－,2.97,－
2021/07/14,8,7203,トヨタ,東１,"9,869",,+4,+0.04%,"13,077",12.0,1.18,－
2021/07/14,9,4901,富士フイルム,東１,"8,052",,-298,-3.57%,"11,577",24.8,1.46,1.24
2021/07/14,10,7201,日産自,東１,580.2,,-6.9,-1.18%,"11,373",－,0.58,－
2021/07/14,11,6920,レーザーテク,東１,"21,780",,+630,+2.98%,"11,294",140,40.55,0.25
2021/07/14,12,5759,日本電解,東Ｍ,"3,495",,+105,+3.10%,"11,135",29.0,5.12,－
2021/07/14,13,3402,東レ,東１,708.8,,-23.8,-3.25%,"10,772",14.2,0.92,2.26
2021/07/14,14,6501,日立,東１,"6,620",,-206,-3.02%,"10,416",11.6,1.82,－
2021/07/14,15,8306,三菱ＵＦＪ,東１,596.8,,-5.2,-0.86%,"9,991",9.0,0.46,4.52
2021/07/14,16,9201,ＪＡＬ,東１,"2,395",,-79,-3.19%,"9,784",－,1.10,－
2021/07/14,17,9202,ＡＮＡＨＤ,東１,"2,640.5",,-65.5,-2.42%,"9,198",354,1.23,－
2021/07/14,18,3377,バイク王,東２,"1,001",,-157,-13.56%,"8,790",12.8,2.72,1.10
2021/07/14,19,3436,ＳＵＭＣＯ,東１,"2,814",,+15,+0.54%,"8,691",－,2.54,－
2021/07/14,20,4563,アンジェス,東Ｍ,800,,+51,+6.81%,"8,384",－,3.36,－
2021/07/14,21,4188,三菱ケミＨＤ,東１,940.9,,-8.1,-0.85%,"8,059",13.8,1.08,2.55
2021/07/14,22,7096,ステムセル研,東Ｍ,"6,760",S,"+1,000",+17.36%,"7,976",254,26.20,－
2021/07/14,23,5401,日本製鉄,東１,"1,786.5",,-54.5,-2.96%,"7,916",6.9,0.60,－
2021/07/14,24,4502,武田,東１,"3,790",,+65,+1.74%,"7,899",23.7,1.15,4.75
2021/07/14,25,6723,ルネサス,東１,"1,256",,+26,+2.11%,"7,541",－,3.38,－
2021/07/14,26,6503,三菱電,東１,"1,515.5",,+16.0,+1.07%,"7,514",15.5,1.18,－
2021/07/14,27,6981,村田製,東１,"9,159",,+66,+0.73%,"7,415",24.4,3.05,1.31
2021/07/14,28,8002,丸紅,東１,960.5,,-23.8,-2.42%,"7,411",7.3,0.92,3.54
2021/07/14,29,7373,アイドマＨＤ,東Ｍ,"5,630",,+80,+1.44%,"7,383",86.5,42.50,－
2021/07/14,30,4932,アルマード,ＪＱ,"1,108",,+92,+9.06%,"7,218",16.9,4.05,－
