日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/08/19,1,4689,ＺＨＤ,東１,652.8,,+24.6,+3.92%,"21,776",－,1.86,0.85
2021/08/19,2,7203,トヨタ,東１,"9,295",,-430,-4.42%,"21,402",11.3,1.07,－
2021/08/19,3,4507,塩野義,東１,"6,786",,+266,+4.08%,"18,463",20.5,2.37,1.62
2021/08/19,4,5401,日本製鉄,東１,"1,949.5",,-150.0,-7.14%,"17,908",4.9,0.60,－
2021/08/19,5,9984,ＳＢＧ,東１,"6,382",,-84,-1.30%,"17,148",－,1.02,0.69
2021/08/19,6,6069,トレンダ,東Ｍ,890,,-137,-13.34%,"15,114",23.5,2.53,1.80
2021/08/19,7,8031,三井物,東１,"2,417.5",,-156.5,-6.08%,"14,640",6.2,0.82,3.72
2021/08/19,8,4519,中外薬,東１,"4,301",,+186,+4.52%,"13,564",－,6.72,1.40
2021/08/19,9,5020,ＥＮＥＯＳ,東１,422.8,,-15.4,-3.51%,"13,558",9.7,0.57,5.20
2021/08/19,10,4568,第一三共,東１,"2,456.0",,+53.0,+2.21%,"12,443",94.1,3.68,1.10
2021/08/19,11,4477,ＢＡＳＥ,東Ｍ,"1,115",,+67,+6.39%,"12,191",－,7.70,－
2021/08/19,12,2158,フロンテオ,東Ｍ,"1,258",,+18,+1.45%,"11,786",68.0,10.03,0.40
2021/08/19,13,6613,ＱＤレーザ,東Ｍ,982,,0,0.00%,"11,612",－,9.43,－
2021/08/19,14,9127,玉井船,東２,"2,494",,-169,-6.35%,"11,442",6.7,1.00,－
2021/08/19,15,9101,郵船,東１,"7,960",,-310,-3.75%,"11,118",2.7,1.76,8.79
2021/08/19,16,1552,ＶＩＸ短先物,東Ｅ,"2,620",,+257,+10.88%,"10,678",－,－,－
2021/08/19,17,8002,丸紅,東１,873.1,,-33.0,-3.64%,"10,665",6.6,0.79,3.89
2021/08/19,18,1570,日経レバ,東Ｅ,"14,080",,-320,-2.22%,"10,342",－,－,－
2021/08/19,19,8306,三菱ＵＦＪ,東１,591.4,,-10.1,-1.68%,"10,280",8.9,0.44,4.57
2021/08/19,20,7201,日産自,東１,565.7,,-15.3,-2.63%,"9,767",36.9,0.54,－
2021/08/19,21,6920,レーザーテク,東１,"19,410",,-590,-2.95%,"9,724",83.4,31.73,0.42
