日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/08/18,1,9984,ＳＢＧ,東１,"6,466",,+48,+0.75%,"21,684",－,1.03,0.68
2021/08/18,2,9127,玉井船,東２,"2,663",,-166,-5.87%,"18,897",7.1,1.07,－
2021/08/18,3,6069,トレンダ,東Ｍ,"1,027",,+127,+14.11%,"17,931",27.1,2.92,1.56
2021/08/18,4,9101,郵船,東１,"8,270",,-100,-1.19%,"17,633",2.8,1.82,8.46
2021/08/18,5,2158,フロンテオ,東Ｍ,"1,240",,+137,+12.42%,"17,589",67.1,9.89,0.40
2021/08/18,6,6920,レーザーテク,東１,"20,000",,+460,+2.35%,"13,510",85.9,32.69,0.41
2021/08/18,7,4074,ラキール,東Ｍ,"1,704",,+55,+3.34%,"12,915",56.7,10.35,－
2021/08/18,8,4568,第一三共,東１,"2,403.0",,-14.0,-0.58%,"12,600",92.1,3.60,1.12
2021/08/18,9,4689,ＺＨＤ,東１,628.2,,-1.6,-0.25%,"12,548",－,1.79,0.89
2021/08/18,10,5401,日本製鉄,東１,"2,099.5",,-27.0,-1.27%,"12,487",5.2,0.65,－
2021/08/18,11,7532,パンパシＨＤ,東１,"2,108",,-134,-5.98%,"12,140",23.2,3.19,0.78
2021/08/18,12,8256,プロルート,ＪＱ,580,S,-150,-20.55%,"11,768",131,18.37,－
2021/08/18,13,9130,共栄タ,東１,"1,157",,-69,-5.63%,"11,659",9.8,0.63,1.73
2021/08/18,14,4901,富士フイルム,東１,"8,920",,+281,+3.25%,"10,731",22.3,1.57,1.12
2021/08/18,15,9107,川崎汽,東１,"5,150",,-10,-0.19%,"10,671",1.8,1.49,－
2021/08/18,16,4755,楽天グループ,東１,"1,120",,-75,-6.28%,"10,289",－,1.54,－
2021/08/18,17,4477,ＢＡＳＥ,東Ｍ,"1,048",,+6,+0.58%,"10,247",－,7.24,－
2021/08/18,18,9115,明治海,東１,745,,-45,-5.70%,"10,211",31.2,1.25,－
2021/08/18,19,3936,ＧＷ,東Ｍ,"4,105",S,+700,+20.56%,"9,832",50.4,18.56,－
2021/08/18,20,5020,ＥＮＥＯＳ,東１,438.2,,+1.2,+0.27%,"9,502",10.1,0.59,5.02
2021/08/18,21,1570,日経レバ,東Ｅ,"14,400",,+170,+1.19%,"9,499",－,－,－
2021/08/18,22,9363,大運,東２,479,,-55,-10.30%,"9,224",29.4,1.01,1.25
2021/08/18,23,7201,日産自,東１,581.0,,+1.5,+0.26%,"8,816",37.9,0.56,－
2021/08/18,24,9119,飯野海,東１,523,,-43,-7.60%,"8,803",6.9,0.69,4.40
2021/08/18,25,8306,三菱ＵＦＪ,東１,601.5,,+2.7,+0.45%,"8,730",9.1,0.44,4.49
2021/08/18,26,9201,ＪＡＬ,東１,"2,257",,+34,+1.53%,"8,684",－,1.11,－
2021/08/18,27,5411,ＪＦＥ,東１,"1,594",,-19,-1.18%,"8,557",3.8,0.52,－
2021/08/18,28,9104,商船三井,東１,"7,350",,-100,-1.34%,"8,504",2.6,1.25,7.48
2021/08/18,29,3681,ブイキューブ,東１,"1,724",,-52,-2.93%,"8,365",20.9,9.60,0.46
2021/08/18,30,7203,トヨタ,東１,"9,725",,-28,-0.29%,"8,240",11.8,1.12,－
