日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/26,1,6178,日本郵政,東１,878.6,,+41.2,+4.92%,"48,178",9.7,0.25,5.69
2021/10/26,2,2158,フロンテオ,東Ｍ,"2,553",,+299,+13.27%,"35,168",138,20.38,0.20
2021/10/26,3,9984,ＳＢＧ,東１,"6,500",,+113,+1.77%,"30,742",－,1.04,0.68
2021/10/26,4,4689,ＺＨＤ,東１,688.1,,+15.0,+2.23%,"22,491",－,1.96,0.81
2021/10/26,5,6752,パナソニック,東１,"1,527.0",,+81.5,+5.64%,"17,422",17.0,1.34,－
2021/10/26,6,8306,三菱ＵＦＪ,東１,640.2,,-3.1,-0.48%,"16,708",9.7,0.47,4.22
2021/10/26,7,3996,サインポスト,東１,"1,868",,+108,+6.14%,"15,384",－,16.33,－
2021/10/26,8,4378,ＣＩＮＣ,東Ｍ,"3,830",,－,－%,"14,341",113,37.27,－
2021/10/26,9,7751,キヤノン,東１,"2,727.0",,-111.0,-3.91%,"12,628",14.2,1.04,3.30
2021/10/26,10,6920,レーザーテク,東１,"25,000",,-60,-0.24%,"11,967",107,40.87,0.33
2021/10/26,11,7203,トヨタ,東１,"1,980.0",,+33.5,+1.72%,"11,774",11.9,1.14,－
2021/10/26,12,4587,ペプドリ,東１,"2,754",,+250,+9.98%,"11,668",99.3,16.21,－
2021/10/26,13,8002,丸紅,東１,970.9,,+14.4,+1.51%,"11,129",7.3,0.88,3.50
2021/10/26,14,5381,Ｍｉｐｏｘ,ＪＱ,"1,350",,+138,+11.39%,"10,859",32.0,3.39,－
2021/10/26,15,1570,日経レバ,東Ｅ,"16,100",,+550,+3.54%,"10,737",－,－,－
2021/10/26,16,1518,三井松島ＨＤ,東１,"1,736",,+12,+0.70%,"10,497",11.3,0.73,2.88
2021/10/26,17,7201,日産自,東１,588.2,,+8.9,+1.54%,"9,464",38.4,0.56,－
2021/10/26,18,8591,オリックス,東１,"2,243.5",,+93.5,+4.35%,"9,386",10.8,0.89,3.48
2021/10/26,19,4188,三菱ケミＨＤ,東１,952.6,,-0.1,-0.01%,"8,901",14.0,1.04,2.52
2021/10/26,20,6522,アスタリスク,東Ｍ,"9,940",,+20,+0.20%,"8,892",65.3,35.98,－
2021/10/26,21,5401,日本製鉄,東１,"2,064.0",,+57.0,+2.84%,"8,834",5.1,0.64,－
2021/10/26,22,4519,中外薬,東１,"4,251",,+5,+0.12%,"8,652",－,6.41,－
2021/10/26,23,5759,日本電解,東Ｍ,"3,980",,+240,+6.42%,"8,511",33.1,5.64,－
2021/10/26,24,9432,ＮＴＴ,東１,"3,267.0",,+167.0,+5.39%,"8,469",10.8,1.52,3.37
2021/10/26,25,4477,ＢＡＳＥ,東Ｍ,936,,+7,+0.75%,"8,286",－,6.47,－
2021/10/26,26,2395,新日本科学,東１,"1,444",,+25,+1.76%,"8,080",12.3,3.39,1.39
2021/10/26,27,8750,第一生命ＨＤ,東１,"2,455.0",,+42.0,+1.74%,"7,665",9.4,0.54,3.14
2021/10/26,28,6758,ソニーＧ,東１,"13,410",,+345,+2.64%,"7,607",23.7,2.41,－
2021/10/26,29,6098,リクルート,東１,"7,400",,+177,+2.45%,"7,468",53.8,10.38,0.28
2021/10/26,30,7373,アイドマＨＤ,東Ｍ,"8,730",,"+1,260",+16.87%,"7,457",89.5,21.92,－
2021/10/26,31,6501,日立,東１,"6,775",,+43,+0.64%,"7,370",11.9,1.82,－
2021/10/26,32,9101,郵船,東１,"8,080",,+230,+2.93%,"7,341",2.7,1.78,8.66
2021/10/26,33,5411,ＪＦＥ,東１,"1,812",,+73,+4.20%,"7,225",4.3,0.59,－
2021/10/26,34,7267,ホンダ,東１,"3,411.0",,+16.0,+0.47%,"7,088",8.8,0.63,3.22
2021/10/26,35,9107,川崎汽,東１,"5,460",,+280,+5.41%,"6,958",1.9,1.58,－
2021/10/26,36,2413,エムスリー,東１,"7,311",,-109,-1.47%,"6,877",－,24.07,－
2021/10/26,37,4568,第一三共,東１,"2,855.0",,+115.5,+4.22%,"6,846",109,4.27,0.95
2021/10/26,38,5020,ＥＮＥＯＳ,東１,467.0,,+2.3,+0.49%,"6,773",10.7,0.62,4.71
2021/10/26,39,8058,三菱商,東１,"3,628.0",,+64.0,+1.80%,"6,707",14.1,0.93,3.69
2021/10/26,40,8031,三井物,東１,"2,618.0",,+24.0,+0.93%,"6,656",6.6,0.88,3.44
2021/10/26,41,6724,エプソン,東１,"2,047",,-77,-3.63%,"6,609",14.8,1.26,3.03
2021/10/26,42,9202,ＡＮＡＨＤ,東１,"2,680.0",,+2.0,+0.07%,"6,559",360,1.49,－
2021/10/26,43,8316,三井住友ＦＧ,東１,"3,809",,-16,-0.42%,"6,545",8.7,0.44,5.25
2021/10/26,44,8308,りそなＨＤ,東１,438.6,,-0.6,-0.14%,"6,132",7.3,0.42,4.79
2021/10/26,45,3436,ＳＵＭＣＯ,東１,"2,180",,+28,+1.30%,"6,079",－,2.30,－
2021/10/26,46,8604,野村,東１,557.2,,+6.5,+1.18%,"6,057",－,0.63,－
2021/10/26,47,4502,武田,東１,"3,184.0",,-3.0,-0.09%,"6,042",20.0,0.96,5.65
2021/10/26,48,5423,東京製鉄,東１,"1,343",,+41,+3.15%,"5,990",5.7,1.13,1.86
2021/10/26,49,6301,コマツ,東１,"2,922.5",,+65.0,+2.27%,"5,886",18.9,1.43,2.12
2021/10/26,50,3402,東レ,東１,703.5,,+1.2,+0.17%,"5,691",12.5,0.89,2.27
2021/10/26,51,6981,村田製,東１,"8,536",,+91,+1.08%,"5,637",20.2,2.78,1.41
2021/10/26,52,9433,ＫＤＤＩ,東１,"3,680.0",,+76.0,+2.11%,"5,580",12.6,1.74,3.40
2021/10/26,53,6573,アジャイル,東Ｍ,899,,+24,+2.74%,"5,434",－,－,－
2021/10/26,54,7731,ニコン,東１,"1,248",,-40,-3.11%,"5,340",20.8,0.82,2.40
2021/10/26,55,8601,大和,東１,667.3,,+9.6,+1.46%,"5,211",－,0.76,－
2021/10/26,56,1605,ＩＮＰＥＸ,東１,987,,+11,+1.13%,"5,064",8.5,0.49,4.05
2021/10/26,57,4751,サイバー,東１,"1,981",,+21,+1.07%,"4,991",25.0,8.32,0.56
2021/10/26,58,4889,レナ,東Ｍ,863,,-15,-1.71%,"4,959",－,13.79,－
2021/10/26,59,7021,ニッチツ,東２,"2,106",,-149,-6.61%,"4,910",33.5,0.40,1.42
2021/10/26,60,9020,ＪＲ東日本,東１,"7,281",,+25,+0.34%,"4,740",76.3,1.13,1.37
