日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/09/16,1,3996,サインポスト,東１,"1,456",,-114,-7.26%,"61,896",－,11.09,－
2021/09/16,2,9984,ＳＢＧ,東１,"6,542",,-92,-1.39%,"52,856",－,1.04,0.67
2021/09/16,3,9107,川崎汽,東１,"7,310",,+100,+1.39%,"26,218",2.6,2.12,－
2021/09/16,4,9101,郵船,東１,"10,060",,-290,-2.80%,"24,369",3.4,2.22,6.96
2021/09/16,5,6920,レーザーテク,東１,"28,220",,-720,-2.49%,"22,064",121,46.13,0.29
2021/09/16,6,6335,東京機,東１,"1,866",,+231,+14.13%,"18,813",52.5,2.19,－
2021/09/16,7,9104,商船三井,東１,"9,210",,-190,-2.02%,"16,666",3.3,1.57,5.97
2021/09/16,8,8306,三菱ＵＦＪ,東１,634.0,,-5.5,-0.86%,"15,958",9.6,0.47,4.26
2021/09/16,9,9308,乾汽船,東１,"2,790",,+290,+11.60%,"14,310",9.7,3.49,4.73
2021/09/16,10,9110,ユナイテド海,東１,"5,040",,+270,+5.66%,"13,846",7.9,1.20,－
2021/09/16,11,3436,ＳＵＭＣＯ,東１,"2,505",,-33,-1.30%,"13,792",－,2.19,－
2021/09/16,12,9115,明治海,東１,875,,+65,+8.02%,"13,727",36.7,1.46,－
2021/09/16,13,6630,ヤーマン,東１,"1,460",,+38,+2.67%,"13,521",18.7,4.33,0.27
2021/09/16,14,7187,ジェイリース,東１,"1,874",,+168,+9.85%,"13,283",15.6,11.33,1.60
2021/09/16,15,1570,日経レバ,東Ｅ,"17,360",,-210,-1.20%,"13,280",－,－,－
2021/09/16,16,4689,ＺＨＤ,東１,735.7,,-3.8,-0.51%,"11,823",－,2.10,0.76
2021/09/16,17,2413,エムスリー,東１,"8,481",,-240,-2.75%,"11,710",－,27.92,－
2021/09/16,18,8601,大和,東１,678.8,,-17.3,-2.49%,"11,532",－,0.78,－
2021/09/16,19,9021,ＪＲ西日本,東１,"5,125",,+80,+1.59%,"11,411",－,1.21,1.95
2021/09/16,20,7370,Ｅｎｊｉｎ,東Ｍ,"4,370",,-345,-7.32%,"11,303",54.8,26.14,－
2021/09/16,21,5020,ＥＮＥＯＳ,東１,465.0,,+7.8,+1.71%,"10,691",10.7,0.62,4.73
2021/09/16,22,7050,Ｆインタ,東Ｍ,"2,902",,+210,+7.80%,"10,662",－,2.45,－
2021/09/16,23,5401,日本製鉄,東１,"2,289.5",,-17.5,-0.76%,"10,406",5.7,0.71,－
2021/09/16,24,7203,トヨタ,東１,"9,940",,+64,+0.65%,"10,333",12.0,1.14,－
2021/09/16,25,5411,ＪＦＥ,東１,"1,878",,-24,-1.26%,"9,732",4.5,0.61,－
2021/09/16,26,9517,イーレックス,東１,"2,747",,-252,-8.40%,"9,003",25.0,3.67,0.73
2021/09/16,27,6098,リクルート,東１,"6,953",,-13,-0.19%,"8,914",50.5,9.75,0.30
2021/09/16,28,8002,丸紅,東１,956.8,,-2.8,-0.29%,"8,914",7.2,0.87,3.55
2021/09/16,29,7868,広済堂,東１,"1,525",,+29,+1.94%,"8,867",20.1,1.08,－
2021/09/16,30,4751,サイバー,東１,"2,194",,-92,-4.02%,"8,595",27.7,9.21,0.50
2021/09/16,31,4901,富士フイルム,東１,"9,889",,-126,-1.26%,"8,460",24.7,1.74,1.01
2021/09/16,32,6723,ルネサス,東１,"1,389",,-31,-2.18%,"8,215",－,2.76,－
2021/09/16,33,7201,日産自,東１,571.3,,-1.1,-0.19%,"8,098",37.3,0.55,－
2021/09/16,34,4477,ＢＡＳＥ,東Ｍ,"1,201",,-72,-5.66%,"7,931",－,8.30,－
2021/09/16,35,4004,昭電工,東１,"2,769",,+33,+1.21%,"7,736",－,1.21,2.35
2021/09/16,36,4502,武田,東１,"3,780",,+57,+1.53%,"7,403",23.8,1.13,4.76
2021/09/16,37,6301,コマツ,東１,"2,847.5",,+26.0,+0.92%,"7,327",18.4,1.39,2.18
2021/09/16,38,8604,野村,東１,566.8,,-3.5,-0.61%,"7,173",－,0.64,－
2021/09/16,39,8316,三井住友ＦＧ,東１,"3,958",,-34,-0.85%,"7,080",9.0,0.45,5.05
2021/09/16,40,3402,東レ,東１,734.0,,-5.7,-0.77%,"7,032",13.1,0.93,2.18
2021/09/16,41,2484,出前館,ＪＱ,"1,740",,-50,-2.79%,"6,646",－,10.42,－
2021/09/16,42,6890,フェローテク,ＪＱ,"3,710",,-230,-5.84%,"6,454",6.9,1.62,1.24
