日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/01/11,1,8306,三菱ＵＦＪ,東１,701.4,,+15.6,+2.27%,"40,191",8.5,0.50,3.99
2022/01/11,2,9984,ＳＢＧ,東１,"5,360",,-129,-2.35%,"32,670",－,0.87,0.82
2022/01/11,3,1570,日経レバ,東Ｅ,"15,025",,-290,-1.89%,"29,091",－,－,－
2022/01/11,4,7203,トヨタ,東１,"2,322.0",,+14.5,+0.63%,"22,600",12.9,1.31,－
2022/01/11,5,4689,ＺＨＤ,東１,615.0,,-23.4,-3.67%,"22,286",－,1.73,0.90
2022/01/11,6,3186,ネクステージ,東１,"2,870",,+188,+7.01%,"21,577",18.4,5.30,0.73
2022/01/11,7,6920,レーザーテク,東１,"30,730",,"-1,490",-4.62%,"19,537",131,54.03,0.27
2022/01/11,8,3604,川本産業,東２,"1,694",S,+300,+21.52%,"17,745",16.1,1.78,0.83
2022/01/11,9,9212,ＧＥＩ,東Ｍ,"1,381",,+138,+11.10%,"16,587",185,17.37,－
2022/01/11,10,6178,日本郵政,東１,991.9,,+24.3,+2.51%,"14,611",7.7,0.27,5.04
2022/01/11,11,7201,日産自,東１,622.3,,-6.7,-1.07%,"14,527",13.5,0.59,－
2022/01/11,12,6098,リクルート,東１,"6,408",,+28,+0.44%,"14,126",39.0,8.32,0.33
2022/01/11,13,2158,フロンテオ,東Ｍ,"2,441",,-119,-4.65%,"12,416",87.1,18.01,0.29
2022/01/11,14,5401,日本製鉄,東１,"2,048.5",,+26.5,+1.31%,"12,177",3.6,0.60,－
2022/01/11,15,6758,ソニーＧ,東１,"14,405",,-135,-0.93%,"11,961",24.4,2.52,－
2022/01/11,16,8316,三井住友ＦＧ,東１,"4,255",,+105,+2.53%,"11,184",8.7,0.47,4.94
2022/01/11,17,1360,日経ベア２,東Ｅ,978.1,,+19.0,+1.98%,"11,059",－,－,－
2022/01/11,18,6501,日立,東１,"6,784",,+77,+1.15%,"11,043",11.9,1.72,－
2022/01/11,19,7816,スノーピーク,東１,"2,953",,+88,+3.07%,"10,908",47.5,8.82,0.34
2022/01/11,20,4502,武田,東１,"3,275.0",,+79.0,+2.47%,"10,500",27.7,0.96,5.50
2022/01/11,21,4911,資生堂,東１,"6,000",,-353,-5.56%,"10,445",79.9,4.53,0.83
2022/01/11,22,7453,良品計画,東１,"1,646",,-78,-4.52%,"9,880",13.5,2.01,2.43
2022/01/11,23,4558,中京医薬,ＪＱ,346,,+23,+7.12%,"9,679",30.6,1.40,1.45
2022/01/11,24,8308,りそなＨＤ,東１,498.0,,+13.7,+2.83%,"9,590",8.2,0.47,4.22
2022/01/11,25,8411,みずほＦＧ,東１,"1,587.5",,+47.0,+3.05%,"9,555",7.6,0.42,5.04
2022/01/11,26,4412,サイエンスＡ,東Ｍ,"7,900",,-730,-8.46%,"9,533",－,109,－
2022/01/11,27,8591,オリックス,東１,"2,465.5",,+17.0,+0.69%,"9,354",9.5,0.95,3.16
2022/01/11,28,2413,エムスリー,東１,"5,103",,+8,+0.16%,"9,345",－,14.97,－
2022/01/11,29,4612,日本ペＨＤ,東１,"1,100",,-154,-12.28%,"9,271",43.1,2.80,0.91
2022/01/11,30,9107,川崎汽,東１,"7,550",,-310,-3.94%,"9,212",1.9,1.50,3.97
2022/01/11,31,6524,湖北工業,東２,"9,150",,"+1,350",+17.31%,"9,166",26.9,8.66,－
2022/01/11,32,6981,村田製,東１,"9,028",,-157,-1.71%,"9,049",21.3,2.81,1.33
2022/01/11,33,8604,野村,東１,532.4,,+10.3,+1.97%,"8,978",－,0.59,－
2022/01/11,34,6619,ＷＳＣＯＰＥ,東１,924,,+78,+9.22%,"8,964",－,1.72,－
2022/01/11,35,8750,第一生命ＨＤ,東１,"2,671.5",,+80.5,+3.11%,"8,907",8.0,0.56,2.99
2022/01/11,36,6861,キーエンス,東１,"62,500",,"-5,350",-7.89%,"8,571",－,7.46,0.32
2022/01/11,37,5411,ＪＦＥ,東１,"1,631",,+26,+1.62%,"8,450",3.8,0.51,－
2022/01/11,38,7011,三菱重,東１,"3,076.0",,+125.0,+4.24%,"8,346",10.3,0.75,2.93
2022/01/11,39,8601,大和,東１,697.6,,+22.4,+3.32%,"8,337",－,0.77,－
2022/01/11,40,9519,レノバ,東１,"1,706",,-124,-6.78%,"8,065",－,4.55,－
2022/01/11,41,3083,シーズメン,ＪＱ,"1,215",,+108,+9.76%,"8,045",70.1,2.93,－
2022/01/11,42,3402,東レ,東１,718.7,,+13.3,+1.89%,"7,993",12.4,0.88,2.23
2022/01/11,43,5020,ＥＮＥＯＳ,東１,449.8,,+1.6,+0.36%,"7,945",5.2,0.57,4.89
2022/01/11,44,6301,コマツ,東１,"2,940.0",,+51.0,+1.77%,"7,816",14.9,1.39,2.72
2022/01/11,45,8795,Ｔ＆Ｄ,東１,"1,699",,+82,+5.07%,"7,743",27.1,0.60,3.30
2022/01/11,46,9202,ＡＮＡＨＤ,東１,"2,395.5",,+23.5,+0.99%,"7,632",－,1.41,－
2022/01/11,47,7733,オリンパス,東１,"2,495.5",,-29.5,-1.17%,"7,538",29.4,7.19,0.56
2022/01/11,48,1458,楽天Ｗブル,東Ｅ,"17,605",,-315,-1.76%,"7,338",－,－,－
2022/01/11,49,3436,ＳＵＭＣＯ,東１,"2,288",,-66,-2.80%,"7,293",22.3,2.37,1.57
2022/01/11,50,2484,出前館,ＪＱ,955,,+8,+0.84%,"7,185",－,19.09,－
2022/01/11,51,3923,ラクス,東１,"2,452",,-116,-4.52%,"7,140",487,54.76,0.08
2022/01/11,52,8031,三井物,東１,"2,805.0",,+19.5,+0.70%,"7,127",6.3,0.96,3.39
2022/01/11,53,4188,三菱ケミＨＤ,東１,877.5,,+8.7,+1.00%,"6,919",6.5,0.94,3.42
2022/01/11,54,4568,第一三共,東１,"2,756.0",,+43.0,+1.58%,"6,911",82.5,4.03,0.98
2022/01/11,55,6723,ルネサス,東１,"1,386",,-29,-2.05%,"6,892",－,2.58,－
2022/01/11,56,9201,ＪＡＬ,東１,"2,194",,+53,+2.48%,"6,862",－,1.13,－
2022/01/11,57,9433,ＫＤＤＩ,東１,"3,593.0",,+69.0,+1.96%,"6,718",12.2,1.64,3.48
2022/01/11,58,8058,三菱商,東１,"3,772",,+1,+0.03%,"6,638",7.5,0.95,3.76
2022/01/11,59,5713,住友鉱,東１,"4,716",,+164,+3.60%,"6,620",6.1,1.04,3.90
2022/01/11,60,9020,ＪＲ東日本,東１,"6,744",,-77,-1.13%,"6,482",－,1.07,1.48
2022/01/11,61,8035,東エレク,東１,"62,750",,"-2,170",-3.34%,"6,455",24.4,8.33,2.05
2022/01/11,62,2914,ＪＴ,東１,"2,365.5",,+33.0,+1.41%,"6,446",12.7,1.50,5.92
2022/01/11,63,2516,マザーズ,東Ｅ,683.5,,-9.6,-1.39%,"6,445",－,－,－
2022/01/11,64,1518,三井松島ＨＤ,東１,"1,748",,-99,-5.36%,"6,377",5.7,0.71,3.43
2022/01/11,65,9101,郵船,東１,"9,290",,-40,-0.43%,"6,345",2.2,1.52,8.61
2022/01/11,66,9021,ＪＲ西日本,東１,"4,762",,-15,-0.31%,"6,275",－,1.13,2.10
2022/01/11,67,7267,ホンダ,東１,"3,482.0",,+52.0,+1.52%,"6,198",10.7,0.63,3.16
2022/01/11,68,3825,リミックス,東２,375,,-33,-8.09%,"6,157",8.6,6.65,－
2022/01/11,69,1552,ＶＩＸ短先物,東Ｅ,"1,719",,-78,-4.34%,"6,005",－,－,－
2022/01/11,70,6855,電子材料,東１,"2,683",,-243,-8.30%,"5,970",11.0,1.75,1.49
2022/01/11,71,8630,ＳＯＭＰＯ,東１,"5,353",,+265,+5.21%,"5,855",10.4,0.86,3.92
2022/01/11,72,8766,東京海上,東１,"7,010",,+77,+1.11%,"5,814",13.8,1.17,3.50
2022/01/11,73,7269,スズキ,東１,"4,695",,+60,+1.29%,"5,693",15.2,1.31,－
2022/01/11,74,7751,キヤノン,東１,"2,817.5",,+13.5,+0.48%,"5,573",14.7,1.08,3.55
2022/01/11,75,6966,三井ハイテク,東１,"9,480",,-810,-7.87%,"5,551",36.5,6.20,0.68
2022/01/11,76,6594,日電産,東１,"12,345",,-570,-4.41%,"5,488",48.8,6.27,0.49
2022/01/11,77,6503,三菱電,東１,"1,513.0",,+9.0,+0.60%,"5,460",14.6,1.15,－
2022/01/11,78,9211,エフ・コード,東Ｍ,"6,350",,-360,-5.37%,"5,429",87.9,44.87,－
2022/01/11,79,4477,ＢＡＳＥ,東Ｍ,620,,+21,+3.51%,"5,270",－,4.37,－
2022/01/11,80,6752,パナソニック,東１,"1,299.5",,-16.0,-1.22%,"5,263",12.6,1.10,－
2022/01/11,81,6326,クボタ,東１,"2,614.5",,+8.5,+0.33%,"5,233",17.1,1.92,1.61
2022/01/11,82,1605,ＩＮＰＥＸ,東１,"1,019",,-12,-1.16%,"5,217",7.6,0.47,3.93
2022/01/11,83,2802,味の素,東１,"3,517.0",,-38.0,-1.07%,"5,217",27.8,2.98,1.36
2022/01/11,84,8267,イオン,東１,"2,640.0",,-42.5,-1.58%,"5,195",89.3,2.29,1.36
2022/01/11,85,1459,楽天Ｗベア,東Ｅ,"1,600",,+30,+1.91%,"5,086",－,－,－
2022/01/11,86,4543,テルモ,東１,"4,520",,+61,+1.37%,"5,035",37.2,3.78,0.71
2022/01/11,87,7254,ユニバンス,東２,"1,064",,+110,+11.53%,"5,006",9.6,1.29,0.56
2022/01/11,88,2929,ファーマＦ,東１,"1,882",,-146,-7.20%,"4,972",13.6,6.21,1.06
2022/01/11,89,4452,花王,東１,"5,872",,-91,-1.53%,"4,950",21.9,3.05,2.45
2022/01/11,90,3382,セブン＆アイ,東１,"5,019",,-98,-1.92%,"4,919",23.3,1.55,1.99
2022/01/11,91,4507,塩野義,東１,"7,577",,-83,-1.08%,"4,911",22.8,2.59,1.45
2022/01/11,92,6093,エスクロＡＪ,東１,202,,+37,+22.42%,"4,863",26.1,2.61,－
