日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/06/18,1,7370,Ｅｎｊｉｎ,東Ｍ,"2,198",,－,－%,"42,574",47.5,14.25,－
2021/06/18,2,6768,タムラ,東１,853,,+2,+0.24%,"42,306",31.8,1.46,1.17
2021/06/18,3,4523,エーザイ,東１,"12,075",,+675,+5.92%,"36,615",77.8,4.92,1.33
2021/06/18,4,7203,トヨタ,東１,"9,833",,-397,-3.88%,"24,135",12.0,1.17,－
2021/06/18,5,4689,ＺＨＤ,東１,534.1,,-20.0,-3.61%,"21,294",－,1.51,1.04
2021/06/18,6,9984,ＳＢＧ,東１,"7,834",,-63,-0.80%,"19,757",－,1.31,0.56
2021/06/18,7,8306,三菱ＵＦＪ,東１,602.6,,-15.4,-2.49%,"18,530",9.1,0.46,4.48
2021/06/18,8,6301,コマツ,東１,"2,850.5",,-39.5,-1.37%,"15,210",18.4,1.41,2.18
2021/06/18,9,4582,シンバイオ,ＪＧ,"2,423",,+1,+0.04%,"12,669",80.9,24.17,－
2021/06/18,10,8002,丸紅,東１,965.8,,-31.1,-3.12%,"12,561",7.3,0.92,3.52
2021/06/18,11,6920,レーザーテク,東１,"21,600",,-70,-0.32%,"12,330",139,40.21,0.25
2021/06/18,12,9202,ＡＮＡＨＤ,東１,"2,696.5",,-110.0,-3.92%,"12,248",362,1.26,－
2021/06/18,13,4188,三菱ケミＨＤ,東１,937.6,,+12.2,+1.32%,"12,191",13.7,1.08,2.56
2021/06/18,14,3436,ＳＵＭＣＯ,東１,"2,741",,+84,+3.16%,"11,949",－,2.47,－
2021/06/18,15,5020,ＥＮＥＯＳ,東１,463.6,,-12.0,-2.52%,"11,633",10.6,0.64,4.75
2021/06/18,16,9101,郵船,東１,"5,160",,-430,-7.69%,"11,576",6.2,1.39,3.88
2021/06/18,17,9201,ＪＡＬ,東１,"2,470",,-86,-3.36%,"11,539",－,1.14,－
2021/06/18,18,8604,野村,東１,571.9,,-13.8,-2.36%,"11,480",－,0.66,－
2021/06/18,19,2370,メディネット,東Ｍ,100,,-15,-13.04%,"11,356",－,3.33,－
2021/06/18,20,8031,三井物,東１,"2,508.0",,-97.5,-3.74%,"9,873",9.0,0.90,3.59
2021/06/18,21,9423,フォーバルＲ,ＪＱ,149,,+49,+49.00%,"9,302",58.9,8.89,1.34
