日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/05,1,9984,ＳＢＧ,東１,"6,027",,-239,-3.81%,"49,323",－,0.96,0.73
2021/10/05,2,9101,郵船,東１,"7,670",,+40,+0.52%,"41,834",2.6,1.69,9.13
2021/10/05,3,1570,日経レバ,東Ｅ,"14,760",,-670,-4.34%,"35,807",－,－,－
2021/10/05,4,4689,ＺＨＤ,東１,673.3,,-39.6,-5.55%,"32,614",－,1.92,0.83
2021/10/05,5,8306,三菱ＵＦＪ,東１,634.7,,+2.5,+0.40%,"23,660",9.6,0.47,4.25
2021/10/05,6,7203,トヨタ,東１,"1,902.0",,-30.0,-1.55%,"23,617",11.5,1.09,－
2021/10/05,7,9107,川崎汽,東１,"5,360",,+30,+0.56%,"23,399",1.9,1.56,－
2021/10/05,8,9104,商船三井,東１,"6,850",,-120,-1.72%,"23,068",2.4,1.17,8.03
2021/10/05,9,6920,レーザーテク,東１,"23,470",,-530,-2.21%,"22,592",100,38.37,0.35
2021/10/05,10,9202,ＡＮＡＨＤ,東１,"2,897.5",,-37.0,-1.26%,"17,362",389,1.62,－
2021/10/05,11,6981,村田製,東１,"8,740",,-308,-3.40%,"16,777",20.6,2.85,1.37
2021/10/05,12,5020,ＥＮＥＯＳ,東１,457.2,,+9.1,+2.03%,"13,336",10.5,0.61,4.81
2021/10/05,13,9201,ＪＡＬ,東１,"2,674",,-4,-0.15%,"13,046",－,1.31,－
2021/10/05,14,5401,日本製鉄,東１,"1,945.0",,-10.0,-0.51%,"12,870",4.8,0.60,－
2021/10/05,15,9021,ＪＲ西日本,東１,"5,652",,-60,-1.05%,"12,794",－,1.70,1.77
2021/10/05,16,1357,日経Ｄインバ,東Ｅ,429,,+20,+4.89%,"12,601",－,－,－
2021/10/05,17,9603,ＨＩＳ,東１,"2,779",,-61,-2.15%,"12,467",－,3.39,－
2021/10/05,18,1552,ＶＩＸ短先物,東Ｅ,"2,460",,+46,+1.91%,"11,567",－,－,－
2021/10/05,19,6723,ルネサス,東１,"1,282",,-22,-1.69%,"11,487",－,2.55,－
2021/10/05,20,7201,日産自,東１,552.3,,-5.4,-0.97%,"11,218",36.0,0.53,－
2021/10/05,21,3436,ＳＵＭＣＯ,東１,"2,101",,-18,-0.85%,"11,089",－,1.84,－
2021/10/05,22,5411,ＪＦＥ,東１,"1,639",,0,0.00%,"11,063",3.9,0.53,－
2021/10/05,23,4188,三菱ケミＨＤ,東１,963.4,,-4.4,-0.45%,"10,759",14.1,1.05,2.49
2021/10/05,24,8002,丸紅,東１,916.5,,+8.7,+0.96%,"10,403",6.9,0.83,3.71
2021/10/05,25,8591,オリックス,東１,"2,127.0",,+23.0,+1.09%,"10,368",10.3,0.84,3.67
2021/10/05,26,3402,東レ,東１,705.0,,-5.9,-0.83%,"10,244",12.5,0.89,2.27
2021/10/05,27,9020,ＪＲ東日本,東１,"7,733",,-138,-1.75%,"10,218",81.0,1.20,1.29
2021/10/05,28,6178,日本郵政,東１,919.8,,+2.0,+0.22%,"10,187",10.2,0.26,5.44
2021/10/05,29,2413,エムスリー,東１,"7,373",,-216,-2.85%,"10,072",－,24.27,－
2021/10/05,30,4568,第一三共,東１,"2,908.0",,-35.5,-1.21%,"10,070",111,4.35,0.93
2021/10/05,31,4901,富士フイルム,東１,"8,746",,-113,-1.28%,"9,700",21.9,1.54,1.14
2021/10/05,32,7267,ホンダ,東１,"3,412.0",,-1.0,-0.03%,"9,662",8.8,0.63,3.22
2021/10/05,33,1605,ＩＮＰＥＸ,東１,943,,+50,+5.60%,"9,569",8.1,0.47,4.24
2021/10/05,34,8316,三井住友ＦＧ,東１,"3,849",,+49,+1.29%,"9,352",8.8,0.44,5.20
2021/10/05,35,6098,リクルート,東１,"6,752",,-64,-0.94%,"9,061",49.0,9.47,0.31
2021/10/05,36,1459,楽天Ｗベア,東Ｅ,"1,712",,+74,+4.52%,"9,025",－,－,－
2021/10/05,37,6752,パナソニック,東１,"1,275.5",,-11.0,-0.86%,"8,919",14.2,1.12,－
2021/10/05,38,8031,三井物,東１,"2,420.0",,+7.0,+0.29%,"8,892",6.1,0.82,3.72
2021/10/05,39,3186,ネクステージ,東１,"1,913",,-89,-4.45%,"8,799",15.9,3.78,0.37
2021/10/05,40,8601,大和,東１,641.3,,-4.1,-0.64%,"8,711",－,0.73,－
2021/10/05,41,9246,プロカン,東Ｍ,"4,660",S,+700,+17.68%,"8,616",92.3,39.40,－
2021/10/05,42,4502,武田,東１,"3,567.0",,-47.0,-1.30%,"8,470",22.4,1.07,5.05
2021/10/05,43,8604,野村,東１,542.9,,+0.8,+0.15%,"8,400",－,0.61,－
2021/10/05,44,6501,日立,東１,"6,324",,-99,-1.54%,"8,232",11.1,1.70,－
2021/10/05,45,9433,ＫＤＤＩ,東１,"3,608.0",,-35.0,-0.96%,"8,095",12.4,1.70,3.46
2021/10/05,46,6301,コマツ,東１,"2,585.5",,-62.5,-2.36%,"8,041",16.7,1.27,2.40
2021/10/05,47,6758,ソニーＧ,東１,"11,785",,-185,-1.55%,"7,970",20.8,2.11,－
2021/10/05,48,4004,昭電工,東１,"2,541",,-67,-2.57%,"7,930",－,1.11,2.56
2021/10/05,49,1458,楽天Ｗブル,東Ｅ,"17,240",,-840,-4.65%,"7,671",－,－,－
2021/10/05,50,8308,りそなＨＤ,東１,441.2,,+3.1,+0.71%,"7,506",7.4,0.43,4.76
2021/10/05,51,1579,日経ブル２,東Ｅ,"15,750",,-770,-4.66%,"7,435",－,－,－
2021/10/05,52,8035,東エレク,東１,"46,120",,"-1,030",-2.18%,"7,428",19.4,6.79,2.58
2021/10/05,53,4507,塩野義,東１,"7,397",,-197,-2.59%,"7,392",22.3,2.58,1.49
2021/10/05,54,8267,イオン,東１,"2,801.5",,-67.5,-2.35%,"7,371",94.8,2.43,1.29
2021/10/05,55,2502,アサヒ,東１,"5,569",,+147,+2.71%,"7,352",18.1,1.66,1.96
2021/10/05,56,4477,ＢＡＳＥ,東Ｍ,"1,115",,+35,+3.24%,"7,306",－,7.70,－
2021/10/05,57,2503,キリンＨＤ,東１,"2,090.5",,-7.5,-0.36%,"7,244",20.1,2.00,3.11
2021/10/05,58,6890,フェローテク,ＪＱ,"2,893",,-30,-1.03%,"7,167",5.6,1.31,1.59
2021/10/05,59,6503,三菱電,東１,"1,464.0",,-39.5,-2.63%,"7,046",14.9,1.13,－
2021/10/05,60,9432,ＮＴＴ,東１,"3,099.0",,-5.0,-0.16%,"6,971",10.3,1.44,3.55
2021/10/05,61,8801,三井不,東１,"2,608.5",,-41.0,-1.55%,"6,927",15.7,0.98,1.69
2021/10/05,62,4375,セーフィー,東Ｍ,"3,750",,-155,-3.97%,"6,895",－,84.65,－
2021/10/05,63,4755,楽天グループ,東１,"1,172",,+17,+1.47%,"6,816",－,1.62,－
2021/10/05,64,7733,オリンパス,東１,"2,335.5",,-44.5,-1.87%,"6,799",29.7,7.50,0.60
2021/10/05,65,6594,日電産,東１,"11,355",,-305,-2.62%,"6,781",47.5,5.98,0.53
2021/10/05,66,7751,キヤノン,東１,"2,621.5",,-19.0,-0.72%,"6,748",13.6,1.00,3.43
2021/10/05,67,2802,味の素,東１,"3,158.0",,-55.0,-1.71%,"6,639",28.6,2.73,1.39
2021/10/05,68,6326,クボタ,東１,"2,256.5",,-69.0,-2.97%,"6,612",14.9,1.69,－
2021/10/05,69,8058,三菱商,東１,"3,491.0",,+56.0,+1.63%,"6,587",13.6,0.89,3.84
2021/10/05,70,9983,ファストリ,東１,"72,850",,"-5,420",-6.92%,"6,502",45.1,6.68,0.66
2021/10/05,71,4751,サイバー,東１,"2,105",,-60,-2.77%,"6,471",26.6,8.84,0.52
2021/10/05,72,7974,任天堂,東１,"48,440",,-770,-1.56%,"6,398",16.7,3.15,2.95
2021/10/05,73,9434,ＳＢ,東１,"1,488.5",,-13.0,-0.87%,"6,347",14.0,4.79,5.78
2021/10/05,74,2929,ファーマＦ,東１,"2,451",,-81,-3.20%,"6,335",17.6,8.38,0.82
2021/10/05,75,5381,Ｍｉｐｏｘ,ＪＱ,"1,032",,-42,-3.91%,"6,267",24.5,2.59,－
2021/10/05,76,3632,グリー,東１,758,,+59,+8.44%,"6,234",－,1.31,－
2021/10/05,77,8802,菱地所,東１,"1,739.0",,-16.5,-0.94%,"6,063",16.3,1.23,1.90
2021/10/05,78,8750,第一生命ＨＤ,東１,"2,420.5",,+41.5,+1.74%,"6,001",9.3,0.53,3.18
2021/10/05,79,9142,ＪＲ九州,東１,"2,727",,-38,-1.37%,"5,885",33.2,1.13,3.41
2021/10/05,80,8411,みずほＦＧ,東１,"1,547.0",,+6.0,+0.39%,"5,703",7.7,0.42,4.85
2021/10/05,81,6857,アドテスト,東１,"9,280",,-140,-1.49%,"5,701",24.1,6.35,－
2021/10/05,82,9501,東電ＨＤ,東１,348,,+10,+2.96%,"5,649",8.3,0.18,－
2021/10/05,83,4543,テルモ,東１,"4,960",,-208,-4.02%,"5,613",40.8,4.29,0.60
2021/10/05,84,3936,ＧＷ,東Ｍ,"2,693",,+183,+7.29%,"5,610",127,60.91,－
2021/10/05,85,7270,ＳＵＢＡＲＵ,東１,"2,052.0",,-17.0,-0.82%,"5,546",11.2,0.88,2.73
2021/10/05,86,9697,カプコン,東１,"2,807",,-92,-3.17%,"5,457",20.0,4.50,1.28
2021/10/05,87,6954,ファナック,東１,"22,500",,-500,-2.17%,"5,438",27.7,3.01,－
2021/10/05,88,7868,広済堂ＨＤ,東１,"1,069",,-40,-3.61%,"5,429",14.1,0.76,－
2021/10/05,89,7532,パンパシＨＤ,東１,"2,383",,-46,-1.89%,"5,428",24.7,3.39,0.69
2021/10/05,90,9022,ＪＲ東海,東１,"17,560",,-330,-1.84%,"5,425",230,0.96,0.74
2021/10/05,91,7187,ジェイリース,東１,"2,081",,+43,+2.11%,"5,409",17.4,12.60,1.44
2021/10/05,92,6753,シャープ,東１,"1,340",,0,0.00%,"5,377",10.8,2.31,－
2021/10/05,93,7013,ＩＨＩ,東１,"2,790",,-54,-1.90%,"5,357",12.1,1.34,2.15
2021/10/05,94,4519,中外薬,東１,"4,025",,-117,-2.82%,"5,313",－,6.29,1.49
2021/10/05,95,1321,野村日経平均,東Ｅ,"28,710",,-650,-2.21%,"5,309",－,－,－
2021/10/05,96,6902,デンソー,東１,"7,155",,-61,-0.85%,"5,280",16.4,1.37,1.96
2021/10/05,97,8001,伊藤忠,東１,"3,151.0",,-5.0,-0.16%,"5,260",8.5,1.32,2.98
2021/10/05,98,4063,信越化,東１,"18,000",,-230,-1.26%,"5,253",20.6,2.55,1.67
2021/10/05,99,4929,アジュバン,東１,"1,235",,+147,+13.51%,"5,220",197,2.47,1.94
2021/10/05,100,1360,日経ベア２,東Ｅ,"1,046",,+46,+4.60%,"5,196",－,－,－
2021/10/05,101,2158,フロンテオ,東Ｍ,"1,717",,+10,+0.59%,"5,169",92.9,13.70,0.29
2021/10/05,102,8053,住友商,東１,"1,555.0",,+8.0,+0.52%,"5,111",6.7,0.74,4.50
2021/10/05,103,6083,ＥＲＩＨＤ,東１,"1,507",,+101,+7.18%,"5,054",24.0,3.78,1.99
2021/10/05,104,7453,良品計画,東１,"2,338",,-60,-2.50%,"5,003",17.7,2.95,1.71
2021/10/05,105,3659,ネクソン,東１,"1,693",,+13,+0.77%,"4,977",－,1.93,0.30
