日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/07,1,9984,ＳＢＧ,東１,"5,949",,+47,+0.80%,"36,224",－,0.95,0.74
2021/10/07,2,4502,武田,東１,"3,221.0",,-119.0,-3.56%,"27,851",20.3,0.97,5.59
2021/10/07,3,6178,日本郵政,東１,921.1,,-5.5,-0.59%,"27,071",10.2,0.26,5.43
2021/10/07,4,1570,日経レバ,東Ｅ,"14,590",,+150,+1.04%,"24,792",－,－,－
2021/10/07,5,8306,三菱ＵＦＪ,東１,650.8,,-9.2,-1.39%,"23,679",9.8,0.48,4.15
2021/10/07,6,9101,郵船,東１,"7,750",,+380,+5.16%,"22,801",2.6,1.71,9.03
2021/10/07,7,4689,ＺＨＤ,東１,690.6,,+3.9,+0.57%,"19,278",－,1.97,0.81
2021/10/07,8,7203,トヨタ,東１,"1,869.0",,+29.0,+1.58%,"17,285",11.3,1.07,－
2021/10/07,9,4377,ワンキャリア,東Ｍ,"2,200",,－,－%,"17,193",58.1,36.13,－
2021/10/07,10,6920,レーザーテク,東１,"23,660",,+630,+2.74%,"16,800",101,38.68,0.35
2021/10/07,11,9107,川崎汽,東１,"5,410",,+350,+6.92%,"16,128",1.9,1.57,－
2021/10/07,12,9202,ＡＮＡＨＤ,東１,"2,724.5",,-54.0,-1.94%,"15,095",366,1.52,－
2021/10/07,13,5020,ＥＮＥＯＳ,東１,450.6,,-15.8,-3.39%,"13,564",10.3,0.60,4.88
2021/10/07,14,6292,カワタ,東１,"1,353",S,+300,+28.49%,"12,998",18.5,0.88,2.22
2021/10/07,15,8267,イオン,東１,"2,610.5",,-169.0,-6.08%,"12,935",88.3,2.26,1.38
2021/10/07,16,6981,村田製,東１,"8,505",,-43,-0.50%,"12,597",20.1,2.77,1.41
2021/10/07,17,1605,ＩＮＰＥＸ,東１,895,,-81,-8.30%,"11,818",7.7,0.45,4.47
2021/10/07,18,7201,日産自,東１,524.7,,+3.3,+0.63%,"11,530",34.2,0.50,－
2021/10/07,19,4188,三菱ケミＨＤ,東１,949.9,,-25.0,-2.56%,"11,523",13.9,1.04,2.53
2021/10/07,20,9201,ＪＡＬ,東１,"2,512",,-46,-1.80%,"11,426",－,1.23,－
2021/10/07,21,5401,日本製鉄,東１,"1,896.5",,-27.0,-1.40%,"11,171",4.7,0.59,－
