日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/14,1,4889,レナ,東Ｍ,859,,-5,-0.58%,"34,610",－,13.72,－
2021/10/14,2,9984,ＳＢＧ,東１,"6,252",,+58,+0.94%,"22,814",－,1.00,0.70
2021/10/14,3,3996,サインポスト,東１,"1,523",,+233,+18.06%,"20,992",－,13.31,－
2021/10/14,4,8306,三菱ＵＦＪ,東１,649.0,,-6.4,-0.98%,"17,774",9.8,0.48,4.16
2021/10/14,5,6523,ＰＨＣＨＤ,東１,"2,651",,－,－%,"16,517",24.1,3.05,0.87
2021/10/14,6,9107,川崎汽,東１,"4,820",,-240,-4.74%,"16,012",1.7,1.40,－
2021/10/14,7,9245,リベロ,東Ｍ,"2,150",,+158,+7.93%,"14,245",51.4,9.22,－
2021/10/14,8,1570,日経レバ,東Ｅ,"15,530",,+450,+2.98%,"14,031",－,－,－
2021/10/14,9,9101,郵船,東１,"7,210",,-250,-3.35%,"13,629",2.4,1.59,9.71
2021/10/14,10,4689,ＺＨＤ,東１,696.3,,+6.9,+1.00%,"13,593",－,1.98,0.80
2021/10/14,11,7203,トヨタ,東１,"1,985.5",,+9.5,+0.48%,"12,628",12.0,1.14,－
2021/10/14,12,6920,レーザーテク,東１,"23,930",,+80,+0.34%,"12,387",102,39.12,0.34
2021/10/14,13,7201,日産自,東１,580.4,,-0.8,-0.14%,"12,244",37.9,0.56,－
2021/10/14,14,3645,メディカルＮ,東Ｍ,686,,+38,+5.86%,"11,709",21.3,4.47,0.36
2021/10/14,15,9202,ＡＮＡＨＤ,東１,"2,712.5",,-27.5,-1.00%,"10,884",364,1.51,－
2021/10/14,16,7370,Ｅｎｊｉｎ,東Ｍ,"2,869",,-601,-17.32%,"10,778",36.0,6.80,－
2021/10/14,17,6981,村田製,東１,"8,535",,+155,+1.85%,"10,452",20.2,2.78,1.41
2021/10/14,18,2914,ＪＴ,東１,"2,274.0",,+10.0,+0.44%,"9,965",14.8,1.45,5.72
2021/10/14,19,5020,ＥＮＥＯＳ,東１,456.4,,-4.7,-1.02%,"9,334",10.5,0.61,4.82
2021/10/14,20,8308,りそなＨＤ,東１,437.3,,-12.3,-2.74%,"9,305",7.3,0.42,4.80
2021/10/14,21,9246,プロカン,東Ｍ,"4,420",,-990,-18.30%,"9,234",87.5,37.37,－
2021/10/14,22,5401,日本製鉄,東１,"1,947.0",,+22.0,+1.14%,"9,196",4.8,0.60,－
2021/10/14,23,6098,リクルート,東１,"7,241",,+140,+1.97%,"9,046",52.6,10.15,0.29
2021/10/14,24,8002,丸紅,東１,944.6,,-9.0,-0.94%,"9,038",7.1,0.86,3.60
2021/10/14,25,4188,三菱ケミＨＤ,東１,966.9,,+7.6,+0.79%,"8,862",14.2,1.06,2.48
2021/10/14,26,8750,第一生命ＨＤ,東１,"2,402.5",,-68.5,-2.77%,"8,689",9.2,0.53,3.20
2021/10/14,27,9104,商船三井,東１,"6,370",,-330,-4.93%,"8,481",2.3,1.08,8.63
2021/10/14,28,3436,ＳＵＭＣＯ,東１,"2,186",,+47,+2.20%,"8,467",－,1.91,－
2021/10/14,29,9201,ＪＡＬ,東１,"2,509",,-25,-0.99%,"8,247",－,1.23,－
2021/10/14,30,8058,三菱商,東１,"3,637.0",,-50.0,-1.36%,"8,244",14.1,0.93,3.68
2021/10/14,31,7581,サイゼリヤ,東１,"2,949",,+339,+12.99%,"8,229",16.7,1.73,0.61
2021/10/14,32,8316,三井住友ＦＧ,東１,"3,805",,-58,-1.50%,"8,178",8.7,0.44,5.26
2021/10/14,33,1605,ＩＮＰＥＸ,東１,956,,-23,-2.35%,"7,786",8.2,0.48,4.18
