日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/01/25,1,1570,日経レバ,東Ｅ,"13,825",,-485,-3.39%,"68,323",－,－,－
2022/01/25,2,9984,ＳＢＧ,東１,"5,069",,-286,-5.34%,"46,919",－,0.82,0.87
2022/01/25,3,9212,ＧＥＩ,東Ｍ,"1,428",,-242,-14.49%,"39,054",191,17.96,－
2022/01/25,4,6920,レーザーテク,東１,"26,035",,"-1,065",-3.93%,"38,123",111,45.77,0.31
2022/01/25,5,7203,トヨタ,東１,"2,236.5",,-42.0,-1.84%,"29,142",12.4,1.26,－
2022/01/25,6,6098,リクルート,東１,"5,506",,-450,-7.56%,"27,100",33.5,7.15,0.38
2022/01/25,7,8306,三菱ＵＦＪ,東１,673.6,,-12.2,-1.78%,"26,021",8.2,0.48,4.16
2022/01/25,8,7201,日産自,東１,605.4,,+5.5,+0.92%,"22,013",13.2,0.57,－
2022/01/25,9,1552,ＶＩＸ短先物,東Ｅ,"2,246",,+209,+10.26%,"19,944",－,－,－
2022/01/25,10,4689,ＺＨＤ,東１,561.2,,+1.8,+0.32%,"19,291",－,1.58,0.99
2022/01/25,11,6208,石川製,東１,"1,463",,-51,-3.37%,"15,729",93.3,2.40,－
2022/01/25,12,6758,ソニーＧ,東１,"12,480",,-355,-2.77%,"15,163",21.2,2.18,－
2022/01/25,13,8591,オリックス,東１,"2,370.0",,-102.5,-4.15%,"14,801",9.1,0.91,3.29
2022/01/25,14,5401,日本製鉄,東１,"1,836.0",,-60.5,-3.19%,"14,310",3.3,0.54,－
2022/01/25,15,1458,楽天Ｗブル,東Ｅ,"16,205",,-570,-3.40%,"14,138",－,－,－
2022/01/25,16,9107,川崎汽,東１,"6,500",,-480,-6.88%,"14,075",1.6,1.29,4.62
2022/01/25,17,2127,日本Ｍ＆Ａ,東１,"1,850",,-257,-12.20%,"12,754",48.5,12.01,0.97
2022/01/25,18,6501,日立,東１,"6,171",,-119,-1.89%,"12,690",10.9,1.56,－
2022/01/25,19,7733,オリンパス,東１,"2,443.0",,-27.0,-1.09%,"12,617",28.8,7.04,0.57
2022/01/25,20,2345,クシム,東２,530,,-8,-1.49%,"12,474",－,1.51,－
2022/01/25,21,7751,キヤノン,東１,"2,852.5",,+48.5,+1.73%,"12,458",14.8,1.09,3.51
2022/01/25,22,6723,ルネサス,東１,"1,250",,-79,-5.94%,"12,167",－,2.33,－
2022/01/25,23,6981,村田製,東１,"8,553",,-33,-0.38%,"12,046",20.2,2.66,1.40
2022/01/25,24,2413,エムスリー,東１,"4,397",,-179,-3.91%,"12,026",－,12.90,－
2022/01/25,25,3691,リアルワルド,東Ｍ,"1,052",,+50,+4.99%,"11,907",－,4.63,－
2022/01/25,26,9101,郵船,東１,"8,150",,-510,-5.89%,"11,744",1.9,1.33,9.82
2022/01/25,27,3436,ＳＵＭＣＯ,東１,"2,183",,-67,-2.98%,"11,658",21.3,2.26,1.65
2022/01/25,28,8031,三井物,東１,"2,799.0",,-50.0,-1.76%,"10,740",6.3,0.95,3.39
2022/01/25,29,6178,日本郵政,東１,965.6,,-11.1,-1.14%,"10,691",7.5,0.27,5.18
2022/01/25,30,4755,楽天グループ,東１,990,,-80,-7.48%,"10,440",－,1.40,－
2022/01/25,31,9104,商船三井,東１,"8,040",,-520,-6.07%,"10,331",2.0,1.11,9.95
2022/01/25,32,5020,ＥＮＥＯＳ,東１,452.1,,-2.1,-0.46%,"10,268",5.2,0.57,4.87
2022/01/25,33,1579,日経ブル２,東Ｅ,"14,795",,-495,-3.24%,"10,051",－,－,－
2022/01/25,34,4502,武田,東１,"3,282.0",,-58.0,-1.74%,"9,653",27.7,0.96,5.48
2022/01/25,35,8308,りそなＨＤ,東１,483.4,,-5.6,-1.15%,"9,581",8.0,0.45,4.34
2022/01/25,36,6902,デンソー,東１,"8,688",,-114,-1.30%,"9,413",19.8,1.65,1.84
2022/01/25,37,6752,パナソニック,東１,"1,269.0",,-38.0,-2.91%,"9,380",12.3,1.07,－
2022/01/25,38,6301,コマツ,東１,"2,800.0",,-101.0,-3.48%,"9,377",14.2,1.32,2.86
2022/01/25,39,8316,三井住友ＦＧ,東１,"4,099",,-70,-1.68%,"9,351",8.4,0.46,5.12
2022/01/25,40,1357,日経Ｄインバ,東Ｅ,431,,+15,+3.61%,"9,318",－,－,－
2022/01/25,41,9201,ＪＡＬ,東１,"2,137",,-65,-2.95%,"9,211",－,1.10,－
2022/01/25,42,4751,サイバー,東１,"1,683",,-95,-5.34%,"9,199",－,6.60,－
2022/01/25,43,3923,ラクス,東１,"2,405",,-224,-8.52%,"9,109",478,53.71,0.08
2022/01/25,44,4261,アジアＱ,東Ｍ,"4,510",,-415,-8.43%,"9,079",35.9,16.88,－
2022/01/25,45,6594,日電産,東１,"10,545",,-490,-4.44%,"9,067",41.6,5.36,0.57
2022/01/25,46,8035,東エレク,東１,"56,870",,"-1,570",-2.69%,"8,930",22.1,7.55,2.26
2022/01/25,47,8604,野村,東１,504.8,,-7.6,-1.48%,"8,771",－,0.56,－
2022/01/25,48,4503,アステラス,東１,"1,939.5",,+14.0,+0.73%,"8,607",20.7,2.53,2.58
2022/01/25,49,5713,住友鉱,東１,"5,088",,-29,-0.57%,"8,265",6.5,1.12,3.62
2022/01/25,50,4575,ＣＡＮＢＡＳ,東Ｍ,329,,+62,+23.22%,"8,247",－,15.08,－
2022/01/25,51,9202,ＡＮＡＨＤ,東１,"2,385.5",,-47.5,-1.95%,"8,180",－,1.40,－
2022/01/25,52,2158,フロンテオ,東Ｍ,"2,366",,-103,-4.17%,"8,147",84.5,17.47,0.30
2022/01/25,53,7267,ホンダ,東１,"3,399.0",,+14.0,+0.41%,"8,127",10.5,0.61,3.24
2022/01/25,54,1459,楽天Ｗベア,東Ｅ,"1,722",,+55,+3.30%,"8,083",－,－,－
2022/01/25,55,8601,大和,東１,689.4,,-10.1,-1.44%,"8,063",－,0.76,－
