日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/12/21,1,4418,ＪＤＳＣ,東Ｍ,"1,948",,-133,-6.39%,"43,552",832,8.07,－
2021/12/21,2,4689,ＺＨＤ,東１,641.4,,-0.8,-0.12%,"36,736",－,1.80,0.87
2021/12/21,3,9984,ＳＢＧ,東１,"5,403",,+59,+1.10%,"26,365",－,0.88,0.81
2021/12/21,4,1570,日経レバ,東Ｅ,"15,325",,+615,+4.18%,"20,456",－,－,－
2021/12/21,5,6920,レーザーテク,東１,"31,700",,"+1,470",+4.86%,"17,616",136,55.73,0.26
2021/12/21,6,4412,サイエンスＡ,東Ｍ,"11,130",,+50,+0.45%,"17,039",－,154,－
2021/12/21,7,2158,フロンテオ,東Ｍ,"2,430",,+70,+2.97%,"16,914",86.7,17.93,0.29
2021/12/21,8,4507,塩野義,東１,"8,121",,+409,+5.30%,"15,832",24.5,2.78,1.35
2021/12/21,9,7203,トヨタ,東１,"2,070.5",,+19.5,+0.95%,"15,504",11.5,1.16,－
2021/12/21,10,3691,リアルワルド,東Ｍ,"1,246",,+234,+23.12%,"13,760",－,5.49,－
2021/12/21,11,6524,湖北工業,東２,"5,110",,－,－%,"13,292",17.3,5.56,－
2021/12/21,12,8306,三菱ＵＦＪ,東１,623.0,,+5.6,+0.91%,"12,576",7.6,0.45,4.49
2021/12/21,13,7201,日産自,東１,544.8,,-3.3,-0.60%,"11,322",11.8,0.51,－
2021/12/21,14,1360,日経ベア２,東Ｅ,963.5,,-43.5,-4.32%,"10,288",－,－,－
2021/12/21,15,7383,ネットプロ,東１,"1,325",,+155,+13.25%,"9,973",476,10.66,－
2021/12/21,16,4188,三菱ケミＨＤ,東１,838.3,,+10.2,+1.23%,"9,314",6.2,0.90,3.58
2021/12/21,17,2127,日本Ｍ＆Ａ,東１,"2,698",,-327,-10.81%,"9,003",70.8,17.51,0.67
2021/12/21,18,6098,リクルート,東１,"6,620",,+140,+2.16%,"8,692",40.3,8.60,0.32
2021/12/21,19,6981,村田製,東１,"9,311",,+209,+2.30%,"8,418",22.0,2.89,1.29
2021/12/21,20,5020,ＥＮＥＯＳ,東１,428.9,,+4.5,+1.06%,"8,179",4.9,0.54,5.13
2021/12/21,21,2413,エムスリー,東１,"5,717",,+144,+2.58%,"8,067",－,16.77,－
2021/12/21,22,9202,ＡＮＡＨＤ,東１,"2,313.0",,+11.0,+0.48%,"7,729",－,1.36,－
2021/12/21,23,3436,ＳＵＭＣＯ,東１,"2,315",,+90,+4.04%,"7,634",22.6,2.40,1.56
2021/12/21,24,6178,日本郵政,東１,890.6,,+8.0,+0.91%,"7,551",6.9,0.25,5.61
2021/12/21,25,4587,ペプドリ,東１,"2,912",,+185,+6.78%,"7,327",105,15.32,－
2021/12/21,26,7733,オリンパス,東１,"2,473.5",,+24.5,+1.00%,"7,236",29.2,7.13,0.57
2021/12/21,27,6501,日立,東１,"6,243",,+78,+1.27%,"7,204",11.0,1.58,－
2021/12/21,28,7254,ユニバンス,東２,714,,+41,+6.09%,"7,190",6.5,0.86,0.84
2021/12/21,29,6723,ルネサス,東１,"1,381",,+27,+1.99%,"7,048",－,2.57,－
2021/12/21,30,3825,リミックス,東２,365,,+31,+9.28%,"6,918",19.8,6.47,－
2021/12/21,31,8591,オリックス,東１,"2,258.5",,+19.0,+0.85%,"6,819",8.7,0.87,3.45
2021/12/21,32,8604,野村,東１,499.9,,+11.6,+2.38%,"6,725",－,0.56,－
2021/12/21,33,5759,日本電解,東Ｍ,"4,395",,-160,-3.51%,"6,594",37.8,6.01,－
2021/12/21,34,8801,三井不,東１,"2,249.0",,+37.5,+1.70%,"6,544",13.4,0.81,1.96
2021/12/21,35,7751,キヤノン,東１,"2,836.5",,+51.5,+1.85%,"6,516",14.8,1.08,3.53
2021/12/21,36,9107,川崎汽,東１,"7,050",,+250,+3.68%,"6,482",1.8,1.40,4.26
2021/12/21,37,3936,ＧＷ,東Ｍ,305,,-28,-8.41%,"6,317",36.7,24.84,－
2021/12/21,38,4502,武田,東１,"3,155.0",,+29.0,+0.93%,"6,313",26.7,0.92,5.71
2021/12/21,39,4568,第一三共,東１,"2,864.0",,+93.0,+3.36%,"6,093",85.8,4.18,0.94
2021/12/21,40,8802,菱地所,東１,"1,591.0",,+28.0,+1.79%,"6,004",14.9,1.11,2.07
2021/12/21,41,8316,三井住友ＦＧ,東１,"3,862",,+50,+1.31%,"5,926",7.9,0.43,5.44
2021/12/21,42,4934,Ｐアンチエイ,東Ｍ,"9,810",,-680,-6.48%,"5,822",24.7,10.41,－
2021/12/21,43,6902,デンソー,東１,"9,132",,+101,+1.12%,"5,714",20.8,1.73,1.75
2021/12/21,44,4477,ＢＡＳＥ,東Ｍ,652,,+39,+6.36%,"5,703",－,4.59,－
2021/12/21,45,8031,三井物,東１,"2,643.0",,+44.0,+1.69%,"5,702",5.9,0.90,3.59
2021/12/21,46,6758,ソニーＧ,東１,"13,555",,+115,+0.86%,"5,612",23.0,2.37,－
2021/12/21,47,8601,大和,東１,652.5,,+16.5,+2.59%,"5,528",－,0.72,－
2021/12/21,48,8308,りそなＨＤ,東１,442.2,,+5.7,+1.31%,"5,515",7.3,0.41,4.75
2021/12/21,49,8113,ユニチャーム,東１,"4,956",,+86,+1.77%,"5,491",39.4,5.53,0.73
2021/12/21,50,9201,ＪＡＬ,東１,"2,091",,+33,+1.60%,"5,489",－,1.08,－
2021/12/21,51,4565,そーせい,東Ｍ,"1,968",,+87,+4.63%,"5,389",－,2.98,－
2021/12/21,52,9434,ＳＢ,東１,"1,449.5",,-1.0,-0.07%,"5,386",13.6,4.14,5.93
2021/12/21,53,4599,ステムリム,東Ｍ,785,,-43,-5.19%,"5,361",－,4.71,－
2021/12/21,54,3402,東レ,東１,679.0,,+12.2,+1.83%,"5,356",11.7,0.83,2.36
2021/12/21,55,6503,三菱電,東１,"1,484.0",,+33.0,+2.27%,"5,350",14.4,1.13,－
2021/12/21,56,7342,ウェルスナビ,東Ｍ,"2,008",,-24,-1.18%,"5,273",－,12.77,－
2021/12/21,57,4414,フレクト,東Ｍ,"3,735",,-555,-12.94%,"5,220",62.4,28.46,－
2021/12/21,58,7974,任天堂,東１,"55,500",,"+1,990",+3.72%,"5,195",18.6,3.64,2.68
2021/12/21,59,8750,第一生命ＨＤ,東１,"2,330.0",,-7.0,-0.30%,"5,180",7.1,0.49,3.43
2021/12/21,60,9101,郵船,東１,"8,550",,+200,+2.40%,"5,167",2.0,1.40,9.36
2021/12/21,61,6753,シャープ,東１,"1,281",,+53,+4.32%,"5,156",10.3,2.06,－
2021/12/21,62,4751,サイバー,東１,"1,925",,+73,+3.94%,"5,127",－,7.55,－
2021/12/21,63,6966,三井ハイテク,東１,"10,270",,-40,-0.39%,"5,110",39.5,6.72,0.62
2021/12/21,64,9432,ＮＴＴ,東１,"3,204.0",,+21.0,+0.66%,"5,073",10.5,1.42,3.43
2021/12/21,65,4080,田中化研,ＪＱ,"1,900",,+14,+0.74%,"5,065",95.1,4.71,－
2021/12/21,66,1552,ＶＩＸ短先物,東Ｅ,"1,993",,-127,-5.99%,"5,009",－,－,－
2021/12/21,67,5401,日本製鉄,東１,"1,863.5",,+15.0,+0.81%,"4,930",3.3,0.55,－
2021/12/21,68,2484,出前館,ＪＱ,704,,-3,-0.42%,"4,913",－,11.77,－
2021/12/21,69,8035,東エレク,東１,"62,220",,"+2,620",+4.40%,"4,848",24.2,8.26,2.06
2021/12/21,70,1605,ＩＮＰＥＸ,東１,980,,+9,+0.93%,"4,828",7.4,0.45,4.08
2021/12/21,71,4417,Ｇセキュリ,東Ｍ,"3,175",,-145,-4.37%,"4,801",40.6,10.08,－
2021/12/21,72,1357,日経Ｄインバ,東Ｅ,395,,-17,-4.13%,"4,737",－,－,－
2021/12/21,73,4901,富士フイルム,東１,"8,441",,+36,+0.43%,"4,724",19.3,1.47,1.30
2021/12/21,74,3962,チェンジ,東１,"1,768",,+32,+1.84%,"4,712",18.9,4.20,－
2021/12/21,75,6752,パナソニック,東１,"1,231.0",,+9.0,+0.74%,"4,699",12.0,1.04,－
2021/12/21,76,2914,ＪＴ,東１,"2,391.5",,+13.5,+0.57%,"4,671",12.9,1.52,5.85
2021/12/21,77,4591,リボミック,東Ｍ,792,,+14,+1.80%,"4,590",－,4.23,－
2021/12/21,78,4911,資生堂,東１,"6,587",,+79,+1.21%,"4,461",87.7,4.98,0.76
2021/12/21,79,7133,ヒュウガプラ,東Ｍ,"4,080",,-260,-5.99%,"4,427",42.8,18.73,－
2021/12/21,80,7741,ＨＯＹＡ,東１,"16,710",,+160,+0.97%,"4,414",－,8.25,－
2021/12/21,81,6658,シライ電子,ＪＱ,545,,+34,+6.65%,"4,369",8.5,2.41,0.92
2021/12/21,82,5411,ＪＦＥ,東１,"1,456",,+7,+0.48%,"4,356",3.4,0.46,－
2021/12/21,83,9257,ＹＣＰ,東Ｍ,650,,－,－%,"4,319",－,－,－
2021/12/21,84,7187,ジェイリース,東１,"1,874",,+17,+0.92%,"4,251",15.7,9.54,1.60
2021/12/21,85,2516,マザーズ,東Ｅ,749.7,,+17.4,+2.38%,"4,250",－,－,－
2021/12/21,86,6855,電子材料,東１,"2,525",,+55,+2.23%,"4,212",10.3,1.64,1.58
2021/12/21,87,8267,イオン,東１,"2,770.0",,+76.0,+2.82%,"4,192",93.7,2.40,1.30
2021/12/21,88,8473,ＳＢＩ,東１,"3,000",,+103,+3.56%,"4,182",－,1.21,－
2021/12/21,89,6301,コマツ,東１,"2,619.5",,+22.5,+0.87%,"4,176",13.2,1.24,3.05
2021/12/21,90,7269,スズキ,東１,"4,347",,+28,+0.65%,"4,167",14.1,1.21,－
2021/12/21,91,9603,ＨＩＳ,東１,"1,850",,+29,+1.59%,"4,137",－,2.33,－
2021/12/21,92,8058,三菱商,東１,"3,620.0",,+26.0,+0.72%,"4,119",7.2,0.91,3.92
2021/12/21,93,4452,花王,東１,"6,095",,+33,+0.54%,"4,093",22.7,3.17,2.36
2021/12/21,94,1458,楽天Ｗブル,東Ｅ,"17,955",,+725,+4.21%,"4,087",－,－,－
2021/12/21,95,7267,ホンダ,東１,"3,111.0",,+25.0,+0.81%,"4,076",9.6,0.56,3.54
2021/12/21,96,8766,東京海上,東１,"6,307",,+65,+1.04%,"4,056",12.5,1.05,3.88
2021/12/21,97,7777,３ＤＭ,ＪＧ,435,,+24,+5.84%,"4,053",－,11.19,－
