日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/06/09,1,6920,レーザーテク,東１,"19,910",,-800,-3.86%,"31,546",128,37.07,0.28
2021/06/09,2,4582,シンバイオ,ＪＧ,"2,291",,-109,-4.54%,"25,194",76.5,22.86,－
2021/06/09,3,9984,ＳＢＧ,東１,"8,073",,+54,+0.67%,"19,557",－,1.35,0.55
2021/06/09,4,6723,ルネサス,東１,"1,211",,+7,+0.58%,"16,167",－,2.92,－
2021/06/09,5,3053,ペッパー,東１,512,,-39,-7.08%,"15,239",353,14.33,－
2021/06/09,6,8306,三菱ＵＦＪ,東１,624.0,,-10.2,-1.61%,"14,772",9.4,0.48,4.33
2021/06/09,7,4477,ＢＡＳＥ,東Ｍ,"1,928",,+183,+10.49%,"14,426",－,13.14,－
2021/06/09,8,9202,ＡＮＡＨＤ,東１,"2,902.0",,+95.0,+3.38%,"14,406",390,1.36,－
2021/06/09,9,2929,ファーマＦ,東１,"2,970",,+143,+5.06%,"12,486",61.5,14.03,0.51
2021/06/09,10,9201,ＪＡＬ,東１,"2,727",,+83,+3.14%,"11,545",－,1.26,－
2021/06/09,11,8801,三井不,東１,"2,767.5",,+65.5,+2.42%,"11,290",16.6,1.04,1.59
2021/06/09,12,7203,トヨタ,東１,"9,906",,+50,+0.51%,"11,050",12.0,1.18,－
2021/06/09,13,4888,ステラファ,東Ｍ,593,,+80,+15.59%,"10,941",－,73.85,－
2021/06/09,14,8604,野村,東１,590.4,,-11.3,-1.88%,"10,766",－,0.68,－
2021/06/09,15,8802,菱地所,東１,"1,926.5",,+75.0,+4.05%,"10,203",18.2,1.39,1.71
2021/06/09,16,6501,日立,東１,"6,154",,+66,+1.08%,"9,452",10.8,1.69,－
2021/06/09,17,4689,ＺＨＤ,東１,507.8,,-6.6,-1.28%,"9,144",－,1.44,1.09
2021/06/09,18,1552,ＶＩＸ短先物,東Ｅ,"2,912",,+30,+1.04%,"7,902",－,－,－
2021/06/09,19,5401,日本製鉄,東１,"1,928.0",,-8.5,-0.44%,"7,848",7.4,0.64,－
2021/06/09,20,8308,りそなＨＤ,東１,458.0,,-4.4,-0.95%,"7,492",7.7,0.48,4.59
2021/06/09,21,4568,第一三共,東１,"2,452.0",,-31.0,-1.25%,"7,239",93.9,3.69,1.10
2021/06/09,22,3436,ＳＵＭＣＯ,東１,"2,507",,-62,-2.41%,"7,180",－,2.26,－
2021/06/09,23,3197,すかいらーく,東１,"1,652",,+81,+5.16%,"7,163",928,3.31,－
2021/06/09,24,5020,ＥＮＥＯＳ,東１,468.8,,-4.5,-0.95%,"7,104",10.8,0.65,4.69
2021/06/09,25,8750,第一生命ＨＤ,東１,"2,220.5",,-20.0,-0.89%,"7,040",8.1,0.47,3.47
2021/06/09,26,1570,日経レバ,東Ｅ,"15,860",,-140,-0.88%,"6,917",－,－,－
2021/06/09,27,6613,ＱＤレーザ,東Ｍ,"1,656",,+23,+1.41%,"6,534",－,15.04,－
2021/06/09,28,8316,三井住友ＦＧ,東１,"3,972",,-43,-1.07%,"6,412",9.1,0.46,5.04
2021/06/09,29,4512,わかもと,東１,335,,-15,-4.29%,"6,290",96.8,1.02,－
2021/06/09,30,2413,エムスリー,東１,"7,115",,-86,-1.19%,"6,085",－,24.17,－
2021/06/09,31,6758,ソニーＧ,東１,"10,755",,-240,-2.18%,"6,071",20.2,2.39,－
2021/06/09,32,9020,ＪＲ東日本,東１,"8,478",,+66,+0.78%,"6,008",88.8,1.26,1.18
2021/06/09,33,6614,シキノＨＴ,ＪＱ,"2,507",,-276,-9.92%,"5,979",64.6,8.86,－
2021/06/09,34,2503,キリンＨＤ,東１,"2,307.5",,+23.5,+1.03%,"5,832",18.7,2.22,2.82
2021/06/09,35,6981,村田製,東１,"8,319",,-131,-1.55%,"5,831",22.2,2.77,1.44
2021/06/09,36,6993,大黒屋,東２,61,,+2,+3.39%,"5,798",14.7,6.11,－
2021/06/09,37,5713,住友鉱,東１,"4,771",,+106,+2.27%,"5,734",12.6,1.18,2.79
2021/06/09,38,6326,クボタ,東１,"2,388.5",,-27.5,-1.14%,"5,699",18.3,1.84,－
2021/06/09,39,6098,リクルート,東１,"5,714",,-47,-0.82%,"5,635",56.6,8.55,－
2021/06/09,40,8830,住友不,東１,"4,130",,+290,+7.55%,"5,609",13.0,1.30,1.09
2021/06/09,41,9432,ＮＴＴ,東１,"2,899.0",,-13.5,-0.46%,"5,540",9.7,1.39,3.79
2021/06/09,42,4911,資生堂,東１,"8,050",,+116,+1.46%,"5,467",90.6,6.51,0.62
2021/06/09,43,8698,マネックスＧ,東１,760,,-36,-4.52%,"5,377",－,2.19,－
2021/06/09,44,7733,オリンパス,東１,"2,390.0",,-14.0,-0.58%,"5,336",34.5,7.79,0.59
2021/06/09,45,8031,三井物,東１,"2,541.0",,+5.5,+0.22%,"5,320",9.1,0.92,3.54
2021/06/09,46,4188,三菱ケミＨＤ,東１,898.1,,-6.9,-0.76%,"5,258",13.2,1.03,2.67
2021/06/09,47,9024,西武ＨＤ,東１,"1,441",,-6,-0.41%,"5,246",－,1.44,0.35
2021/06/09,48,7013,ＩＨＩ,東１,"2,824",,-75,-2.59%,"5,182",12.0,1.39,2.12
2021/06/09,49,9603,ＨＩＳ,東１,"2,633",,+62,+2.41%,"5,180",－,2.71,－
2021/06/09,50,5411,ＪＦＥ,東１,"1,331",,-9,-0.67%,"5,104",5.9,0.46,－
2021/06/09,51,9101,郵船,東１,"4,930",,-160,-3.14%,"5,090",5.9,1.33,4.06
2021/06/09,52,9021,ＪＲ西日本,東１,"6,962",,+81,+1.18%,"5,068",443,1.56,1.44
2021/06/09,53,4502,武田,東１,"3,716",,+14,+0.38%,"5,031",23.3,1.12,4.84
2021/06/09,54,2502,アサヒ,東１,"5,479",,+37,+0.68%,"5,018",18.3,1.68,1.99
2021/06/09,55,9142,ＪＲ九州,東１,"2,764",,+25,+0.91%,"4,961",33.7,1.11,3.36
2021/06/09,56,3681,ブイキューブ,東１,"2,533",,+52,+2.10%,"4,914",30.6,14.54,0.32
2021/06/09,57,8411,みずほＦＧ,東１,"1,679.5",,-10.5,-0.62%,"4,836",8.3,0.46,4.47
2021/06/09,58,3382,セブン＆アイ,東１,"4,857",,-103,-2.08%,"4,831",－,1.61,－
2021/06/09,59,7201,日産自,東１,555.0,,-3.5,-0.63%,"4,761",－,0.55,－
2021/06/09,60,4563,アンジェス,東Ｍ,995,,+19,+1.95%,"4,757",－,4.02,－
2021/06/09,61,9433,ＫＤＤＩ,東１,"3,659",,-52,-1.40%,"4,719",12.6,1.74,3.42
2021/06/09,62,8601,大和,東１,641.5,,-6.2,-0.96%,"4,704",－,0.73,－
2021/06/09,63,8001,伊藤忠,東１,"3,396.0",,+30.0,+0.89%,"4,558",9.2,1.52,2.77
2021/06/09,64,7270,ＳＵＢＡＲＵ,東１,"2,281.5",,+51.0,+2.29%,"4,506",12.5,0.98,2.45
2021/06/09,65,1605,ＩＮＰＥＸ,東１,821,,+20,+2.50%,"4,453",8.6,0.41,4.02
2021/06/09,66,9048,名鉄,東１,"2,283",,+32,+1.42%,"4,419",40.8,1.21,0.55
2021/06/09,67,7453,良品計画,東１,"2,131",,+21,+1.00%,"4,416",16.1,2.76,1.88
2021/06/09,68,3402,東レ,東１,756.3,,-8.2,-1.07%,"4,412",15.1,0.98,2.12
2021/06/09,69,7269,スズキ,東１,"4,837",,+17,+0.35%,"4,394",－,1.39,－
2021/06/09,70,4751,サイバー,東１,"2,127",,-29,-1.35%,"4,392",42.9,10.74,0.47
2021/06/09,71,6752,パナソニック,東１,"1,271.5",,+4.5,+0.36%,"4,317",14.1,1.14,－
2021/06/09,72,6890,フェローテク,ＪＱ,"3,030",,-185,-5.75%,"4,290",9.2,1.68,0.92
2021/06/09,73,4503,アステラス,東１,"1,900.5",,-4.5,-0.24%,"4,255",16.8,2.54,2.63
2021/06/09,74,8473,ＳＢＩ,東１,"2,693",,-77,-2.78%,"4,211",－,1.17,－
2021/06/09,75,4543,テルモ,東１,"4,343",,+82,+1.92%,"4,208",39.0,3.83,0.69
2021/06/09,76,9434,ＳＢ,東１,"1,408.5",,-12.0,-0.84%,"4,188",13.2,4.37,6.11
2021/06/09,77,8035,東エレク,東１,"46,820",,"-1,450",-3.00%,"4,162",22.1,7.19,2.27
2021/06/09,78,6367,ダイキン,東１,"19,905",,-615,-3.00%,"4,160",32.9,3.50,0.90
2021/06/09,79,4755,楽天グループ,東１,"1,285",,-33,-2.50%,"4,137",－,2.35,－
2021/06/09,80,8591,オリックス,東１,"1,987.5",,-5.0,-0.25%,"4,123",9.7,0.80,3.92
2021/06/09,81,2802,味の素,東１,"2,646.5",,+8.5,+0.32%,"4,104",24.2,2.34,1.66
2021/06/09,82,6178,日本郵政,東１,916.0,,-4.7,-0.51%,"4,098",10.9,0.27,5.46
2021/06/09,83,7426,山大,ＪＱ,"1,512",,+154,+11.34%,"3,990",112,0.49,1.65
2021/06/09,84,6301,コマツ,東１,"3,137.0",,-6.0,-0.19%,"3,986",20.3,1.55,1.98
2021/06/09,85,6541,グレイス,東１,"1,682",,-51,-2.94%,"3,952",59.6,14.91,－
2021/06/09,86,4592,サンバイオ,東Ｍ,"1,590",,+18,+1.15%,"3,900",－,10.12,－
2021/06/09,87,7751,キヤノン,東１,"2,619.5",,+12.0,+0.46%,"3,829",19.6,1.03,3.44
2021/06/09,88,5940,不二サッシ,東２,82,,+4,+5.13%,"3,821",51.9,0.49,1.22
2021/06/09,89,4901,富士フイルム,東１,"7,657",,-32,-0.42%,"3,818",23.5,1.39,1.31
2021/06/09,90,6573,アジャイル,東Ｍ,543,,-64,-10.54%,"3,780",－,2.61,－
2021/06/09,91,6594,日電産,東１,"12,275",,-240,-1.92%,"3,746",51.3,6.56,0.49
2021/06/09,92,9022,ＪＲ東海,東１,"18,255",,+330,+1.84%,"3,738",39.9,0.99,0.71
2021/06/09,93,3407,旭化成,東１,"1,259.0",,-16.0,-1.25%,"3,732",11.3,1.19,2.70
2021/06/09,94,3659,ネクソン,東１,"2,556",,+62,+2.49%,"3,727",－,2.94,0.20
2021/06/09,95,4452,花王,東１,"6,771",,+58,+0.86%,"3,686",25.3,3.53,2.13
2021/06/09,96,7369,メイホーＨＤ,東Ｍ,"3,380",,-175,-4.92%,"3,656",19.9,5.14,－
2021/06/09,97,7012,川重,東１,"2,539",,-97,-3.68%,"3,620",24.9,0.91,1.18
2021/06/09,98,8267,イオン,東１,"2,948.5",,-43.5,-1.45%,"3,598",99.7,2.57,1.22
2021/06/09,99,8139,ナガホリ,東２,177,,+2,+1.14%,"3,559",18.1,0.23,1.13
2021/06/09,100,3647,ジー・スリー,東２,572,,-50,-8.04%,"3,554",60.3,4.21,－
2021/06/09,101,3031,ラクーンＨＤ,東１,"2,773",,+32,+1.17%,"3,551",80.5,11.00,0.58
2021/06/09,102,2914,ＪＴ,東１,"2,202.5",,+11.0,+0.50%,"3,549",16.3,1.49,5.90
2021/06/09,103,3387,クリレスＨＤ,東１,953,,+34,+3.70%,"3,537",71.2,10.44,－
2021/06/09,104,6902,デンソー,東１,"7,807",,-91,-1.15%,"3,525",19.1,1.56,1.79
2021/06/09,105,8040,東ソワール,東２,"1,640",,+143,+9.55%,"3,516",－,0.73,－
