日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/02/02,1,6920,レーザーテク,東１,"24,025",,+760,+3.27%,"47,474",103,36.50,0.34
2022/02/02,2,4689,ＺＨＤ,東１,613.6,,+34.7,+5.99%,"36,133",－,1.71,0.91
2022/02/02,3,9984,ＳＢＧ,東１,"5,201",,+134,+2.64%,"28,627",－,0.84,0.85
2022/02/02,4,1570,日経レバ,東Ｅ,"14,220",,+455,+3.31%,"28,577",－,－,－
2022/02/02,5,4507,塩野義,東１,"7,561",,+470,+6.63%,"26,469",22.8,2.55,1.45
2022/02/02,6,6902,デンソー,東１,"8,458",,-78,-0.91%,"25,158",21.4,1.57,1.89
2022/02/02,7,8306,三菱ＵＦＪ,東１,719.0,,+20.4,+2.92%,"24,565",8.7,0.52,3.89
2022/02/02,8,6981,村田製,東１,"8,622",,-239,-2.70%,"23,121",18.3,2.59,1.45
2022/02/02,9,7203,トヨタ,東１,"2,273.5",,+46.5,+2.09%,"23,027",12.6,1.28,－
2022/02/02,10,9202,ＡＮＡＨＤ,東１,"2,555.0",,+149.5,+6.21%,"20,452",－,1.51,－
2022/02/02,11,8604,野村,東１,538.9,,+34.4,+6.82%,"19,576",－,0.58,－
2022/02/02,12,7201,日産自,東１,612.6,,+18.4,+3.10%,"15,594",13.3,0.58,－
2022/02/02,13,4751,サイバー,東１,"1,489",,+98,+7.05%,"14,966",－,－,－
2022/02/02,14,7370,Ｅｎｊｉｎ,東Ｍ,"3,155",,+361,+12.92%,"14,537",39.6,6.94,－
2022/02/02,15,6758,ソニーＧ,東１,"13,400",,+630,+4.93%,"13,674",19.3,2.25,0.49
2022/02/02,16,6503,三菱電,東１,"1,379.0",,-61.5,-4.27%,"13,288",14.0,1.04,－
2022/02/02,17,2158,フロンテオ,東Ｍ,"2,778",,+141,+5.35%,"12,725",99.2,20.51,0.25
2022/02/02,18,6501,日立,東１,"6,051",,+249,+4.29%,"12,102",10.6,1.48,－
2022/02/02,19,6098,リクルート,東１,"5,846",,+196,+3.47%,"11,593",35.6,7.59,0.36
2022/02/02,20,4598,デルタフライ,東Ｍ,"1,740",,+250,+16.78%,"11,564",－,5.74,－
