日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/06/01,1,9984,ＳＢＧ,東１,"8,162",,-94,-1.14%,"27,108",－,1.37,0.54
2021/06/01,2,7203,トヨタ,東１,"9,423",,+308,+3.38%,"21,979",11.5,1.13,－
2021/06/01,3,6614,シキノＨＴ,ＪＱ,"2,140",,+215,+11.17%,"20,077",55.2,7.56,－
2021/06/01,4,6613,ＱＤレーザ,東Ｍ,"1,655",,+10,+0.61%,"18,452",－,15.03,－
2021/06/01,5,4582,シンバイオ,ＪＧ,"2,043",,+144,+7.58%,"18,409",68.2,20.38,－
2021/06/01,6,3189,ＡＮＡＰ,ＪＱ,548,,+46,+9.16%,"13,165",－,2.42,－
2021/06/01,7,5401,日本製鉄,東１,"1,986.0",,-69.0,-3.36%,"13,050",7.6,0.66,－
2021/06/01,8,1570,日経レバ,東Ｅ,"15,790",,-70,-0.44%,"12,229",－,－,－
2021/06/01,9,6920,レーザーテク,東１,"20,910",,+310,+1.50%,"12,014",134,38.93,0.26
2021/06/01,10,8306,三菱ＵＦＪ,東１,625.3,,+5.3,+0.85%,"11,610",9.4,0.48,4.32
2021/06/01,11,2929,ファーマＦ,東１,"2,956",,-199,-6.31%,"11,010",61.2,19.89,0.51
2021/06/01,12,4689,ＺＨＤ,東１,517.3,,+2.7,+0.52%,"10,881",－,1.46,1.07
2021/06/01,13,3681,ブイキューブ,東１,"2,424",,+11,+0.46%,"10,598",29.3,13.91,0.33
2021/06/01,14,4502,武田,東１,"3,657",,-62,-1.67%,"9,605",22.9,1.11,4.92
2021/06/01,15,3402,東レ,東１,738.1,,+27.5,+3.87%,"8,585",14.8,0.95,2.17
2021/06/01,16,8604,野村,東１,596.5,,-4.5,-0.75%,"8,553",－,0.68,－
2021/06/01,17,3436,ＳＵＭＣＯ,東１,"2,622",,+81,+3.19%,"8,514",－,2.37,－
2021/06/01,18,5411,ＪＦＥ,東１,"1,395",,-63,-4.32%,"8,295",6.2,0.48,－
2021/06/01,19,4568,第一三共,東１,"2,465.0",,-65.0,-2.57%,"8,139",94.4,3.71,1.10
2021/06/01,20,6178,日本郵政,東１,910.8,,0.0,0.00%,"7,715",10.8,0.27,5.49
2021/06/01,21,7201,日産自,東１,544.5,,+5.4,+1.00%,"7,623",－,0.54,－
2021/06/01,22,6723,ルネサス,東１,"1,151",,+37,+3.32%,"7,451",－,2.78,－
2021/06/01,23,6981,村田製,東１,"8,449",,+170,+2.05%,"7,397",22.5,2.81,1.42
2021/06/01,24,8591,オリックス,東１,"1,955.0",,+23.5,+1.22%,"7,373",9.5,0.79,3.99
2021/06/01,25,4188,三菱ケミＨＤ,東１,887.6,,+12.0,+1.37%,"7,304",13.0,1.02,2.70
2021/06/01,26,6098,リクルート,東１,"5,481",,-74,-1.33%,"7,272",54.3,8.21,－
