日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/02/01,1,6920,レーザーテク,東１,"23,265",,"-1,810",-7.22%,"61,419",99.9,35.34,0.35
2022/02/01,2,9984,ＳＢＧ,東１,"5,067",,+56,+1.12%,"42,355",－,0.82,0.87
2022/02/01,3,1570,日経レバ,東Ｅ,"13,765",,+70,+0.51%,"36,344",－,－,－
2022/02/01,4,4689,ＺＨＤ,東１,578.9,,+1.8,+0.31%,"27,475",－,1.63,0.96
2022/02/01,5,7370,Ｅｎｊｉｎ,東Ｍ,"2,794",,+14,+0.50%,"25,000",35.1,6.15,－
2022/02/01,6,8306,三菱ＵＦＪ,東１,698.6,,+7.5,+1.09%,"22,443",8.5,0.50,4.01
2022/02/01,7,3402,東レ,東１,652.0,,-73.1,-10.08%,"22,428",11.2,0.80,2.45
2022/02/01,8,7203,トヨタ,東１,"2,227.0",,-18.5,-0.82%,"21,617",12.4,1.25,－
2022/02/01,9,2158,フロンテオ,東Ｍ,"2,637",,+143,+5.73%,"21,573",94.2,19.47,0.27
2022/02/01,10,4507,塩野義,東１,"7,091",,+664,+10.33%,"17,386",21.4,2.39,1.55
2022/02/01,11,6098,リクルート,東１,"5,650",,+55,+0.98%,"16,293",34.4,7.34,0.37
2022/02/01,12,6981,村田製,東１,"8,861",,+322,+3.77%,"15,977",18.8,2.66,1.41
2022/02/01,13,9104,商船三井,東１,"9,280",,+480,+5.45%,"15,777",1.8,1.05,11.31
2022/02/01,14,7201,日産自,東１,594.2,,-13.2,-2.17%,"15,609",12.9,0.56,－
2022/02/01,15,9107,川崎汽,東１,"7,300",,+220,+3.11%,"15,255",1.8,1.45,4.11
2022/02/01,16,6890,フェローテク,ＪＱ,"2,757",,-15,-0.54%,"15,040",5.2,1.25,1.67
2022/02/01,17,9101,郵船,東１,"9,240",,+340,+3.82%,"14,620",2.2,1.51,8.66
2022/02/01,18,6501,日立,東１,"5,802",,-137,-2.31%,"13,950",10.2,1.47,－
2022/02/01,19,9212,ＧＥＩ,東Ｍ,"1,293",,-98,-7.05%,"13,909",183,17.19,－
2022/02/01,20,3382,セブン＆アイ,東１,"5,838",,+245,+4.38%,"13,563",24.0,1.78,1.71
2022/02/01,21,6723,ルネサス,東１,"1,292",,-6,-0.46%,"13,400",－,2.41,－
2022/02/01,22,2413,エムスリー,東１,"4,392",,+43,+0.99%,"13,320",－,12.88,－
2022/02/01,23,4751,サイバー,東１,"1,391",,+66,+4.98%,"13,012",－,－,－
2022/02/01,24,6758,ソニーＧ,東１,"12,770",,+50,+0.39%,"12,631",21.7,2.24,－
2022/02/01,25,9020,ＪＲ東日本,東１,"6,910",,+366,+5.59%,"11,507",－,1.08,1.45
2022/02/01,26,7133,ヒュウガプラ,東Ｍ,"5,710",,+160,+2.88%,"11,432",59.9,26.22,－
2022/02/01,27,3923,ラクス,東１,"2,350",,+80,+3.52%,"11,060",467,52.48,0.08
2022/02/01,28,8308,りそなＨＤ,東１,491.8,,+0.5,+0.10%,"10,905",8.1,0.47,4.27
2022/02/01,29,4568,第一三共,東１,"2,462.0",,-103.0,-4.02%,"10,454",73.7,3.54,1.10
2022/02/01,30,2516,マザーズ,東Ｅ,595.3,,+7.7,+1.31%,"9,820",－,－,－
2022/02/01,31,1458,楽天Ｗブル,東Ｅ,"16,145",,+75,+0.47%,"9,811",－,－,－
2022/02/01,32,3436,ＳＵＭＣＯ,東１,"2,093",,+16,+0.77%,"9,669",20.4,2.17,1.72
2022/02/01,33,9202,ＡＮＡＨＤ,東１,"2,405.5",,+3.0,+0.12%,"9,630",－,1.42,－
2022/02/01,34,5401,日本製鉄,東１,"1,833.5",,-22.0,-1.19%,"9,583",3.2,0.54,－
2022/02/01,35,3680,ホットリンク,東Ｍ,723,,+6,+0.84%,"9,467",14.7,3.13,－
2022/02/01,36,6301,コマツ,東１,"2,739.0",,-67.0,-2.39%,"9,189",13.8,1.25,2.92
2022/02/01,37,4188,三菱ケミＨＤ,東１,880.2,,-14.8,-1.65%,"9,122",6.5,0.95,3.41
2022/02/01,38,6178,日本郵政,東１,975.7,,-2.9,-0.30%,"9,081",7.5,0.27,5.12
2022/02/01,39,8601,大和,東１,692.0,,+3.8,+0.55%,"8,766",－,0.77,－
2022/02/01,40,8591,オリックス,東１,"2,358.5",,+3.0,+0.13%,"8,623",9.1,0.90,3.31
2022/02/01,41,7733,オリンパス,東１,"2,536.0",,-10.5,-0.41%,"8,522",29.9,7.30,0.55
2022/02/01,42,9513,Ｊパワー,東１,"1,738",,+237,+15.79%,"8,456",6.9,0.37,4.32
2022/02/01,43,8698,マネックスＧ,東１,524,,-46,-8.07%,"8,392",－,1.34,－
2022/02/01,44,8750,第一生命ＨＤ,東１,"2,528.0",,-43.5,-1.69%,"8,346",7.6,0.53,3.16
2022/02/01,45,4080,田中化研,ＪＱ,"2,017",,-241,-10.67%,"8,323",100,5.00,－
2022/02/01,46,7741,ＨＯＹＡ,東１,"14,780",,+25,+0.17%,"8,309",33.5,6.93,－
2022/02/01,47,5020,ＥＮＥＯＳ,東１,451.9,,-3.4,-0.75%,"8,245",5.2,0.57,4.87
2022/02/01,48,7707,ＰＳＳ,東Ｍ,591,,+6,+1.03%,"8,191",27.2,2.50,－
2022/02/01,49,6594,日電産,東１,"10,020",,-70,-0.69%,"8,066",39.6,4.88,0.65
2022/02/01,50,6770,アルプスアル,東１,"1,263",,+19,+1.53%,"7,991",16.4,0.70,1.58
2022/02/01,51,9021,ＪＲ西日本,東１,"4,871",,+82,+1.71%,"7,987",－,1.16,2.05
2022/02/01,52,6902,デンソー,東１,"8,536",,+42,+0.49%,"7,778",19.4,1.61,1.87
2022/02/01,53,8035,東エレク,東１,"55,370",,+640,+1.17%,"7,711",21.6,7.35,2.32
2022/02/01,54,4373,シンプレクス,東１,"1,996",,+193,+10.70%,"7,660",26.2,3.01,1.15
2022/02/01,55,2195,アミタＨＤ,ＪＧ,"2,574",S,+500,+24.11%,"7,608",120,13.36,－
