日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/01/21,1,1570,日経レバ,東Ｅ,"14,255",,-255,-1.76%,"53,517",－,－,－
2022/01/21,2,7203,トヨタ,東１,"2,284.5",,-58.0,-2.48%,"38,473",12.7,1.28,－
2022/01/21,3,9984,ＳＢＧ,東１,"5,487",,-40,-0.72%,"36,564",－,0.89,0.80
2022/01/21,4,6920,レーザーテク,東１,"26,770",,"-1,255",-4.48%,"31,550",114,47.07,0.31
2022/01/21,5,8306,三菱ＵＦＪ,東１,674.7,,-9.6,-1.40%,"30,616",8.2,0.48,4.15
2022/01/21,6,6758,ソニーＧ,東１,"12,955",,-180,-1.37%,"19,693",22.0,2.27,－
2022/01/21,7,7201,日産自,東１,612.2,,-5.9,-0.95%,"19,537",13.3,0.58,－
2022/01/21,8,4689,ＺＨＤ,東１,569.2,,-1.9,-0.33%,"18,266",－,1.60,0.98
2022/01/21,9,4259,エクサＷｉｚ,東Ｍ,722,,-38,-5.00%,"17,563",－,28.97,－
2022/01/21,10,7370,Ｅｎｊｉｎ,東Ｍ,"2,473",,-203,-7.59%,"16,071",31.1,5.44,－
2022/01/21,11,9212,ＧＥＩ,東Ｍ,"1,597",,+97,+6.47%,"15,995",214,20.09,－
2022/01/21,12,5401,日本製鉄,東１,"1,904.5",,-27.0,-1.40%,"14,700",3.4,0.56,－
2022/01/21,13,6902,デンソー,東１,"8,822",,-369,-4.01%,"14,082",20.1,1.67,1.81
2022/01/21,14,6098,リクルート,東１,"6,019",,-127,-2.07%,"13,876",36.6,7.82,0.35
2022/01/21,15,7342,ウェルスナビ,東Ｍ,"1,609",,-22,-1.35%,"13,873",－,10.33,－
2022/01/21,16,5020,ＥＮＥＯＳ,東１,449.9,,-8.4,-1.83%,"13,848",5.2,0.57,4.89
2022/01/21,17,9101,郵船,東１,"8,370",,-180,-2.11%,"13,472",2.0,1.37,9.56
2022/01/21,18,1458,楽天Ｗブル,東Ｅ,"16,695",,-325,-1.91%,"13,403",－,－,－
2022/01/21,19,1552,ＶＩＸ短先物,東Ｅ,"1,992",,+158,+8.62%,"13,156",－,－,－
2022/01/21,20,3436,ＳＵＭＣＯ,東１,"2,214",,-67,-2.94%,"12,695",21.6,2.29,1.63
2022/01/21,21,9107,川崎汽,東１,"6,570",,-40,-0.61%,"12,616",1.7,1.30,4.57
2022/01/21,22,5713,住友鉱,東１,"5,214",,+162,+3.21%,"12,456",6.7,1.15,3.53
2022/01/21,23,2158,フロンテオ,東Ｍ,"2,486",,+59,+2.43%,"12,155",88.8,18.35,0.28
2022/01/21,24,2195,アミタＨＤ,ＪＧ,"1,900",,-73,-3.70%,"12,112",88.9,9.86,－
2022/01/21,25,2413,エムスリー,東１,"4,497",,-118,-2.56%,"11,720",－,13.19,－
2022/01/21,26,6178,日本郵政,東１,960.4,,-5.7,-0.59%,"11,514",7.4,0.27,5.21
2022/01/21,27,6723,ルネサス,東１,"1,313",,-69,-4.99%,"11,452",－,2.45,－
2022/01/21,28,8001,伊藤忠,東１,"3,675.0",,+27.0,+0.74%,"11,066",7.3,1.45,2.99
