日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/12,1,9984,ＳＢＧ,東１,"6,261",,-155,-2.42%,"34,820",－,1.00,0.70
2021/10/12,2,8306,三菱ＵＦＪ,東１,661.0,,-2.8,-0.42%,"16,432",10.0,0.49,4.08
2021/10/12,3,7201,日産自,東１,578.2,,+13.8,+2.45%,"15,556",37.7,0.55,－
2021/10/12,4,4689,ＺＨＤ,東１,692.2,,-20.1,-2.82%,"15,179",－,1.97,0.80
2021/10/12,5,6920,レーザーテク,東１,"23,230",,-230,-0.98%,"14,849",99.8,37.97,0.35
2021/10/12,6,1570,日経レバ,東Ｅ,"15,170",,-310,-2.00%,"14,729",－,－,－
2021/10/12,7,7203,トヨタ,東１,"2,002.5",,+15.5,+0.78%,"13,619",12.1,1.15,－
2021/10/12,8,3436,ＳＵＭＣＯ,東１,"2,162",,+47,+2.22%,"12,990",－,1.89,－
2021/10/12,9,6335,東京機,東１,"2,000",,-18,-0.89%,"12,195",56.3,2.35,－
2021/10/12,10,9101,郵船,東１,"7,670",,-30,-0.39%,"11,569",2.6,1.69,9.13
2021/10/12,11,4587,ペプドリ,東１,"2,700",,-169,-5.89%,"10,996",97.4,15.89,－
2021/10/12,12,8750,第一生命ＨＤ,東１,"2,493.0",,-63.5,-2.48%,"10,560",9.6,0.55,3.09
2021/10/12,13,9202,ＡＮＡＨＤ,東１,"2,764.0",,-56.0,-1.99%,"10,395",371,1.54,－
2021/10/12,14,5020,ＥＮＥＯＳ,東１,463.8,,+6.5,+1.42%,"10,247",10.6,0.62,4.74
2021/10/12,15,4502,武田,東１,"3,241.0",,-4.0,-0.12%,"10,137",20.4,0.97,5.55
2021/10/12,16,4169,エネチェンジ,東Ｍ,"4,775",,+595,+14.23%,"9,575",－,65.78,－
2021/10/12,17,7267,ホンダ,東１,"3,440.0",,+7.0,+0.20%,"9,470",8.9,0.64,3.20
2021/10/12,18,8473,ＳＢＩ,東１,"2,950",,+150,+5.36%,"9,305",－,1.27,－
2021/10/12,19,8002,丸紅,東１,956.1,,+2.9,+0.30%,"9,230",7.2,0.87,3.56
2021/10/12,20,5401,日本製鉄,東１,"1,969.0",,+33.5,+1.73%,"9,086",4.9,0.61,－
