日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/07/16,1,4523,エーザイ,東１,"9,157",,"-1,363",-12.96%,"29,377",59.0,3.73,1.75
2021/07/16,2,4074,ラキール,東Ｍ,"2,980",S,－,－%,"20,117",96.6,18.57,－
2021/07/16,3,1570,日経レバ,東Ｅ,"14,890",,-270,-1.78%,"16,480",－,－,－
2021/07/16,4,4068,ベイシス,東Ｍ,"10,840",S,"+1,500",+16.06%,"16,065",95.8,22.50,－
2021/07/16,5,9984,ＳＢＧ,東１,"7,481",,-53,-0.70%,"13,551",－,1.25,0.59
2021/07/16,6,7370,Ｅｎｊｉｎ,東Ｍ,"4,235",,-110,-2.53%,"13,433",50.4,24.04,－
2021/07/16,7,3436,ＳＵＭＣＯ,東１,"2,758",,-27,-0.97%,"12,740",－,2.49,－
2021/07/16,8,7187,ジェイリース,東１,"1,595",,+289,+22.13%,"12,516",15.7,11.70,1.25
2021/07/16,9,4689,ＺＨＤ,東１,574.4,,-16.4,-2.78%,"11,904",－,1.63,0.97
2021/07/16,10,8306,三菱ＵＦＪ,東１,589.6,,0.0,0.00%,"10,914",8.9,0.45,4.58
2021/07/16,11,7201,日産自,東１,576.2,,+9.4,+1.66%,"10,782",－,0.57,－
2021/07/16,12,6920,レーザーテク,東１,"21,720",,-130,-0.59%,"10,451",139,40.44,0.25
2021/07/16,13,6501,日立,東１,"6,539",,+153,+2.40%,"10,255",11.5,1.79,－
2021/07/16,14,6614,シキノＨＴ,ＪＱ,"4,450",,+430,+10.70%,"9,090",114,15.72,－
2021/07/16,15,7599,ＩＤＯＭ,東１,911,,+61,+7.18%,"9,030",12.9,1.98,0.50
2021/07/16,16,4188,三菱ケミＨＤ,東１,928.1,,-7.8,-0.83%,"9,003",13.6,1.07,2.59
2021/07/16,17,5401,日本製鉄,東１,"1,843.0",,+25.5,+1.40%,"8,736",7.1,0.61,－
2021/07/16,18,9517,イーレックス,東１,"2,936",,+31,+1.07%,"8,218",26.6,3.93,0.68
2021/07/16,19,8604,野村,東１,554.7,,+4.0,+0.73%,"7,536",－,0.64,－
2021/07/16,20,9983,ファストリ,東１,"77,520",,"-2,080",-2.61%,"7,445",48.0,7.11,0.62
2021/07/16,21,7203,トヨタ,東１,"9,866",,+34,+0.35%,"7,375",12.0,1.18,－
2021/07/16,22,6255,エヌピーシー,東Ｍ,927,,+42,+4.75%,"7,320",61.9,2.69,0.22
2021/07/16,23,5411,ＪＦＥ,東１,"1,316",,+32,+2.49%,"6,992",5.8,0.45,－
2021/07/16,24,6723,ルネサス,東１,"1,233",,-19,-1.52%,"6,915",－,3.32,－
2021/07/16,25,9326,関通,東Ｍ,"4,190",,+335,+8.69%,"6,867",33.4,6.05,－
2021/07/16,26,1552,ＶＩＸ短先物,東Ｅ,"2,586",,+2,+0.08%,"6,790",－,－,－
2021/07/16,27,7792,コラントッテ,東Ｍ,"1,612",,-68,-4.05%,"6,771",34.0,12.00,0.74
2021/07/16,28,6758,ソニーＧ,東１,"11,155",,-250,-2.19%,"6,558",20.9,2.48,－
2021/07/16,29,4568,第一三共,東１,"2,214.5",,-35.5,-1.58%,"6,468",84.8,3.34,1.22
2021/07/16,30,7096,ステムセル研,東Ｍ,"6,850",,+410,+6.37%,"6,445",258,26.55,－
2021/07/16,31,5020,ＥＮＥＯＳ,東１,467.7,,-5.2,-1.10%,"6,207",10.7,0.65,4.70
2021/07/16,32,3647,ジー・スリー,東２,511,,+61,+13.56%,"6,195",53.8,3.42,－
2021/07/16,33,8256,プロルート,ＪＱ,366,,+45,+14.02%,"6,165",103,10.79,－
2021/07/16,34,7373,アイドマＨＤ,東Ｍ,"6,010",,-260,-4.15%,"6,073",92.3,45.37,－
2021/07/16,35,4932,アルマード,ＪＱ,"1,126",,+33,+3.02%,"5,976",17.2,4.12,－
2021/07/16,36,4176,ココナラ,東Ｍ,"2,119",,-84,-3.81%,"5,973","1,581",19.73,－
2021/07/16,37,4751,サイバー,東１,"2,241",,-33,-1.45%,"5,932",45.2,11.31,0.45
2021/07/16,38,9202,ＡＮＡＨＤ,東１,"2,610.0",,-12.0,-0.46%,"5,832",350,1.22,－
2021/07/16,39,9519,レノバ,東１,"4,775",,-5,-0.10%,"5,778",72.9,24.36,－
2021/07/16,40,2413,エムスリー,東１,"7,451",,-10,-0.13%,"5,685",－,25.31,－
2021/07/16,41,6301,コマツ,東１,"2,760.0",,+5.5,+0.20%,"5,667",17.9,1.36,2.25
2021/07/16,42,7270,ＳＵＢＡＲＵ,東１,"2,123.5",,-36.0,-1.67%,"5,617",11.6,0.92,2.64
2021/07/16,43,7751,キヤノン,東１,"2,514.5",,-20.0,-0.79%,"5,560",18.8,0.98,3.58
2021/07/16,44,5759,日本電解,東Ｍ,"3,770",,+135,+3.71%,"5,517",31.3,5.53,－
2021/07/16,45,8002,丸紅,東１,957.9,,+0.1,+0.01%,"5,449",7.2,0.91,3.55
2021/07/16,46,4934,Ｐアンチエイ,東Ｍ,"18,210",,-420,-2.25%,"5,338",58.6,22.87,－
2021/07/16,47,4519,中外薬,東１,"4,067",,-53,-1.29%,"5,288",－,6.80,1.48
2021/07/16,48,3402,東レ,東１,696.6,,+2.3,+0.33%,"5,281",13.9,0.90,2.30
2021/07/16,49,5108,ブリヂストン,東１,"4,717",,-1,-0.02%,"5,220",12.7,1.33,2.76
2021/07/16,50,8801,三井不,東１,"2,703.0",,+8.5,+0.32%,"5,186",16.3,1.02,1.63
