日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/12/16,1,9984,ＳＢＧ,東１,"5,643",,+23,+0.41%,"35,455",－,0.91,0.78
2021/12/16,2,7383,ネットプロ,東１,"1,390",,0,0.00%,"34,569",500,11.18,－
2021/12/16,3,1570,日経レバ,東Ｅ,"15,950",,+640,+4.18%,"21,948",－,－,－
2021/12/16,4,7203,トヨタ,東１,"2,139.5",,+21.0,+0.99%,"21,225",11.9,1.20,－
2021/12/16,5,4412,サイエンスＡ,東Ｍ,"13,800",,"+2,820",+25.68%,"21,033",－,192,－
2021/12/16,6,6554,エスユーエス,東Ｍ,"1,122",,-63,-5.32%,"19,725",23.4,3.56,0.89
2021/12/16,7,7201,日産自,東１,559.5,,+21.9,+4.07%,"18,831",12.2,0.53,－
2021/12/16,8,2158,フロンテオ,東Ｍ,"2,406",,+196,+8.87%,"18,682",85.8,17.74,0.29
2021/12/16,9,6920,レーザーテク,東１,"32,070",,"+1,710",+5.63%,"16,730",137,56.38,0.26
2021/12/16,10,4689,ＺＨＤ,東１,691.0,,+1.0,+0.14%,"15,676",－,1.94,0.80
2021/12/16,11,7751,キヤノン,東１,"2,843.0",,+174.0,+6.52%,"15,124",14.8,1.09,3.52
2021/12/16,12,8306,三菱ＵＦＪ,東１,644.3,,+7.1,+1.11%,"14,389",7.9,0.46,4.35
2021/12/16,13,6098,リクルート,東１,"6,843",,+11,+0.16%,"12,713",41.6,8.89,0.31
2021/12/16,14,9107,川崎汽,東１,"6,990",,+360,+5.43%,"12,493",1.8,1.39,4.29
2021/12/16,15,6981,村田製,東１,"9,284",,+99,+1.08%,"11,748",21.9,2.89,1.29
2021/12/16,16,5759,日本電解,東Ｍ,"4,880",,+585,+13.62%,"11,037",42.0,6.68,－
2021/12/16,17,1360,日経ベア２,東Ｅ,930.2,,-40.7,-4.19%,"10,749",－,－,－
2021/12/16,18,7063,バードマン,東Ｍ,"1,724",,-437,-20.22%,"10,714",26.8,13.03,－
2021/12/16,19,4415,ブロードＥ,東Ｍ,"2,420",,－,－%,"10,076",20.3,11.91,－
2021/12/16,20,6178,日本郵政,東１,895.1,,-0.7,-0.08%,"9,667",7.0,0.25,5.59
2021/12/16,21,4591,リボミック,東Ｍ,901,,+74,+8.95%,"9,496",－,4.81,－
2021/12/16,22,3825,リミックス,東２,308,,+9,+3.01%,"9,274",15.2,4.98,－
2021/12/16,23,4661,ＯＬＣ,東１,"20,455",,"+1,365",+7.15%,"9,212",－,9.01,0.13
2021/12/16,24,6501,日立,東１,"6,447",,+205,+3.28%,"9,212",11.3,1.63,－
2021/12/16,25,4080,田中化研,ＪＱ,"1,970",,+160,+8.84%,"9,195",98.6,4.88,－
2021/12/16,26,9101,郵船,東１,"8,490",,+450,+5.60%,"9,144",2.0,1.39,9.42
2021/12/16,27,6902,デンソー,東１,"9,331",,+314,+3.48%,"8,660",21.3,1.77,1.71
2021/12/16,28,3436,ＳＵＭＣＯ,東１,"2,314",,+51,+2.25%,"8,178",22.6,2.40,1.56
2021/12/16,29,8604,野村,東１,517.7,,+2.9,+0.56%,"7,868",－,0.58,－
2021/12/16,30,2413,エムスリー,東１,"5,721",,0,0.00%,"7,742",－,16.78,－
2021/12/16,31,8750,第一生命ＨＤ,東１,"2,450.0",,-19.0,-0.77%,"7,729",7.4,0.52,3.27
2021/12/16,32,4416,トゥルーＤ,東Ｍ,"1,835",,－,－%,"7,485",941,15.81,－
2021/12/16,33,9603,ＨＩＳ,東１,"1,945",,+64,+3.40%,"7,305",－,2.45,－
2021/12/16,34,9202,ＡＮＡＨＤ,東１,"2,360.5",,+31.5,+1.35%,"7,239",－,1.39,－
2021/12/16,35,4188,三菱ケミＨＤ,東１,837.7,,+12.5,+1.51%,"7,144",6.2,0.90,3.58
2021/12/16,36,9104,商船三井,東１,"8,060",,+300,+3.87%,"7,054",2.0,1.11,9.93
2021/12/16,37,5401,日本製鉄,東１,"1,905.5",,+17.5,+0.93%,"7,039",3.4,0.56,－
2021/12/16,38,8308,りそなＨＤ,東１,452.0,,+6.8,+1.53%,"7,022",7.5,0.43,4.65
2021/12/16,39,5020,ＥＮＥＯＳ,東１,434.6,,+3.4,+0.79%,"6,777",5.0,0.55,5.06
2021/12/16,40,6723,ルネサス,東１,"1,451",,+28,+1.97%,"6,770",－,2.70,－
2021/12/16,41,7733,オリンパス,東１,"2,547.5",,+93.0,+3.79%,"6,705",30.0,7.34,0.55
2021/12/16,42,6966,三井ハイテク,東１,"11,590",,+370,+3.30%,"6,689",44.6,7.58,0.55
2021/12/16,43,8601,大和,東１,660.6,,+4.4,+0.67%,"6,475",－,0.73,－
2021/12/16,44,4934,Ｐアンチエイ,東Ｍ,"10,250",,"-1,120",-9.85%,"6,464",25.8,10.88,－
2021/12/16,45,8591,オリックス,東１,"2,307.0",,0.0,0.00%,"6,453",11.0,0.89,3.38
2021/12/16,46,6758,ソニーＧ,東１,"14,040",,+40,+0.29%,"6,412",23.8,2.46,－
2021/12/16,47,8316,三井住友ＦＧ,東１,"3,948",,+28,+0.71%,"6,269",8.1,0.44,5.32
2021/12/16,48,3189,ＡＮＡＰ,ＪＱ,466,S,-100,-17.67%,"6,086",16.7,3.68,－
2021/12/16,49,4169,エネチェンジ,東Ｍ,"4,280",,+200,+4.90%,"6,072",－,60.11,－
2021/12/16,50,4502,武田,東１,"3,139.0",,+47.0,+1.52%,"5,882",26.5,0.92,5.73
2021/12/16,51,7816,スノーピーク,東１,"3,705",,-195,-5.00%,"5,808",59.6,11.07,0.27
2021/12/16,52,6326,クボタ,東１,"2,611.5",,+75.0,+2.96%,"5,766",17.1,1.92,1.61
2021/12/16,53,5411,ＪＦＥ,東１,"1,473",,+22,+1.52%,"5,712",3.4,0.46,－
2021/12/16,54,9201,ＪＡＬ,東１,"2,143",,+14,+0.66%,"5,625",－,1.11,－
2021/12/16,55,4414,フレクト,東Ｍ,"5,250",S,"-1,000",-16.00%,"5,482",87.8,40.00,－
2021/12/16,56,4751,サイバー,東１,"2,026",,+1,+0.05%,"5,476",－,7.95,－
2021/12/16,57,6301,コマツ,東１,"2,677.5",,+57.0,+2.18%,"5,426",13.5,1.27,2.99
2021/12/16,58,2914,ＪＴ,東１,"2,402.5",,+29.0,+1.22%,"5,363",12.9,1.53,5.83
2021/12/16,59,4568,第一三共,東１,"2,899.5",,+84.5,+3.00%,"5,242",86.8,4.24,0.93
2021/12/16,60,8801,三井不,東１,"2,337.5",,+9.0,+0.39%,"5,217",14.0,0.85,1.88
2021/12/16,61,7267,ホンダ,東１,"3,203.0",,+5.0,+0.16%,"5,100",9.9,0.58,3.43
2021/12/16,62,1458,楽天Ｗブル,東Ｅ,"18,690",,+760,+4.24%,"5,094",－,－,－
2021/12/16,63,8058,三菱商,東１,"3,642.0",,+38.0,+1.05%,"5,074",7.3,0.92,3.90
2021/12/16,64,6047,Ｇｕｎｏｓｙ,東１,796,,-36,-4.33%,"4,981",－,1.64,－
2021/12/16,65,3659,ネクソン,東１,"2,274",,+21,+0.93%,"4,972",21.5,2.52,0.22
2021/12/16,66,8802,菱地所,東１,"1,591.5",,+20.0,+1.27%,"4,864",14.9,1.11,2.07
2021/12/16,67,1357,日経Ｄインバ,東Ｅ,381,,-17,-4.27%,"4,860",－,－,－
2021/12/16,68,6962,大真空,東１,"1,564",,+131,+9.14%,"4,821",21.0,1.70,0.80
2021/12/16,69,8303,新生銀,東１,"2,000",,-154,-7.15%,"4,820",10.4,0.45,－
2021/12/16,70,8031,三井物,東１,"2,623.5",,+7.5,+0.29%,"4,748",5.9,0.90,3.62
2021/12/16,71,1552,ＶＩＸ短先物,東Ｅ,"1,851",,-156,-7.77%,"4,682",－,－,－
2021/12/16,72,2516,マザーズ,東Ｅ,780.6,,+2.0,+0.26%,"4,665",－,－,－
2021/12/16,73,9250,ＧＲＣＳ,東Ｍ,"6,900",,-340,-4.70%,"4,653",62.3,42.60,－
2021/12/16,74,8035,東エレク,東１,"63,280",,"+1,910",+3.11%,"4,626",24.6,8.40,2.03
2021/12/16,75,7269,スズキ,東１,"4,563",,+34,+0.75%,"4,568",14.8,1.27,－
2021/12/16,76,9434,ＳＢ,東１,"1,490.0",,+2.0,+0.13%,"4,527",14.0,4.25,5.77
2021/12/16,77,6752,パナソニック,東１,"1,227.0",,+6.0,+0.49%,"4,509",11.9,1.04,－
2021/12/16,78,1605,ＩＮＰＥＸ,東１,"1,011",,+24,+2.43%,"4,445",7.6,0.47,3.96
2021/12/16,79,8766,東京海上,東１,"6,501",,+161,+2.54%,"4,409",12.8,1.09,3.77
2021/12/16,80,3680,ホットリンク,東Ｍ,795,,-36,-4.33%,"4,406",21.9,3.44,－
2021/12/16,81,6503,三菱電,東１,"1,503.5",,+15.0,+1.01%,"4,380",14.6,1.15,－
2021/12/16,82,9020,ＪＲ東日本,東１,"7,280",,+90,+1.25%,"4,367",－,1.16,1.37
2021/12/16,83,3936,ＧＷ,東Ｍ,337,,-11,-3.16%,"4,357",40.6,27.38,－
2021/12/16,84,4901,富士フイルム,東１,"8,768",,+253,+2.97%,"4,317",20.0,1.53,1.25
2021/12/16,85,8698,マネックスＧ,東１,754,,-6,-0.79%,"4,310",－,2.01,－
2021/12/16,86,7342,ウェルスナビ,東Ｍ,"2,206",,-69,-3.03%,"4,306",－,14.03,－
2021/12/16,87,6855,電子材料,東１,"2,496",,+183,+7.91%,"4,290",9.9,1.57,1.60
2021/12/16,88,8001,伊藤忠,東１,"3,484.0",,+41.0,+1.19%,"4,277",6.9,1.38,3.16
2021/12/16,89,3402,東レ,東１,698.0,,+5.2,+0.75%,"4,234",12.0,0.86,2.29
2021/12/16,90,8411,みずほＦＧ,東１,"1,478.0",,+9.0,+0.61%,"4,215",7.1,0.39,5.41
2021/12/16,91,4452,花王,東１,"6,058",,+36,+0.60%,"4,182",22.6,3.15,2.38
2021/12/16,92,9432,ＮＴＴ,東１,"3,205.0",,+18.0,+0.56%,"4,016",10.5,1.42,3.43
2021/12/16,93,4385,メルカリ,東Ｍ,"6,190",,-340,-5.21%,"3,998",－,24.00,－
2021/12/16,94,9433,ＫＤＤＩ,東１,"3,421.0",,+61.0,+1.82%,"3,919",11.7,1.56,3.65
2021/12/16,95,3962,チェンジ,東１,"1,951",,-44,-2.21%,"3,918",20.8,4.62,－
2021/12/16,96,8630,ＳＯＭＰＯ,東１,"5,139",,+116,+2.31%,"3,910",10.0,0.83,4.09
2021/12/16,97,7254,ユニバンス,東２,612,,+72,+13.33%,"3,893",5.5,0.74,0.98
2021/12/16,98,4543,テルモ,東１,"4,822",,+174,+3.74%,"3,872",39.6,4.03,0.66
2021/12/16,99,4375,セーフィー,東Ｍ,"2,103",,-171,-7.52%,"3,864",－,11.13,－
2021/12/16,100,9697,カプコン,東１,"2,701",,+20,+0.75%,"3,860",19.2,4.19,1.33
2021/12/16,101,8267,イオン,東１,"2,842.0",,+22.0,+0.78%,"3,827",96.2,2.46,1.27
2021/12/16,102,6630,ヤーマン,東１,903,,-42,-4.44%,"3,781",11.5,2.57,0.44
2021/12/16,103,6857,アドテスト,東１,"10,590",,+540,+5.37%,"3,777",26.0,7.15,－
2021/12/16,104,4507,塩野義,東１,"7,825",,+148,+1.93%,"3,776",23.6,2.68,1.41
2021/12/16,105,3113,Ｏａｋ,東２,98,,+17,+20.99%,"3,768",－,1.35,－
