日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/12/10,1,2158,フロンテオ,東Ｍ,"2,378",,+48,+2.06%,"61,375",84.8,17.53,0.29
2021/12/10,2,9984,ＳＢＧ,東１,"5,518",,-33,-0.59%,"37,300",－,0.89,0.80
2021/12/10,3,3083,シーズメン,ＪＱ,"1,442",,-359,-19.93%,"29,451",83.2,3.73,－
2021/12/10,4,4412,サイエンスＡ,東Ｍ,"11,610",,"-3,520",-23.27%,"29,017",－,161,－
2021/12/10,5,9603,ＨＩＳ,東１,"1,803",,-301,-14.31%,"24,247",－,2.23,－
2021/12/10,6,6098,リクルート,東１,"6,911",,-398,-5.45%,"20,187",42.1,8.98,0.30
2021/12/10,7,1570,日経レバ,東Ｅ,"15,255",,-325,-2.09%,"18,423",－,－,－
2021/12/10,8,6920,レーザーテク,東１,"30,220",,-880,-2.83%,"14,768",129,53.13,0.27
2021/12/10,9,6522,アスタリスク,東Ｍ,"2,719",,-601,-18.10%,"14,540",73.8,40.64,－
2021/12/10,10,4689,ＺＨＤ,東１,714.5,,-13.2,-1.81%,"13,878",－,2.01,0.78
2021/12/10,11,6047,Ｇｕｎｏｓｙ,東１,840,,+67,+8.67%,"13,415",－,1.73,－
2021/12/10,12,8306,三菱ＵＦＪ,東１,627.0,,-3.2,-0.51%,"13,297",7.6,0.45,4.47
2021/12/10,13,2778,パレモ・ＨＤ,東２,207,,-15,-6.76%,"13,057",－,1.94,－
2021/12/10,14,7201,日産自,東１,546.4,,-9.3,-1.67%,"12,594",11.9,0.51,－
2021/12/10,15,4413,ボードルア,東Ｍ,"2,282",,+81,+3.68%,"12,544",37.1,12.04,－
2021/12/10,16,6501,日立,東１,"6,540",,+139,+2.17%,"12,513",11.5,1.65,－
2021/12/10,17,3845,アイフリーク,ＪＱ,191,,-6,-3.05%,"10,564",29.3,6.03,－
2021/12/10,18,9202,ＡＮＡＨＤ,東１,"2,378.0",,-19.5,-0.81%,"10,394",－,1.40,－
2021/12/10,19,4591,リボミック,東Ｍ,895,,+1,+0.11%,"10,312",－,4.78,－
2021/12/10,20,7203,トヨタ,東１,"2,052.0",,-4.5,-0.22%,"10,035",11.4,1.15,－
2021/12/10,21,9107,川崎汽,東１,"6,840",,+40,+0.59%,"9,977",1.7,1.36,4.39
2021/12/10,22,1360,日経ベア２,東Ｅ,975.1,,+21.8,+2.29%,"9,391",－,－,－
2021/12/10,23,3936,ＧＷ,東Ｍ,410,,-41,-9.09%,"8,858",49.3,33.31,－
2021/12/10,24,6178,日本郵政,東１,881.2,,+1.8,+0.20%,"8,718",6.8,0.24,5.67
2021/12/10,25,9201,ＪＡＬ,東１,"2,163",,-47,-2.13%,"8,658",－,1.12,－
2021/12/10,26,4188,三菱ケミＨＤ,東１,840.1,,-7.9,-0.93%,"8,438",6.2,0.90,3.57
2021/12/10,27,6981,村田製,東１,"8,770",,+43,+0.49%,"8,398",20.7,2.73,1.37
2021/12/10,28,8698,マネックスＧ,東１,798,,-65,-7.53%,"7,141",－,2.13,－
2021/12/10,29,5020,ＥＮＥＯＳ,東１,431.0,,-4.0,-0.92%,"7,132",4.9,0.55,5.10
2021/12/10,30,4080,田中化研,ＪＱ,"1,500",,+58,+4.02%,"7,069",75.1,3.72,－
2021/12/10,31,5401,日本製鉄,東１,"1,839.5",,-6.5,-0.35%,"6,803",3.3,0.54,－
2021/12/10,32,8316,三井住友ＦＧ,東１,"3,864",,-25,-0.64%,"6,765",7.9,0.43,5.43
2021/12/10,33,8308,りそなＨＤ,東１,437.1,,-0.4,-0.09%,"6,754",7.2,0.41,4.80
2021/12/10,34,8750,第一生命ＨＤ,東１,"2,399.5",,+16.0,+0.67%,"6,671",7.3,0.51,3.33
2021/12/10,35,8604,野村,東１,503.7,,-2.2,-0.43%,"6,650",－,0.57,－
2021/12/10,36,2413,エムスリー,東１,"5,813",,-191,-3.18%,"6,451",－,17.05,－
2021/12/10,37,3436,ＳＵＭＣＯ,東１,"2,372",,-5,-0.21%,"6,314",23.1,2.46,1.52
2021/12/10,38,6723,ルネサス,東１,"1,456",,-10,-0.68%,"6,295",－,2.71,－
2021/12/10,39,6758,ソニーＧ,東１,"13,870",,-200,-1.42%,"6,252",23.5,2.43,－
2021/12/10,40,3402,東レ,東１,692.7,,-0.1,-0.01%,"6,242",11.9,0.85,2.31
2021/12/10,41,3825,リミックス,東２,223,,+7,+3.24%,"6,221",11.0,3.60,－
2021/12/10,42,7733,オリンパス,東１,"2,442.5",,-82.0,-3.25%,"6,167",28.8,7.04,0.57
2021/12/10,43,9434,ＳＢ,東１,"1,490.0",,-23.0,-1.52%,"6,097",14.0,4.25,5.77
2021/12/10,44,7267,ホンダ,東１,"3,185.0",,-16.0,-0.50%,"6,037",9.8,0.57,3.45
2021/12/10,45,4502,武田,東１,"3,081.0",,-31.0,-1.00%,"5,871",26.0,0.90,5.84
2021/12/10,46,3659,ネクソン,東１,"2,255",,-15,-0.66%,"5,765",21.3,2.50,0.22
2021/12/10,47,7956,ピジョン,東１,"2,272",,+74,+3.37%,"5,605",29.9,3.86,3.26
2021/12/10,48,9250,ＧＲＣＳ,東Ｍ,"7,750",,"-1,330",-14.65%,"5,504",70.0,47.85,－
2021/12/10,49,3185,夢展望,東Ｍ,341,,+7,+2.10%,"5,192",35.4,26.29,－
2021/12/10,50,7974,任天堂,東１,"53,800",,+180,+0.34%,"5,020",18.0,3.53,2.77
2021/12/10,51,8830,住友不,東１,"3,452.0",,-82.0,-2.32%,"5,013",10.9,1.02,1.30
2021/12/10,52,1928,積水ハウス,東１,"2,369.5",,+1.0,+0.04%,"5,007",10.8,1.13,3.71
2021/12/10,53,9104,商船三井,東１,"7,820",,-40,-0.51%,"4,906",2.0,1.08,10.23
2021/12/10,54,5411,ＪＦＥ,東１,"1,407",,-7,-0.50%,"4,858",3.2,0.44,－
2021/12/10,55,8303,新生銀,東１,"1,870",,-116,-5.84%,"4,858",9.8,0.42,－
2021/12/10,56,1605,ＩＮＰＥＸ,東１,986,,-3,-0.30%,"4,854",7.4,0.45,4.06
2021/12/10,57,6752,パナソニック,東１,"1,246.5",,+14.5,+1.18%,"4,830",12.1,1.05,－
2021/12/10,58,8035,東エレク,東１,"61,840",,-790,-1.26%,"4,801",24.1,8.21,2.08
2021/12/10,59,7751,キヤノン,東１,"2,637.0",,-4.5,-0.17%,"4,706",13.7,1.01,3.41
2021/12/10,60,4568,第一三共,東１,"2,807.5",,-22.0,-0.78%,"4,679",84.1,4.10,0.96
2021/12/10,61,6301,コマツ,東１,"2,709.5",,-15.5,-0.57%,"4,631",13.7,1.28,2.95
2021/12/10,62,1458,楽天Ｗブル,東Ｅ,"17,860",,-415,-2.27%,"4,627",－,－,－
2021/12/10,63,2914,ＪＴ,東１,"2,332.5",,-2.0,-0.09%,"4,578",12.5,1.48,6.00
2021/12/10,64,6554,エスユーエス,東Ｍ,"1,022",,+46,+4.71%,"4,553",21.3,3.25,0.98
2021/12/10,65,4519,中外薬,東１,"3,700",,-90,-2.37%,"4,466",－,5.58,－
2021/12/10,66,8411,みずほＦＧ,東１,"1,446.5",,-16.0,-1.09%,"4,454",6.9,0.38,5.53
2021/12/10,67,4911,資生堂,東１,"6,738",,-121,-1.76%,"4,441",89.7,5.09,0.74
2021/12/10,68,8031,三井物,東１,"2,570.0",,-8.0,-0.31%,"4,397",5.8,0.88,3.70
2021/12/10,69,8591,オリックス,東１,"2,249.0",,-7.5,-0.33%,"4,317",10.8,0.86,3.47
2021/12/10,70,8801,三井不,東１,"2,387.5",,-33.0,-1.36%,"4,281",14.3,0.87,1.84
2021/12/10,71,7911,凸版,東１,"1,920",,+98,+5.38%,"4,237",7.2,0.46,2.08
2021/12/10,72,4565,そーせい,東Ｍ,"1,955",,-58,-2.88%,"4,174",－,2.96,－
2021/12/10,73,3680,ホットリンク,東Ｍ,833,,-89,-9.65%,"4,165",22.9,3.60,－
2021/12/10,74,9101,郵船,東１,"8,120",,-60,-0.73%,"4,086",1.9,1.33,9.85
2021/12/10,75,4772,ストリームＭ,ＪＧ,196,,+16,+8.89%,"4,081",－,4.19,－
2021/12/10,76,4901,富士フイルム,東１,"8,608",,-28,-0.32%,"4,069",19.7,1.50,1.28
2021/12/10,77,6740,Ｊディスプレ,東１,37,,0,0.00%,"4,054",－,0.56,－
2021/12/10,78,8802,菱地所,東１,"1,569.0",,-11.0,-0.70%,"4,035",14.7,1.09,2.10
2021/12/10,79,3407,旭化成,東１,"1,102.5",,+6.5,+0.59%,"3,962",8.2,0.99,3.08
2021/12/10,80,3962,チェンジ,東１,"2,075",,-98,-4.51%,"3,947",33.1,4.91,－
2021/12/10,81,7832,バンナムＨＤ,東１,"8,989",,-271,-2.93%,"3,935",34.1,3.52,0.53
2021/12/10,82,8601,大和,東１,657.0,,-2.1,-0.32%,"3,885",－,0.73,－
2021/12/10,83,3180,Ｂガレージ,東１,"3,080",,-295,-8.74%,"3,870",24.4,3.99,0.52
2021/12/10,84,1579,日経ブル２,東Ｅ,"16,315",,-355,-2.13%,"3,862",－,－,－
2021/12/10,85,8058,三菱商,東１,"3,542.0",,-13.0,-0.37%,"3,825",7.1,0.89,4.01
2021/12/10,86,6902,デンソー,東１,"8,694",,+41,+0.47%,"3,798",19.8,1.65,1.84
2021/12/10,87,4680,ラウンドワン,東１,"1,455",,-14,-0.95%,"3,785",21.6,2.99,1.37
2021/12/10,88,4507,塩野義,東１,"7,700",,-109,-1.40%,"3,722",23.2,2.63,1.43
2021/12/10,89,7342,ウェルスナビ,東Ｍ,"2,431",,-106,-4.18%,"3,711",－,15.46,－
2021/12/10,90,8795,Ｔ＆Ｄ,東１,"1,454",,+12,+0.83%,"3,709",23.4,0.52,3.85
2021/12/10,91,1552,ＶＩＸ短先物,東Ｅ,"2,037",,+78,+3.98%,"3,707",－,－,－
2021/12/10,92,2929,ファーマＦ,東１,"2,151",,-122,-5.37%,"3,707",15.5,7.10,0.93
2021/12/10,93,4523,エーザイ,東１,"6,714",,-133,-1.94%,"3,647",31.8,2.64,2.38
2021/12/10,94,9021,ＪＲ西日本,東１,"5,051",,-66,-1.29%,"3,646",－,1.20,1.98
2021/12/10,95,4582,シンバイオ,ＪＧ,"1,180",,-20,-1.67%,"3,558",39.4,10.03,－
2021/12/10,96,7777,３ＤＭ,ＪＧ,323,,-37,-10.28%,"3,539",－,15.85,－
2021/12/10,97,8001,伊藤忠,東１,"3,460.0",,+7.0,+0.20%,"3,537",6.9,1.37,3.18
2021/12/10,98,4751,サイバー,東１,"1,984",,-18,-0.90%,"3,536",－,7.78,－
2021/12/10,99,8002,丸紅,東１,"1,047.5",,-6.5,-0.62%,"3,511",5.2,0.97,4.87
2021/12/10,100,7532,パンパシＨＤ,東１,"1,761",,-75,-4.08%,"3,484",18.2,3.08,0.94
2021/12/10,101,6326,クボタ,東１,"2,550.0",,+18.0,+0.71%,"3,459",16.8,1.88,1.65
2021/12/10,102,9020,ＪＲ東日本,東１,"7,090",,-36,-0.51%,"3,453",－,1.13,1.41
