日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/13,1,9984,ＳＢＧ,東１,"6,194",,-67,-1.07%,"27,863",－,0.99,0.71
2021/10/13,2,3996,サインポスト,東１,"1,290",,+163,+14.46%,"19,157",－,11.27,－
2021/10/13,3,4889,レナ,東Ｍ,864,S,+150,+21.01%,"17,039",－,13.80,－
2021/10/13,4,3436,ＳＵＭＣＯ,東１,"2,139",,-23,-1.06%,"15,726",－,1.87,－
2021/10/13,5,8306,三菱ＵＦＪ,東１,655.4,,-5.6,-0.85%,"15,664",9.9,0.48,4.12
2021/10/13,6,6920,レーザーテク,東１,"23,850",,+620,+2.67%,"14,946",102,38.99,0.34
2021/10/13,7,3927,Ｆ－ブレイン,東Ｍ,"1,107",,+28,+2.59%,"14,890",－,4.46,－
2021/10/13,8,1570,日経レバ,東Ｅ,"15,080",,-90,-0.59%,"14,023",－,－,－
2021/10/13,9,7203,トヨタ,東１,"1,976.0",,-26.5,-1.32%,"13,949",11.9,1.13,－
2021/10/13,10,7777,３ＤＭ,ＪＧ,352,,+23,+6.99%,"13,555",－,14.97,－
2021/10/13,11,4689,ＺＨＤ,東１,689.4,,-2.8,-0.40%,"12,624",－,1.96,0.81
2021/10/13,12,7201,日産自,東１,581.2,,+3.0,+0.52%,"12,360",37.9,0.56,－
2021/10/13,13,5401,日本製鉄,東１,"1,925.0",,-44.0,-2.23%,"11,343",4.8,0.60,－
2021/10/13,14,6981,村田製,東１,"8,380",,-197,-2.30%,"10,797",19.8,2.73,1.43
2021/10/13,15,1419,タマホーム,東１,"2,286",,-214,-8.56%,"10,646",9.2,2.67,4.81
2021/10/13,16,8002,丸紅,東１,953.6,,-2.5,-0.26%,"9,905",7.2,0.87,3.57
2021/10/13,17,6098,リクルート,東１,"7,101",,+4,+0.06%,"9,873",51.6,9.96,0.30
2021/10/13,18,4188,三菱ケミＨＤ,東１,959.3,,-23.8,-2.42%,"8,930",14.1,1.05,2.50
2021/10/13,19,9101,郵船,東１,"7,460",,-210,-2.74%,"8,693",2.5,1.65,9.38
2021/10/13,20,4169,エネチェンジ,東Ｍ,"4,810",,+35,+0.73%,"8,499",－,66.26,－
2021/10/13,21,8058,三菱商,東１,"3,687",,-16,-0.43%,"7,959",14.3,0.94,3.63
2021/10/13,22,3645,メディカルＮ,東Ｍ,648,S,+100,+18.25%,"7,934",20.1,4.22,0.39
2021/10/13,23,6178,日本郵政,東１,932.6,,-5.1,-0.54%,"7,846",10.3,0.26,5.36
2021/10/13,24,7267,ホンダ,東１,"3,422.0",,-18.0,-0.52%,"7,734",8.8,0.63,3.21
2021/10/13,25,2914,ＪＴ,東１,"2,264.0",,+34.0,+1.52%,"7,600",14.8,1.44,5.74
2021/10/13,26,8031,三井物,東１,"2,560.0",,-37.0,-1.42%,"7,406",6.5,0.86,3.52
2021/10/13,27,3086,Ｊフロント,東１,"1,104",,+87,+8.55%,"7,314",289,0.84,2.63
2021/10/13,28,8316,三井住友ＦＧ,東１,"3,863",,-77,-1.95%,"7,119",8.8,0.44,5.18
2021/10/13,29,5020,ＥＮＥＯＳ,東１,461.1,,-2.7,-0.58%,"7,049",10.6,0.62,4.77
2021/10/13,30,9202,ＡＮＡＨＤ,東１,"2,740.0",,-24.0,-0.87%,"6,838",368,1.53,－
2021/10/13,31,9434,ＳＢ,東１,"1,530.0",,+13.0,+0.86%,"6,796",14.4,4.92,5.62
2021/10/13,32,3402,東レ,東１,718.4,,-7.3,-1.01%,"6,780",12.8,0.91,2.23
2021/10/13,33,5411,ＪＦＥ,東１,"1,663",,-28,-1.66%,"6,639",4.0,0.54,－
2021/10/13,34,6752,パナソニック,東１,"1,360.5",,-19.5,-1.41%,"6,593",15.1,1.19,－
2021/10/13,35,4507,塩野義,東１,"7,657",,+97,+1.28%,"6,270",23.1,2.67,1.44
2021/10/13,36,4502,武田,東１,"3,225.0",,-16.0,-0.49%,"6,251",20.3,0.97,5.58
2021/10/13,37,6723,ルネサス,東１,"1,258",,-27,-2.10%,"6,224",－,2.50,－
2021/10/13,38,9107,川崎汽,東１,"5,060",,-190,-3.62%,"6,184",1.8,1.47,－
2021/10/13,39,1605,ＩＮＰＥＸ,東１,979,,-3,-0.31%,"6,133",8.4,0.49,4.09
2021/10/13,40,3003,ヒューリック,東１,"1,174",,+22,+1.91%,"5,980",12.1,1.52,3.24
2021/10/13,41,6758,ソニーＧ,東１,"12,360",,+30,+0.24%,"5,928",21.9,2.22,－
2021/10/13,42,6522,アスタリスク,東Ｍ,"6,840",S,"+1,000",+17.12%,"5,899",64.8,21.24,－
2021/10/13,43,9104,商船三井,東１,"6,700",,-260,-3.74%,"5,796",2.4,1.14,8.21
2021/10/13,44,8473,ＳＢＩ,東１,"2,964",,+14,+0.47%,"5,765",－,1.28,－
2021/10/13,45,2158,フロンテオ,東Ｍ,"1,788",,-56,-3.04%,"5,611",96.8,14.27,0.28
2021/10/13,46,1552,ＶＩＸ短先物,東Ｅ,"2,261",,-26,-1.14%,"5,577",－,－,－
2021/10/13,47,6335,東京機,東１,"2,100",,+100,+5.00%,"5,576",59.1,2.47,－
2021/10/13,48,9201,ＪＡＬ,東１,"2,534",,-14,-0.55%,"5,537",－,1.24,－
2021/10/13,49,8267,イオン,東１,"2,584.5",,-41.0,-1.56%,"5,462",87.5,2.24,1.39
2021/10/13,50,4587,ペプドリ,東１,"2,708",,+8,+0.30%,"5,433",97.7,15.94,－
2021/10/13,51,9603,ＨＩＳ,東１,"2,612",,-42,-1.58%,"5,316",－,3.18,－
2021/10/13,52,8001,伊藤忠,東１,"3,262.0",,-26.0,-0.79%,"5,151",8.8,1.37,2.88
2021/10/13,53,8591,オリックス,東１,"2,156.0",,+3.0,+0.14%,"5,093",10.4,0.85,3.62
2021/10/13,54,7733,オリンパス,東１,"2,386.5",,+29.5,+1.25%,"5,089",30.4,7.66,0.59
2021/10/13,55,6501,日立,東１,"6,486",,-43,-0.66%,"5,071",11.4,1.75,－
2021/10/13,56,5702,大紀ア,東１,"1,879",,-18,-0.95%,"5,059",7.3,1.61,2.66
2021/10/13,57,8750,第一生命ＨＤ,東１,"2,471.0",,-22.0,-0.88%,"5,059",9.5,0.54,3.12
2021/10/13,58,8604,野村,東１,551.7,,-3.6,-0.65%,"5,056",－,0.62,－
2021/10/13,59,2413,エムスリー,東１,"7,180",,+17,+0.24%,"4,938",－,23.64,－
2021/10/13,60,8601,大和,東１,666.6,,-4.2,-0.63%,"4,924",－,0.76,－
2021/10/13,61,4477,ＢＡＳＥ,東Ｍ,"1,105",,-19,-1.69%,"4,922",－,7.64,－
2021/10/13,62,3697,ＳＨＩＦＴ,東１,"24,030",,"+2,180",+9.98%,"4,896",113,18.81,－
2021/10/13,63,8802,菱地所,東１,"1,740.0",,+33.5,+1.96%,"4,809",16.3,1.23,1.90
2021/10/13,64,3382,セブン＆アイ,東１,"4,732",,-23,-0.48%,"4,806",22.0,1.46,2.11
2021/10/13,65,6326,クボタ,東１,"2,289.5",,-32.5,-1.40%,"4,774",15.1,1.72,－
2021/10/13,66,4612,日本ペＨＤ,東１,"1,096",,-84,-7.12%,"4,716",42.9,2.80,0.91
2021/10/13,67,4911,資生堂,東１,"7,374",,-45,-0.61%,"4,679",83.0,6.14,0.68
2021/10/13,68,6890,フェローテク,ＪＱ,"2,922",,-103,-3.40%,"4,642",5.7,1.33,1.57
2021/10/13,69,8308,りそなＨＤ,東１,449.6,,-6.3,-1.38%,"4,626",7.5,0.43,4.67
2021/10/13,70,1357,日経Ｄインバ,東Ｅ,416,,0,0.00%,"4,606",－,－,－
2021/10/13,71,9020,ＪＲ東日本,東１,"7,252",,-102,-1.39%,"4,595",76.0,1.12,1.38
2021/10/13,72,4568,第一三共,東１,"2,900.0",,-30.5,-1.04%,"4,474",111,4.34,0.93
2021/10/13,73,8035,東エレク,東１,"45,750",,-780,-1.68%,"4,473",19.2,6.73,2.60
2021/10/13,74,7270,ＳＵＢＡＲＵ,東１,"2,212.0",,+33.5,+1.54%,"4,470",12.1,0.95,2.53
2021/10/13,75,4901,富士フイルム,東１,"9,017",,+98,+1.10%,"4,459",22.5,1.59,1.11
2021/10/13,76,7211,三菱自,東１,350,,+18,+5.42%,"4,451",34.7,1.02,－
2021/10/13,77,5707,東邦鉛,東１,"2,810",,-45,-1.58%,"4,438",6.3,0.85,1.78
2021/10/13,78,6255,エヌピーシー,東Ｍ,666,,-30,-4.31%,"4,401",22.8,1.98,0.30
2021/10/13,79,6301,コマツ,東１,"2,691.0",,-8.0,-0.30%,"4,267",17.4,1.32,2.30
2021/10/13,80,1459,楽天Ｗベア,東Ｅ,"1,666",,+9,+0.54%,"4,247",－,－,－
2021/10/13,81,7261,マツダ,東１,"1,029",,+33,+3.31%,"4,247",18.5,0.54,1.46
2021/10/13,82,2502,アサヒ,東１,"5,416",,-37,-0.68%,"4,202",17.6,1.61,2.01
2021/10/13,83,9501,東電ＨＤ,東１,354,,-6,-1.67%,"4,196",8.5,0.18,－
2021/10/13,84,4755,楽天グループ,東１,"1,116",,+8,+0.72%,"4,104",－,1.54,－
2021/10/13,85,9531,東ガス,東１,"1,914.5",,-21.0,-1.08%,"4,056",14.0,0.71,3.13
2021/10/13,86,4004,昭電工,東１,"2,694",,-30,-1.10%,"4,000",－,1.17,2.41
2021/10/13,87,8411,みずほＦＧ,東１,"1,568.5",,-18.5,-1.17%,"3,978",7.8,0.43,4.78
2021/10/13,88,7532,パンパシＨＤ,東１,"2,481",,-7,-0.28%,"3,961",25.7,3.53,0.67
2021/10/13,89,7012,川重,東１,"2,612",,+29,+1.12%,"3,909",23.1,1.00,1.15
2021/10/13,90,6976,太陽誘電,東１,"5,670",,-370,-6.13%,"3,895",18.0,2.80,1.06
2021/10/13,91,9246,プロカン,東Ｍ,"5,410",,+350,+6.92%,"3,894",107,45.74,－
2021/10/13,92,7187,ジェイリース,東１,"2,158",,-32,-1.46%,"3,887",18.0,13.07,1.39
2021/10/13,93,4176,ココナラ,東Ｍ,"1,688",,-123,-6.79%,"3,855",922,15.72,－
2021/10/13,94,3632,グリー,東１,877,,+39,+4.65%,"3,849",－,1.52,－
2021/10/13,95,6857,アドテスト,東１,"8,620",,-120,-1.37%,"3,840",22.4,5.90,－
2021/10/13,96,6902,デンソー,東１,"7,589",,+57,+0.76%,"3,827",17.4,1.45,1.84
2021/10/13,97,5713,住友鉱,東１,"4,260",,-15,-0.35%,"3,817",－,1.00,3.12
