日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/06/21,1,6768,タムラ,東１,955,,+102,+11.96%,"34,276",35.6,1.64,1.05
2021/06/21,2,9984,ＳＢＧ,東１,"7,559",,-275,-3.51%,"32,675",－,1.27,0.58
2021/06/21,3,1570,日経レバ,東Ｅ,"14,870",,"-1,080",-6.77%,"30,515",－,－,－
2021/06/21,4,7370,Ｅｎｊｉｎ,東Ｍ,"2,195",,-3,-0.14%,"30,165",47.4,14.23,－
2021/06/21,5,7203,トヨタ,東１,"9,638",,-195,-1.98%,"25,329",11.7,1.15,－
2021/06/21,6,8306,三菱ＵＦＪ,東１,586.2,,-16.4,-2.72%,"25,220",8.9,0.45,4.61
2021/06/21,7,7201,日産自,東１,523.1,,-22.2,-4.07%,"16,586",－,0.52,－
2021/06/21,8,4188,三菱ケミＨＤ,東１,887.2,,-50.4,-5.38%,"15,109",13.0,1.02,2.71
2021/06/21,9,4523,エーザイ,東１,"12,150",,+75,+0.62%,"14,679",78.3,4.95,1.32
2021/06/21,10,9202,ＡＮＡＨＤ,東１,"2,713.0",,+16.5,+0.61%,"14,576",364,1.27,－
2021/06/21,11,6301,コマツ,東１,"2,809.5",,-41.0,-1.44%,"13,949",18.2,1.39,2.21
2021/06/21,12,4689,ＺＨＤ,東１,524.6,,-9.5,-1.78%,"13,431",－,1.49,1.06
2021/06/21,13,6501,日立,東１,"5,887",,-255,-4.15%,"12,978",10.4,1.62,－
2021/06/21,14,7733,オリンパス,東１,"2,260.0",,-109.0,-4.60%,"12,870",32.6,7.37,0.62
2021/06/21,15,8604,野村,東１,558.4,,-13.5,-2.36%,"11,579",－,0.64,－
2021/06/21,16,8031,三井物,東１,"2,418.5",,-89.5,-3.57%,"11,181",8.7,0.87,3.72
2021/06/21,17,5020,ＥＮＥＯＳ,東１,454.8,,-8.8,-1.90%,"11,056",10.4,0.63,4.84
2021/06/21,18,9201,ＪＡＬ,東１,"2,487",,+17,+0.69%,"10,900",－,1.15,－
2021/06/21,19,3436,ＳＵＭＣＯ,東１,"2,615",,-126,-4.60%,"10,623",－,2.36,－
2021/06/21,20,8750,第一生命ＨＤ,東１,"2,016.0",,-99.5,-4.70%,"10,504",7.4,0.43,3.82
2021/06/21,21,6920,レーザーテク,東１,"21,440",,-160,-0.74%,"10,435",138,39.91,0.26
2021/06/21,22,8002,丸紅,東１,931.4,,-34.4,-3.56%,"10,314",7.0,0.89,3.65
2021/06/21,23,6723,ルネサス,東１,"1,144",,-41,-3.46%,"10,124",－,3.07,－
2021/06/21,24,8316,三井住友ＦＧ,東１,"3,795",,-65,-1.68%,"10,100",8.7,0.44,5.27
2021/06/21,25,5401,日本製鉄,東１,"1,777.5",,-52.5,-2.87%,"10,070",6.8,0.59,－
2021/06/21,26,6178,日本郵政,東１,898.2,,-5.8,-0.64%,"9,881",10.0,0.25,5.57
2021/06/21,27,4751,サイバー,東１,"2,294",,-87,-3.65%,"9,832",46.3,11.58,0.44
2021/06/21,28,6326,クボタ,東１,"2,235.5",,+4.5,+0.20%,"9,776",17.1,1.73,－
2021/06/21,29,1357,日経Ｄインバ,東Ｅ,441,,+27,+6.52%,"9,565",－,－,－
