日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/02/18,1,2158,フロンテオ,東Ｍ,"1,618",,+25,+1.57%,"37,191",57.8,11.28,0.43
2022/02/18,2,1570,日経レバ,東Ｅ,"13,795",,-105,-0.76%,"36,994",－,－,－
2022/02/18,3,4268,エッジテクノ,東Ｍ,582,,-86,-12.87%,"36,786",55.8,35.88,－
2022/02/18,4,6920,レーザーテク,東１,"21,455",,-545,-2.48%,"34,670",92.1,32.59,0.38
2022/02/18,5,9984,ＳＢＧ,東１,"5,184",,+67,+1.31%,"33,591",－,0.79,0.85
2022/02/18,6,6098,リクルート,東１,"4,722",,-106,-2.20%,"25,709",28.7,5.70,0.44
2022/02/18,7,2438,アスカネット,東Ｍ,"1,303",,-249,-16.04%,"24,502",109,3.77,0.54
2022/02/18,8,8306,三菱ＵＦＪ,東１,726.3,,-12.5,-1.69%,"24,093",8.8,0.52,3.86
2022/02/18,9,4689,ＺＨＤ,東１,560.6,,+14.3,+2.62%,"21,010",－,1.54,0.99
2022/02/18,10,7816,スノーピーク,東１,"2,521",,-239,-8.66%,"20,105",28.9,6.89,0.48
2022/02/18,11,7203,トヨタ,東１,"2,184.0",,+23.5,+1.09%,"17,973",12.1,1.21,－
2022/02/18,12,4932,アルマード,ＪＱ,856,,+54,+6.73%,"15,785",15.6,3.10,4.67
2022/02/18,13,6619,ＷＳＣＯＰＥ,東１,"1,090",,+51,+4.91%,"12,876",42.4,1.94,－
2022/02/18,14,1552,ＶＩＸ短先物,東Ｅ,"2,049",,+90,+4.59%,"12,822",－,－,－
2022/02/18,15,6981,村田製,東１,"7,981",,-135,-1.66%,"12,790",16.9,2.40,1.57
2022/02/18,16,2413,エムスリー,東１,"4,074",,+32,+0.79%,"12,500",－,11.21,－
2022/02/18,17,7201,日産自,東１,615.0,,+6.5,+1.07%,"12,140",11.7,0.56,－
2022/02/18,18,3436,ＳＵＭＣＯ,東１,"2,066",,-34,-1.62%,"11,924",－,1.52,－
2022/02/18,19,6178,日本郵政,東１,976.5,,-5.9,-0.60%,"11,692",7.5,0.27,5.12
2022/02/18,20,1458,楽天Ｗブル,東Ｅ,"16,160",,-150,-0.92%,"11,470",－,－,－
2022/02/18,21,9101,郵船,東１,"10,280",,+280,+2.80%,"10,955",1.9,1.33,11.67
2022/02/18,22,3923,ラクス,東１,"1,736",,-17,-0.97%,"10,361",345,37.84,0.11
