日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/02/21,1,1570,日経レバ,東Ｅ,"13,570",,-225,-1.63%,"37,308",－,－,－
2022/02/21,2,2158,フロンテオ,東Ｍ,"1,410",,-208,-12.86%,"29,663",50.4,9.83,0.50
2022/02/21,3,6920,レーザーテク,東１,"21,170",,-285,-1.33%,"29,137",90.9,32.16,0.39
2022/02/21,4,9984,ＳＢＧ,東１,"5,160",,-24,-0.46%,"26,412",－,0.78,0.85
2022/02/21,5,8306,三菱ＵＦＪ,東１,739.1,,+12.8,+1.76%,"25,686",8.9,0.53,3.79
2022/02/21,6,2438,アスカネット,東Ｍ,"1,460",,+157,+12.05%,"24,107",122,4.23,0.48
2022/02/21,7,4268,エッジテクノ,東Ｍ,482,S,-100,-17.18%,"19,262",46.2,29.72,－
2022/02/21,8,6098,リクルート,東１,"4,643",,-79,-1.67%,"18,957",28.3,5.61,0.45
2022/02/21,9,3436,ＳＵＭＣＯ,東１,"1,958",,-108,-5.23%,"15,490",－,1.44,－
2022/02/21,10,7201,日産自,東１,598.1,,-16.9,-2.75%,"15,108",11.4,0.55,－
2022/02/21,11,7203,トヨタ,東１,"2,173.0",,-11.0,-0.50%,"14,958",12.0,1.20,－
2022/02/21,12,7816,スノーピーク,東１,"2,549",,+28,+1.11%,"14,458",29.2,6.96,0.47
2022/02/21,13,4689,ＺＨＤ,東１,557.8,,-2.8,-0.50%,"13,920",－,1.53,1.00
2022/02/21,14,1552,ＶＩＸ短先物,東Ｅ,"2,105",,+56,+2.73%,"12,658",－,－,－
2022/02/21,15,9101,郵船,東１,"10,190",,-90,-0.88%,"12,178",1.9,1.32,11.78
2022/02/21,16,4932,アルマード,ＪＱ,849,,-7,-0.82%,"12,127",15.4,3.07,4.71
2022/02/21,17,7733,オリンパス,東１,"2,317.5",,+21.0,+0.91%,"11,755",27.2,6.19,0.60
2022/02/21,18,9107,川崎汽,東１,"7,620",,-180,-2.31%,"11,616",1.4,1.08,3.94
2022/02/21,19,1458,楽天Ｗブル,東Ｅ,"15,920",,-240,-1.49%,"11,282",－,－,－
2022/02/21,20,9104,商船三井,東１,"9,160",,-240,-2.55%,"10,444",1.7,1.04,11.46
2022/02/21,21,3923,ラクス,東１,"1,674",,-62,-3.57%,"10,406",332,36.49,0.11
2022/02/21,22,7370,Ｅｎｊｉｎ,東Ｍ,"3,065",,+168,+5.80%,"9,525",38.5,6.75,－
