日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/11/04,1,4689,ＺＨＤ,東１,786.0,,+52.8,+7.20%,"46,373",－,2.21,0.71
2021/11/04,2,9101,郵船,東１,"7,820",,-690,-8.11%,"31,209",1.9,1.28,10.23
2021/11/04,3,7203,トヨタ,東１,"2,063.0",,+15.0,+0.73%,"30,977",11.5,1.16,－
2021/11/04,4,9984,ＳＢＧ,東１,"6,230",,-86,-1.36%,"29,073",－,1.00,0.71
2021/11/04,5,6920,レーザーテク,東１,"27,585",,"+1,120",+4.23%,"27,365",118,48.50,0.30
2021/11/04,6,5401,日本製鉄,東１,"2,049.5",,+34.5,+1.71%,"21,466",3.6,0.60,－
2021/11/04,7,3936,ＧＷ,東Ｍ,"3,535",,+160,+4.74%,"21,268",504,240,－
2021/11/04,8,6178,日本郵政,東１,852.5,,-6.8,-0.79%,"19,630",9.4,0.24,5.87
2021/11/04,9,8306,三菱ＵＦＪ,東１,647.1,,+6.9,+1.08%,"17,626",9.8,0.48,4.17
2021/11/04,10,6182,メタリアル,東Ｍ,"1,400",,+184,+15.13%,"17,001",57.4,5.56,0.50
2021/11/04,11,9244,デジタリフト,東Ｍ,"2,270",,+227,+11.11%,"16,866",31.8,10.18,－
2021/11/04,12,9107,川崎汽,東１,"5,180",,-490,-8.64%,"16,768",1.3,1.03,5.79
2021/11/04,13,8031,三井物,東１,"2,541.5",,-19.0,-0.74%,"16,547",5.7,0.87,3.74
2021/11/04,14,4188,三菱ケミＨＤ,東１,950.5,,-4.4,-0.46%,"15,232",7.0,1.02,3.16
2021/11/04,15,3976,シャノン,東Ｍ,"2,150",,-398,-15.62%,"14,606",63.0,11.00,－
2021/11/04,16,3402,東レ,東１,762.5,,+35.0,+4.81%,"13,433",13.6,0.96,2.10
2021/11/04,17,9104,商船三井,東１,"7,090",,-190,-2.61%,"13,144",1.8,0.98,11.28
2021/11/04,18,3996,サインポスト,東１,"1,844",,-181,-8.94%,"12,805",－,16.12,－
2021/11/04,19,8604,野村,東１,520.7,,+11.7,+2.30%,"12,415",－,0.59,－
2021/11/04,20,4980,デクセリ,東１,"3,315",,+475,+16.73%,"12,218",15.6,3.40,1.81
2021/11/04,21,4901,富士フイルム,東１,"9,503",,+434,+4.79%,"12,126",21.7,1.66,1.16
2021/11/04,22,4452,花王,東１,"6,247",,-305,-4.66%,"12,113",23.3,3.24,2.31
2021/11/04,23,8591,オリックス,東１,"2,296.5",,-18.0,-0.78%,"11,910",11.1,0.89,3.40
2021/11/04,24,3436,ＳＵＭＣＯ,東１,"2,260",,+71,+3.24%,"11,847",22.0,2.34,1.59
2021/11/04,25,9202,ＡＮＡＨＤ,東１,"2,760.0",,+58.5,+2.17%,"11,572",－,1.62,－
2021/11/04,26,1570,日経レバ,東Ｅ,"16,830",,+300,+1.81%,"10,488",－,－,－
2021/11/04,27,9201,ＪＡＬ,東１,"2,511",,+6,+0.24%,"10,395",－,1.30,－
2021/11/04,28,7201,日産自,東１,604.7,,+8.6,+1.44%,"10,380",39.4,0.58,－
2021/11/04,29,7751,キヤノン,東１,"2,645.5",,+44.5,+1.71%,"10,369",13.8,1.01,3.40
2021/11/04,30,6981,村田製,東１,"8,641",,+161,+1.90%,"10,187",20.4,2.69,1.39
2021/11/04,31,6723,ルネサス,東１,"1,484",,+59,+4.14%,"9,546",－,2.75,－
2021/11/04,32,9433,ＫＤＤＩ,東１,"3,421.0",,+6.0,+0.18%,"9,389",11.7,1.57,3.65
2021/11/04,33,8002,丸紅,東１,"1,026.5",,+9.5,+0.93%,"9,366",5.1,0.95,4.97
2021/11/04,34,9603,ＨＩＳ,東１,"2,486",,-114,-4.38%,"9,334",－,3.03,－
2021/11/04,35,2158,フロンテオ,東Ｍ,"2,669",,-104,-3.75%,"9,296",144,21.30,0.19
2021/11/04,36,5020,ＥＮＥＯＳ,東１,464.0,,+3.9,+0.85%,"9,080",10.6,0.62,4.74
2021/11/04,37,8058,三菱商,東１,"3,638.0",,-33.0,-0.90%,"9,050",14.1,0.93,3.68
2021/11/04,38,6752,パナソニック,東１,"1,402.0",,+34.0,+2.49%,"8,807",13.6,1.18,－
2021/11/04,39,4373,シンプレクス,東１,"2,948",,+166,+5.97%,"8,502",38.1,4.23,0.78
2021/11/04,40,2395,新日本科学,東１,"1,639",,+102,+6.64%,"8,397",13.9,3.80,1.22
2021/11/04,41,6501,日立,東１,"6,890",,+123,+1.82%,"8,196",12.1,1.74,－
2021/11/04,42,3681,ブイキューブ,東１,"1,255",,-88,-6.55%,"8,174",15.2,7.01,0.64
2021/11/04,43,2413,エムスリー,東１,"6,687",,+33,+0.50%,"8,160",－,19.61,－
2021/11/04,44,8053,住友商,東１,"1,660.5",,+24.0,+1.47%,"8,089",5.5,0.75,5.42
2021/11/04,45,9021,ＪＲ西日本,東１,"5,560",,+158,+2.92%,"8,003",－,1.32,1.80
