日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/11/10,1,9984,ＳＢＧ,東１,"6,554",,-254,-3.73%,"71,995",－,1.06,0.67
2021/11/10,2,7201,日産自,東１,634.0,,+44.3,+7.51%,"33,710",13.8,0.60,－
2021/11/10,3,3936,ＧＷ,東Ｍ,"2,541",,+215,+9.24%,"29,703",147,99.73,－
2021/11/10,4,8698,マネックスＧ,東１,928,,-81,-8.03%,"20,643",－,2.40,－
2021/11/10,5,6920,レーザーテク,東１,"26,565",,-965,-3.51%,"18,705",114,46.71,0.31
2021/11/10,6,8226,理経,東２,398,S,+80,+25.16%,"16,084",86.0,1.41,－
2021/11/10,7,2503,キリンＨＤ,東１,"1,880.5",,-125.0,-6.23%,"14,893",18.1,1.82,3.46
2021/11/10,8,3402,東レ,東１,699.9,,-14.5,-2.03%,"14,891",12.0,0.86,2.29
2021/11/10,9,3659,ネクソン,東１,"2,383",,+284,+13.53%,"12,993",22.5,2.64,0.21
2021/11/10,10,4689,ＺＨＤ,東１,798.3,,-14.9,-1.83%,"12,276",－,2.25,0.70
2021/11/10,11,4563,アンジェス,東Ｍ,436,,+18,+4.31%,"12,155",－,1.68,－
2021/11/10,12,7078,ＩＮＣ,東Ｍ,"2,460",,-450,-15.46%,"11,676","1,757",12.95,－
2021/11/10,13,9202,ＡＮＡＨＤ,東１,"2,766.0",,-81.0,-2.85%,"11,598",－,1.63,－
2021/11/10,14,1570,日経レバ,東Ｅ,"16,060",,-190,-1.17%,"10,820",－,－,－
2021/11/10,15,6315,ＴＯＷＡ,東１,"2,912",,+218,+8.09%,"10,623",8.9,2.06,0.79
2021/11/10,16,7203,トヨタ,東１,"2,005.5",,+10.5,+0.53%,"10,115",11.2,1.13,－
2021/11/10,17,8306,三菱ＵＦＪ,東１,630.0,,0.0,0.00%,"9,861",9.5,0.47,4.29
2021/11/10,18,6178,日本郵政,東１,842.0,,-4.9,-0.58%,"9,216",9.3,0.24,5.94
2021/11/10,19,6779,日電波,東１,"1,202",,+122,+11.30%,"9,077",5.9,1.44,0.42
2021/11/10,20,5401,日本製鉄,東１,"1,891.5",,-33.0,-1.71%,"8,964",3.3,0.56,－
2021/11/10,21,7013,ＩＨＩ,東１,"2,563",,-181,-6.60%,"8,830",11.1,1.22,2.34
2021/11/10,22,6855,電子材料,東１,"2,196",,+244,+12.50%,"8,820",8.7,1.38,1.82
2021/11/10,23,5411,ＪＦＥ,東１,"1,464",,-51,-3.37%,"8,796",3.4,0.46,－
2021/11/10,24,2158,フロンテオ,東Ｍ,"3,095",,+246,+8.63%,"8,154",167,24.70,0.16
2021/11/10,25,8002,丸紅,東１,"1,000.5",,-11.5,-1.14%,"8,004",5.0,0.93,5.10
2021/11/10,26,3083,シーズメン,ＪＱ,"1,308",S,-400,-23.42%,"7,982",75.4,3.38,－
2021/11/10,27,5020,ＥＮＥＯＳ,東１,464.3,,+0.8,+0.17%,"7,895",10.6,0.62,4.74
2021/11/10,28,8308,りそなＨＤ,東１,445.1,,+13.5,+3.13%,"7,802",7.4,0.42,4.72
2021/11/10,29,7267,ホンダ,東１,"3,260.0",,-35.0,-1.06%,"7,665",10.1,0.59,3.37
2021/11/10,30,4188,三菱ケミＨＤ,東１,932.7,,+5.1,+0.55%,"7,524",6.9,1.00,3.22
2021/11/10,31,3436,ＳＵＭＣＯ,東１,"2,365",,-27,-1.13%,"7,326",23.1,2.45,1.52
2021/11/10,32,2413,エムスリー,東１,"6,348",,+40,+0.63%,"7,308",－,18.62,－
