日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/06/23,1,6768,タムラ,東１,988,,-44,-4.26%,"54,456",36.9,1.69,1.01
2021/06/23,2,7370,Ｅｎｊｉｎ,東Ｍ,"2,650",,-45,-1.67%,"46,563",57.2,17.18,－
2021/06/23,3,4489,ペイロール,東Ｍ,"1,379",,+157,+12.85%,"24,263",22.7,2.33,－
2021/06/23,4,9984,ＳＢＧ,東１,"7,688",,-14,-0.18%,"21,765",－,1.29,0.57
2021/06/23,5,4523,エーザイ,東１,"12,070",,-640,-5.04%,"19,197",77.8,4.92,1.33
2021/06/23,6,4689,ＺＨＤ,東１,558.9,,+15.4,+2.83%,"16,206",－,1.58,0.99
2021/06/23,7,7203,トヨタ,東１,"9,782",,-178,-1.79%,"14,629",11.9,1.17,－
2021/06/23,8,8306,三菱ＵＦＪ,東１,601.0,,-4.3,-0.71%,"14,207",9.1,0.46,4.49
2021/06/23,9,7373,アイドマＨＤ,東Ｍ,"3,600",,－,－%,"13,519",－,32.38,－
2021/06/23,10,5381,Ｍｉｐｏｘ,ＪＱ,728,,+29,+4.15%,"10,364",34.6,1.98,－
2021/06/23,11,9202,ＡＮＡＨＤ,東１,"2,766.5",,-3.0,-0.11%,"10,358",371,1.29,－
2021/06/23,12,7372,デコルテＨＤ,東Ｍ,"1,417",,+83,+6.22%,"9,954",15.4,2.29,－
2021/06/23,13,8604,野村,東１,568.3,,-9.7,-1.68%,"9,769",－,0.65,－
2021/06/23,14,4188,三菱ケミＨＤ,東１,912.9,,-20.5,-2.20%,"9,455",13.4,1.05,2.63
2021/06/23,15,4582,シンバイオ,ＪＧ,"2,140",,-170,-7.36%,"9,453",71.5,21.36,－
2021/06/23,16,6920,レーザーテク,東１,"22,340",,+550,+2.52%,"8,793",143,41.59,0.25
2021/06/23,17,9107,川崎汽,東１,"3,890",,+40,+1.04%,"8,491",1.9,1.66,－
2021/06/23,18,6981,村田製,東１,"8,221",,-188,-2.24%,"8,192",21.9,2.74,1.46
2021/06/23,19,9201,ＪＡＬ,東１,"2,540",,-28,-1.09%,"8,108",－,1.17,－
2021/06/23,20,3436,ＳＵＭＣＯ,東１,"2,673",,+41,+1.56%,"8,021",－,2.41,－
2021/06/23,21,4751,サイバー,東１,"2,420",,+78,+3.33%,"7,947",48.9,12.21,0.41
2021/06/23,22,1570,日経レバ,東Ｅ,"15,810",,+20,+0.13%,"7,889",－,－,－
2021/06/23,23,6501,日立,東１,"6,188",,-70,-1.12%,"7,765",10.9,1.70,－
2021/06/23,24,6301,コマツ,東１,"2,805.0",,-48.0,-1.68%,"7,618",18.2,1.39,2.21
2021/06/23,25,4568,第一三共,東１,"2,475.5",,-55.5,-2.19%,"7,391",94.8,3.73,1.09
2021/06/23,26,6098,リクルート,東１,"5,547",,-119,-2.10%,"7,100",54.9,8.30,－
2021/06/23,27,3923,ラクス,東１,"2,738",,+220,+8.74%,"7,096",－,63.28,0.07
2021/06/23,28,9101,郵船,東１,"5,610",,-60,-1.06%,"6,790",6.8,1.51,3.57
2021/06/23,29,7201,日産自,東１,538.8,,-3.9,-0.72%,"6,584",－,0.53,－
2021/06/23,30,8750,第一生命ＨＤ,東１,"2,017.5",,-35.0,-1.71%,"6,567",7.4,0.43,3.82
2021/06/23,31,2413,エムスリー,東１,"7,709",,+198,+2.64%,"6,494",－,26.19,－
2021/06/23,32,6326,クボタ,東１,"2,304.0",,-2.0,-0.09%,"6,473",17.6,1.78,－
2021/06/23,33,7733,オリンパス,東１,"2,294.5",,-4.5,-0.20%,"6,260",33.1,7.48,0.61
2021/06/23,34,2158,フロンテオ,東Ｍ,"1,120",,+94,+9.16%,"6,191",125,9.81,0.27
2021/06/23,35,5020,ＥＮＥＯＳ,東１,468.4,,+2.4,+0.52%,"6,119",10.7,0.65,4.70
2021/06/23,36,8316,三井住友ＦＧ,東１,"3,839",,-70,-1.79%,"5,937",8.8,0.44,5.21
2021/06/23,37,1552,ＶＩＸ短先物,東Ｅ,"2,710",,-176,-6.10%,"5,898",－,－,－
2021/06/23,38,6178,日本郵政,東１,912.1,,-16.3,-1.76%,"5,894",10.1,0.25,5.48
2021/06/23,39,4503,アステラス,東１,"1,989.0",,-2.0,-0.10%,"5,756",17.6,2.66,2.51
2021/06/23,40,7974,任天堂,東１,"64,080",,"-1,110",-1.70%,"5,650",22.5,4.07,2.23
2021/06/23,41,9432,ＮＴＴ,東１,"2,868.5",,-48.5,-1.66%,"5,644",9.6,1.37,3.83
2021/06/23,42,9603,ＨＩＳ,東１,"2,655",,+26,+0.99%,"5,617",－,3.01,－
2021/06/23,43,8031,三井物,東１,"2,536.5",,+8.5,+0.34%,"5,611",9.1,0.91,3.55
2021/06/23,44,7269,スズキ,東１,"4,682",,+19,+0.41%,"5,610",－,1.35,－
2021/06/23,45,4911,資生堂,東１,"7,968",,+17,+0.21%,"5,242",89.7,6.44,0.63
2021/06/23,46,9020,ＪＲ東日本,東１,"8,187",,-89,-1.08%,"5,234",85.8,1.22,1.22
2021/06/23,47,6723,ルネサス,東１,"1,202",,+27,+2.30%,"5,215",－,3.23,－
2021/06/23,48,9434,ＳＢ,東１,"1,448.5",,+15.0,+1.05%,"5,193",13.6,4.49,5.94
2021/06/23,49,8002,丸紅,東１,974.5,,-3.6,-0.37%,"5,104",7.4,0.93,3.49
2021/06/23,50,2370,メディネット,東Ｍ,110,,-5,-4.35%,"4,979",－,3.66,－
2021/06/23,51,4776,サイボウズ,東１,"2,310",,-275,-10.64%,"4,929",－,16.88,0.52
2021/06/23,52,8801,三井不,東１,"2,683.0",,-31.0,-1.14%,"4,907",16.1,1.01,1.64
2021/06/23,53,6758,ソニーＧ,東１,"10,650",,-220,-2.02%,"4,744",20.0,2.37,－
2021/06/23,54,4666,パーク２４,東１,"2,037",,-70,-3.32%,"4,743",－,15.85,－
