日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/07/27,1,4074,ラキール,東Ｍ,"2,468",,-262,-9.60%,"27,581",80.0,15.64,－
2021/07/27,2,9984,ＳＢＧ,東１,"7,088",,-18,-0.25%,"23,723",－,1.19,0.62
2021/07/27,3,7792,コラントッテ,東Ｍ,"1,564",,-64,-3.93%,"22,344",33.0,11.65,0.77
2021/07/27,4,7379,サーキュ,東Ｍ,"3,905",S,－,－%,"20,389",109,98.26,－
2021/07/27,5,4755,楽天グループ,東１,"1,217",,-96,-7.31%,"15,084",－,2.23,－
2021/07/27,6,7201,日産自,東１,571.5,,+11.7,+2.09%,"11,319",－,0.57,－
2021/07/27,7,6920,レーザーテク,東１,"22,310",,+590,+2.72%,"10,078",143,41.53,0.25
2021/07/27,8,8306,三菱ＵＦＪ,東１,588.9,,+8.9,+1.53%,"9,940",8.9,0.45,4.58
2021/07/27,9,4689,ＺＨＤ,東１,592.6,,+11.5,+1.98%,"9,796",－,1.68,0.94
2021/07/27,10,3377,バイク王,東２,"1,332",,+128,+10.63%,"9,691",17.1,3.62,0.83
2021/07/27,11,8002,丸紅,東１,952.8,,-2.8,-0.29%,"8,706",7.2,0.91,3.57
2021/07/27,12,5401,日本製鉄,東１,"1,845.5",,+33.5,+1.85%,"8,487",7.1,0.62,－
2021/07/27,13,7838,共立印刷,東１,180,,+38,+26.76%,"8,405",14.1,0.53,1.67
2021/07/27,14,9202,ＡＮＡＨＤ,東１,"2,659.0",,+85.0,+3.30%,"8,259",357,1.24,－
2021/07/27,15,7203,トヨタ,東１,"9,871",,+42,+0.43%,"8,071",12.0,1.18,－
2021/07/27,16,8135,ゼット,東２,363,,-17,-4.47%,"7,883",13.7,0.72,1.38
2021/07/27,17,7527,システムソフ,東１,285,,+11,+4.01%,"7,756",44.7,4.21,0.70
2021/07/27,18,1570,日経レバ,東Ｅ,"14,800",,+130,+0.89%,"7,710",－,－,－
2021/07/27,19,4188,三菱ケミＨＤ,東１,933.0,,+13.6,+1.48%,"7,303",13.7,1.07,2.57
2021/07/27,20,1419,タマホーム,東１,"2,677",,+14,+0.53%,"7,175",10.8,3.02,4.11
2021/07/27,21,4582,シンバイオ,ＪＧ,"2,087",,-41,-1.93%,"7,062",69.7,20.83,－
2021/07/27,22,3402,東レ,東１,725.5,,+9.2,+1.28%,"7,040",14.5,0.94,2.21
2021/07/27,23,7378,アシロ,東Ｍ,"1,195",,+9,+0.76%,"6,929",36.8,6.59,－
2021/07/27,24,9201,ＪＡＬ,東１,"2,374",,+76,+3.31%,"6,572",－,1.09,－
2021/07/27,25,7342,ウェルスナビ,東Ｍ,"4,270",,+270,+6.75%,"6,510",－,26.12,－
2021/07/27,26,9020,ＪＲ東日本,東１,"7,648",,+133,+1.77%,"6,401",80.1,1.14,1.31
2021/07/27,27,5020,ＥＮＥＯＳ,東１,461.0,,+6.3,+1.39%,"6,400",10.6,0.64,4.77
2021/07/27,28,4523,エーザイ,東１,"9,268",,-188,-1.99%,"6,373",59.7,3.78,1.73
2021/07/27,29,5713,住友鉱,東１,"4,472",,+192,+4.49%,"6,251",11.8,1.10,2.97
2021/07/27,30,8308,りそなＨＤ,東１,415.3,,+4.0,+0.97%,"6,114",6.9,0.43,5.06
