日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2022/02/23,1,1570,日経レバ,東Ｅ,"13,090",,-480,-3.54%,"46,583",－,－,－
2022/02/23,2,2158,フロンテオ,東Ｍ,"1,402",,-8,-0.57%,"34,797",50.1,9.78,0.50
2022/02/23,3,6920,レーザーテク,東１,"20,455",,-715,-3.38%,"34,383",87.8,31.07,0.40
2022/02/23,4,9984,ＳＢＧ,東１,"5,154",,-6,-0.12%,"34,048",－,0.78,0.85
2022/02/23,5,8306,三菱ＵＦＪ,東１,730.0,,-9.1,-1.23%,"25,849",8.8,0.52,3.84
2022/02/23,6,7201,日産自,東１,562.1,,-36.0,-6.02%,"21,853",10.7,0.52,－
2022/02/23,7,3436,ＳＵＭＣＯ,東１,"1,868",,-90,-4.60%,"18,587",－,1.37,－
2022/02/23,8,7203,トヨタ,東１,"2,123.5",,-49.5,-2.28%,"18,119",11.8,1.18,－
2022/02/23,9,4568,第一三共,東１,"2,793.0",,+243.5,+9.55%,"17,486",83.6,4.02,0.97
2022/02/23,10,2438,アスカネット,東Ｍ,"1,219",,-241,-16.51%,"17,395",102,3.53,0.57
2022/02/23,11,9215,ＣａＳｙ,東Ｍ,"1,501",S,－,－%,"17,042",42.4,54.62,－
2022/02/23,12,1552,ＶＩＸ短先物,東Ｅ,"2,265",,+160,+7.60%,"16,326",－,－,－
2022/02/23,13,4689,ＺＨＤ,東１,550.5,,-7.3,-1.31%,"16,075",－,1.51,1.01
2022/02/23,14,9101,郵船,東１,"9,780",,-410,-4.02%,"15,799",1.8,1.26,12.27
2022/02/23,15,6098,リクルート,東１,"4,700",,+57,+1.23%,"15,656",28.6,5.68,0.45
2022/02/23,16,7816,スノーピーク,東１,"2,657",,+108,+4.24%,"15,339",30.5,7.26,0.45
2022/02/23,17,4268,エッジテクノ,東Ｍ,433,,-49,-10.17%,"14,732",41.5,26.70,－
2022/02/23,18,9107,川崎汽,東１,"7,090",,-530,-6.96%,"13,425",1.3,1.01,4.23
2022/02/23,19,2413,エムスリー,東１,"4,059",,+58,+1.45%,"13,025",－,11.17,－
2022/02/23,20,1458,楽天Ｗブル,東Ｅ,"15,360",,-560,-3.52%,"12,826",－,－,－
2022/02/23,21,6178,日本郵政,東１,953.7,,-15.8,-1.63%,"12,154",7.3,0.26,5.24
2022/02/23,22,6758,ソニーＧ,東１,"11,575",,-315,-2.65%,"11,296",16.7,1.94,0.56
2022/02/23,23,6981,村田製,東１,"7,802",,-136,-1.71%,"10,791",16.5,2.34,1.60
2022/02/23,24,5401,日本製鉄,東１,"2,025.0",,-49.0,-2.36%,"10,565",3.6,0.57,6.91
2022/02/23,25,2914,ＪＴ,東１,"2,250.5",,-72.5,-3.12%,"10,556",11.2,1.42,6.67
2022/02/23,26,3923,ラクス,東１,"1,690",,+16,+0.96%,"10,281",335,36.84,0.11
2022/02/23,27,4385,メルカリ,東Ｍ,"3,410",,+100,+3.02%,"10,016",－,13.92,－
2022/02/23,28,8750,第一生命ＨＤ,東１,"2,522.0",,-116.5,-4.42%,"9,904",7.5,0.52,3.17
2022/02/23,29,6723,ルネサス,東１,"1,315",,-77,-5.53%,"9,549",－,2.21,－
2022/02/23,30,4188,三菱ケミＨＤ,東１,809.8,,-17.0,-2.06%,"9,509",6.0,0.85,3.70
2022/02/23,31,7733,オリンパス,東１,"2,299.5",,-18.0,-0.78%,"9,199",27.0,6.14,0.61
2022/02/23,32,7370,Ｅｎｊｉｎ,東Ｍ,"2,856",,-209,-6.82%,"9,158",35.9,6.29,－
2022/02/23,33,4592,サンバイオ,東Ｍ,"1,645",,+87,+5.58%,"9,149",－,23.64,－
2022/02/23,34,8308,りそなＨＤ,東１,534.6,,-2.1,-0.39%,"8,618",8.8,0.51,3.93
2022/02/23,35,8035,東エレク,東１,"52,910",,"-2,230",-4.04%,"8,562",19.8,6.84,2.53
2022/02/23,36,9104,商船三井,東１,"8,780",,-380,-4.15%,"8,525",1.7,1.00,11.96
2022/02/23,37,5020,ＥＮＥＯＳ,東１,451.5,,-2.8,-0.62%,"8,411",5.2,0.55,4.87
2022/02/23,38,6501,日立,東１,"5,795",,-214,-3.56%,"8,304",10.2,1.42,－
2022/02/23,39,6753,シャープ,東１,"1,083",,-98,-8.30%,"8,202",7.8,1.57,3.69
2022/02/23,40,4932,アルマード,ＪＱ,844,,-5,-0.59%,"8,130",15.3,3.06,4.74
2022/02/23,41,1579,日経ブル２,東Ｅ,"14,025",,-495,-3.41%,"8,048",－,－,－
2022/02/23,42,8604,野村,東１,533.8,,-4.5,-0.84%,"7,811",－,0.57,－
2022/02/23,43,8591,オリックス,東１,"2,312.5",,-55.5,-2.34%,"7,672",8.9,0.88,3.37
2022/02/23,44,1357,日経Ｄインバ,東Ｅ,446,,+14,+3.24%,"7,541",－,－,－
2022/02/23,45,1459,楽天Ｗベア,東Ｅ,"1,790",,+61,+3.53%,"7,471",－,－,－
2022/02/23,46,9202,ＡＮＡＨＤ,東１,"2,555.0",,-57.5,-2.20%,"7,449",－,1.51,－
