日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/08/30,1,3998,すららネット,東Ｍ,"2,880",,+40,+1.41%,"28,467",59.7,12.73,－
2021/08/30,2,4475,ＨＥＮＮＧＥ,東Ｍ,"5,020",,+370,+7.96%,"17,012",422,46.26,－
2021/08/30,3,9984,ＳＢＧ,東１,"6,152",,-29,-0.47%,"15,796",－,0.98,0.72
2021/08/30,4,5401,日本製鉄,東１,"2,168.5",,+108.5,+5.27%,"15,580",5.4,0.67,－
2021/08/30,5,5411,ＪＦＥ,東１,"1,728",,+81,+4.92%,"13,148",4.1,0.56,－
2021/08/30,6,9104,商船三井,東１,"8,240",,+400,+5.10%,"12,973",2.9,1.40,6.67
2021/08/30,7,9101,郵船,東１,"8,570",,+230,+2.76%,"12,624",2.9,1.89,8.17
2021/08/30,8,7370,Ｅｎｊｉｎ,東Ｍ,"4,880",,+515,+11.80%,"12,394",61.2,29.19,－
2021/08/30,9,2158,フロンテオ,東Ｍ,"1,738",,+188,+12.13%,"11,947",94.0,13.86,0.29
2021/08/30,10,6920,レーザーテク,東１,"22,870",,+860,+3.91%,"11,239",98.2,37.38,0.36
2021/08/30,11,4689,ＺＨＤ,東１,694.6,,+10.6,+1.55%,"10,894",－,1.98,0.80
2021/08/30,12,2934,ジェイフロ,東Ｍ,"4,020",S,+700,+21.08%,"10,768",35.3,14.57,－
2021/08/30,13,3624,アクセルＭ,東Ｍ,632,,-103,-14.01%,"10,231",80.8,10.28,－
2021/08/30,14,7203,トヨタ,東１,"9,534",,+74,+0.78%,"9,878",11.5,1.10,－
2021/08/30,15,8306,三菱ＵＦＪ,東１,590.3,,-1.5,-0.25%,"9,461",8.9,0.44,4.57
2021/08/30,16,8256,プロルート,ＪＱ,342,,+26,+8.23%,"9,091",77.6,10.83,－
2021/08/30,17,4568,第一三共,東１,"2,544.0",,-14.0,-0.55%,"8,946",97.5,3.81,1.06
2021/08/30,18,9202,ＡＮＡＨＤ,東１,"2,660.5",,+17.5,+0.66%,"8,812",357,1.48,－
2021/08/30,19,1570,日経レバ,東Ｅ,"14,600",,+180,+1.25%,"8,525",－,－,－
2021/08/30,20,7201,日産自,東１,579.4,,+10.3,+1.81%,"8,066",37.8,0.55,－
2021/08/30,21,9201,ＪＡＬ,東１,"2,378",,+14,+0.59%,"8,059",－,1.17,－
2021/08/30,22,8267,イオン,東１,"2,922.0",,-26.0,-0.88%,"7,855",98.8,2.53,1.23
2021/08/30,23,9107,川崎汽,東１,"5,380",,+120,+2.28%,"7,821",1.9,1.56,－
2021/08/30,24,5020,ＥＮＥＯＳ,東１,427.3,,+8.4,+2.01%,"7,742",9.8,0.57,5.15
2021/08/30,25,3825,リミックス,東２,239,,+29,+13.81%,"6,749",11.3,4.67,－
2021/08/30,26,3377,バイク王,東２,"1,751",,+121,+7.42%,"6,675",22.4,4.77,0.63
2021/08/30,27,8002,丸紅,東１,876.6,,+29.5,+3.48%,"6,634",6.6,0.80,3.88
2021/08/30,28,9603,ＨＩＳ,東１,"2,581",,+66,+2.62%,"6,549",－,2.96,－
2021/08/30,29,9020,ＪＲ東日本,東１,"7,521",,+27,+0.36%,"6,504",78.8,1.17,1.33
2021/08/30,30,9432,ＮＴＴ,東１,"2,958.0",,+25.5,+0.87%,"6,392",9.9,1.39,3.72
2021/08/30,31,3436,ＳＵＭＣＯ,東１,"2,326",,+41,+1.79%,"6,249",－,2.04,－
2021/08/30,32,1552,ＶＩＸ短先物,東Ｅ,"2,276",,-113,-4.73%,"6,096",－,－,－
2021/08/30,33,4188,三菱ケミＨＤ,東１,954.7,,+21.7,+2.33%,"6,054",14.0,1.04,2.51
2021/08/30,34,4901,富士フイルム,東１,"8,812",,+86,+0.99%,"5,929",22.0,1.55,1.13
2021/08/30,35,6098,リクルート,東１,"6,376",,+64,+1.01%,"5,900",46.3,8.94,0.33
2021/08/30,36,8604,野村,東１,536.9,,+4.9,+0.92%,"5,590",－,0.61,－
2021/08/30,37,7751,キヤノン,東１,"2,568.0",,+20.5,+0.80%,"5,561",13.4,0.98,3.50
2021/08/30,38,4507,塩野義,東１,"6,919",,+77,+1.13%,"5,539",20.9,2.41,1.59
2021/08/30,39,6613,ＱＤレーザ,東Ｍ,"1,076",,+31,+2.97%,"5,471",－,10.33,－
2021/08/30,40,4911,資生堂,東１,"7,235",,+145,+2.05%,"5,429",81.4,6.02,0.69
2021/08/30,41,4888,ステラファ,東Ｍ,457,,+26,+6.03%,"5,361",－,3.63,－
2021/08/30,42,2315,ＣＡＩＣＡ,ＪＱ,216,,+28,+14.89%,"5,337",981,1.59,－
2021/08/30,43,7810,クロスフォー,ＪＱ,252,,+26,+11.50%,"5,199",－,2.34,－
2021/08/30,44,8031,三井物,東１,"2,435.0",,+70.0,+2.96%,"5,157",6.2,0.83,3.70
2021/08/30,45,6758,ソニーＧ,東１,"11,235",,+5,+0.04%,"4,994",19.9,2.02,－
2021/08/30,46,7453,良品計画,東１,"2,394",,+78,+3.37%,"4,979",18.1,3.02,1.67
2021/08/30,47,7868,広済堂,東１,980,,+51,+5.49%,"4,905",12.9,0.69,－
2021/08/30,48,6301,コマツ,東１,"2,663.0",,+46.0,+1.76%,"4,903",17.2,1.30,2.33
2021/08/30,49,8750,第一生命ＨＤ,東１,"2,198.0",,-20.5,-0.92%,"4,875",8.6,0.49,3.50
2021/08/30,50,5381,Ｍｉｐｏｘ,ＪＱ,972,,-3,-0.31%,"4,873",23.1,2.44,－
