日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/15,1,9984,ＳＢＧ,東１,"6,290",,+38,+0.61%,"22,660",－,1.00,0.70
2021/10/15,2,6920,レーザーテク,東１,"26,210",,"+2,280",+9.53%,"20,447",112,42.84,0.31
2021/10/15,3,9107,川崎汽,東１,"4,990",,+170,+3.53%,"20,171",1.8,1.45,－
2021/10/15,4,4689,ＺＨＤ,東１,687.7,,-8.6,-1.24%,"17,398",－,1.96,0.81
2021/10/15,5,4889,レナ,東Ｍ,873,,+14,+1.63%,"16,156",－,13.95,－
2021/10/15,6,1570,日経レバ,東Ｅ,"16,090",,+560,+3.61%,"15,281",－,－,－
2021/10/15,7,3996,サインポスト,東１,"1,411",,-112,-7.35%,"15,235",－,12.33,－
2021/10/15,8,7453,良品計画,東１,"2,304",,+19,+0.83%,"14,232",18.9,2.86,1.74
2021/10/15,9,9101,郵船,東１,"7,490",,+280,+3.88%,"14,144",2.5,1.65,9.35
2021/10/15,10,8306,三菱ＵＦＪ,東１,657.1,,+8.1,+1.25%,"14,133",9.9,0.49,4.11
2021/10/15,11,7203,トヨタ,東１,"1,993.5",,+8.0,+0.40%,"14,070",12.0,1.14,－
2021/10/15,12,3436,ＳＵＭＣＯ,東１,"2,285",,+99,+4.53%,"14,055",－,2.00,－
2021/10/15,13,7201,日産自,東１,587.8,,+7.4,+1.27%,"11,211",38.3,0.56,－
2021/10/15,14,3402,東レ,東１,703.8,,-13.9,-1.94%,"10,492",12.5,0.89,2.27
2021/10/15,15,6098,リクルート,東１,"7,350",,+109,+1.51%,"10,146",53.4,10.31,0.29
2021/10/15,16,5401,日本製鉄,東１,"1,961.5",,+14.5,+0.74%,"9,192",4.9,0.61,－
2021/10/15,17,6981,村田製,東１,"8,785",,+250,+2.93%,"8,783",20.7,2.86,1.37
2021/10/15,18,9246,プロカン,東Ｍ,"4,295",,-125,-2.83%,"8,635",85.0,36.32,－
2021/10/15,19,3936,ＧＷ,東Ｍ,"3,905",,-205,-4.99%,"8,392",185,88.33,－
2021/10/15,20,4587,ペプドリ,東１,"2,711",,+67,+2.53%,"8,162",97.8,15.95,－
2021/10/15,21,9104,商船三井,東１,"6,490",,+120,+1.88%,"8,136",2.3,1.10,8.47
2021/10/15,22,1552,ＶＩＸ短先物,東Ｅ,"2,077",,-90,-4.15%,"8,016",－,－,－
2021/10/15,23,8002,丸紅,東１,962.0,,+17.4,+1.84%,"7,816",7.3,0.87,3.53
2021/10/15,24,6758,ソニーＧ,東１,"12,890",,+335,+2.67%,"7,741",22.8,2.31,－
2021/10/15,25,4188,三菱ケミＨＤ,東１,991.6,,+24.7,+2.55%,"7,593",14.5,1.08,2.42
2021/10/15,26,2914,ＪＴ,東１,"2,323.0",,+49.0,+2.15%,"7,566",15.2,1.48,5.60
2021/10/15,27,5020,ＥＮＥＯＳ,東１,462.9,,+6.5,+1.42%,"7,322",10.6,0.62,4.75
2021/10/15,28,8750,第一生命ＨＤ,東１,"2,443.0",,+40.5,+1.69%,"7,260",9.4,0.54,3.15
2021/10/15,29,4502,武田,東１,"3,232.0",,+2.0,+0.06%,"6,929",20.3,0.97,5.57
2021/10/15,30,6723,ルネサス,東１,"1,337",,+33,+2.53%,"6,838",－,2.66,－
2021/10/15,31,3264,アスコット,ＪＱ,240,,+32,+15.38%,"6,731",－,1.29,－
2021/10/15,32,9202,ＡＮＡＨＤ,東１,"2,725.0",,+12.5,+0.46%,"6,689",366,1.52,－
2021/10/15,33,6501,日立,東１,"6,683",,+146,+2.23%,"6,603",11.8,1.80,－
2021/10/15,34,3387,クリレスＨＤ,東１,973,,+72,+7.99%,"6,294",28.0,8.39,0.46
2021/10/15,35,7267,ホンダ,東１,"3,477.0",,+47.0,+1.37%,"6,257",8.9,0.64,3.16
2021/10/15,36,8267,イオン,東１,"2,631.0",,+59.5,+2.31%,"6,228",89.0,2.28,1.37
2021/10/15,37,8604,野村,東１,557.4,,+15.7,+2.90%,"6,159",－,0.63,－
2021/10/15,38,9983,ファストリ,東１,"72,780",,-90,-0.12%,"6,156",42.5,6.66,0.71
2021/10/15,39,1306,野村東証指数,東Ｅ,"2,103",,+37,+1.79%,"6,110",－,－,－
2021/10/15,40,5411,ＪＦＥ,東１,"1,706",,+38,+2.28%,"6,084",4.1,0.55,－
2021/10/15,41,8316,三井住友ＦＧ,東１,"3,867",,+62,+1.63%,"6,083",8.8,0.44,5.17
2021/10/15,42,2413,エムスリー,東１,"7,471",,+154,+2.10%,"6,063",－,24.60,－
2021/10/15,43,5381,Ｍｉｐｏｘ,ＪＱ,"1,118",,+101,+9.93%,"6,012",26.5,2.80,－
2021/10/15,44,7733,オリンパス,東１,"2,515.0",,+50.0,+2.03%,"6,011",32.0,8.08,0.56
2021/10/15,45,7751,キヤノン,東１,"2,788.0",,+80.5,+2.97%,"6,002",14.5,1.06,3.23
2021/10/15,46,7816,スノーピーク,東１,"5,550",,+350,+6.73%,"5,979",58.3,8.70,0.36
2021/10/15,47,8591,オリックス,東１,"2,198.5",,+48.0,+2.23%,"5,886",10.6,0.87,3.55
2021/10/15,48,8058,三菱商,東１,"3,696.0",,+59.0,+1.62%,"5,744",14.4,0.95,3.63
2021/10/15,49,3645,メディカルＮ,東Ｍ,648,,-38,-5.54%,"5,709",20.1,4.22,0.39
2021/10/15,50,8035,東エレク,東１,"49,550",,"+1,430",+2.97%,"5,666",20.8,7.29,2.40
2021/10/15,51,9519,レノバ,東１,"4,705",,+295,+6.69%,"5,594",72.1,17.96,－
2021/10/15,52,6754,アンリツ,東１,"2,044",,+119,+6.18%,"5,525",17.0,2.55,1.96
2021/10/15,53,1357,日経Ｄインバ,東Ｅ,390,,-14,-3.47%,"5,502",－,－,－
2021/10/15,54,9201,ＪＡＬ,東１,"2,499",,-10,-0.40%,"5,483",－,1.23,－
2021/10/15,55,7270,ＳＵＢＡＲＵ,東１,"2,300.0",,+69.0,+3.09%,"5,475",12.6,0.99,2.43
2021/10/15,56,6301,コマツ,東１,"2,803.0",,+100.0,+3.70%,"5,420",18.1,1.37,2.21
2021/10/15,57,8601,大和,東１,682.1,,+17.7,+2.66%,"5,396",－,0.78,－
2021/10/15,58,6178,日本郵政,東１,925.6,,+6.4,+0.70%,"5,383",10.3,0.26,5.40
2021/10/15,59,8031,三井物,東１,"2,592.0",,+30.5,+1.19%,"5,332",6.6,0.88,3.47
2021/10/15,60,6902,デンソー,東１,"7,902",,+255,+3.33%,"5,326",18.1,1.51,1.77
2021/10/15,61,4477,ＢＡＳＥ,東Ｍ,"1,186",,+63,+5.61%,"5,304",－,8.20,－
2021/10/15,62,9603,ＨＩＳ,東１,"2,603",,+43,+1.68%,"5,282",－,3.17,－
2021/10/15,63,4911,資生堂,東１,"7,619",,+27,+0.36%,"5,261",85.7,6.34,0.66
2021/10/15,64,4503,アステラス,東１,"2,002.0",,+41.5,+2.12%,"5,216",20.3,2.68,2.50
2021/10/15,65,9021,ＪＲ西日本,東１,"5,370",,-27,-0.50%,"5,167",－,1.62,1.86
2021/10/15,66,9434,ＳＢ,東１,"1,529.5",,+7.0,+0.46%,"5,158",14.4,4.92,5.62
2021/10/15,67,2502,アサヒ,東１,"5,314",,-79,-1.46%,"5,066",17.3,1.58,2.05
2021/10/15,68,1605,ＩＮＰＥＸ,東１,963,,+7,+0.73%,"4,967",8.3,0.48,4.15
2021/10/15,69,1407,ウエストＨＤ,ＪＱ,"5,480",,+460,+9.16%,"4,959",31.2,8.80,1.00
2021/10/15,70,8308,りそなＨＤ,東１,441.3,,+4.0,+0.91%,"4,899",7.4,0.43,4.76
2021/10/15,71,2158,フロンテオ,東Ｍ,"1,954",,+65,+3.44%,"4,853",105,15.59,0.26
2021/10/15,72,3479,ＴＫＰ,東Ｍ,"1,976",,+109,+5.84%,"4,843",－,2.15,－
2021/10/15,73,4568,第一三共,東１,"2,942.5",,+22.5,+0.77%,"4,820",112,4.41,0.92
2021/10/15,74,9245,リベロ,東Ｍ,"2,070",,-80,-3.72%,"4,651",49.5,8.88,－
2021/10/15,75,7599,ＩＤＯＭ,東１,781,,-101,-11.45%,"4,558",9.8,1.61,0.59
2021/10/15,76,7211,三菱自,東１,368,,+16,+4.55%,"4,452",36.5,1.08,－
2021/10/15,77,2484,出前館,ＪＱ,"1,591",,-53,-3.22%,"4,443",－,26.60,－
2021/10/15,78,7777,３ＤＭ,ＪＧ,316,,-17,-5.11%,"4,402",－,13.44,－
2021/10/15,79,8411,みずほＦＧ,東１,"1,559.0",,+12.5,+0.81%,"4,395",7.8,0.42,4.81
2021/10/15,80,6752,パナソニック,東１,"1,404.5",,+28.0,+2.03%,"4,364",15.6,1.23,－
2021/10/15,81,7936,アシックス,東１,"2,941",,+125,+4.44%,"4,361",215,3.70,0.82
2021/10/15,82,1458,楽天Ｗブル,東Ｅ,"18,800",,+620,+3.41%,"4,356",－,－,－
2021/10/15,83,1459,楽天Ｗベア,東Ｅ,"1,557",,-60,-3.71%,"4,352",－,－,－
