日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/07/15,1,7370,Ｅｎｊｉｎ,東Ｍ,"4,345",,+615,+16.49%,"25,376",51.7,24.67,－
2021/07/15,2,4689,ＺＨＤ,東１,590.8,,+1.1,+0.19%,"21,032",－,1.67,0.94
2021/07/15,3,4932,アルマード,ＪＱ,"1,093",,-15,-1.35%,"14,660",16.7,4.00,－
2021/07/15,4,9984,ＳＢＧ,東１,"7,534",,-92,-1.21%,"13,064",－,1.26,0.58
2021/07/15,5,7373,アイドマＨＤ,東Ｍ,"6,270",,+640,+11.37%,"12,923",96.3,47.34,－
2021/07/15,6,6501,日立,東１,"6,386",,-234,-3.53%,"12,242",11.2,1.75,－
2021/07/15,7,8306,三菱ＵＦＪ,東１,589.6,,-7.2,-1.21%,"11,400",8.9,0.45,4.58
2021/07/15,8,5759,日本電解,東Ｍ,"3,635",,+140,+4.01%,"11,343",30.2,5.33,－
2021/07/15,9,1570,日経レバ,東Ｅ,"15,160",,-350,-2.26%,"11,154",－,－,－
2021/07/15,10,4068,ベイシス,東Ｍ,"9,340",,+860,+10.14%,"10,967",82.5,19.39,－
2021/07/15,11,7599,ＩＤＯＭ,東１,850,,+130,+18.06%,"9,670",12.0,1.84,0.54
2021/07/15,12,9517,イーレックス,東１,"2,905",,-245,-7.78%,"9,443",26.4,3.89,0.69
2021/07/15,13,6920,レーザーテク,東１,"21,850",,+70,+0.32%,"9,226",140,40.68,0.25
2021/07/15,14,7201,日産自,東１,566.8,,-13.4,-2.31%,"8,955",－,0.56,－
2021/07/15,15,9519,レノバ,東１,"4,780",,-480,-9.13%,"8,417",72.9,24.39,－
2021/07/15,16,3402,東レ,東１,694.3,,-14.5,-2.05%,"8,020",13.9,0.90,2.30
2021/07/15,17,6255,エヌピーシー,東Ｍ,885,,+15,+1.72%,"7,851",59.1,2.57,0.23
2021/07/15,18,7792,コラントッテ,東Ｍ,"1,680",,-137,-7.54%,"7,693",35.4,12.51,0.71
2021/07/15,19,7203,トヨタ,東１,"9,832",,-37,-0.37%,"7,442",11.9,1.17,－
