日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/08/13,1,5411,ＪＦＥ,東１,"1,654",,+141,+9.32%,"21,928",4.0,0.54,－
2021/08/13,2,8256,プロルート,ＪＱ,541,,+17,+3.24%,"21,823",122,17.14,－
2021/08/13,3,6098,リクルート,東１,"6,350",,+578,+10.01%,"21,157",46.1,8.90,0.33
2021/08/13,4,5020,ＥＮＥＯＳ,東１,457.5,,-18.1,-3.81%,"19,840",10.5,0.61,4.81
2021/08/13,5,5401,日本製鉄,東１,"2,244.5",,+48.5,+2.21%,"18,013",5.6,0.70,－
2021/08/13,6,7089,フォースタ,東Ｍ,"3,180",,-610,-16.09%,"15,962",35.2,9.53,－
2021/08/13,7,9984,ＳＢＧ,東１,"6,647",,-7,-0.11%,"15,944",－,1.06,0.66
2021/08/13,8,9308,乾汽船,東１,"2,220",,+237,+11.95%,"15,685",7.7,2.77,5.95
2021/08/13,9,9107,川崎汽,東１,"4,975",,+185,+3.86%,"13,707",1.8,1.44,－
2021/08/13,10,8306,三菱ＵＦＪ,東１,610.5,,-3.6,-0.59%,"10,577",9.2,0.45,4.42
2021/08/13,11,4582,シンバイオ,ＪＧ,"1,163",,+14,+1.22%,"10,308",38.8,11.22,－
2021/08/13,12,4568,第一三共,東１,"2,296.5",,+25.0,+1.10%,"9,862",88.0,3.44,1.18
2021/08/13,13,4074,ラキール,東Ｍ,"1,655",,+151,+10.04%,"9,185",53.6,9.80,－
2021/08/13,14,4385,メルカリ,東Ｍ,"5,770",,-360,-5.87%,"9,122",－,23.31,－
2021/08/13,15,6920,レーザーテク,東１,"20,410",,+140,+0.69%,"8,579",87.6,33.36,0.40
2021/08/13,16,6502,東芝,東１,"4,265",,-195,-4.37%,"8,301",－,1.65,4.45
2021/08/13,17,3436,ＳＵＭＣＯ,東１,"2,274",,-6,-0.26%,"8,263",－,1.99,－
2021/08/13,18,6541,グレイス,東１,943,,-28,-2.88%,"7,722",33.4,8.59,－
2021/08/13,19,9101,郵船,東１,"8,040",,-20,-0.25%,"7,576",2.7,1.77,8.71
2021/08/13,20,9064,ヤマトＨＤ,東１,"2,965",,-180,-5.72%,"7,341",20.4,1.90,1.55
2021/08/13,21,7201,日産自,東１,616.9,,-9.7,-1.55%,"7,285",40.2,0.59,－
2021/08/13,22,4188,三菱ケミＨＤ,東１,956.5,,-6.5,-0.67%,"6,837",14.0,1.05,2.51
2021/08/13,23,5759,日本電解,東Ｍ,"2,796",,-244,-8.03%,"6,824",23.2,3.96,－
2021/08/13,24,3825,リミックス,東２,174,,+27,+18.37%,"6,726",8.2,3.40,－
2021/08/13,25,9202,ＡＮＡＨＤ,東１,"2,575.5",,-44.5,-1.70%,"6,612",346,1.44,－
2021/08/13,26,4689,ＺＨＤ,東１,626.3,,+7.2,+1.16%,"6,503",－,1.78,0.89
2021/08/13,27,4755,楽天グループ,東１,"1,244",,-13,-1.03%,"6,435",－,1.72,－
2021/08/13,28,7203,トヨタ,東１,"9,965",,+5,+0.05%,"6,321",12.1,1.15,－
2021/08/13,29,1419,タマホーム,東１,"2,508",,+109,+4.54%,"6,188",10.1,2.83,4.39
2021/08/13,30,9201,ＪＡＬ,東１,"2,253",,-37,-1.62%,"5,999",－,1.10,－
2021/08/13,31,7733,オリンパス,東１,"2,239.5",,-12.0,-0.53%,"5,913",28.5,7.19,0.63
2021/08/13,32,1570,日経レバ,東Ｅ,"14,820",,-20,-0.13%,"5,843",－,－,－
2021/08/13,33,7816,スノーピーク,東１,"4,985",S,+700,+16.34%,"5,818",52.4,7.82,0.40
2021/08/13,34,8591,オリックス,東１,"2,088.5",,+9.5,+0.46%,"5,788",10.1,0.83,3.73
2021/08/13,35,9432,ＮＴＴ,東１,"2,913.5",,+60.5,+2.12%,"5,771",9.7,1.36,3.78
2021/08/13,36,9104,商船三井,東１,"7,300",,-40,-0.54%,"5,686",2.6,1.24,7.53
2021/08/13,37,3377,バイク王,東２,"1,536",,-21,-1.35%,"5,655",19.7,4.18,0.72
2021/08/13,38,6503,三菱電,東１,"1,514.0",,+0.5,+0.03%,"5,349",15.4,1.18,－
2021/08/13,39,6758,ソニーＧ,東１,"11,165",,+155,+1.41%,"5,224",19.8,2.00,－
2021/08/13,40,6857,アドテスト,東１,"9,270",,-460,-4.73%,"5,217",24.3,6.40,－
2021/08/13,41,6194,アトラエ,東１,"2,744",,+499,+22.23%,"5,177",222,14.53,－
2021/08/13,42,9115,明治海,東１,694,,+82,+13.40%,"5,105",29.1,1.16,－
2021/08/13,43,4477,ＢＡＳＥ,東Ｍ,"1,042",,-18,-1.70%,"5,087",－,7.20,－
2021/08/13,44,3659,ネクソン,東１,"2,267",,+57,+2.58%,"5,079",－,2.57,0.22
2021/08/13,45,2503,キリンＨＤ,東１,"1,946.0",,-12.5,-0.64%,"5,075",18.8,1.86,3.34
2021/08/13,46,6981,村田製,東１,"9,064",,-96,-1.05%,"5,037",21.4,2.95,1.32
2021/08/13,47,9517,イーレックス,東１,"2,464",,-14,-0.56%,"4,992",22.4,3.29,0.81
2021/08/13,48,6326,クボタ,東１,"2,318.5",,+4.5,+0.19%,"4,905",15.3,1.74,－
2021/08/13,49,2579,コカＢＪＨ,東１,"1,527",,-52,-3.29%,"4,843",－,0.55,3.27
2021/08/13,50,7974,任天堂,東１,"52,440",,+80,+0.15%,"4,815",18.4,3.46,2.73
2021/08/13,51,3402,東レ,東１,739.1,,-2.6,-0.35%,"4,798",13.1,0.93,2.16
2021/08/13,52,8604,野村,東１,556.4,,-2.0,-0.36%,"4,756",－,0.63,－
2021/08/13,53,5698,エンビプロ,東１,"1,668",,+170,+11.35%,"4,742",12.6,1.90,1.98
2021/08/13,54,4507,塩野義,東１,"6,536",,+33,+0.51%,"4,738",19.7,2.28,1.68
2021/08/13,55,8002,丸紅,東１,926.1,,+7.4,+0.81%,"4,672",7.0,0.84,3.67
2021/08/13,56,4565,そーせい,東Ｍ,"1,668",,+119,+7.68%,"4,549",－,2.43,－
2021/08/13,57,1552,ＶＩＸ短先物,東Ｅ,"2,322",,-71,-2.97%,"4,546",－,－,－
2021/08/13,58,6254,野村マイクロ,東１,"5,010",,+75,+1.52%,"4,533",18.2,3.50,1.50
2021/08/13,59,5301,東海カ,東１,"1,633",,-22,-1.33%,"4,531",29.0,1.59,1.84
2021/08/13,60,8750,第一生命ＨＤ,東１,"2,218.0",,-6.0,-0.27%,"4,470",8.0,0.46,3.47
2021/08/13,61,2413,エムスリー,東１,"7,159",,+96,+1.36%,"4,422",－,23.57,－
2021/08/13,62,6613,ＱＤレーザ,東Ｍ,"1,026",,-34,-3.21%,"4,410",－,9.85,－
2021/08/13,63,6723,ルネサス,東１,"1,150",,-16,-1.37%,"4,392",－,2.28,－
2021/08/13,64,8601,大和,東１,602.5,,-3.4,-0.56%,"4,333",－,0.70,－
2021/08/13,65,4751,サイバー,東１,"1,969",,-2,-0.10%,"4,272",24.9,8.27,0.56
2021/08/13,66,6238,フリュー,東１,"1,685",,+207,+14.01%,"4,265",17.1,2.37,2.20
2021/08/13,67,8316,三井住友ＦＧ,東１,"3,873",,-16,-0.41%,"4,262",8.8,0.44,5.16
2021/08/13,68,7014,名村造,東１,290,,+34,+13.28%,"4,250",－,0.55,－
2021/08/13,69,2587,サントリＢＦ,東１,"4,280",,+405,+10.45%,"4,248",21.9,1.59,1.82
2021/08/13,70,9020,ＪＲ東日本,東１,"7,262",,-83,-1.13%,"4,243",76.1,1.13,1.38
2021/08/13,71,6330,東洋エンジ,東１,954,,+80,+9.15%,"4,240",37.3,1.36,－
2021/08/13,72,7936,アシックス,東１,"2,669",,+59,+2.26%,"4,237",195,3.36,0.90
2021/08/13,73,7370,Ｅｎｊｉｎ,東Ｍ,"3,830",,+155,+4.22%,"4,224",48.0,22.91,－
2021/08/13,74,8031,三井物,東１,"2,633.5",,+18.5,+0.71%,"4,199",6.7,0.90,3.42
2021/08/13,75,5108,ブリヂストン,東１,"5,144",,-5,-0.10%,"4,177",11.1,1.40,3.30
2021/08/13,76,8035,東エレク,東１,"44,500",,-840,-1.85%,"4,104",21.0,6.83,2.38
2021/08/13,77,6481,ＴＨＫ,東１,"2,789",,+2,+0.07%,"4,103",14.1,1.23,－
