日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/08/12,1,9107,川崎汽,東１,"4,790",,+405,+9.24%,"16,631",1.7,1.39,－
2021/08/12,2,9984,ＳＢＧ,東１,"6,654",,-57,-0.85%,"16,595",－,1.06,0.66
2021/08/12,3,8256,プロルート,ＪＱ,524,S,+80,+18.02%,"15,986",118,16.60,－
2021/08/12,4,9101,郵船,東１,"8,060",,+200,+2.54%,"15,678",2.7,1.78,8.68
2021/08/12,5,4582,シンバイオ,ＪＧ,"1,149",,+18,+1.59%,"15,643",38.4,11.08,－
2021/08/12,6,8306,三菱ＵＦＪ,東１,614.1,,+1.5,+0.24%,"15,308",9.3,0.45,4.40
2021/08/12,7,6920,レーザーテク,東１,"20,270",,+60,+0.30%,"14,607",87.0,33.13,0.40
2021/08/12,8,4568,第一三共,東１,"2,271.5",,+124.5,+5.80%,"14,497",87.1,3.40,1.19
2021/08/12,9,3659,ネクソン,東１,"2,210",,+69,+3.22%,"12,614",－,2.50,0.23
2021/08/12,10,4755,楽天グループ,東１,"1,257",,-86,-6.40%,"11,550",－,1.73,－
2021/08/12,11,5401,日本製鉄,東１,"2,196.0",,-14.5,-0.66%,"11,139",5.5,0.68,－
2021/08/12,12,3436,ＳＵＭＣＯ,東１,"2,280",,-62,-2.65%,"11,058",－,2.00,－
2021/08/12,13,7201,日産自,東１,626.6,,+7.6,+1.23%,"10,454",40.9,0.60,－
2021/08/12,14,4507,塩野義,東１,"6,503",,+71,+1.10%,"10,432",19.6,2.27,1.69
2021/08/12,15,6613,ＱＤレーザ,東Ｍ,"1,060",,-91,-7.91%,"10,344",－,10.18,－
2021/08/12,16,4188,三菱ケミＨＤ,東１,963.0,,+26.9,+2.87%,"10,264",14.1,1.05,2.49
2021/08/12,17,9104,商船三井,東１,"7,340",,+240,+3.38%,"10,003",2.6,1.25,7.49
2021/08/12,18,2579,コカＢＪＨ,東１,"1,579",,-282,-15.15%,"9,775",－,0.57,3.17
2021/08/12,19,9202,ＡＮＡＨＤ,東１,"2,620.0",,-22.0,-0.83%,"9,560",352,1.46,－
2021/08/12,20,4689,ＺＨＤ,東１,619.1,,-10.5,-1.67%,"9,007",－,1.76,0.90
2021/08/12,21,8316,三井住友ＦＧ,東１,"3,889",,+13,+0.34%,"8,320",8.9,0.45,5.14
2021/08/12,22,4477,ＢＡＳＥ,東Ｍ,"1,060",,-65,-5.78%,"8,195",－,7.32,－
2021/08/12,23,3936,ＧＷ,東Ｍ,"7,910",,+700,+9.71%,"8,193",97.1,47.32,－
2021/08/12,24,3696,セレス,東１,"2,626",,-589,-18.32%,"8,085",14.5,3.54,1.37
2021/08/12,25,8604,野村,東１,558.4,,+9.8,+1.79%,"8,060",－,0.63,－
2021/08/12,26,1570,日経レバ,東Ｅ,"14,840",,-70,-0.47%,"8,049",－,－,－
2021/08/12,27,9201,ＪＡＬ,東１,"2,290",,-15,-0.65%,"7,940",－,1.12,－
2021/08/12,28,9308,乾汽船,東１,"1,983",,+319,+19.17%,"7,753",6.9,2.48,6.66
2021/08/12,29,5301,東海カ,東１,"1,655",,+130,+8.52%,"7,700",29.4,1.61,1.81
2021/08/12,30,5698,エンビプロ,東１,"1,498",,+249,+19.94%,"7,563",11.3,1.71,2.20
2021/08/12,31,6502,東芝,東１,"4,460",,-190,-4.09%,"7,548",－,1.72,4.26
2021/08/12,32,5411,ＪＦＥ,東１,"1,513",,+6,+0.40%,"7,415",3.6,0.49,－
2021/08/12,33,8750,第一生命ＨＤ,東１,"2,224.0",,+29.0,+1.32%,"7,398",8.0,0.46,3.46
2021/08/12,34,5108,ブリヂストン,東１,"5,149",,+9,+0.18%,"7,345",11.2,1.41,3.30
2021/08/12,35,6326,クボタ,東１,"2,314.0",,+21.5,+0.94%,"7,115",15.3,1.74,－
2021/08/12,36,2503,キリンＨＤ,東１,"1,958.5",,+17.5,+0.90%,"7,072",18.9,1.87,3.32
