日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/11/26,1,9984,ＳＢＧ,東１,"6,336",,-347,-5.19%,"52,581",－,1.03,0.69
2021/11/26,2,3936,ＧＷ,東Ｍ,"2,245",,+70,+3.22%,"40,976",134,91.22,－
2021/11/26,3,9202,ＡＮＡＨＤ,東１,"2,361.0",,-111.5,-4.51%,"35,297",－,1.39,－
2021/11/26,4,6920,レーザーテク,東１,"29,010",,"-1,350",-4.45%,"34,981",124,51.00,0.28
2021/11/26,5,1570,日経レバ,東Ｅ,"15,680",,-820,-4.97%,"31,856",－,－,－
2021/11/26,6,9250,ＧＲＣＳ,東Ｍ,"10,300",,"-1,100",-9.65%,"26,461",93.0,63.60,－
2021/11/26,7,4565,そーせい,東Ｍ,"2,232",,+32,+1.45%,"25,851",－,3.38,－
2021/11/26,8,4689,ＺＨＤ,東１,767.2,,-14.6,-1.87%,"21,786",－,2.16,0.72
2021/11/26,9,8306,三菱ＵＦＪ,東１,623.0,,-11.9,-1.87%,"21,405",7.6,0.45,4.49
2021/11/26,10,9201,ＪＡＬ,東１,"2,135",,-148,-6.48%,"19,399",－,1.10,－
2021/11/26,11,7203,トヨタ,東１,"2,074.5",,-37.5,-1.78%,"18,013",11.5,1.17,－
2021/11/26,12,4591,リボミック,東Ｍ,581,,+49,+9.21%,"17,136",－,3.10,－
2021/11/26,13,6098,リクルート,東１,"7,011",,-67,-0.95%,"14,581",42.7,9.11,0.30
2021/11/26,14,4188,三菱ケミＨＤ,東１,918.5,,-37.1,-3.88%,"13,132",6.8,0.99,3.27
2021/11/26,15,7201,日産自,東１,628.9,,-10.4,-1.63%,"12,496",13.7,0.59,－
2021/11/26,16,6178,日本郵政,東１,868.3,,-9.7,-1.10%,"12,060",6.8,0.24,5.76
2021/11/26,17,5401,日本製鉄,東１,"1,806.5",,-49.5,-2.67%,"12,045",3.2,0.53,－
2021/11/26,18,1552,ＶＩＸ短先物,東Ｅ,"2,015",,+142,+7.58%,"11,617",－,－,－
2021/11/26,19,9253,スローガン,東Ｍ,"1,617",,+95,+6.24%,"10,767",31.2,6.30,－
2021/11/26,20,6981,村田製,東１,"8,574",,-176,-2.01%,"10,702",20.2,2.66,1.40
2021/11/26,21,7733,オリンパス,東１,"2,560.0",,-20.0,-0.78%,"10,568",30.2,7.38,0.55
2021/11/26,22,6501,日立,東１,"7,087",,-213,-2.92%,"10,262",12.5,1.79,－
2021/11/26,23,9603,ＨＩＳ,東１,"2,080",,-163,-7.27%,"10,071",－,2.58,－
2021/11/26,24,3436,ＳＵＭＣＯ,東１,"2,461",,-83,-3.26%,"10,046",24.0,2.55,1.46
2021/11/26,25,6758,ソニーＧ,東１,"13,985",,-275,-1.93%,"9,687",23.7,2.45,－
2021/11/26,26,6301,コマツ,東１,"2,728.0",,-114.0,-4.01%,"9,483",13.8,1.29,2.93
2021/11/26,27,8031,三井物,東１,"2,682.5",,-70.0,-2.54%,"9,462",6.0,0.92,3.54
2021/11/26,28,8316,三井住友ＦＧ,東１,"3,878",,-74,-1.87%,"9,303",7.9,0.43,5.42
2021/11/26,29,6723,ルネサス,東１,"1,441",,-34,-2.31%,"8,885",－,2.68,－
2021/11/26,30,8591,オリックス,東１,"2,356.0",,-48.0,-2.00%,"8,858",11.3,0.91,3.31
2021/11/26,31,4582,シンバイオ,ＪＧ,"1,477",,-87,-5.56%,"8,629",49.3,12.56,－
2021/11/26,32,3402,東レ,東１,701.8,,-11.9,-1.67%,"8,571",12.1,0.86,2.28
2021/11/26,33,2413,エムスリー,東１,"6,111",,-104,-1.67%,"8,446",－,17.93,－
2021/11/26,34,4507,塩野義,東１,"8,093",,-222,-2.67%,"8,389",24.4,2.77,1.36
2021/11/26,35,8604,野村,東１,491.3,,-10.1,-2.01%,"8,230",－,0.56,－
2021/11/26,36,9020,ＪＲ東日本,東１,"7,131",,-175,-2.40%,"8,079",－,1.13,1.40
2021/11/26,37,5020,ＥＮＥＯＳ,東１,435.7,,-4.3,-0.98%,"8,076",5.0,0.55,5.05
2021/11/26,38,8698,マネックスＧ,東１,871,,-29,-3.22%,"7,595",－,2.25,－
2021/11/26,39,7187,ジェイリース,東１,"2,274",,-124,-5.17%,"7,584",19.1,11.58,1.32
2021/11/26,40,7162,アストマクス,ＪＱ,269,,+37,+15.95%,"7,438",－,0.64,－
2021/11/26,41,1357,日経Ｄインバ,東Ｅ,395,,+20,+5.33%,"7,383",－,－,－
2021/11/26,42,6752,パナソニック,東１,"1,316.0",,-38.0,-2.81%,"7,330",12.8,1.11,－
2021/11/26,43,7267,ホンダ,東１,"3,247.0",,-55.0,-1.67%,"7,119",10.1,0.59,3.39
2021/11/26,44,8308,りそなＨＤ,東１,427.7,,-7.1,-1.63%,"6,991",7.1,0.40,4.91
2021/11/26,45,7751,キヤノン,東１,"2,591.0",,-54.0,-2.04%,"6,907",13.5,0.99,3.47
2021/11/26,46,9107,川崎汽,東１,"4,810",,-130,-2.63%,"6,879",1.2,0.96,6.24
2021/11/26,47,4911,資生堂,東１,"6,921",,-186,-2.62%,"6,765",92.2,5.23,0.72
2021/11/26,48,4502,武田,東１,"3,136.0",,-20.0,-0.63%,"6,736",26.8,0.93,5.74
2021/11/26,49,6205,ＯＫＫ,東１,843,,+73,+9.48%,"6,729",－,0.85,－
2021/11/26,50,7047,ポート,東Ｍ,"1,685",,+119,+7.60%,"6,678",43.3,8.50,－
2021/11/26,51,4568,第一三共,東１,"2,942.0",,-93.0,-3.06%,"6,625",88.1,4.30,0.92
2021/11/26,52,8801,三井不,東１,"2,433.5",,-90.0,-3.57%,"6,544",14.6,0.89,1.81
2021/11/26,53,9021,ＪＲ西日本,東１,"5,046",,-169,-3.24%,"6,537",－,1.20,1.98
2021/11/26,54,7013,ＩＨＩ,東１,"2,322",,-140,-5.69%,"6,455",10.0,1.10,2.58
2021/11/26,55,8058,三菱商,東１,"3,515.0",,-62.0,-1.73%,"6,372",7.0,0.88,4.04
2021/11/26,56,5411,ＪＦＥ,東１,"1,403",,-33,-2.30%,"6,202",3.2,0.44,－
2021/11/26,57,4755,楽天グループ,東１,"1,200",,-31,-2.52%,"6,189",－,1.69,－
2021/11/26,58,8750,第一生命ＨＤ,東１,"2,337.0",,-32.5,-1.37%,"6,166",7.1,0.50,3.42
2021/11/26,59,1605,ＩＮＰＥＸ,東１,950,,-24,-2.46%,"6,155",7.2,0.44,4.21
2021/11/26,60,8035,東エレク,東１,"60,840",,"-1,440",-2.31%,"6,139",23.7,8.07,2.11
2021/11/26,61,6326,クボタ,東１,"2,451.5",,-36.5,-1.47%,"6,098",16.2,1.82,1.71
2021/11/26,62,1458,楽天Ｗブル,東Ｅ,"18,330",,"-1,000",-5.17%,"6,044",－,－,－
2021/11/26,63,6902,デンソー,東１,"8,657",,-143,-1.63%,"6,010",19.8,1.65,1.85
2021/11/26,64,8001,伊藤忠,東１,"3,357.0",,-89.0,-2.58%,"6,002",6.6,1.33,3.28
2021/11/26,65,2914,ＪＴ,東１,"2,274.5",,-22.0,-0.96%,"5,997",12.2,1.45,6.16
2021/11/26,66,8411,みずほＦＧ,東１,"1,445.5",,-17.5,-1.20%,"5,990",6.9,0.38,5.53
