日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/08,1,9984,ＳＢＧ,東１,"6,118",,+169,+2.84%,"45,441",－,0.98,0.72
2021/10/08,2,9101,郵船,東１,"7,390",,-360,-4.65%,"26,640",2.5,1.63,9.47
2021/10/08,3,4502,武田,東１,"3,199.0",,-22.0,-0.68%,"19,827",20.1,0.96,5.63
2021/10/08,4,8306,三菱ＵＦＪ,東１,650.8,,0.0,0.00%,"18,048",9.8,0.48,4.15
2021/10/08,5,9107,川崎汽,東１,"5,170",,-240,-4.44%,"17,931",1.8,1.50,－
2021/10/08,6,6920,レーザーテク,東１,"24,140",,+480,+2.03%,"17,434",103,39.46,0.34
2021/10/08,7,7868,広済堂ＨＤ,東１,"1,115",,+54,+5.09%,"17,086",14.7,0.79,－
2021/10/08,8,1570,日経レバ,東Ｅ,"15,010",,+420,+2.88%,"16,563",－,－,－
2021/10/08,9,7203,トヨタ,東１,"1,923.0",,+54.0,+2.89%,"16,352",11.6,1.10,－
2021/10/08,10,4689,ＺＨＤ,東１,691.9,,+1.3,+0.19%,"13,143",－,1.97,0.80
2021/10/08,11,9202,ＡＮＡＨＤ,東１,"2,719.0",,-5.5,-0.20%,"12,972",365,1.52,－
2021/10/08,12,5020,ＥＮＥＯＳ,東１,448.7,,-1.9,-0.42%,"12,723",10.3,0.60,4.90
2021/10/08,13,9104,商船三井,東１,"6,690",,-400,-5.64%,"12,463",2.4,1.14,8.22
2021/10/08,14,4188,三菱ケミＨＤ,東１,958.1,,+8.2,+0.86%,"12,016",14.0,1.05,2.50
2021/10/08,15,6178,日本郵政,東１,929.6,,+8.5,+0.92%,"11,890",10.3,0.26,5.38
2021/10/08,16,8002,丸紅,東１,925.7,,+9.5,+1.04%,"11,847",7.0,0.84,3.67
2021/10/08,17,7201,日産自,東１,535.9,,+11.2,+2.13%,"10,990",35.0,0.51,－
2021/10/08,18,5401,日本製鉄,東１,"1,916.0",,+19.5,+1.03%,"10,691",4.8,0.59,－
2021/10/08,19,6981,村田製,東１,"8,520",,+15,+0.18%,"10,471",20.1,2.77,1.41
2021/10/08,20,6098,リクルート,東１,"6,870",,+182,+2.72%,"9,619",49.9,9.63,0.31
2021/10/08,21,4568,第一三共,東１,"2,900.5",,+10.5,+0.36%,"9,505",111,4.34,0.93
2021/10/08,22,1605,ＩＮＰＥＸ,東１,934,,+39,+4.36%,"9,052",8.0,0.47,4.28
2021/10/08,23,5411,ＪＦＥ,東１,"1,617",,+25,+1.57%,"8,888",3.9,0.53,－
2021/10/08,24,9201,ＪＡＬ,東１,"2,517",,+5,+0.20%,"8,689",－,1.23,－
2021/10/08,25,9603,ＨＩＳ,東１,"2,622",,+78,+3.07%,"8,638",－,3.20,－
2021/10/08,26,8267,イオン,東１,"2,661.5",,+51.0,+1.95%,"8,618",90.1,2.30,1.35
2021/10/08,27,4477,ＢＡＳＥ,東Ｍ,"1,156",,-33,-2.78%,"8,385",－,7.99,－
2021/10/08,28,6723,ルネサス,東１,"1,311",,+12,+0.92%,"8,372",－,2.61,－
2021/10/08,29,7751,キヤノン,東１,"2,707.0",,+80.5,+3.06%,"8,261",14.1,1.03,3.32
2021/10/08,30,6292,カワタ,東１,"1,261",,-92,-6.80%,"8,194",17.2,0.82,2.38
2021/10/08,31,7267,ホンダ,東１,"3,370.0",,+38.0,+1.14%,"8,097",8.7,0.62,3.26
2021/10/08,32,3382,セブン＆アイ,東１,"4,768",,-33,-0.69%,"8,038",22.2,1.48,2.10
2021/10/08,33,8058,三菱商,東１,"3,505.0",,+25.0,+0.72%,"7,806",13.6,0.90,3.82
2021/10/08,34,9021,ＪＲ西日本,東１,"5,412",,+67,+1.25%,"7,797",－,1.63,1.85
2021/10/08,35,9246,プロカン,東Ｍ,"4,605",,+330,+7.72%,"7,763",91.2,38.94,－
2021/10/08,36,6501,日立,東１,"6,344",,+71,+1.13%,"7,595",11.2,1.71,－
2021/10/08,37,8601,大和,東１,658.6,,+2.5,+0.38%,"7,568",－,0.75,－
2021/10/08,38,4377,ワンキャリア,東Ｍ,"2,193",,-7,-0.32%,"7,513",57.9,36.02,－
2021/10/08,39,8031,三井物,東１,"2,490.0",,+33.0,+1.34%,"7,386",6.3,0.84,3.61
2021/10/08,40,1783,アジアＧＨＤ,ＪＱ,128,,+28,+28.00%,"7,166",752,2.16,－
2021/10/08,41,9434,ＳＢ,東１,"1,517.5",,+7.5,+0.50%,"7,145",14.3,4.88,5.67
2021/10/08,42,8035,東エレク,東１,"47,380",,"+1,490",+3.25%,"7,052",19.9,6.97,2.51
2021/10/08,43,3436,ＳＵＭＣＯ,東１,"2,092",,-19,-0.90%,"7,035",－,1.83,－
2021/10/08,44,1552,ＶＩＸ短先物,東Ｅ,"2,277",,-34,-1.47%,"6,926",－,－,－
2021/10/08,45,2413,エムスリー,東１,"7,312",,+52,+0.72%,"6,815",－,24.07,－
2021/10/08,46,1357,日経Ｄインバ,東Ｅ,421,,-11,-2.55%,"6,809",－,－,－
2021/10/08,47,8591,オリックス,東１,"2,115.5",,0.0,0.00%,"6,761",10.2,0.84,3.69
2021/10/08,48,8802,菱地所,東１,"1,715.0",,+5.0,+0.29%,"6,749",16.1,1.21,1.92
2021/10/08,49,8308,りそなＨＤ,東１,452.2,,-1.9,-0.42%,"6,691",7.5,0.44,4.64
2021/10/08,50,7585,かんなん丸,ＪＱ,785,,-107,-12.00%,"6,616",－,2.54,－
2021/10/08,51,4373,シンプレクス,東１,"2,200",,+133,+6.43%,"6,548",28.3,3.26,1.05
2021/10/08,52,8604,野村,東１,545.3,,-2.8,-0.51%,"6,546",－,0.62,－
2021/10/08,53,9020,ＪＲ東日本,東１,"7,308",,+12,+0.16%,"6,376",76.6,1.13,1.37
2021/10/08,54,8316,三井住友ＦＧ,東１,"3,878",,-26,-0.67%,"6,270",8.9,0.45,5.16
2021/10/08,55,6192,ＨｙＡＳ＆Ｃ,東Ｍ,207,,+20,+10.70%,"6,171",－,3.78,－
2021/10/08,56,3402,東レ,東１,713.5,,+6.1,+0.86%,"6,092",12.7,0.90,2.24
2021/10/08,57,9249,エコシステム,東２,"1,930",,－,－%,"5,909",10.1,2.69,－
2021/10/08,58,6301,コマツ,東１,"2,644.0",,+7.5,+0.28%,"5,881",17.1,1.29,2.34
2021/10/08,59,3498,霞ヶ関Ｃ,東Ｍ,"3,180",,+261,+8.94%,"5,716",21.2,4.38,0.63
