日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/09/29,1,9984,ＳＢＧ,東１,"6,683",,-99,-1.46%,"32,172",－,1.07,0.66
2021/09/29,2,7203,トヨタ,東１,"2,073.0",,-4.0,-0.19%,"31,187",12.5,1.19,－
2021/09/29,3,8306,三菱ＵＦＪ,東１,671.4,,-17.3,-2.51%,"30,517",10.1,0.50,4.02
2021/09/29,4,9101,郵船,東１,"9,340",,-90,-0.95%,"29,154",3.2,2.06,7.49
2021/09/29,5,9107,川崎汽,東１,"6,880",,+190,+2.84%,"26,212",2.4,2.00,－
2021/09/29,6,1570,日経レバ,東Ｅ,"16,660",,-520,-3.03%,"23,596",－,－,－
2021/09/29,7,4689,ＺＨＤ,東１,740.0,,-11.3,-1.50%,"20,712",－,2.11,0.75
2021/09/29,8,6178,日本郵政,東１,945.9,,-57.1,-5.69%,"17,371",10.5,0.27,5.29
2021/09/29,9,4073,ジィ・シィ,東Ｍ,"3,500",,+440,+14.38%,"17,049",52.7,10.25,－
2021/09/29,10,9104,商船三井,東１,"8,450",,-130,-1.52%,"16,924",3.0,1.44,6.51
2021/09/29,11,4375,セーフィー,東Ｍ,"3,350",,－,－%,"16,092",－,75.45,－
2021/09/29,12,6981,村田製,東１,"9,628",,-242,-2.45%,"15,617",22.7,3.13,1.25
2021/09/29,13,9246,プロカン,東Ｍ,"3,950",,－,－%,"15,289",－,33.40,－
2021/09/29,14,9603,ＨＩＳ,東１,"2,913",,+135,+4.86%,"14,450",－,3.55,－
2021/09/29,15,9202,ＡＮＡＨＤ,東１,"2,910.0",,+70.0,+2.46%,"14,441",391,1.62,－
2021/09/29,16,1552,ＶＩＸ短先物,東Ｅ,"2,402",,+203,+9.23%,"14,018",－,－,－
2021/09/29,17,4568,第一三共,東１,"2,946.5",,-77.5,-2.56%,"13,493",112,4.41,0.92
2021/09/29,18,9201,ＪＡＬ,東１,"2,670",,+69,+2.65%,"13,257",－,1.31,－
2021/09/29,19,6501,日立,東１,"6,607",,-326,-4.70%,"13,080",11.6,1.78,－
2021/09/29,20,6723,ルネサス,東１,"1,406",,-15,-1.06%,"12,986",－,2.80,－
2021/09/29,21,6920,レーザーテク,東１,"26,530",,-230,-0.86%,"12,729",113,43.37,0.31
2021/09/29,22,5401,日本製鉄,東１,"2,063.0",,-57.5,-2.71%,"12,558",5.1,0.64,－
2021/09/29,23,6098,リクルート,東１,"6,802",,-272,-3.85%,"12,135",49.4,9.54,0.31
2021/09/29,24,8316,三井住友ＦＧ,東１,"4,023",,-162,-3.87%,"11,488",9.2,0.46,4.97
2021/09/29,25,7013,ＩＨＩ,東１,"2,843",,+103,+3.76%,"10,912",12.3,1.37,2.11
2021/09/29,26,7267,ホンダ,東１,"3,547.0",,-8.0,-0.23%,"10,731",9.2,0.66,3.10
2021/09/29,27,7201,日産自,東１,566.5,,-6.3,-1.10%,"10,363",37.0,0.54,－
2021/09/29,28,8308,りそなＨＤ,東１,455.5,,-16.0,-3.39%,"10,253",7.6,0.44,4.61
2021/09/29,29,4502,武田,東１,"3,646.0",,-109.0,-2.90%,"10,032",22.9,1.09,4.94
2021/09/29,30,4004,昭電工,東１,"2,737",,+39,+1.45%,"9,760",－,1.19,2.37
2021/09/29,31,3436,ＳＵＭＣＯ,東１,"2,274",,-64,-2.74%,"9,755",－,1.99,－
2021/09/29,32,2413,エムスリー,東１,"8,055",,-159,-1.94%,"9,664",－,26.52,－
2021/09/29,33,8591,オリックス,東１,"2,145.0",,-50.5,-2.30%,"9,632",10.4,0.85,3.64
2021/09/29,34,4507,塩野義,東１,"7,264",,+34,+0.47%,"9,608",21.9,2.53,1.51
2021/09/29,35,5020,ＥＮＥＯＳ,東１,463.1,,-10.3,-2.18%,"9,423",10.6,0.62,4.75
2021/09/29,36,8604,野村,東１,565.9,,-17.6,-3.02%,"9,413",－,0.64,－
2021/09/29,37,4188,三菱ケミＨＤ,東１,995.8,,-25.7,-2.52%,"9,407",14.6,1.09,2.41
2021/09/29,38,8002,丸紅,東１,919.8,,-21.1,-2.24%,"9,388",6.9,0.83,3.70
2021/09/29,39,9020,ＪＲ東日本,東１,"7,535",,+170,+2.31%,"9,378",79.0,1.17,1.33
2021/09/29,40,4374,ロボペイ,東Ｍ,"3,620",,+240,+7.10%,"9,210",132,41.79,－
2021/09/29,41,9519,レノバ,東１,"4,605",,-145,-3.05%,"8,996",70.6,17.58,－
2021/09/29,42,8411,みずほＦＧ,東１,"1,600.0",,-69.0,-4.13%,"8,910",8.0,0.43,4.69
2021/09/29,43,9021,ＪＲ西日本,東１,"5,458",,+59,+1.09%,"8,907",－,1.61,1.83
2021/09/29,44,7532,パンパシＨＤ,東１,"2,184",,+65,+3.07%,"8,865",22.6,3.11,0.76
2021/09/29,45,8031,三井物,東１,"2,440.0",,-72.5,-2.89%,"8,798",6.2,0.83,3.69
2021/09/29,46,5411,ＪＦＥ,東１,"1,747",,-59,-3.27%,"8,724",4.2,0.57,－
2021/09/29,47,9434,ＳＢ,東１,"1,525.5",,-58.5,-3.69%,"8,599",14.3,4.91,5.64
2021/09/29,48,6758,ソニーＧ,東１,"12,440",,-480,-3.72%,"8,426",22.0,2.23,－
2021/09/29,49,8601,大和,東１,665.1,,-18.8,-2.75%,"7,916",－,0.76,－
2021/09/29,50,7751,キヤノン,東１,"2,768.0",,-32.0,-1.14%,"7,427",14.4,1.05,3.25
2021/09/29,51,3402,東レ,東１,726.8,,-20.9,-2.80%,"6,905",12.9,0.92,2.20
2021/09/29,52,5381,Ｍｉｐｏｘ,ＪＱ,"1,229",,-51,-3.98%,"6,666",29.2,3.08,－
2021/09/29,53,8750,第一生命ＨＤ,東１,"2,471.0",,-34.5,-1.38%,"6,591",9.5,0.55,3.12
2021/09/29,54,6861,キーエンス,東１,"64,390",,"-3,090",-4.58%,"6,578",－,7.96,0.31
2021/09/29,55,8035,東エレク,東１,"51,000",,"-2,840",-5.27%,"6,566",21.4,7.50,2.33
2021/09/29,56,4372,ユミルリンク,東Ｍ,"1,482",,+84,+6.01%,"6,557",26.0,4.74,－
2021/09/29,57,7733,オリンパス,東１,"2,413.0",,-45.5,-1.85%,"6,489",30.7,7.75,0.58
2021/09/29,58,4169,エネチェンジ,東Ｍ,"3,915",,+475,+13.81%,"6,449",－,53.93,－
2021/09/29,59,6301,コマツ,東１,"2,720.5",,-49.0,-1.77%,"6,084",17.6,1.33,2.28
2021/09/29,60,4523,エーザイ,東１,"8,544",,-233,-2.65%,"6,047",41.9,3.39,1.87
2021/09/29,61,9433,ＫＤＤＩ,東１,"3,751",,-55,-1.45%,"6,012",12.9,1.77,3.33
2021/09/29,62,1458,楽天Ｗブル,東Ｅ,"19,470",,-640,-3.18%,"5,944",－,－,－
2021/09/29,63,1357,日経Ｄインバ,東Ｅ,380,,+10,+2.70%,"5,918",－,－,－
2021/09/29,64,7868,広済堂,東１,"1,544",,-105,-6.37%,"5,902",20.4,1.09,－
2021/09/29,65,4406,日理化,東１,369,,-15,-3.91%,"5,890",22.9,0.89,0.81
2021/09/29,66,6503,三菱電,東１,"1,567.0",,-22.5,-1.42%,"5,887",16.0,1.21,－
2021/09/29,67,9432,ＮＴＴ,東１,"3,120.0",,-88.0,-2.74%,"5,863",10.4,1.46,3.53
2021/09/29,68,4543,テルモ,東１,"5,265",,-118,-2.19%,"5,827",43.3,4.55,0.57
2021/09/29,69,8058,三菱商,東１,"3,509.0",,-83.0,-2.31%,"5,804",13.6,0.90,3.82
2021/09/29,70,8801,三井不,東１,"2,666.5",,-54.5,-2.00%,"5,770",16.0,1.00,1.65
2021/09/29,71,7012,川重,東１,"2,594",,-6,-0.23%,"5,694",22.9,0.99,1.16
2021/09/29,72,1605,ＩＮＰＥＸ,東１,887,,-6,-0.67%,"5,691",7.6,0.44,4.51
2021/09/29,73,4519,中外薬,東１,"4,107",,-86,-2.05%,"5,667",－,6.42,1.46
2021/09/29,74,9244,デジタリフト,東Ｍ,"1,980",,-227,-10.29%,"5,638",26.5,8.51,－
2021/09/29,75,1459,楽天Ｗベア,東Ｅ,"1,522",,+46,+3.12%,"5,566",－,－,－
2021/09/29,76,4452,花王,東１,"6,609",,-78,-1.17%,"5,525",24.7,3.42,2.18
2021/09/29,77,9308,乾汽船,東１,"2,446",,-24,-0.97%,"5,515",8.5,3.06,5.40
2021/09/29,78,1568,ＴＰＸブル,東Ｅ,"26,500",,-660,-2.43%,"5,467",－,－,－
2021/09/29,79,1447,ＩＴｂｏｏｋ,東Ｍ,543,,+56,+11.50%,"5,405",75.0,4.94,－
2021/09/29,80,6594,日電産,東１,"12,515",,-405,-3.13%,"5,375",52.3,6.59,0.48
2021/09/29,81,6857,アドテスト,東１,"10,210",,-610,-5.64%,"5,368",26.6,7.01,－
2021/09/29,82,6752,パナソニック,東１,"1,406.0",,-37.0,-2.56%,"5,221",15.6,1.23,－
2021/09/29,83,8267,イオン,東１,"2,942.0",,-30.5,-1.03%,"5,219",99.5,2.55,1.22
2021/09/29,84,3382,セブン＆アイ,東１,"5,088",,-43,-0.84%,"5,181",23.6,1.61,1.97
2021/09/29,85,9501,東電ＨＤ,東１,353,,+14,+4.13%,"5,162",8.4,0.18,－
