日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/22,1,3996,サインポスト,東１,"1,707",,+39,+2.34%,"40,259",－,14.92,－
2021/10/22,2,9984,ＳＢＧ,東１,"6,610",,+36,+0.55%,"37,908",－,1.06,0.67
2021/10/22,3,4689,ＺＨＤ,東１,663.1,,-30.5,-4.40%,"27,261",－,1.89,0.84
2021/10/22,4,6920,レーザーテク,東１,"25,810",,+930,+3.74%,"21,225",110,42.19,0.32
2021/10/22,5,1518,三井松島ＨＤ,東１,"1,599",,+120,+8.11%,"19,105",10.4,0.67,3.13
2021/10/22,6,6178,日本郵政,東１,876.8,,-14.5,-1.63%,"18,180",9.7,0.25,5.70
2021/10/22,7,1570,日経レバ,東Ｅ,"15,750",,+90,+0.57%,"16,999",－,－,－
2021/10/22,8,8306,三菱ＵＦＪ,東１,652.7,,-2.1,-0.32%,"13,997",9.9,0.48,4.14
2021/10/22,9,2395,新日本科学,東１,"1,369",,+192,+16.31%,"13,994",11.6,3.22,1.46
2021/10/22,10,9245,リベロ,東Ｍ,"2,984",S,+500,+20.13%,"13,021",71.3,12.80,－
2021/10/22,11,3936,ＧＷ,東Ｍ,"9,590",S,"+1,500",+18.54%,"12,596",455,217,－
2021/10/22,12,3436,ＳＵＭＣＯ,東１,"2,149",,+28,+1.32%,"12,080",－,2.27,－
2021/10/22,13,7203,トヨタ,東１,"1,983.5",,0.0,0.00%,"11,637",11.9,1.14,－
2021/10/22,14,7201,日産自,東１,587.2,,-8.3,-1.39%,"10,922",38.3,0.56,－
2021/10/22,15,5020,ＥＮＥＯＳ,東１,465.2,,-0.5,-0.11%,"10,690",10.7,0.62,4.73
2021/10/22,16,6301,コマツ,東１,"2,892.0",,+67.0,+2.37%,"10,555",18.7,1.42,2.14
2021/10/22,17,3681,ブイキューブ,東１,"1,782",,-47,-2.57%,"10,442",21.5,9.90,0.45
2021/10/22,18,5401,日本製鉄,東１,"1,940.5",,-23.5,-1.20%,"10,001",4.8,0.60,－
2021/10/22,19,8002,丸紅,東１,949.0,,-7.6,-0.79%,"8,925",7.2,0.86,3.58
2021/10/22,20,6981,村田製,東１,"8,476",,-33,-0.39%,"8,775",20.0,2.76,1.42
2021/10/22,21,4588,オンコリス,東Ｍ,700,,+6,+0.86%,"8,773",－,2.72,－
2021/10/22,22,4188,三菱ケミＨＤ,東１,965.0,,-8.0,-0.82%,"8,755",14.1,1.06,2.49
2021/10/22,23,6723,ルネサス,東１,"1,391",,+55,+4.12%,"8,378",－,2.77,－
2021/10/22,24,2158,フロンテオ,東Ｍ,"2,358",,+122,+5.46%,"8,374",127,18.82,0.21
2021/10/22,25,6098,リクルート,東１,"7,015",,-30,-0.43%,"8,246",51.0,9.84,0.30
2021/10/22,26,4477,ＢＡＳＥ,東Ｍ,"1,012",,-56,-5.24%,"8,231",－,6.99,－
2021/10/22,27,4889,レナ,東Ｍ,916,,+78,+9.31%,"8,115",－,14.63,－
2021/10/22,28,1552,ＶＩＸ短先物,東Ｅ,"1,967",,-77,-3.77%,"8,108",－,－,－
2021/10/22,29,9101,郵船,東１,"7,770",,+120,+1.57%,"7,708",2.6,1.71,9.01
2021/10/22,30,4751,サイバー,東１,"1,985",,-59,-2.89%,"7,487",25.1,8.34,0.55
2021/10/22,31,8035,東エレク,東１,"50,750",,"+2,140",+4.40%,"7,328",21.3,7.47,2.34
2021/10/22,32,9202,ＡＮＡＨＤ,東１,"2,699.0",,+10.0,+0.37%,"7,284",362,1.50,－
2021/10/22,33,8604,野村,東１,554.0,,-9.6,-1.70%,"7,082",－,0.63,－
2021/10/22,34,8058,三菱商,東１,"3,559.0",,-15.0,-0.42%,"6,943",13.8,0.91,3.77
2021/10/22,35,6501,日立,東１,"6,685",,-7,-0.10%,"6,700",11.8,1.80,－
2021/10/22,36,8698,マネックスＧ,東１,765,,-11,-1.42%,"6,528",－,2.07,－
2021/10/22,37,4568,第一三共,東１,"2,750.5",,+16.5,+0.60%,"6,519",105,4.12,0.98
2021/10/22,38,2413,エムスリー,東１,"7,397",,+76,+1.04%,"6,345",－,24.35,－
2021/10/22,39,8750,第一生命ＨＤ,東１,"2,425.5",,-12.5,-0.51%,"6,192",9.3,0.53,3.17
2021/10/22,40,7267,ホンダ,東１,"3,417.0",,+1.0,+0.03%,"6,101",8.8,0.63,3.22
2021/10/22,41,8411,みずほＦＧ,東１,"1,530.5",,-25.0,-1.61%,"6,019",7.6,0.41,4.90
2021/10/22,42,3402,東レ,東１,708.0,,-4.6,-0.65%,"5,986",12.6,0.89,2.26
2021/10/22,43,7751,キヤノン,東１,"2,847.5",,-3.0,-0.11%,"5,903",14.8,1.08,3.16
2021/10/22,44,6522,アスタリスク,東Ｍ,"10,040",S,"+1,500",+17.56%,"5,841",66.0,36.35,－
2021/10/22,45,4502,武田,東１,"3,203.0",,-4.0,-0.12%,"5,825",20.1,0.96,5.62
2021/10/22,46,9603,ＨＩＳ,東１,"2,502",,-23,-0.91%,"5,776",－,3.05,－
2021/10/22,47,7373,アイドマＨＤ,東Ｍ,"7,640",,+200,+2.69%,"5,774",78.3,19.19,－
2021/10/22,48,5411,ＪＦＥ,東１,"1,678",,-24,-1.41%,"5,750",4.0,0.55,－
2021/10/22,49,8316,三井住友ＦＧ,東１,"3,865",,-7,-0.18%,"5,684",8.8,0.44,5.17
2021/10/22,50,9021,ＪＲ西日本,東１,"5,323",,-32,-0.60%,"5,493",－,1.60,1.88
2021/10/22,51,9020,ＪＲ東日本,東１,"7,270",,-53,-0.72%,"5,345",76.2,1.13,1.38
2021/10/22,52,8601,大和,東１,665.8,,-5.8,-0.86%,"5,290",－,0.76,－
2021/10/22,53,6758,ソニーＧ,東１,"12,815",,+150,+1.18%,"5,232",22.7,2.30,－
2021/10/22,54,9107,川崎汽,東１,"5,060",,-40,-0.78%,"5,231",1.8,1.47,－
2021/10/22,55,7453,良品計画,東１,"2,214",,-65,-2.85%,"5,227",18.2,2.74,1.81
2021/10/22,56,4911,資生堂,東１,"7,363",,+59,+0.81%,"5,207",82.9,6.13,0.68
2021/10/22,57,8031,三井物,東１,"2,574.5",,-13.0,-0.50%,"5,147",6.5,0.87,3.50
2021/10/22,58,8308,りそなＨＤ,東１,440.3,,-2.3,-0.52%,"5,139",7.3,0.43,4.77
2021/10/22,59,1357,日経Ｄインバ,東Ｅ,396,,-3,-0.75%,"5,116",－,－,－
2021/10/22,60,8591,オリックス,東１,"2,148.0",,-9.5,-0.44%,"4,969",10.3,0.85,3.63
2021/10/22,61,4591,リボミック,東Ｍ,394,,-6,-1.50%,"4,825",－,1.94,－
2021/10/22,62,1605,ＩＮＰＥＸ,東１,951,,-12,-1.25%,"4,773",8.2,0.47,4.21
2021/10/22,63,9201,ＪＡＬ,東１,"2,483",,+12,+0.49%,"4,729",－,1.22,－
2021/10/22,64,6752,パナソニック,東１,"1,378.5",,+10.5,+0.77%,"4,714",15.3,1.21,－
2021/10/22,65,9434,ＳＢ,東１,"1,530.5",,-1.0,-0.07%,"4,672",14.4,4.92,5.62
2021/10/22,66,7733,オリンパス,東１,"2,508.0",,+36.5,+1.48%,"4,636",31.9,8.05,0.56
2021/10/22,67,4004,昭電工,東１,"2,880",,-7,-0.24%,"4,612",－,1.27,2.26
2021/10/22,68,7012,川重,東１,"2,358",,+14,+0.60%,"4,502",20.8,0.90,1.27
2021/10/22,69,7731,ニコン,東１,"1,298",,+25,+1.96%,"4,353",21.7,0.86,2.31
2021/10/22,70,6902,デンソー,東１,"7,793",,-14,-0.18%,"4,343",17.9,1.49,1.80
2021/10/22,71,7011,三菱重,東１,"2,982.0",,-52.0,-1.71%,"4,331",11.1,0.74,3.02
2021/10/22,72,7270,ＳＵＢＡＲＵ,東１,"2,275.5",,-10.5,-0.46%,"4,288",12.5,0.98,2.46
2021/10/22,73,5381,Ｍｉｐｏｘ,ＪＱ,"1,170",,+20,+1.74%,"4,264",27.8,2.93,－
2021/10/22,74,3825,リミックス,東２,151,,-44,-22.56%,"4,260",7.5,3.10,－
2021/10/22,75,8053,住友商,東１,"1,599.0",,-3.0,-0.19%,"4,240",6.9,0.76,4.38
2021/10/22,76,4755,楽天グループ,東１,"1,244",,+19,+1.55%,"4,224",－,1.72,－
2021/10/22,77,9433,ＫＤＤＩ,東１,"3,689",,-37,-0.99%,"4,216",12.7,1.74,3.39
2021/10/22,78,5713,住友鉱,東１,"4,382",,-120,-2.67%,"4,211",－,1.03,3.04
2021/10/22,79,6999,ＫＯＡ,東１,"1,578",,-142,-8.26%,"4,196",－,0.91,－
2021/10/22,80,1458,楽天Ｗブル,東Ｅ,"18,440",,+100,+0.55%,"4,194",－,－,－
2021/10/22,81,8267,イオン,東１,"2,617.0",,+16.0,+0.62%,"4,194",88.6,2.27,1.38
2021/10/22,82,4452,花王,東１,"6,391",,-59,-0.91%,"4,178",23.8,3.31,2.25
2021/10/22,83,2802,味の素,東１,"3,349.0",,+11.0,+0.33%,"4,137",30.4,2.90,1.31
