日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/06/03,1,7203,トヨタ,東１,"9,790",,+162,+1.68%,"34,273",11.9,1.17,－
2021/06/03,2,9984,ＳＢＧ,東１,"8,208",,+99,+1.22%,"28,098",－,1.38,0.54
2021/06/03,3,6614,シキノＨＴ,ＪＱ,"2,408",,-54,-2.19%,"21,717",62.1,8.51,－
2021/06/03,4,6613,ＱＤレーザ,東Ｍ,"1,607",,-18,-1.11%,"21,497",－,14.59,－
2021/06/03,5,9202,ＡＮＡＨＤ,東１,"2,755.5",,+2.5,+0.09%,"18,347",370,1.29,－
2021/06/03,6,9020,ＪＲ東日本,東１,"8,421",,+279,+3.43%,"17,400",88.2,1.25,1.19
2021/06/03,7,4582,シンバイオ,ＪＧ,"1,917",,-51,-2.59%,"17,058",64.0,19.13,－
2021/06/03,8,6920,レーザーテク,東１,"23,010",,"+1,550",+7.22%,"16,721",148,42.84,0.24
2021/06/03,9,8306,三菱ＵＦＪ,東１,634.1,,+0.4,+0.06%,"13,109",9.6,0.48,4.26
2021/06/03,10,7042,アクセスＨＤ,ＪＱ,"1,537",,+405,+35.78%,"13,045",－,2.99,－
2021/06/03,11,9201,ＪＡＬ,東１,"2,609",,+9,+0.35%,"12,887",－,1.20,－
2021/06/03,12,6723,ルネサス,東１,"1,268",,+96,+8.19%,"12,885",－,3.06,－
2021/06/03,13,6890,フェローテク,ＪＱ,"2,985",,+240,+8.74%,"11,766",9.0,1.66,0.94
2021/06/03,14,4689,ＺＨＤ,東１,513.0,,-6.6,-1.27%,"10,634",－,1.45,1.08
2021/06/03,15,9603,ＨＩＳ,東１,"2,652",,+52,+2.00%,"10,453",－,2.73,－
2021/06/03,16,3402,東レ,東１,756.0,,-12.6,-1.64%,"10,266",15.1,0.98,2.12
2021/06/03,17,5401,日本製鉄,東１,"1,999.5",,-8.0,-0.40%,"10,009",7.7,0.67,－
2021/06/03,18,8604,野村,東１,602.4,,-3.2,-0.53%,"9,695",－,0.69,－
2021/06/03,19,6503,三菱電,東１,"1,793.0",,+51.0,+2.93%,"9,606",18.3,1.40,－
2021/06/03,20,7369,メイホーＨＤ,東Ｍ,"3,405",,-525,-13.36%,"9,426",20.0,5.18,－
2021/06/03,21,9021,ＪＲ西日本,東１,"6,784",,+69,+1.03%,"9,228",432,1.52,1.47
2021/06/03,22,7201,日産自,東１,562.2,,+8.3,+1.50%,"9,161",－,0.56,－
