日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),約定回数,ＰＥＲ,ＰＢＲ,利回り
2021/10/18,1,9984,ＳＢＧ,東１,"6,238",,-52,-0.83%,"25,482",－,1.00,0.71
2021/10/18,2,6920,レーザーテク,東１,"25,660",,-550,-2.10%,"20,184",110,41.95,0.32
2021/10/18,3,7203,トヨタ,東１,"2,040.0",,+46.5,+2.33%,"16,271",12.3,1.17,－
2021/10/18,4,4176,ココナラ,東Ｍ,"1,800",,+221,+14.00%,"15,932",－,17.30,－
2021/10/18,5,3436,ＳＵＭＣＯ,東１,"2,274",,-11,-0.48%,"15,091",－,1.99,－
2021/10/18,6,8306,三菱ＵＦＪ,東１,660.4,,+3.3,+0.50%,"12,369",10.0,0.49,4.09
2021/10/18,7,1570,日経レバ,東Ｅ,"16,030",,-60,-0.37%,"11,722",－,－,－
2021/10/18,8,4889,レナ,東Ｍ,962,,+89,+10.19%,"11,566",－,15.37,－
2021/10/18,9,4689,ＺＨＤ,東１,692.1,,+4.4,+0.64%,"11,248",－,1.97,0.80
2021/10/18,10,7201,日産自,東１,589.8,,+2.0,+0.34%,"10,351",38.5,0.56,－
2021/10/18,11,5020,ＥＮＥＯＳ,東１,474.8,,+11.9,+2.57%,"10,116",10.9,0.64,4.63
2021/10/18,12,5401,日本製鉄,東１,"2,006.0",,+44.5,+2.27%,"9,942",5.0,0.62,－
2021/10/18,13,9107,川崎汽,東１,"5,020",,+30,+0.60%,"9,734",1.8,1.46,－
2021/10/18,14,9101,郵船,東１,"7,540",,+50,+0.67%,"9,660",2.5,1.66,9.28
2021/10/18,15,2413,エムスリー,東１,"7,251",,-220,-2.94%,"8,564",－,23.87,－
2021/10/18,16,3402,東レ,東１,709.0,,+5.2,+0.74%,"8,535",12.6,0.89,2.26
2021/10/18,17,6178,日本郵政,東１,911.6,,-14.0,-1.51%,"8,526",10.1,0.26,5.48
2021/10/18,18,8002,丸紅,東１,978.3,,+16.3,+1.69%,"8,460",7.4,0.89,3.48
2021/10/18,19,6098,リクルート,東１,"7,270",,-80,-1.09%,"7,984",52.8,10.20,0.29
2021/10/18,20,7267,ホンダ,東１,"3,525.0",,+48.0,+1.38%,"7,923",9.1,0.65,3.12
2021/10/18,21,7751,キヤノン,東１,"2,840.0",,+52.0,+1.87%,"7,842",14.8,1.08,3.17
2021/10/18,22,5411,ＪＦＥ,東１,"1,763",,+57,+3.34%,"7,558",4.2,0.57,－
2021/10/18,23,1605,ＩＮＰＥＸ,東１,"1,010",,+47,+4.88%,"7,510",8.7,0.50,3.96
2021/10/18,24,3996,サインポスト,東１,"1,434",,+23,+1.63%,"7,254",－,12.53,－
2021/10/18,25,6902,デンソー,東１,"8,152",,+250,+3.16%,"7,214",18.7,1.56,1.72
2021/10/18,26,9245,リベロ,東Ｍ,"2,405",,+335,+16.18%,"7,013",57.5,10.31,－
2021/10/18,27,8058,三菱商,東１,"3,745.0",,+49.0,+1.33%,"6,889",14.5,0.96,3.58
2021/10/18,28,6981,村田製,東１,"8,774",,-11,-0.13%,"6,725",20.7,2.86,1.37
2021/10/18,29,9202,ＡＮＡＨＤ,東１,"2,718.5",,-6.5,-0.24%,"6,704",365,1.52,－
2021/10/18,30,6058,ベクトル,東１,"1,315",,+140,+11.91%,"6,491",31.3,5.23,0.61
2021/10/18,31,4169,エネチェンジ,東Ｍ,"5,560",,+565,+11.31%,"6,478",－,76.59,－
2021/10/18,32,8604,野村,東１,560.3,,+2.9,+0.52%,"6,362",－,0.63,－
2021/10/18,33,1518,三井松島ＨＤ,東１,"1,763",,+277,+18.64%,"6,268",11.5,0.74,2.84
2021/10/18,34,6613,ＱＤレーザ,東Ｍ,940,,+15,+1.62%,"6,256",－,9.08,－
2021/10/18,35,9246,プロカン,東Ｍ,"4,450",,+155,+3.61%,"6,148",88.1,37.63,－
2021/10/18,36,4502,武田,東１,"3,207.0",,-25.0,-0.77%,"6,115",20.2,0.96,5.61
2021/10/18,37,8031,三井物,東１,"2,631.0",,+39.0,+1.50%,"6,107",6.7,0.89,3.42
2021/10/18,38,4188,三菱ケミＨＤ,東１,993.0,,+1.4,+0.14%,"5,915",14.5,1.09,2.42
2021/10/18,39,9201,ＪＡＬ,東１,"2,493",,-6,-0.24%,"5,889",－,1.22,－
2021/10/18,40,8698,マネックスＧ,東１,727,,+40,+5.82%,"5,821",－,1.97,－
2021/10/18,41,8750,第一生命ＨＤ,東１,"2,419.5",,-23.5,-0.96%,"5,764",9.3,0.53,3.18
2021/10/18,42,9020,ＪＲ東日本,東１,"7,226",,-45,-0.62%,"5,687",75.7,1.12,1.38
2021/10/18,43,9104,商船三井,東１,"6,440",,-50,-0.77%,"5,582",2.3,1.10,8.54
2021/10/18,44,7270,ＳＵＢＡＲＵ,東１,"2,345.5",,+45.5,+1.98%,"5,543",12.8,1.01,2.39
2021/10/18,45,6758,ソニーＧ,東１,"12,680",,-210,-1.63%,"5,490",22.4,2.27,－
2021/10/18,46,1552,ＶＩＸ短先物,東Ｅ,"2,105",,+28,+1.35%,"5,477",－,－,－
2021/10/18,47,2914,ＪＴ,東１,"2,289.0",,-34.0,-1.46%,"5,470",14.9,1.46,5.68
2021/10/18,48,6532,ベイカレント,東１,"41,900",S,"-7,000",-14.31%,"5,392",55.8,18.79,0.45
2021/10/18,49,4568,第一三共,東１,"2,839.5",,-103.0,-3.50%,"5,373",108,4.25,0.95
2021/10/18,50,7453,良品計画,東１,"2,291",,-13,-0.56%,"5,371",18.8,2.84,1.75
2021/10/18,51,4587,ペプドリ,東１,"2,613",,-98,-3.61%,"5,280",94.2,15.38,－
2021/10/18,52,8267,イオン,東１,"2,583.5",,-47.5,-1.81%,"5,238",87.4,2.24,1.39
2021/10/18,53,9603,ＨＩＳ,東１,"2,607",,+4,+0.15%,"5,199",－,3.18,－
2021/10/18,54,8601,大和,東１,680.1,,-2.0,-0.29%,"5,109",－,0.78,－
2021/10/18,55,5707,東邦鉛,東１,"3,475",,+455,+15.07%,"5,101",7.7,1.05,1.44
2021/10/18,56,6523,ＰＨＣＨＤ,東１,"2,567",,-123,-4.57%,"5,030",23.2,2.64,0.86
2021/10/18,57,8316,三井住友ＦＧ,東１,"3,899",,+32,+0.83%,"4,953",8.9,0.45,5.13
2021/10/18,58,4507,塩野義,東１,"7,606",,-94,-1.22%,"4,881",22.9,2.65,1.45
2021/10/18,59,2503,キリンＨＤ,東１,"2,024.0",,-41.5,-2.01%,"4,874",19.5,1.93,3.21
2021/10/18,60,5702,大紀ア,東１,"2,015",,+170,+9.21%,"4,848",7.9,1.72,2.48
2021/10/18,61,3994,マネフォ,東１,"7,190",,"-1,020",-12.42%,"4,842",－,9.30,－
2021/10/18,62,9434,ＳＢ,東１,"1,520.5",,-9.0,-0.59%,"4,817",14.3,4.89,5.66
2021/10/18,63,4004,昭電工,東１,"2,838",,+75,+2.71%,"4,780",－,1.26,2.29
2021/10/18,64,2802,味の素,東１,"3,344.0",,-68.0,-1.99%,"4,764",30.3,2.90,1.32
2021/10/18,65,7012,川重,東１,"2,762",,+102,+3.83%,"4,735",24.4,1.06,1.09
2021/10/18,66,7370,Ｅｎｊｉｎ,東Ｍ,"2,910",,+40,+1.39%,"4,733",36.5,6.90,－
2021/10/18,67,5713,住友鉱,東１,"4,562",,+122,+2.75%,"4,706",－,1.08,2.92
2021/10/18,68,6501,日立,東１,"6,688",,+5,+0.07%,"4,696",11.8,1.80,－
2021/10/18,69,4477,ＢＡＳＥ,東Ｍ,"1,178",,-8,-0.67%,"4,687",－,8.14,－
2021/10/18,70,4755,楽天グループ,東１,"1,158",,+18,+1.58%,"4,536",－,1.60,－
2021/10/18,71,2158,フロンテオ,東Ｍ,"1,939",,-15,-0.77%,"4,470",104,15.47,0.26
2021/10/18,72,9021,ＪＲ西日本,東１,"5,331",,-39,-0.73%,"4,464",－,1.60,1.88
2021/10/18,73,5381,Ｍｉｐｏｘ,ＪＱ,"1,132",,+14,+1.25%,"4,400",26.9,2.84,－
2021/10/18,74,9519,レノバ,東１,"4,690",,-15,-0.32%,"4,400",71.9,17.91,－
